,GUF1 (60558)
ACH-000004,-0.0142125700441
ACH-000007,-0.0642654813987
ACH-000009,0.049461576137100005
ACH-000011,-0.179087253319
ACH-000012,0.030965572831599997
ACH-000013,0.007827252470770001
ACH-000014,-0.035092336662800004
ACH-000015,-0.030090595015
ACH-000017,0.0217366052137
ACH-000018,0.0124488504889
ACH-000019,-0.15994121017100002
ACH-000021,-0.11103345981799999
ACH-000022,-0.156646354543
ACH-000025,0.041686649719400004
ACH-000028,-0.102161727751
ACH-000030,-0.042214588301499996
ACH-000035,0.0673508823759
ACH-000036,-0.148703397465
ACH-000037,-0.045492499959
ACH-000039,0.231520434718
ACH-000040,-0.102961951294
ACH-000041,0.0257352677176
ACH-000042,0.0340861226294
ACH-000045,0.07895775884930001
ACH-000047,-0.139781356299
ACH-000052,-0.329404428705
ACH-000053,0.0933277465082
ACH-000054,-0.143225917796
ACH-000055,-0.335789226289
ACH-000060,-0.08421341444430001
ACH-000067,-0.16890170906
ACH-000070,0.0711856647374
ACH-000075,0.00024860939162
ACH-000078,-0.017518574488
ACH-000082,-0.040486463629800004
ACH-000085,-0.17764184210499998
ACH-000086,-0.08506348033089998
ACH-000087,0.10928151311899999
ACH-000092,0.0167396481953
ACH-000095,0.0788411408221
ACH-000097,-0.0105295036621
ACH-000098,-0.0376111251524
ACH-000099,0.0933075289115
ACH-000108,0.0055193744371699995
ACH-000113,-0.0694813305024
ACH-000115,0.043930773932
ACH-000116,-0.129068474338
ACH-000118,-0.10755032602
ACH-000120,-0.08523821403830001
ACH-000123,0.0666378965166
ACH-000127,-0.07607142281719999
ACH-000128,-0.142879589695
ACH-000132,-0.155926198791
ACH-000133,-0.17106865177000002
ACH-000137,-0.0916762299061
ACH-000138,0.0254331590478
ACH-000142,-0.220321725838
ACH-000143,-0.00214999637333
ACH-000146,-0.0291279119832
ACH-000148,-0.04969578998119999
ACH-000150,-0.0243066943436
ACH-000152,-0.00610220283924
ACH-000153,-0.604025793778
ACH-000159,-0.160213869664
ACH-000160,-0.09501010835380001
ACH-000163,0.128082132885
ACH-000167,0.119377142167
ACH-000168,-0.013632811243399998
ACH-000169,-0.015230350499799998
ACH-000178,-0.054999106386
ACH-000182,-0.132017480903
ACH-000183,-0.017236405307499997
ACH-000188,-0.224683271631
ACH-000189,-0.266425892102
ACH-000190,-0.11873936978499999
ACH-000198,0.0186024451147
ACH-000204,0.235337090816
ACH-000206,-0.08748609719589999
ACH-000207,-0.007195628515100001
ACH-000211,-0.08913709618019999
ACH-000215,-0.12432396091499999
ACH-000221,0.028297063432999998
ACH-000222,-0.277493900006
ACH-000223,-0.0166178902522
ACH-000226,-0.0823754178291
