,LACC1 (144811)
ACH-000004,0.164095534728
ACH-000007,-0.12989543518899999
ACH-000009,0.07693813973130001
ACH-000011,0.238296080638
ACH-000012,0.117099055953
ACH-000013,0.09921652868139999
ACH-000014,0.098898470697
ACH-000015,0.186645585658
ACH-000017,0.12435256889799999
ACH-000018,0.15075780925899998
ACH-000019,0.193342825637
ACH-000021,0.044670782269599994
ACH-000022,-0.0017971479379200002
ACH-000025,0.0561696678946
ACH-000028,0.152161378952
ACH-000030,0.0812443610482
ACH-000035,0.0185032427978
ACH-000036,-0.0477886261881
ACH-000037,0.231590431498
ACH-000039,0.011233315264700002
ACH-000040,0.13824399918400002
ACH-000041,0.0901498522239
ACH-000042,0.071076025679
ACH-000045,0.103871730741
ACH-000047,0.1737431593
ACH-000052,0.12573177948699998
ACH-000053,0.0604921231644
ACH-000054,0.118670624958
ACH-000055,0.0681174475546
ACH-000060,0.15587423723
ACH-000067,-0.009592000413309999
ACH-000070,0.24808564711199999
ACH-000075,0.00349460156634
ACH-000078,-0.247344684777
ACH-000082,0.0388133183757
ACH-000085,0.260273435088
ACH-000086,0.08470822810100001
ACH-000087,0.055674474256
ACH-000092,0.157691947638
ACH-000095,0.059308546376
ACH-000097,0.145632456175
ACH-000098,0.184492078035
ACH-000099,-0.10032138943
ACH-000108,0.06370999023990001
ACH-000113,0.11576308242599999
ACH-000115,0.0627396272033
ACH-000116,0.229650848153
ACH-000118,-0.00166201954065
ACH-000120,0.07510551050530001
ACH-000123,0.157122070896
ACH-000127,0.13740132815
ACH-000128,0.205075824219
ACH-000132,0.0100366817013
ACH-000133,-0.034512810457800004
ACH-000137,0.158923837756
ACH-000138,0.07212540695280001
ACH-000142,0.0524951238148
ACH-000143,0.060067890956899996
ACH-000146,0.0696093803941
ACH-000148,0.0380854399645
ACH-000150,0.124312630467
ACH-000152,-0.013263144317999999
ACH-000153,0.202546368162
ACH-000159,0.0931362053067
ACH-000160,0.254529890626
ACH-000163,-0.180777094566
ACH-000167,0.0553589818236
ACH-000168,0.26907146934799997
ACH-000169,0.221884322405
ACH-000178,0.217086237346
ACH-000182,0.139955195987
ACH-000183,0.25042739775600004
ACH-000188,0.028540146526700002
ACH-000189,0.324634207358
ACH-000190,0.17759176549800001
ACH-000198,0.138319725013
ACH-000204,0.236471244332
ACH-000206,0.36519404253
ACH-000207,0.208864806135
ACH-000211,0.0770012989477
ACH-000215,0.10452344890000001
ACH-000221,0.21449908592300002
ACH-000222,0.27833589966600003
ACH-000223,0.109061889979
ACH-000226,0.0484918592999
ACH-000227,0.0955044811557
ACH-000228,0.0418514223745
ACH-000231,0.218210124294
ACH-000232,0.08288204004710001
ACH-000233,-0.00144942180044
ACH-000234,0.039671401184999996
ACH-000235,0.131163148041
ACH-000237,0.119634618397
ACH-000238,0.021787800684299998
ACH-000243,0.12240751564300001
ACH-000244,0.0888843963667
ACH-000246,0.274888388068
ACH-000248,0.146295357237
ACH-000250,0.119185922747
ACH-000251,0.127599472297
ACH-000253,-0.0195336392338
ACH-000255,0.228266935426
ACH-000256,0.13385674457
ACH-000257,-0.046419949461400004
ACH-000258,-0.064800055345
