,PXYLP1 (92370)
ACH-000221,-0.07576205502710001
ACH-000222,-0.0508228889553
ACH-000223,-0.139599434026
ACH-000226,-0.20235736665100001
ACH-000227,0.018593357900400002
ACH-000228,-0.244174236764
ACH-000231,-0.197184288086
ACH-000232,-0.11419562055600001
ACH-000233,-0.138143152268
ACH-000234,-0.239684485295
ACH-000235,-0.18097989631499997
ACH-000237,-0.169813244502
ACH-000238,-0.0728064350885
ACH-000243,-0.164522476183
ACH-000244,-0.288864962336
ACH-000246,-0.10701996692
ACH-000248,-0.34831132594700004
ACH-000250,-0.0901642790813
ACH-000251,-0.255285586049
ACH-000253,-0.10125565490800001
ACH-000255,-0.17998264353399998
ACH-000256,-0.378551728756
ACH-000257,-0.166135206516
ACH-000258,-0.0132368619209
ACH-000259,-0.167427206904
ACH-000260,-0.238190456197
ACH-000261,-0.195005673182
ACH-000262,-0.352138886236
ACH-000263,0.134271834015
ACH-000264,-0.0692117514134
ACH-000265,-0.281132204431
ACH-000266,-0.16173713724199998
ACH-000272,-0.238303748788
ACH-000273,-0.357018911113
ACH-000274,-0.229082553491
ACH-000277,0.0472050404194
ACH-000278,-0.313602149437
ACH-000279,-0.21111031781
ACH-000280,-0.137585360113
ACH-000281,-0.18960071729699998
ACH-000288,-0.221343705904
ACH-000291,-0.0938015647799
ACH-000293,-0.017688388360099998
ACH-000294,-0.141317677938
ACH-000295,-0.0867502635169
ACH-000296,-0.43034820279799996
ACH-000302,-0.21144466438499998
ACH-000304,-0.18295610146299998
ACH-000307,-0.179789693623
ACH-000308,-0.156682748462
ACH-000310,-0.148951055921
ACH-000311,-0.128312967464
ACH-000312,-0.145536557512
ACH-000315,-0.261198738393
ACH-000316,-0.0440071333636
ACH-000317,-0.155403240665
ACH-000318,0.028503389060100002
ACH-000319,-0.225008261578
ACH-000320,-0.130008748694
ACH-000322,-0.24094765809399998
ACH-000323,-0.150398548046
ACH-000324,-0.14419346747700001
ACH-000329,0.0396109484315
ACH-000330,-0.21097034136300002
ACH-000331,-0.192100627146
ACH-000332,-0.142264745086
ACH-000334,-0.105315666677
ACH-000335,-0.336602011418
ACH-000336,-0.340505900546
ACH-000337,-0.15029305083900002
ACH-000339,-0.08897809102769999
ACH-000341,-0.025325810897300002
ACH-000348,-0.11949232923599999
ACH-000350,-0.0421165161982
ACH-000352,-0.203923052432
ACH-000356,-0.09862386294669999
ACH-000361,-0.342161708142
ACH-000362,-0.18137271317
ACH-000363,-0.137883465937
ACH-000364,-0.0874471726956
ACH-000365,-0.30573979088500003
ACH-000366,-0.0706045177919
ACH-000368,-0.202171361912
ACH-000374,-0.029352017795099997
ACH-000375,-0.0498027413781
ACH-000376,-0.067939322343
ACH-000381,-0.263841732888
ACH-000383,-0.25503034987100004
ACH-000387,-0.0743293132996
ACH-000389,-0.19635306075800002
ACH-000390,0.0228337623378
ACH-000393,-0.22245579591200002
ACH-000395,-0.38525706930500003
ACH-000397,-0.060935603580400004
ACH-000401,-0.330705279918
ACH-000402,0.095919050207
ACH-000403,-0.244162942927
ACH-000404,-0.10283657877699999
ACH-000406,-0.18983529645
ACH-000407,-0.257558533446
ACH-000408,-0.134011482304
ACH-000410,-0.214077304267
ACH-000411,-0.283252157879
ACH-000414,-0.151633703083
ACH-000415,-0.225274128185
ACH-000416,-0.18104451668299998
ACH-000420,0.066889005897
ACH-000421,-0.19781041244199998
ACH-000424,-0.23803988734
ACH-000425,-0.252081325819
ACH-000426,-0.12048708431600001
ACH-000427,-0.26513953810400004
ACH-000433,-0.0525133448715
ACH-000436,-0.215089130289
ACH-000444,-0.18102506680599997
ACH-000445,-0.253946336397
ACH-000448,-0.172356810351
ACH-000450,-0.0756102387487
ACH-000452,-0.21314277387400002
ACH-000454,-0.311706133167
ACH-000458,-0.0931544070716
ACH-000459,-0.21071440528700003
ACH-000460,-0.216166147948
ACH-000461,-0.11732785785999998
ACH-000463,-0.08609029602080001
ACH-000464,0.0013750616383099998
ACH-000466,0.00771226593378
ACH-000467,-0.282766702395
ACH-000468,-0.10834065280300001
ACH-000469,-0.16201812679400002
ACH-000470,-0.157314164959
ACH-000471,-0.154908275715
ACH-000472,-0.135934471537
ACH-000473,-0.146963260872
ACH-000475,-0.111124620515
ACH-000476,-0.219602383879
ACH-000477,-0.30057742846200003
ACH-000480,-0.0284152959773
ACH-000481,-0.103365245964
ACH-000483,-0.173413677571
ACH-000484,0.178746684107
ACH-000485,-0.13780151728499998
ACH-000486,-0.237631980971
ACH-000487,-0.0439748858569
ACH-000488,-0.221907472576
ACH-000490,-0.265658132396
ACH-000491,-0.0661596710722
ACH-000495,-0.268989674058
ACH-000496,-0.22788722992
ACH-000499,-0.0863944688647
ACH-000500,-0.156704509431
ACH-000502,-0.27319724316
ACH-000503,-0.19811321623199998
ACH-000505,-0.228265082359
ACH-000507,-0.0800877413471
ACH-000510,-0.21450701065900002
ACH-000511,-0.25105170298
ACH-000512,-0.0674962366409
ACH-000516,-0.16189934188400001
ACH-000517,-0.205371287508
ACH-000518,0.0542824469661
ACH-000520,-0.11593835082800001
ACH-000521,-0.15991860036
ACH-000522,-0.21879366431299999
ACH-000524,-0.21316248378
ACH-000527,-0.14011548160999998
ACH-000528,-0.266788921036
ACH-000537,-0.0735766774103
ACH-000541,-0.199890031698
ACH-000542,-0.15591837279100002
ACH-000544,-0.262983815994
ACH-000545,-0.425122782777
ACH-000547,-0.0319317499446
ACH-000548,-0.255756221259
ACH-000549,-0.21568285673300003
ACH-000550,-0.293324925665
ACH-000552,-0.0632587141768
ACH-000556,-0.275950882025
ACH-000557,-0.0632726034339
ACH-000570,-0.115692459055
ACH-000571,-0.112298404205
ACH-000573,-0.17743967459499999
ACH-000576,-0.145573004792
ACH-000580,-0.05483348782459999
ACH-000584,-0.132872501077
ACH-000585,-0.317010994145
ACH-000588,-0.0235008907472
ACH-000589,-0.217993438097
ACH-000591,-0.0824928156107
ACH-000593,-0.468695127724
ACH-000600,-0.21996583211399998
ACH-000601,-0.154317517544
ACH-000604,-0.0842129684867
ACH-000605,-0.140758850732
ACH-000606,-0.041713160571599996
ACH-000608,-0.08765017242920001
ACH-000614,-0.0331892761919
ACH-000616,-0.12318841087400001
ACH-000618,-0.141627102787
ACH-000619,-0.24696333973600001
ACH-000620,-0.15766026048100001
ACH-000621,-0.246692788296
ACH-000622,-0.21979251548099998
ACH-000623,0.0882373140345
ACH-000624,-0.085745800298
ACH-000627,-0.20381415932
ACH-000630,-0.216975853309
ACH-000632,-0.11052279463400001
ACH-000633,-0.00947768915669
ACH-000637,-0.0814277247867
ACH-000638,-0.21074691784699998
ACH-000646,-0.18468650556
ACH-000647,-0.028292160470099997
ACH-000648,-0.12393592463400001
ACH-000649,-0.197608959713
ACH-000651,-0.16541306387399998
ACH-000652,-0.149674004221
ACH-000653,-0.0955445482393
ACH-000657,-0.308996222468
ACH-000658,0.0129012505293
ACH-000661,-0.217722334562
ACH-000662,-0.0816598066544
ACH-000663,-0.310630025343
ACH-000665,-0.144527518373
ACH-000671,-0.262143504745
ACH-000673,-0.189841137636
ACH-000676,-0.0594166615101
ACH-000677,-0.126132805426
ACH-000681,-0.0498316595443
ACH-000682,-0.170628573321
ACH-000683,-0.18502486906399998
ACH-000684,-0.20688086258900001
ACH-000688,-0.27186526876600003
ACH-000693,-0.208831098233
ACH-000694,-0.169765751349
ACH-000695,-0.264083478614
ACH-000696,-0.18640293096299998
ACH-000697,0.00795651078779
ACH-000699,-0.16316532365999997
ACH-000701,-0.310585645598
ACH-000706,-0.252583391306
ACH-000711,-0.07980251806210001
ACH-000713,-0.41733615374899996
ACH-000714,-0.240626305904
ACH-000718,-0.17172462814800002
ACH-000720,-0.249338033487
ACH-000721,-0.352466605954
ACH-000724,0.026087513608400004
ACH-000725,-0.10423558730900001
ACH-000732,-0.05245636360019999
ACH-000734,-0.14857973111
ACH-000735,-0.47554989171499995
ACH-000736,-0.0734362989551
ACH-000738,-0.23781095449200002
ACH-000746,0.11879764579299999
ACH-000747,-0.145625923087
ACH-000748,-0.224417377029
ACH-000753,-0.21257060896299998
ACH-000756,-0.0988541703297
ACH-000757,-0.38360294300399994
ACH-000758,-0.177493361417
ACH-000760,-0.160088991357
ACH-000763,-0.231137907542
ACH-000764,-0.304777473411
ACH-000765,-0.040713065120599995
ACH-000766,-0.115671625057
ACH-000767,-0.095417393687
ACH-000768,0.00637746300835
ACH-000769,-0.218774756828
ACH-000770,-0.18311760378400002
ACH-000771,-0.238241415606
ACH-000773,-0.34725432913599996
ACH-000776,-0.11279677950099999
ACH-000777,-0.053820117747200004
ACH-000778,-0.141491682619
ACH-000781,-0.153174233325
ACH-000782,-0.0256618692673
ACH-000783,-0.129210796978
ACH-000784,-0.24506878441799998
ACH-000785,-0.186181206349
ACH-000787,-0.113602408028
ACH-000788,-0.167095413392
ACH-000791,-0.164488218807
ACH-000792,-0.05873686139169999
ACH-000794,-0.17927351365400002
ACH-000796,-0.30453948338799997
ACH-000799,-0.23747912236
ACH-000800,-0.367208362377
ACH-000802,-0.329354978684
ACH-000804,-0.271448682838
ACH-000805,-0.325735302992
ACH-000809,-0.185862633857
ACH-000810,-0.24781506693100003
ACH-000811,-0.09011108132689999
ACH-000817,-0.196018086344
ACH-000819,-0.19766562675299998
ACH-000820,-0.09402524814200001
ACH-000821,-0.217723697351
ACH-000822,-0.0420344639262
ACH-000823,-0.33931554422300003
ACH-000824,-0.239646740838
ACH-000827,0.028256699697699998
ACH-000829,-0.233748271666
ACH-000831,-0.265807621762
ACH-000832,-0.244512480676
ACH-000833,0.423380495169
ACH-000834,-0.15990197626
ACH-000835,-0.231760333781
ACH-000836,-0.304324908264
ACH-000837,-0.140910570375
ACH-000838,-0.21368480895
ACH-000839,-0.319151713777
ACH-000840,-0.0587217961317
ACH-000841,-0.28541157184
ACH-000843,-0.0419053658101
ACH-000846,-0.244266979388
ACH-000847,-0.161086663281
ACH-000848,-0.0612865622231
ACH-000849,-0.219592393404
ACH-000851,-0.242143475337
ACH-000855,0.0334311615019
ACH-000856,-0.304809193578
ACH-000858,-0.11776339305099999
ACH-000859,-0.206321758393
ACH-000861,-0.239900144016
ACH-000862,-0.180730516061
ACH-000865,-0.17672179564399998
ACH-000866,-0.217208647598
ACH-000867,-0.142730341432
ACH-000869,-0.07655562290330001
ACH-000872,-0.35327447238000004
ACH-000873,-0.241728361721
ACH-000876,-0.125454746891
ACH-000878,0.0154622742258
ACH-000880,-0.07249821551789999
ACH-000881,-0.28225281665
ACH-000882,-0.22605712538800002
ACH-000884,-0.164387872619
ACH-000885,-0.16884583651299997
ACH-000887,-0.17410341473000002
ACH-000888,-0.213981816758
ACH-000889,-0.171157521204
ACH-000890,-0.0924943299546
ACH-000896,-0.273458944074
ACH-000898,-0.165655237771
ACH-000900,-0.161860327922
ACH-000901,-0.22001595191799997
ACH-000905,-0.269984302218
ACH-000906,-0.191997152874
ACH-000907,-0.0260611043955
ACH-000910,-0.112876048201
ACH-000911,-0.18577456861400002
ACH-000912,-0.30275432781399997
ACH-000913,-0.19488400977899997
ACH-000915,-0.21617328817200002
ACH-000916,-0.412492519999
ACH-000917,-0.142854521245
ACH-000921,-0.16668760551200001
ACH-000924,-0.285060682858
ACH-000926,-0.308048543845
ACH-000928,-0.151112838355
ACH-000929,-0.185188358215
ACH-000932,-0.21397102358800002
ACH-000935,-0.12142619339400001
ACH-000936,-0.0854767929256
ACH-000937,-0.11011714312200001
ACH-000938,-0.273936113285
ACH-000939,-0.24739368646600002
ACH-000941,-0.19482984648600002
ACH-000943,-0.214033448786
ACH-000946,-0.213322266457
ACH-000947,-0.119848776238
ACH-000948,-0.166227774929
ACH-000950,-0.264712807278
ACH-000953,-0.21721846575800002
ACH-000957,-0.16857111474300002
ACH-000958,-0.10169443469
ACH-000960,-0.220414973879
ACH-000963,-0.537747772628
ACH-000968,-0.27926285909000004
ACH-000969,-0.220150780702
ACH-000973,-0.14614397118300002
ACH-000974,-0.19402958666700001
ACH-000975,-0.15007727965
ACH-000976,-0.198299734046
ACH-000978,0.12081630479399999
ACH-000980,-0.129356627099
ACH-000984,-0.253242570051
ACH-000986,-0.330202201711
ACH-000988,-0.019620491689900002
ACH-000993,0.0135684118982
ACH-000994,-0.156446556594
ACH-000996,-0.0545806762797
ACH-001001,-0.282846923651
ACH-001020,-0.036916175105400004
ACH-001028,-0.246385061013
ACH-001031,-0.054516045617699994
ACH-001038,-0.113527171626
ACH-001048,-0.195051070524
ACH-001050,-0.19597044238699998
ACH-001053,-0.0701052899263
ACH-001054,-0.30655566372
ACH-001061,-0.202190347004
ACH-001067,0.189947031426
ACH-001075,-0.376721778118
ACH-001096,-0.0823156191539
ACH-001128,-0.37862733186700004
ACH-001134,-0.197846589864
ACH-001151,-0.0789373828158
ACH-001163,-0.11519825036800001
ACH-001164,0.03926796253419999
ACH-001173,-0.18629437413400002
ACH-001183,-0.20353999110800003
ACH-001184,-0.297629287671
ACH-001190,-0.29548887817499997
ACH-001192,-0.32306034092700003
ACH-001193,-0.08310255115489999
ACH-001196,-0.228849829109
ACH-001197,-0.12200799693099999
ACH-001205,-0.22926106104000002
ACH-001211,-0.12314828825799999
ACH-001212,-0.409729281289
ACH-001228,-0.196508708108
ACH-001232,-0.19539889223499998
ACH-001239,-0.10351684151900001
ACH-001274,-0.00336452026476
ACH-001275,0.0764022201733
ACH-001277,-0.037454589524099996
ACH-001278,-0.18280478646200002
ACH-001280,-0.318230083315
ACH-001283,-0.186439215125
ACH-001289,-0.16457714973200002
ACH-001295,-0.176054651813
ACH-001300,-0.0160875548088
ACH-001301,-0.06378510087669999
ACH-001302,-0.327620271851
ACH-001303,-0.348784007049
ACH-001306,-0.14294970122700001
ACH-001318,-0.00585668614005
ACH-001322,-0.029130206390900002
ACH-001328,-0.258769203841
ACH-001332,-0.41582399344400006
ACH-001333,-0.024434453135500002
ACH-001336,-0.236308944787
ACH-001340,-0.29807249094
ACH-001346,0.009396752784610002
ACH-001353,-0.13716074996400002
ACH-001354,-0.211373849056
ACH-001367,-0.372666290815
ACH-001368,-0.197178513031
ACH-001374,0.033477745197900005
ACH-001375,-0.0321591847652
ACH-001377,-0.167438528631
ACH-001380,-0.207192305981
ACH-001391,-0.31529326813999997
ACH-001407,-0.16948329061200001
ACH-001408,-0.293632184637
ACH-001413,-0.076977594286
ACH-001430,-0.634116512763
ACH-001431,-0.17662601498
ACH-001450,-0.256141119933
ACH-001496,-0.205081198265
ACH-001500,-0.139030115408
ACH-001521,-0.37679247662500004
ACH-001523,-0.219625729714
ACH-001532,-0.16710732604
ACH-001536,-0.12321991388
ACH-001550,-0.175678720117
ACH-001552,-0.223393272315
ACH-001554,-0.126939419092
ACH-001645,-0.250269768771
ACH-001654,-0.0820937281577
ACH-001715,-0.263937298865
ACH-001735,-0.14607096795
ACH-001736,-0.103853649888
ACH-001737,-0.299196685933
ACH-001740,0.0057040099557
ACH-001745,-0.0602650831969
ACH-001750,0.043296777607300004
ACH-001765,-0.154762125532
ACH-001956,-0.129569978679
ACH-001957,-0.339173658053
