,SHCBP1 (79801)
ACH-000381,-0.17113237168200002
ACH-000383,-0.247624269264
ACH-000387,-0.09290839266460002
ACH-000389,-0.08789435208869999
ACH-000390,-0.0653549250858
ACH-000393,-0.09973337772939998
ACH-000395,-0.0764581457627
ACH-000397,-0.22302121995299998
ACH-000401,-0.16973782209600002
ACH-000402,0.08899080539169998
ACH-000403,-0.0647414152669
ACH-000404,-0.160419608513
ACH-000406,-0.10550351711400001
ACH-000407,-0.116273296139
ACH-000408,0.129352926986
ACH-000410,-0.186037587936
ACH-000411,-0.284885179535
ACH-000414,-0.274457919209
ACH-000415,-0.039080880235599996
ACH-000416,-0.30286922846299996
ACH-000420,-0.20633197375999998
ACH-000421,-0.239796208644
ACH-000424,0.0645084444408
ACH-000425,0.0531073422066
ACH-000426,0.151436116585
ACH-000427,-0.305211310015
ACH-000433,-0.128310951239
ACH-000436,-0.0961746673534
ACH-000444,-0.0283443787583
ACH-000445,-0.34007763549500003
ACH-000448,-0.111491180503
ACH-000450,-0.234089750666
ACH-000452,-0.12964224552200002
ACH-000454,-0.445545639479
ACH-000458,0.177492521653
ACH-000459,-0.0214150344063
ACH-000460,-0.220719584778
ACH-000461,-0.00839348373685
ACH-000463,-0.253689310707
ACH-000464,0.21317835547699998
ACH-000466,-0.047903910044
ACH-000467,-0.27771730795
ACH-000468,-0.150646660479
ACH-000469,-0.100151571692
ACH-000470,0.126373171891
ACH-000471,-0.173761713644
ACH-000472,-0.053561205076099995
ACH-000473,0.213484289128
ACH-000475,-0.225024804001
ACH-000476,-0.135304267014
ACH-000477,-0.08733827224189998
ACH-000480,-0.342114715709
ACH-000481,0.11603722966800001
ACH-000483,-0.41855577782799996
ACH-000484,-0.09297345499639999
ACH-000485,-0.20005208518599998
ACH-000486,-0.24383399818799997
ACH-000487,-0.042651665858399995
ACH-000488,-0.0253458015393
ACH-000490,-0.0769436023658
ACH-000491,0.0440676108923
ACH-000495,0.010430075084600001
ACH-000496,-0.0488234528931
ACH-000499,-0.034378081077300005
ACH-000500,0.302408595126
ACH-000502,-0.294518895929
ACH-000503,-0.0335721325561
ACH-000505,-0.184119704669
ACH-000507,-0.163771416162
ACH-000510,0.0016612934694300002
ACH-000511,-0.226074847249
ACH-000512,0.11243599390799999
ACH-000516,-0.159873236505
ACH-000517,-0.17159580269299998
ACH-000518,-0.038539074467
ACH-000520,-0.24467513309900002
ACH-000521,0.012437729693499999
ACH-000522,-0.359517274626
ACH-000524,-0.195138262007
ACH-000527,-0.0723615590617
ACH-000528,-0.103062827418
ACH-000537,-0.231911539371
ACH-000541,-0.22207395614599998
ACH-000542,-0.14206465396
ACH-000544,-0.167976559023
ACH-000545,0.104172742919
ACH-000547,-0.17945101689800003
ACH-000548,-0.306061882927
ACH-000549,0.0201633509977
ACH-000550,-0.411179284281
ACH-000552,-0.08013427444910001
ACH-000556,-0.036598459098999996
ACH-000557,0.0210582848863
ACH-000570,0.10299061022299999
ACH-000571,-0.149531612185
ACH-000573,0.053657614829299996
ACH-000576,-0.205175286437
ACH-000580,-0.243041121702
ACH-000584,-0.189344995754
ACH-000585,-0.108178268169
ACH-000588,-0.154642380838
ACH-000589,-0.189131514118
ACH-000591,0.027290793245700003
ACH-000593,-0.245600177558
ACH-000600,-0.0652883700346
ACH-000601,-0.24352191850000002
ACH-000604,-0.325970867733
ACH-000605,0.0583484004275
ACH-000606,-0.0563994446451
ACH-000608,-0.13192713876700002
ACH-000614,-0.281607461204
ACH-000616,-0.10660361318700001
ACH-000618,-0.103596406474
ACH-000619,0.0408339554041
ACH-000620,-0.08523915585860001
ACH-000621,-0.0100481807404
ACH-000622,-0.0696931386196
ACH-000623,0.0536664624779
ACH-000624,-0.130945460706
ACH-000627,-0.173732979042
ACH-000630,-0.331590058075
ACH-000632,-0.16476567568800002
ACH-000633,-0.0218054856268
ACH-000637,-0.36082701061899997
ACH-000638,-0.133898511078
ACH-000646,-0.43589592463699994
ACH-000647,-0.24856365425299998
ACH-000648,-0.166936786379
ACH-000649,0.0516273954378
ACH-000651,-0.19427881950399997
ACH-000652,-0.00668336009464
ACH-000653,-0.29175072406
ACH-000657,-0.0748885196075
ACH-000658,-0.130466281964
ACH-000661,-0.17669466507599998
ACH-000662,-0.11682363158299999
ACH-000663,-0.13555217777200002
ACH-000665,-0.08912522954760001
ACH-000671,-0.145466568446
ACH-000673,0.0896075739275
ACH-000676,0.017552772047200002
ACH-000677,0.0633355772709
ACH-000681,-0.360728081114
ACH-000682,0.0300911076884
ACH-000683,0.00142350430289
ACH-000684,-0.13648835321900002
ACH-000688,-0.44094973953199995
ACH-000693,-0.0861181070541
ACH-000694,-0.08803961434280001
ACH-000695,0.0260019962701
ACH-000696,-0.128070061619
ACH-000697,-0.47401235603299996
ACH-000699,-0.12152268320699999
ACH-000701,0.0153731919086
ACH-000706,0.0192702657962
ACH-000711,0.028599196615200002
ACH-000713,-0.240623161842
ACH-000714,-0.00492377109817
ACH-000718,-0.144165070137
ACH-000720,-0.10424094997700001
ACH-000721,-0.07053518426010001
ACH-000724,-0.397080014084
ACH-000725,-0.205200956417
ACH-000732,0.07605166240939999
ACH-000734,0.021608285621500002
ACH-000735,0.0325254173268
ACH-000736,-0.0637137716087
ACH-000738,-0.34539810485399997
ACH-000746,0.155574883647
ACH-000747,-0.23814988224199998
ACH-000748,-0.138386222478
ACH-000753,-0.159166745726
ACH-000756,-0.113420942896
ACH-000757,-0.25316740580499997
ACH-000758,-0.19947036075599997
ACH-000760,0.179601401026
ACH-000763,-0.0655371104183
ACH-000764,0.0226220770055
ACH-000765,0.10863541375999998
ACH-000766,-0.154627122541
ACH-000767,-0.18720049740800002
ACH-000768,-0.11294179325300001
ACH-000769,0.0696437016243
ACH-000770,-0.101728496051
ACH-000771,-0.183950766166
ACH-000773,-0.052700976440699994
ACH-000776,0.0645600365673
ACH-000777,-0.09064933157400001
ACH-000778,-0.048346176615699996
ACH-000781,-0.138500365072
ACH-000782,0.0628483376729
ACH-000783,-0.431422468199
ACH-000784,-0.08962106862639999
ACH-000785,-0.20148698079500002
ACH-000787,-0.204450105782
ACH-000788,-0.00637879739831
ACH-000791,-0.06497490424119999
ACH-000792,-0.206906691981
ACH-000794,-0.0211214549267
ACH-000796,-0.225327811829
ACH-000799,-0.18857360961300002
ACH-000800,0.195166047438
ACH-000802,-0.23166308848499997
ACH-000804,0.00928967883577
ACH-000805,-0.0974612438746
ACH-000809,-0.0624164436517
ACH-000810,0.0236917297898
ACH-000811,-0.155480909698
ACH-000817,-0.34724297186399994
ACH-000819,-0.356375197349
ACH-000820,-0.166093409431
ACH-000821,0.0245320514437
ACH-000822,-0.163691872333
ACH-000823,0.0490181673174
ACH-000824,-0.054051772614599994
ACH-000827,-0.12692827424
ACH-000829,0.0009164677716189999
ACH-000831,-0.143965251963
ACH-000832,0.0141738954624
ACH-000833,-0.0185177910377
ACH-000834,-0.18155599677200002
ACH-000835,0.004709635891479999
ACH-000836,-0.0239929669893
ACH-000837,-0.205778225876
ACH-000838,0.177435752275
ACH-000839,-0.0881334257697
ACH-000840,-0.2001476588
ACH-000841,-0.237933621266
ACH-000843,-0.0712245199518
ACH-000846,-0.0223501637813
ACH-000847,-0.168645526138
ACH-000848,-0.0910589829847
ACH-000849,-0.147014348995
ACH-000851,-0.269756649691
ACH-000855,0.0260047474944
ACH-000856,-0.322071824748
ACH-000858,-0.218044257596
ACH-000859,-0.267736901438
ACH-000861,-0.22777285058000002
ACH-000862,-0.262328843361
ACH-000865,-0.122463109353
ACH-000866,-0.0359964859332
ACH-000867,-0.005341830184560001
ACH-000869,-0.144615287825
ACH-000872,-0.43860822606399996
ACH-000873,-0.180032431629
ACH-000876,-0.127658018555
ACH-000878,-0.15491799121400002
ACH-000880,-0.239544242522
ACH-000881,-0.0999127250227
ACH-000882,-0.0505318473534
ACH-000884,0.09924633336489999
ACH-000885,-0.271122470182
ACH-000887,-0.15616316345999998
ACH-000888,-0.20358405184099998
ACH-000889,-0.148834557303
ACH-000890,-0.26949561086199997
ACH-000896,0.0167844213308
ACH-000898,-0.25943372650400004
ACH-000900,0.105275558129
ACH-000901,-0.19384279258200002
ACH-000905,-0.222376478794
ACH-000906,-0.049825585551
ACH-000907,-0.289516708941
ACH-000910,-0.371494041513
ACH-000911,-0.07986780496399999
ACH-000912,-0.28937607217300004
ACH-000913,0.0284069249498
ACH-000915,-0.29944868616
ACH-000916,-0.6453099971190001
ACH-000917,-0.0166111400526
ACH-000921,-0.19852911653000002
ACH-000924,-0.24483810410999998
ACH-000926,-0.283295557129
ACH-000928,-0.36958954874600003
ACH-000929,-0.207063427651
ACH-000932,-0.152013403607
ACH-000935,-0.00797435299784
ACH-000936,-0.16886555447999999
ACH-000937,-0.106085393879
ACH-000938,0.0413281607447
ACH-000939,-0.236020643768
ACH-000941,-0.091199954266
ACH-000943,-0.0296573940894
ACH-000946,-0.158992473213
ACH-000947,-0.0758645631525
ACH-000948,-0.235375838655
ACH-000950,-0.163641740349
ACH-000953,0.00368480913657
ACH-000957,-0.157802165883
ACH-000958,-0.299031127036
ACH-000960,-0.007522024920739999
ACH-000963,-0.288546671203
ACH-000968,-0.26527748026000003
ACH-000969,-0.137841666338
ACH-000973,-0.259173657944
ACH-000974,-0.042969493459
ACH-000975,0.151088470413
ACH-000976,-0.26902422577199997
ACH-000978,-0.117847248779
ACH-000980,-0.104515060975
ACH-000984,-0.15691024154799998
ACH-000986,-0.0554668890929
ACH-000988,-0.028221665535699998
ACH-000993,-0.35823466144199995
ACH-000994,-0.271529325375
ACH-000996,-0.22166143326499999
ACH-001001,-0.14307967951
ACH-001020,-0.401733491904
ACH-001028,0.00844749159681
ACH-001031,-0.0657578292799
ACH-001038,-0.23313220851799998
ACH-001048,-0.0746255142138
ACH-001050,0.024052933428000002
ACH-001053,-0.11383731440400001
ACH-001054,-0.255110209368
ACH-001061,-0.203548401665
ACH-001067,-0.100559384055
ACH-001075,-0.194185589387
ACH-001096,0.0389249877776
ACH-001128,-0.037269955101699996
ACH-001134,-0.135394076083
ACH-001151,-0.132491429167
ACH-001163,-0.208893461877
ACH-001164,-0.227460513754
ACH-001173,-0.134778493576
ACH-001183,0.0479468672091
ACH-001184,0.10513780597899999
ACH-001190,-0.304014272509
ACH-001192,0.0827069621266
ACH-001193,-0.192429233506
ACH-001196,0.0226757342093
ACH-001197,0.13451678556
ACH-001205,-0.0635330736767
ACH-001211,-0.183706813666
ACH-001212,-0.131222695454
ACH-001228,-0.0402108711493
ACH-001232,0.09860032015730001
ACH-001239,-0.130596441216
ACH-001274,-0.021488958772400004
ACH-001275,0.117874837437
ACH-001277,0.016065447227
ACH-001278,0.173373495948
ACH-001280,-0.09263109351710001
ACH-001283,-0.041196312767
ACH-001289,0.000473596332724
ACH-001295,-0.0829206686382
ACH-001300,0.0420939326827
ACH-001301,-0.08181210960680001
ACH-001302,-0.0312961089681
ACH-001303,-0.22624675432100003
ACH-001306,-0.225180650912
ACH-001318,-0.23553237809500002
ACH-001322,-0.155201909742
ACH-001328,0.00599608782684
ACH-001332,-0.186663091734
ACH-001333,-0.08116550202560001
ACH-001336,-0.156194163265
ACH-001340,-0.09288734620539998
ACH-001346,-0.146104470976
ACH-001353,-0.183811717042
ACH-001354,0.009155253328950001
ACH-001367,0.230034787397
ACH-001368,-0.17768261840900001
ACH-001374,-0.601648562278
ACH-001375,-0.131603559006
ACH-001377,-0.117052984801
ACH-001380,-0.23323919391999998
ACH-001391,-0.140593333371
ACH-001407,-0.0857956112586
ACH-001408,-0.0867514988475
ACH-001413,-0.103069185483
ACH-001430,-0.115142254717
ACH-001431,-0.15057843815
ACH-001450,-0.196595254519
ACH-001496,-0.0981088574815
ACH-001500,-0.103753406477
ACH-001521,-0.09623806287429999
ACH-001523,0.086081560354
ACH-001532,-0.105472589012
ACH-001536,-0.115008789583
ACH-001550,-0.09066661000630001
ACH-001552,-0.114228624252
ACH-001554,-0.15540935157400002
ACH-001645,-0.204707251861
ACH-001654,-0.047815594758699995
ACH-001715,-0.316059081261
ACH-001735,0.011342342165500001
ACH-001736,0.0927547061886
ACH-001737,-0.124029276698
ACH-001740,0.00861858587855
ACH-001745,-0.048876855964599994
ACH-001750,-0.015972873289700002
ACH-001765,-0.0593198704344
ACH-001956,-0.327295520099
ACH-001957,-0.24938629874499998
