,HBE1 (3046)
ACH-000004,0.135836472166
ACH-000007,0.37120989989299996
ACH-000009,0.21194207452
ACH-000011,0.157369744531
ACH-000012,0.24213436874000002
ACH-000013,0.288183569219
ACH-000014,0.211777746829
ACH-000015,0.23577455172800002
ACH-000017,0.25631371726999996
ACH-000018,0.22108291294100002
ACH-000019,0.225991599128
ACH-000021,0.233564299409
ACH-000022,0.349423262526
ACH-000025,0.22853170562300001
ACH-000028,0.21309940179
ACH-000030,0.19279859403799998
ACH-000035,0.159594130338
ACH-000036,0.303407780088
ACH-000037,0.352499449862
ACH-000039,0.264266762016
ACH-000040,0.26371056434900003
ACH-000041,0.0340947733927
ACH-000042,0.21832318029699999
ACH-000045,0.515605699925
ACH-000047,0.221769455662
ACH-000052,-0.034172389038999995
ACH-000053,0.188267485422
ACH-000054,0.158946762679
ACH-000055,0.239362553624
ACH-000060,0.193923063423
ACH-000067,0.432228726134
ACH-000070,0.190318445075
ACH-000075,0.327906465162
ACH-000078,0.330349530219
ACH-000082,0.0464235901717
ACH-000085,-0.056669149650600006
ACH-000086,0.27367699916099997
ACH-000087,0.183011843935
ACH-000092,0.333118671114
ACH-000095,0.252596796523
ACH-000097,0.140103838885
ACH-000098,0.232890610862
ACH-000099,0.272571367641
ACH-000108,0.289044731435
ACH-000113,0.1489924765
ACH-000115,0.227829150167
ACH-000116,0.22618421313
ACH-000118,0.244979751578
ACH-000120,0.101200245492
ACH-000123,0.262234614463
ACH-000127,0.320660516805
ACH-000128,0.22415298975200001
ACH-000132,0.298775253771
ACH-000133,0.04729345361409999
ACH-000137,0.049411406907
ACH-000138,0.2476147348
ACH-000142,0.258465233717
ACH-000143,0.0667137729156
ACH-000146,0.22811211597
ACH-000148,0.190414143362
ACH-000150,0.146145627787
ACH-000152,0.229129267306
ACH-000153,0.347717879146
ACH-000159,0.244807191796
ACH-000160,0.20291219134100003
ACH-000163,0.27484270155900004
ACH-000167,-0.0613662643769
ACH-000168,0.250696257412
ACH-000169,0.164263291996
ACH-000178,0.276306316213
ACH-000182,0.149002158251
ACH-000183,0.095593805738
ACH-000188,0.20072995792399997
ACH-000189,0.110321855392
ACH-000190,0.17349169332000003
ACH-000198,0.19314562864
ACH-000204,0.328244301501
ACH-000206,0.22104987849399999
ACH-000207,0.331676217944
ACH-000211,0.305071035473
ACH-000215,0.229294610014
ACH-000221,0.292894795282
ACH-000222,0.270872545935
