,CRACR2A (84766)
ACH-000234,-0.00125643456083
ACH-000235,0.0449714455457
ACH-000237,0.0794656523211
ACH-000238,0.0395081232384
ACH-000243,0.0640227311563
ACH-000244,-0.0169191778272
ACH-000246,0.0781294479882
ACH-000248,0.0930555187414
ACH-000250,0.0958535184757
ACH-000251,-0.024580567482500003
ACH-000253,0.046095833047900006
ACH-000255,0.20457148846999998
ACH-000256,0.0479629226361
ACH-000257,0.244237493563
ACH-000258,0.103361103851
ACH-000259,0.0144534591882
ACH-000260,0.024765571067300002
ACH-000261,0.145591131489
ACH-000262,0.0685724227251
ACH-000263,0.069207307862
ACH-000264,-0.00164935383832
ACH-000265,0.291130737159
ACH-000266,0.0383924537396
ACH-000272,0.057024153735699995
ACH-000273,0.09162559181539999
ACH-000274,-0.015439108860899999
ACH-000277,0.010292545437
ACH-000278,-0.00947764481614
ACH-000279,0.09241999959239999
ACH-000280,0.0837935997915
ACH-000281,-0.192982986821
ACH-000288,0.0031315078288200004
ACH-000291,0.0728983313139
ACH-000293,0.277143071536
ACH-000294,0.13170055253
ACH-000295,0.130203126029
ACH-000296,-0.112055216223
ACH-000302,0.137494245244
ACH-000304,-0.26027591436999997
ACH-000307,-0.030213351984200002
ACH-000308,0.058042143242699996
ACH-000310,-0.0237282453296
ACH-000311,0.0154195288601
ACH-000312,0.0871441235484
ACH-000315,-0.08175366353569999
ACH-000316,0.204281939848
ACH-000317,0.08656067627030001
ACH-000318,-0.00673741604484
ACH-000319,0.154684542369
ACH-000320,-0.0638558174142
ACH-000322,-0.108164092228
ACH-000323,-0.00311498251591
ACH-000324,-0.0496328793023
ACH-000329,0.0423928556216
ACH-000330,0.138890057622
ACH-000331,0.0479018452895
ACH-000332,0.0328410669081
ACH-000334,0.212630947345
ACH-000335,0.25752340926600004
ACH-000336,0.253024507585
ACH-000337,-0.10530900845899999
ACH-000339,0.153235407873
ACH-000341,0.21267195363299998
ACH-000348,-0.0188734686429
ACH-000350,0.00889566685082
ACH-000352,-0.0236282232162
ACH-000356,0.30941995191599997
ACH-000361,-0.0738157545601
ACH-000362,-0.0125914575789
ACH-000363,0.100107289375
ACH-000364,0.1653835282
ACH-000365,0.049287760854599995
ACH-000366,0.0711050879278
ACH-000368,0.339675857742
ACH-000374,0.010571804646299999
ACH-000375,0.0994812449093
ACH-000376,-0.050694609251699996
ACH-000381,0.0268729443088
ACH-000383,0.0340643777812
ACH-000387,0.0485835871874
ACH-000389,-0.14194883787
ACH-000390,0.0133139393711
ACH-000393,0.0066538035995
ACH-000395,0.226747286325
ACH-000397,0.135362574397
ACH-000401,0.0434537035731
ACH-000402,-0.139934769944
ACH-000403,0.043085058288
ACH-000404,0.137295316623
ACH-000406,0.144672161592
ACH-000407,0.07100804856269999
ACH-000408,-0.012365279117
ACH-000410,0.08821704223580001
ACH-000411,-0.008865681307229999
ACH-000414,-0.0028846995475
ACH-000415,0.184209638578
ACH-000416,0.0959390801768
ACH-000420,0.125607794345
ACH-000421,0.0290306078643
ACH-000424,-0.156521337374
ACH-000425,0.0620578952549
ACH-000426,-0.05797783307709999
ACH-000427,0.013767800637299998
ACH-000433,0.21220237124000002
ACH-000436,-0.0267288778535
ACH-000444,0.0436690511307
ACH-000445,0.0687693461665
ACH-000448,0.142357876539
ACH-000450,0.106237502144
ACH-000452,-0.0425615924914
ACH-000454,-0.08657621670669999
ACH-000458,0.0724225336307
ACH-000459,-0.18283268127500002
ACH-000460,0.0023250072093800003
ACH-000461,0.148550504605
ACH-000463,0.045255625791300005
ACH-000464,-0.0927023903056
ACH-000466,0.184036530112
ACH-000467,0.164424906819
ACH-000468,-0.104553472794
ACH-000469,0.08616499076810001
ACH-000470,0.0167945092943
ACH-000471,-0.027358878889799997
ACH-000472,-0.028813901178599995
ACH-000473,0.0919830492618
ACH-000475,0.027907865539099998
ACH-000476,0.149480006767
ACH-000477,0.20669647066100003
ACH-000480,-0.011726321736899999
ACH-000481,0.0922571091408
ACH-000483,0.126797929801
ACH-000484,0.0593850302537
ACH-000485,-0.10942804699400001
ACH-000486,0.17875733414500003
ACH-000487,0.163448195599
ACH-000488,0.055704457984
ACH-000490,0.134835837248
ACH-000491,0.00737565806624
ACH-000495,0.136858362471
ACH-000496,0.156730987048
ACH-000499,0.364152560272
ACH-000500,-0.34424671539499996
ACH-000502,0.0993166940536
ACH-000503,0.18232515800000001
ACH-000505,-0.00260090118043
ACH-000507,0.036606824069999995
ACH-000510,0.09818986557779999
ACH-000511,-0.0610845475114
ACH-000512,-0.0246965004007
ACH-000516,-0.0407823389571
ACH-000517,-0.08262363937469999
ACH-000518,0.0140288135406
ACH-000520,0.10965220147600001
ACH-000521,0.0446535508204
ACH-000522,0.00743932720868
ACH-000524,-0.00378406715088
ACH-000527,0.0928842756148
ACH-000528,0.0653008418401
ACH-000537,0.05604886118269999
ACH-000541,-0.214882797022
ACH-000542,-0.00852284988977
ACH-000544,0.0870796072181
ACH-000545,0.0822731494509
ACH-000547,0.09076426228119999
ACH-000548,-0.051263659458599994
ACH-000549,0.0669037288094
ACH-000550,-0.0967861738277
ACH-000552,0.126609005315
ACH-000556,0.133553146137
ACH-000557,0.119057652693
ACH-000570,0.08640350363939998
ACH-000571,0.056590867429400005
ACH-000573,0.0791244744567
ACH-000576,-0.0101548947425
ACH-000580,0.25541937496399997
ACH-000584,-0.00334261207276
ACH-000585,0.045573409685199996
ACH-000588,0.08876178447380001
ACH-000589,-0.06193307075
ACH-000591,-0.09185271769339999
ACH-000593,0.104747866338
ACH-000600,0.188834748724
ACH-000601,0.0919621186878
ACH-000604,-0.129339202342
ACH-000605,-0.403659811539
ACH-000606,0.021394080929400004
ACH-000608,-0.0388448373632
ACH-000614,0.0148811522867
ACH-000616,0.120789051839
ACH-000618,0.09554014686349999
ACH-000619,0.14782410693
ACH-000620,0.0280938652897
ACH-000621,0.054665502263199994
ACH-000622,0.052086511448
ACH-000623,0.12448658831800001
ACH-000624,0.056004326445500005
ACH-000627,0.149319769793
ACH-000630,0.08413761909289999
ACH-000632,0.0201062980118
ACH-000633,-0.0840043133368
ACH-000637,0.127153503021
ACH-000638,0.16906416438400002
ACH-000646,0.0944065792392
ACH-000647,0.041815606571900005
ACH-000648,0.09764893590460001
ACH-000649,0.143242949742
ACH-000651,-0.018793437285500002
ACH-000652,0.0528488715697
ACH-000653,-0.0282657841768
ACH-000657,0.0723221790363
ACH-000658,-0.0394448072443
ACH-000661,0.0817449871254
ACH-000662,-0.33915328729099997
ACH-000663,-0.0491199403324
ACH-000665,0.0782331357125
ACH-000671,0.0716977003739
ACH-000673,0.105559912735
ACH-000676,0.0520628463749
ACH-000677,0.152957482766
ACH-000681,0.018122514448099997
ACH-000682,0.102312043672
ACH-000683,0.10328604928099999
ACH-000684,0.13272613545700002
ACH-000688,0.35856040875399997
ACH-000693,-0.019687197529
ACH-000694,0.00955482802328
ACH-000695,-0.00124974053179
ACH-000696,0.0163451778119
ACH-000697,-0.0554122618226
ACH-000699,-0.061366385827
ACH-000701,-0.0014900957094999999
ACH-000706,0.08805693542480002
ACH-000711,0.092114430414
ACH-000713,0.254648530176
ACH-000714,0.10085608499399999
ACH-000718,-0.0578483491886
ACH-000720,0.11078618335000001
ACH-000721,0.034148011247799995
ACH-000724,0.11537244609899999
ACH-000725,0.31985503138099997
ACH-000732,-0.200250310814
ACH-000734,0.10883280270199999
ACH-000735,0.053037025493
ACH-000736,-0.026770831315
ACH-000738,0.0961582617942
ACH-000746,0.15108450621
ACH-000747,0.146153782524
ACH-000748,0.0424487039894
ACH-000753,0.0656169291947
ACH-000756,-0.00817027312848
ACH-000757,0.037989632079599996
ACH-000758,0.041716168396300005
ACH-000760,-0.0452533745627
ACH-000763,-0.041958756549699994
ACH-000764,0.194629001667
ACH-000765,0.151514764274
ACH-000766,0.030889602225200003
ACH-000767,-0.04998865999509999
ACH-000768,0.105756719845
ACH-000769,0.149538031384
ACH-000770,0.0322760682919
ACH-000771,-0.0101743940026
ACH-000773,0.0815678354582
ACH-000776,0.235163105065
ACH-000777,0.038271294695099996
ACH-000778,-0.0190838923434
ACH-000781,-0.0268891221487
ACH-000782,0.17974996371399998
ACH-000783,0.0859037002578
ACH-000784,0.057441396793800004
ACH-000785,0.0717428709513
ACH-000787,0.162131883565
ACH-000788,0.0166993915758
ACH-000791,0.165569849644
ACH-000792,0.00944833410096
ACH-000794,0.20498627823600002
ACH-000796,0.053185991799800006
ACH-000799,-0.0061594965771
ACH-000800,0.173287754494
ACH-000802,0.103808831688
ACH-000804,0.219277210687
ACH-000805,-0.10165982125800001
ACH-000809,0.07422363845489999
ACH-000810,-0.0258580084085
ACH-000811,0.0171480072029
ACH-000817,0.0538617426786
ACH-000819,0.17888621702500002
ACH-000820,-0.302745560249
ACH-000821,-0.0413985738752
ACH-000822,0.10649091812200001
ACH-000823,0.007312213900100001
ACH-000824,0.187727002948
ACH-000827,0.0327112322778
ACH-000829,-0.058521583505999994
ACH-000831,0.0913641807503
ACH-000832,0.118754390042
ACH-000833,-0.06552864819439999
ACH-000834,-0.0403755457638
ACH-000835,0.0473537629674
ACH-000836,0.071691762546
ACH-000837,0.127927570911
ACH-000838,0.117405979206
ACH-000839,-0.0023538744739899998
ACH-000840,0.0199887987858
ACH-000841,0.234633185314
ACH-000843,-0.0411581273571
ACH-000846,-0.034949662962800006
ACH-000847,0.142402457504
ACH-000848,0.057855051016
ACH-000849,0.10092288695
ACH-000851,0.053000802597400004
ACH-000855,-0.046908104368400004
ACH-000856,0.0969429833945
ACH-000858,0.16231020685
ACH-000859,0.11840910277999998
ACH-000861,0.177625350197
ACH-000862,0.025218815407
ACH-000865,0.0645673973965
ACH-000866,0.0408029430161
ACH-000867,0.035263779667800005
ACH-000869,0.229070796288
ACH-000872,0.07239502355050001
ACH-000873,-0.13733861525399998
ACH-000876,-0.00646776694825
ACH-000878,-0.0195672118562
ACH-000880,0.036373736746300005
ACH-000881,0.0746369593848
ACH-000882,0.19836636159499998
ACH-000884,0.0638911942435
ACH-000885,0.16321395735
ACH-000887,-0.0055447553566599994
ACH-000888,0.047362228127
ACH-000889,0.160290370926
ACH-000890,0.0697191570514
ACH-000896,0.07686429837160001
ACH-000898,0.0557652375012
ACH-000900,-0.007459997599039999
ACH-000901,0.0493872069168
ACH-000905,0.153653162531
ACH-000906,0.0952917695906
ACH-000907,0.0948279653861
ACH-000910,-0.00080248972826
ACH-000911,0.17457881652899998
ACH-000912,-0.0320897684413
ACH-000913,0.13030759235099998
ACH-000915,0.00923607653444
ACH-000916,-0.0502098998288
ACH-000917,0.0732350051536
ACH-000921,0.015363038393700002
ACH-000924,-0.0239738310812
ACH-000926,0.0370111657249
ACH-000928,0.263046495371
ACH-000929,0.0288129234412
ACH-000932,0.0542040360205
ACH-000935,0.124665497425
ACH-000936,0.137338162156
ACH-000937,0.105768487814
ACH-000938,0.0712975347404
ACH-000939,0.10487328068700001
ACH-000941,0.0673176785937
ACH-000943,0.07362177075450001
ACH-000946,-0.047125139063999996
ACH-000947,0.08327198909900001
ACH-000948,0.03666099324430001
ACH-000950,-0.08539500222549999
ACH-000953,0.202555983778
ACH-000957,0.102735906325
ACH-000958,0.0118270947193
ACH-000960,0.014269314401200002
ACH-000963,0.20094947599399998
ACH-000968,0.150426507056
ACH-000969,0.19458757143
ACH-000973,0.0395118659265
ACH-000974,0.146473197331
ACH-000975,0.0320224454754
ACH-000976,-0.00283786402879
ACH-000978,-0.163797170348
ACH-000980,0.0724808829879
ACH-000984,0.117127592932
ACH-000986,0.11132742927000001
ACH-000988,0.161429356643
ACH-000993,-0.100414757165
ACH-000994,0.108244745714
ACH-000996,0.0821363330929
ACH-001001,0.05248269581619999
ACH-001020,-0.066922151115
ACH-001028,0.0251656692217
ACH-001031,0.07890326032810001
ACH-001038,0.116434811376
ACH-001048,0.00234973180136
ACH-001050,0.0239879028581
ACH-001053,0.124824615145
ACH-001054,0.112517681371
ACH-001061,0.0724563449633
ACH-001067,0.108463731558
ACH-001075,-0.119232360919
ACH-001096,0.140593202121
ACH-001128,0.15499318236600002
ACH-001134,0.133766960132
ACH-001151,0.12409927481899999
ACH-001163,-0.00678552862879
ACH-001164,0.0125540917817
ACH-001173,0.04704858270119999
ACH-001183,0.0583199657409
ACH-001184,0.0286015829635
ACH-001190,-0.00523029070754
ACH-001192,-0.112367352898
ACH-001193,0.160864737667
ACH-001196,-0.0836027115122
ACH-001197,0.0549591562036
ACH-001205,0.0918435741906
ACH-001211,-0.0930207614613
ACH-001212,0.0413019126544
ACH-001228,-0.0951894794283
ACH-001232,-0.0111356737185
ACH-001239,-0.103848356919
ACH-001274,0.19221295687399997
ACH-001275,0.10035203231
ACH-001277,0.0587411085839
ACH-001278,0.0771292985338
ACH-001280,0.115249859446
ACH-001283,-0.00826463949277
ACH-001289,0.0583361702019
ACH-001295,0.034630586577199994
ACH-001300,0.0008966786345010001
ACH-001301,0.112188667235
ACH-001302,0.137717469554
ACH-001303,-0.148263109947
ACH-001306,0.048512819911
ACH-001318,0.22639667378400002
ACH-001322,0.133686127462
ACH-001328,0.0490563803564
ACH-001332,0.33828120196999995
ACH-001333,0.166123221593
ACH-001336,0.193070516256
ACH-001340,-0.00610753517984
ACH-001346,0.173763158818
ACH-001353,0.034934182653
ACH-001354,0.26887182530000003
ACH-001367,0.336198830371
ACH-001368,0.058456609058699996
ACH-001374,0.22705254659200003
ACH-001375,0.113495097172
ACH-001377,0.100191642839
ACH-001380,0.08248417243430001
ACH-001391,-0.0368838560701
ACH-001407,-0.0028952446974400002
ACH-001408,0.33787677074699995
ACH-001413,0.145459995138
ACH-001430,0.115212152527
ACH-001431,-0.0632390679203
ACH-001450,0.198217594784
ACH-001496,0.06838287613630001
ACH-001500,0.135025548921
ACH-001521,0.076379322435
ACH-001523,-0.032813905969700005
ACH-001532,0.0728449707118
ACH-001536,-0.056705374727600004
ACH-001550,-0.0553264858495
ACH-001552,0.014855134265
ACH-001554,-0.0319684607277
ACH-001645,0.0445826503671
ACH-001654,0.0414326738821
ACH-001715,0.197239583846
ACH-001735,0.0130364311763
ACH-001736,-0.0421961513745
ACH-001737,0.113913823697
ACH-001740,0.27400818839200003
ACH-001745,0.177956434749
ACH-001750,0.0597689013346
ACH-001765,0.101479961982
ACH-001956,0.0643944751272
ACH-001957,0.158584530286
