,MAPKAPK5 (8550)
ACH-000004,-0.09118607713780001
ACH-000007,-0.118289402621
ACH-000009,-0.108638064419
ACH-000011,0.188899707542
ACH-000012,-0.045919350532599996
ACH-000013,0.026404548033
ACH-000014,-0.374564877813
ACH-000015,-0.391505422271
ACH-000017,-0.426326335022
ACH-000018,-0.08607122761050001
ACH-000019,-0.0923228006999
ACH-000021,-0.317228515363
ACH-000022,-0.160539792433
ACH-000025,-0.0736004273813
ACH-000028,-0.0288102706429
ACH-000030,-0.236705333647
ACH-000035,-0.13506864085200002
ACH-000036,-0.212573347341
ACH-000037,-0.270416510224
ACH-000039,-0.239052273215
ACH-000040,-0.14858631340700001
ACH-000041,-0.27864360102499997
ACH-000042,-0.132450231115
ACH-000045,-0.150661208504
ACH-000047,-0.0883840286306
ACH-000052,-0.0104624111381
ACH-000053,-0.302815891331
ACH-000054,0.0779177707571
ACH-000055,0.0017234579186700002
ACH-000060,-0.03557135446
ACH-000067,-0.314065702224
ACH-000070,-0.16625592229299999
ACH-000075,0.218163789073
ACH-000078,-0.130309477068
ACH-000082,-0.112100112896
ACH-000085,-0.281024477128
ACH-000086,-0.046247789044199995
ACH-000087,-0.185592210117
ACH-000092,-0.0892127543406
ACH-000095,-0.132459568611
ACH-000097,-0.133249093057
ACH-000098,-0.181637499417
ACH-000099,-0.0154423710029
ACH-000108,-0.316780430943
ACH-000113,-0.5099392353719999
ACH-000115,-0.249252976928
ACH-000116,-0.11417514996200001
ACH-000118,-0.277252744573
ACH-000120,-0.0860975619318
ACH-000123,-0.18355244272500001
ACH-000127,-0.11124719247999999
ACH-000128,-0.13904431463
ACH-000132,-0.010835727363400001
ACH-000133,-0.19842042078699998
ACH-000137,-0.0874217868312
ACH-000138,-0.179921936056
ACH-000142,-0.23233071818700002
ACH-000143,-0.15607861963400002
ACH-000146,-0.416362320942
ACH-000148,-0.06466199062780001
ACH-000150,-0.17378956057999997
ACH-000152,-0.273886261293
ACH-000153,-0.131981882071
ACH-000159,0.016077024300200003
ACH-000160,-0.0680124850334
ACH-000163,-0.240984111285
ACH-000167,-0.0674184552073
ACH-000168,-0.058268003950300004
ACH-000169,-0.22138161468000003
ACH-000178,0.10929956486800001
ACH-000182,-0.052950574487300006
ACH-000183,-0.540355543391
ACH-000188,0.0437202311005
ACH-000189,-0.47235695093400004
ACH-000190,-0.0521121736002
ACH-000198,0.11016760996200001
ACH-000204,-0.41571897209200004
ACH-000206,-0.303117759017
ACH-000207,-0.10052257692500001
ACH-000211,-0.0381573918791
ACH-000215,-0.141663500292
ACH-000221,0.041440731046000004
ACH-000222,-0.363840932247
ACH-000223,-0.0876990144715
ACH-000226,0.167181932499
ACH-000227,-0.307064589657
ACH-000228,-0.175987768689
ACH-000231,-0.0949389566515
ACH-000232,-0.143426132127
ACH-000233,-0.0286602336744
ACH-000234,-0.15763125920999999
ACH-000235,-0.264074118852
ACH-000237,-0.133701435713
ACH-000238,-0.119983823551
ACH-000243,-0.04564539134330001
ACH-000244,0.061163201071600004
ACH-000246,-0.116682945562
ACH-000248,-0.192354298035
ACH-000250,-0.0455626057695
ACH-000251,-0.362461058736
ACH-000253,-2.46655037218e-05
ACH-000255,0.00859266710669
ACH-000256,0.0367119004636
ACH-000257,-0.274013289344
ACH-000258,0.0715992831917
ACH-000259,-0.275038211882
ACH-000260,-0.20013508508000002
ACH-000261,-0.106754181278
ACH-000262,-0.027253966704099998
ACH-000263,-0.27844102339000004
ACH-000264,0.0574252363877
ACH-000265,-0.149378182235
ACH-000266,-0.295994527847
ACH-000272,-0.285324294491
ACH-000273,-0.167328098259
ACH-000274,-0.394286911501
ACH-000277,-0.266348882977
ACH-000278,-0.070285278791
ACH-000279,-0.135258806323
ACH-000280,-0.039330648329199996
ACH-000281,-0.38868004332199996
ACH-000288,-0.0484378317667
ACH-000291,0.023036406861200003
ACH-000293,0.026635732289299996
ACH-000294,0.0004980971014719999
ACH-000295,-0.38558979459700005
ACH-000296,-0.159500602785
ACH-000302,-0.19833024676600003
ACH-000304,-0.21306110138300002
ACH-000307,-0.0693673844533
ACH-000308,-0.09474181140339999
ACH-000310,-0.015789664757999998
ACH-000311,-0.12793025490499998
ACH-000312,-0.148846638026
ACH-000315,-0.39274539416599996
ACH-000316,-0.109667351628
ACH-000317,0.119642367072
ACH-000318,-0.35144260391599996
ACH-000319,0.156518693084
ACH-000320,-0.186529555306
ACH-000322,-0.248245802263
ACH-000323,-0.07936646062630001
ACH-000324,-0.0454104203758
ACH-000329,-0.09385370878720001
ACH-000330,-0.176918129743
ACH-000331,-0.263220860545
ACH-000332,-0.139521022258
ACH-000334,-0.164875143595
ACH-000335,-0.212620831719
ACH-000336,-0.08935253651000001
ACH-000337,-0.306707288692
ACH-000339,-0.0362315186916
ACH-000341,-0.127459814152
ACH-000348,-0.0692047166348
ACH-000350,-0.198692257997
ACH-000352,-0.262221397869
ACH-000356,-0.149327421593
ACH-000361,-0.202693045266
ACH-000362,-0.199463435536
ACH-000363,-0.371614951711
ACH-000364,0.0927948759284
ACH-000365,-0.09870253848480001
ACH-000366,-0.123853352067
ACH-000368,-0.108801094801
ACH-000374,-0.0770122915477
ACH-000375,-0.0466796832945
ACH-000376,-0.0736257931703
ACH-000381,-0.137341933335
ACH-000383,-0.16914957334800002
ACH-000387,-0.416475384578
ACH-000389,0.0796075519833
ACH-000390,0.006388341600319999
ACH-000393,-0.0170065260476
ACH-000395,-0.031544228502000005
ACH-000397,0.0125387515355
ACH-000401,0.0469722448405
ACH-000402,-0.3068600681
ACH-000403,-0.0836656882655
