,MARCKS (4082)
ACH-000004,-0.020581452605299998
ACH-000007,-0.271158024398
ACH-000009,-0.12621459788699999
ACH-000011,-0.140513395464
ACH-000012,-0.179206842025
ACH-000013,-0.154312457757
ACH-000014,-0.13854235535
ACH-000015,-0.279541859406
ACH-000017,-0.44537986154700004
ACH-000018,-0.134104045585
ACH-000019,-0.355589241313
ACH-000021,-0.478856226051
ACH-000022,-0.130986280288
ACH-000025,-0.09137117236759999
ACH-000028,-0.273555312373
ACH-000030,-0.182380709348
ACH-000035,-0.125617649638
ACH-000036,-0.254730413399
ACH-000037,-0.693111250668
ACH-000039,-0.0909176128947
ACH-000040,-0.280165132049
ACH-000041,-0.356292188514
ACH-000042,-0.477993638363
ACH-000045,-0.148460833037
ACH-000047,-0.32324754214699997
ACH-000052,-0.237276875418
ACH-000053,-0.084697485822
ACH-000054,-0.163241949039
ACH-000055,-0.18496199659899998
ACH-000060,-0.26252033414000003
ACH-000067,-0.27324637592900003
ACH-000070,-0.09098349021770001
ACH-000075,-0.442146901972
ACH-000078,0.134855234249
ACH-000082,-0.300540609224
ACH-000085,-0.26684264530499996
ACH-000086,-0.287712068731
ACH-000087,-0.164265746218
ACH-000092,-0.22221579363699998
ACH-000095,-0.163141228628
ACH-000097,-0.344814275545
ACH-000098,-0.303323176885
ACH-000099,-0.433089062182
ACH-000108,-0.502986962915
ACH-000113,-0.24358692931200002
ACH-000115,-0.0999458005257
ACH-000116,-0.291097100928
ACH-000118,-0.27409778143
ACH-000120,-0.07933198326299999
ACH-000123,-0.18646450135899997
ACH-000127,-0.18404452156399997
ACH-000128,-0.292243269396
ACH-000132,-0.331781722643
ACH-000133,-0.300046150469
ACH-000137,-0.156569295329
ACH-000138,-0.157597500227
ACH-000142,-0.217539445597
ACH-000143,-0.462650957419
ACH-000146,-0.18582431775
ACH-000148,-0.0413749834535
ACH-000150,-0.09185267062689999
ACH-000152,0.0129752999561
ACH-000153,0.147162723037
ACH-000159,-0.344671129222
ACH-000160,-0.618279211845
ACH-000163,-0.19156406750399999
ACH-000167,-0.44505599661600004
ACH-000168,-0.0801750637869
ACH-000169,0.0648273198312
ACH-000178,-0.27026325015299996
ACH-000182,-0.11982252267000001
ACH-000183,-0.06516558210609999
ACH-000188,-0.101683706458
ACH-000189,0.0422532078713
ACH-000190,-0.364688630858
ACH-000198,-0.28681919490200003
ACH-000204,-0.411087555876
ACH-000206,-0.299247618517
ACH-000207,-0.17200223514000001
ACH-000211,-0.0786001356243
ACH-000215,-0.196105730609
ACH-000221,-0.24354086120299998
ACH-000222,0.0170048083809
ACH-000223,-0.31269464349599996
ACH-000226,-0.39021615788
ACH-000227,-0.450177875067
ACH-000228,-0.21306095296
ACH-000231,-0.08439130712960001
ACH-000232,-0.140903052885
ACH-000233,-0.031045795271
ACH-000234,-0.13321014029699998
ACH-000235,-0.165820814824
ACH-000237,0.09008594799610001
ACH-000238,-0.118315074378
ACH-000243,-0.292854288717
ACH-000244,-0.38219495756099997
ACH-000246,-0.07986581418710001
ACH-000248,-0.404261142729
ACH-000250,-0.134649267898
ACH-000251,-0.135684529932
ACH-000253,-0.175990718205
ACH-000255,-0.285492399335
ACH-000256,-0.233731557221
ACH-000257,0.0235523457482
ACH-000258,-0.271327128141
ACH-000259,-0.337763451619
ACH-000260,-0.240819445482
ACH-000261,-0.0032866689531399996
ACH-000262,-0.224716162813
ACH-000263,-0.17333148559300002
ACH-000264,-0.0857762967431
ACH-000265,-0.286556773957
ACH-000266,-0.479001931049
ACH-000272,-0.21613751653299998
ACH-000273,-0.29249545236200003
ACH-000274,-0.19769119695
ACH-000277,-0.27186403451200003
ACH-000278,-0.1612004339
ACH-000279,-0.17763416518599998
ACH-000280,0.0760691476596
ACH-000281,-0.312798591114
ACH-000288,0.10945736340399999
ACH-000291,-0.20794337483800002
ACH-000293,-0.216786372956
ACH-000294,-0.17432947462
ACH-000295,-0.0686624234334
ACH-000296,0.04641683576569999
ACH-000302,-0.15803543174100002
ACH-000304,-0.23430420364
ACH-000307,-0.12211257307399999
ACH-000308,-0.200723071516
ACH-000310,-0.0250172675655
ACH-000311,-0.681607589997
ACH-000312,-0.38115781520900005
ACH-000315,-0.440780875579
ACH-000316,-0.126922096806
ACH-000317,-0.19017816028099999
ACH-000318,-0.119623006574
ACH-000319,-0.189774336726
ACH-000320,-0.638340171536
ACH-000322,-0.7842064887369999
ACH-000323,-0.127798626821
ACH-000324,-0.145317088299
ACH-000329,-0.161935485964
ACH-000330,-0.134328358811
ACH-000331,-0.286138319289
ACH-000332,-0.390755476448
ACH-000334,0.0340504414616
ACH-000335,-0.247838845451
ACH-000336,0.0514452783948
ACH-000337,-0.11819642194
ACH-000339,-0.14086607078
ACH-000341,-0.025946712586699998
ACH-000348,-0.5212467600330001
ACH-000350,-0.12463533948200001
ACH-000352,-0.155740777181
ACH-000356,-0.454616884681
ACH-000361,-0.928012845432
ACH-000362,-0.0937435720135
ACH-000363,-0.0425030180292
ACH-000364,-0.253021034754
ACH-000365,-0.139240179
ACH-000366,-0.009766202271639999
ACH-000368,-0.22723655233399997
ACH-000374,0.06743288962930001
ACH-000375,-0.267001325058
ACH-000376,-0.232406300324
ACH-000381,-0.08763858536810001
ACH-000383,-0.209317812185
ACH-000387,-0.313560222462
ACH-000389,-0.363970327623
ACH-000390,-0.16507790630000002
ACH-000393,-0.240653969903
ACH-000395,-0.13225611104
ACH-000397,-0.19822469639899998
ACH-000401,-0.243450489677
ACH-000402,0.09996611446910002
ACH-000403,-0.278654819039
ACH-000404,-0.14986743567500002
ACH-000406,-0.136673143405
ACH-000407,-0.294592055236
ACH-000408,-0.19305412838599997
ACH-000410,-0.35302795135
ACH-000411,-0.42432536593599995
ACH-000414,-0.32171281559
ACH-000415,-0.24581992716899997
ACH-000416,-0.113987357092
ACH-000420,-0.0480139231867
ACH-000421,-0.24382338381299998
ACH-000424,-0.26494811425000003
ACH-000425,-0.378308279076
ACH-000426,-0.36974874252499995
ACH-000427,-0.37660365677100005
ACH-000433,-0.131153639865
ACH-000436,-0.23870026456000001
ACH-000444,-0.38085191615599995
ACH-000445,-0.281806838042
ACH-000448,-0.272490638984
ACH-000450,-0.30266026665600004
ACH-000452,-0.0935721637755
ACH-000454,-0.362847492092
ACH-000458,-0.47558455341600003
ACH-000459,0.07050573711180001
ACH-000460,-0.030279346882700002
ACH-000461,-0.21627664086999998
ACH-000463,-0.20315926629500003
ACH-000464,-0.372443379631
ACH-000466,0.0699751311655
ACH-000467,-0.198163770242
ACH-000468,-0.490637634085
ACH-000469,-0.34646010069300004
ACH-000470,-0.189499456246
ACH-000471,-0.252363429278
ACH-000472,-0.159567108174
ACH-000473,-0.35097797291999994
ACH-000475,-0.23556091002500001
ACH-000476,-0.284032080579
ACH-000477,-0.07383938235899999
ACH-000480,-0.21383184937600003
ACH-000481,-0.159979445671
ACH-000483,-0.217606567482
ACH-000484,-0.264593274252
ACH-000485,-0.289519876194
ACH-000486,-0.123139304982
ACH-000487,-0.0166627421765
ACH-000488,-0.26316062191399997
ACH-000490,-0.26396701019499996
ACH-000491,-0.322385582832
ACH-000495,-0.40414808179399997
ACH-000496,-0.16162041756200002
ACH-000499,0.008145960982100001
ACH-000500,0.47310988226499995
ACH-000502,-0.230734287198
ACH-000503,0.23517690988200002
ACH-000505,-0.241990762159
ACH-000507,-0.21639353100699998
ACH-000510,-0.27758364155799997
ACH-000511,-0.37400319671300003
ACH-000512,-0.20597782742899998
ACH-000516,-0.235596870425
ACH-000517,-0.279035553127
ACH-000518,-0.416817529215
ACH-000520,-0.239837588968
ACH-000521,0.019372184098599997
ACH-000522,-0.281461223189
ACH-000524,0.08272394523900001
ACH-000527,-0.131614653817
ACH-000528,-0.21331563454
ACH-000537,-0.274444648669
ACH-000541,-0.621588030492
ACH-000542,-0.140738440661
ACH-000544,-0.230569865017
ACH-000545,-0.174858740062
ACH-000547,-0.13822039639
ACH-000548,-0.187450719886
ACH-000549,-0.172726707642
ACH-000550,-0.162356207786
ACH-000552,-0.381738892725
ACH-000556,-0.248155660266
ACH-000557,0.07159901888129999
ACH-000570,-0.372725693345
ACH-000571,-0.349192681289
ACH-000573,-0.1900208057
ACH-000576,0.09044920480689998
ACH-000580,-0.0944467310576
ACH-000584,-0.131217531554
ACH-000585,-0.34125906459
ACH-000588,0.0177139493593
ACH-000589,-0.151569720874
ACH-000591,-0.152241638899
ACH-000593,-0.39412003918399996
ACH-000600,-0.33638632732900003
ACH-000601,-0.246036331515
