,ASPA (443)
ACH-000004,0.0730570698884
ACH-000007,0.18509872585099998
ACH-000009,-0.0284828086993
ACH-000011,0.22877052221000002
ACH-000012,0.19721350472399998
ACH-000013,0.10431660159600001
ACH-000014,0.09407707102110001
ACH-000015,0.0164278233324
ACH-000017,0.269943711247
ACH-000018,0.154222705256
ACH-000019,0.392427872693
ACH-000021,0.25904478352
ACH-000022,0.0705242796209
ACH-000025,0.161003190002
ACH-000028,0.29571886635
ACH-000030,0.228220194894
ACH-000035,0.21321767204
ACH-000036,0.236383200964
ACH-000037,0.204497041642
ACH-000039,0.10180831707999999
ACH-000040,0.175974327735
ACH-000041,0.083356651231
ACH-000042,0.064772446833
ACH-000045,0.124321842723
ACH-000047,0.307552827791
ACH-000052,0.264370177528
ACH-000053,0.20188448187
ACH-000054,0.17431489439
ACH-000055,0.42725065241300003
ACH-000060,0.246351687505
ACH-000067,0.114930473155
ACH-000070,0.103370519689
ACH-000075,0.28086970547400003
ACH-000078,0.114529100627
ACH-000082,0.057731243685599995
ACH-000085,0.261331617243
ACH-000086,0.253916480799
ACH-000087,0.173775755562
ACH-000092,0.242265719745
ACH-000095,0.248360721266
ACH-000097,0.145190947577
ACH-000098,0.05960032045080001
ACH-000099,0.117194311201
ACH-000108,0.211872132668
ACH-000113,0.204562729615
ACH-000115,0.230349410885
ACH-000116,0.13387519980499998
ACH-000118,0.141362763516
ACH-000120,0.150307683763
ACH-000123,0.09626938954520001
ACH-000127,0.173496321387
ACH-000128,0.276047596566
ACH-000132,0.21760378732799998
ACH-000133,0.243459692703
ACH-000137,0.176973661041
ACH-000138,0.088826138277
ACH-000142,0.118167574781
ACH-000143,0.166654038544
ACH-000146,0.247302646338
ACH-000148,0.19551700495000002
ACH-000150,0.117109617058
ACH-000152,0.210490836425
ACH-000153,-0.204234934006
ACH-000159,0.265899234777
ACH-000160,0.209549156191
ACH-000163,0.333796636312
ACH-000167,0.110600523625
ACH-000168,0.125039294756
ACH-000169,0.19680721493
ACH-000178,0.12166811366699999
ACH-000182,0.24587855908599998
ACH-000183,0.221102387476
ACH-000188,0.212267692968
ACH-000189,0.248410653609
ACH-000190,0.32490404098000003
ACH-000198,0.20315476771699997
ACH-000204,0.316269590722
ACH-000206,0.164713670929
ACH-000207,0.30338832528
ACH-000211,0.201243425948
ACH-000215,0.207332993818
ACH-000221,0.177683752696
ACH-000222,0.139420807255
ACH-000223,0.133926251543
ACH-000226,0.267418640259
ACH-000227,0.00115455429592
ACH-000228,0.408260101403
ACH-000231,0.231961130174
ACH-000232,0.194474326549
ACH-000233,0.162767093072
ACH-000234,0.289027726018
ACH-000235,0.204807428816
ACH-000237,0.20349324908500002
ACH-000238,0.0979630814721
ACH-000243,0.181416229014
ACH-000244,0.336345489141
ACH-000246,0.194342942645
ACH-000248,0.265537991658
ACH-000250,0.18753295100499998
ACH-000251,0.0340688380724
ACH-000253,0.188082101552
ACH-000255,0.220351871201
ACH-000256,0.10027607394600001
ACH-000257,0.10671219426100001
ACH-000258,0.215160813716
ACH-000259,0.146270914365
ACH-000260,0.227759114388
ACH-000261,0.21950927516999996
ACH-000262,0.351240038609
ACH-000263,0.224500417947
ACH-000264,0.11622261329700001
ACH-000265,0.122035418889
ACH-000266,0.119389728266
ACH-000272,0.18510411099399998
ACH-000273,0.263971350637
ACH-000274,0.124722440074
ACH-000277,0.0331402797741
ACH-000278,0.131392609473
ACH-000279,0.190711041178
ACH-000280,0.198329848735
ACH-000281,0.201279449184
ACH-000288,0.038206446838300004
ACH-000291,0.230673523607
ACH-000293,0.421734837619
ACH-000294,0.232524283169
ACH-000295,0.11297276083100001
ACH-000296,0.292229233154
ACH-000302,0.179167451875
ACH-000304,0.222916648167
ACH-000307,0.220926962546
ACH-000308,0.147807655746
ACH-000310,0.228363807331
ACH-000311,0.051062397882199996
ACH-000312,0.0710331771243
ACH-000315,0.320233925097
ACH-000316,0.13454065147299998
ACH-000317,0.23273263520999998
ACH-000318,0.222983624816
ACH-000319,0.0478012034777
ACH-000320,0.130722206788
ACH-000322,0.162625630365
ACH-000323,0.276426523857
ACH-000324,0.151527170267
ACH-000329,0.266226674283
ACH-000330,0.254466222474
ACH-000331,0.15922098508
ACH-000332,0.0691912928669
ACH-000334,-0.00838362273532
ACH-000335,0.35845355938100004
ACH-000336,0.21515084326699999
ACH-000337,0.246626490576
ACH-000339,0.169890371693
ACH-000341,0.297753719523
ACH-000348,0.12581185863
ACH-000350,0.235260657166
ACH-000352,0.14290764995
ACH-000356,0.151391693704
ACH-000361,0.227304907595
ACH-000362,0.25170075339299997
ACH-000363,0.201038951076
ACH-000364,0.09103602542519999
ACH-000365,0.16702021861400002
ACH-000366,0.161480047514
ACH-000368,0.260007243671
ACH-000374,0.22457443309099998
ACH-000375,0.19636394671000001
ACH-000376,0.184272264764
ACH-000381,0.22128289055999997
ACH-000383,0.214349571234
ACH-000387,0.199996384021
ACH-000389,0.251696231308
ACH-000390,0.127422640074
ACH-000393,0.13063968319299998
ACH-000395,0.0855129595751
ACH-000397,0.03545969491380001
ACH-000401,0.28770772215999996
ACH-000402,-0.0004522038571730001
ACH-000403,0.18042939864100002
ACH-000404,0.16114082874500002
ACH-000406,0.190694311675
ACH-000407,0.259193262596
ACH-000408,0.325152710505
ACH-000410,0.126158136269
ACH-000411,0.205155407142
ACH-000414,0.156539497216
ACH-000415,0.281887434865
ACH-000416,0.215755382882
ACH-000420,0.275013419893
ACH-000421,0.19091614800999998
ACH-000424,0.22926229560400002
ACH-000425,0.254583990004
ACH-000426,0.35093143615999994
ACH-000427,0.364566230948
ACH-000433,0.273839977964
ACH-000436,0.22123299770399998
ACH-000444,0.24513484263399998
ACH-000445,0.21088920996399999
ACH-000448,0.253414340738
ACH-000450,0.44040316979500005
ACH-000452,0.196345018382
ACH-000454,0.268949618793
ACH-000458,0.0291976857876
ACH-000459,0.337809860463
ACH-000460,0.226799830762
ACH-000461,0.252495079768
ACH-000463,0.318191513986
ACH-000464,-0.0014497729356300001
ACH-000466,0.0773708876042
ACH-000467,0.16908959005600002
ACH-000468,0.19866825803
ACH-000469,0.026605603291599996
ACH-000470,-0.0006872069626439999
ACH-000471,0.160717599013
ACH-000472,0.158770273863
ACH-000473,0.127341363095
ACH-000475,0.236068104611
ACH-000476,0.24790828817299998
ACH-000477,0.311127398134
ACH-000480,0.23896372482099998
ACH-000481,0.19069444636100003
ACH-000483,0.120129774441
ACH-000484,0.31151610820500003
ACH-000485,0.207765266293
ACH-000486,0.139478187452
ACH-000487,0.138175904946
ACH-000488,0.217920373738
ACH-000490,0.21887016225699998
ACH-000491,0.196138343794
ACH-000495,0.238191445359
ACH-000496,0.156680773266
ACH-000499,0.161473330883
ACH-000500,0.166117634969
ACH-000502,0.08412446531619999
ACH-000503,0.0977173193499
ACH-000505,0.0996487353401
ACH-000507,0.20961738634399998
ACH-000510,0.28268856883
ACH-000511,0.176557613017
ACH-000512,0.20573804974800003
ACH-000516,0.11556004534299999
ACH-000517,0.13415903487199998
ACH-000518,0.279322142107
ACH-000520,0.223175976996
ACH-000521,0.187130399419
ACH-000522,0.26559531328
ACH-000524,0.195237291167
ACH-000527,0.12569860873
ACH-000528,0.160282038103
ACH-000537,0.274659919211
ACH-000541,0.161111485912
ACH-000542,0.23934560715
ACH-000544,0.205074692493
ACH-000545,0.18888160159000003
ACH-000547,0.140175119428
ACH-000548,0.198780116112
ACH-000549,0.241031292417
ACH-000550,0.257677123863
ACH-000552,0.258718730736
ACH-000556,0.18099062661200002
ACH-000557,0.106808921224
ACH-000570,0.144957830072
ACH-000571,0.08874444544669999
ACH-000573,0.24235765777899998
ACH-000576,0.295695167216
ACH-000580,0.26162698771
ACH-000584,0.250244945299
ACH-000585,0.224929996008
ACH-000588,0.306017306375
ACH-000589,0.152448691167
ACH-000591,0.117919438057
ACH-000593,0.129443137873
ACH-000600,0.299514756344
ACH-000601,0.121786791814
ACH-000604,0.0521751590997
ACH-000605,0.18449931808800002
ACH-000606,0.250045926157
ACH-000608,0.12468938421299999
ACH-000614,0.0645203348154
ACH-000616,0.24753241840799997
ACH-000618,0.165370937805
ACH-000619,0.236458797946
ACH-000620,0.08245210941160001
ACH-000621,0.179047339709
ACH-000622,0.17699286837
ACH-000623,0.129257413674
ACH-000624,0.154173526666
ACH-000627,0.226896901689
ACH-000630,0.239778938088
ACH-000632,0.0742428586904
ACH-000633,-0.00187250818936
ACH-000637,0.292698268819
ACH-000638,0.11641567932
ACH-000646,0.0326819845041
ACH-000647,0.157536593081
ACH-000648,0.164992769815
ACH-000649,0.243184421102
ACH-000651,0.18484756615200001
ACH-000652,0.259806325959
ACH-000653,0.262390197429
ACH-000657,0.134578574986
ACH-000658,0.17591632863499998
ACH-000661,0.372775784036
ACH-000662,0.574274302314
ACH-000663,0.343767362727
ACH-000665,0.164683939684
ACH-000671,0.179323833579
ACH-000673,0.10554103264699999
ACH-000676,0.190555956998
ACH-000677,0.197523648642
ACH-000681,0.286490927199
ACH-000682,0.24375360426399997
ACH-000683,0.26310667633900003
ACH-000684,0.315885663988
ACH-000688,0.115843226642
ACH-000693,0.151127611671
ACH-000694,0.296724628268
ACH-000695,0.162484380375
ACH-000696,0.211301720182
ACH-000697,0.165158366724
ACH-000699,0.217527082703
ACH-000701,0.214695151514
ACH-000706,0.196724197668
ACH-000711,0.158382841223
ACH-000713,0.0853836633058
ACH-000714,0.0441451384155
ACH-000718,0.125687656154
ACH-000720,0.244225484343
ACH-000721,0.149936542886
ACH-000724,0.135769957227
ACH-000725,0.0980725707965
ACH-000732,0.329818645176
ACH-000734,0.174693656329
ACH-000735,0.136971460866
ACH-000736,0.10047335602299999
ACH-000738,0.249304956043
ACH-000746,0.11443270890599999
ACH-000747,0.381300606599
ACH-000748,0.128669038687
ACH-000753,0.11223306668
ACH-000756,0.217694083772
ACH-000757,0.169360555818
ACH-000758,0.211617942947
ACH-000760,0.342043925176
ACH-000763,-0.0164624633426
ACH-000764,-0.00238970007221
ACH-000765,0.184822210143
ACH-000766,0.14351307120999998
ACH-000767,0.18303023412
ACH-000768,0.242932880417
ACH-000769,0.07716100476410001
ACH-000770,0.18636673616500002
ACH-000771,0.165643548718
ACH-000773,0.136877095487
ACH-000776,0.038000706253699994
ACH-000777,0.282552121984
ACH-000778,0.135846075798
ACH-000781,0.172533357691
ACH-000782,0.11773146719000001
ACH-000783,0.145455330228
ACH-000784,0.181360085
ACH-000785,0.14225552061
ACH-000787,0.220012589708
ACH-000788,0.239182285348
ACH-000791,0.102671644429
ACH-000792,0.17140186877099997
ACH-000794,0.113323015032
ACH-000796,0.133835864412
ACH-000799,0.272682800083
ACH-000800,0.24928441241399998
ACH-000802,0.225330664806
ACH-000804,0.340393772015
ACH-000805,0.143382778514
ACH-000809,0.123712589863
ACH-000810,0.0237295084914
ACH-000811,-0.0486045899082
ACH-000817,0.0157515587122
ACH-000819,0.228475134839
ACH-000820,0.286086872502
ACH-000821,0.362912567455
ACH-000822,0.209355437577
ACH-000823,0.23591273724700002
ACH-000824,0.24849860948199998
ACH-000827,0.17683823175900001
ACH-000829,0.12970699119100002
ACH-000831,0.40914941306599995
ACH-000832,0.352153891615
ACH-000833,0.204521820496
ACH-000834,0.160733453972
ACH-000835,0.259306481424
ACH-000836,0.0581830565955
ACH-000837,0.18704073879500002
ACH-000838,-0.0201405077512
ACH-000839,0.154708125254
ACH-000840,0.35695221882600003
ACH-000841,0.265993770811
ACH-000843,0.295907236332
ACH-000846,0.27162889237300003
ACH-000847,0.178935930198
ACH-000848,0.294021491726
ACH-000849,0.20295992182
ACH-000851,0.11209087079000002
ACH-000855,0.20503437895999999
ACH-000856,0.10715728303099999
ACH-000858,0.12245894609300001
ACH-000859,0.290518494252
ACH-000861,0.11087042229
ACH-000862,0.105449218186
ACH-000865,0.31287384485999997
ACH-000866,0.21386013602499998
ACH-000867,0.149743602383
ACH-000869,0.16803542245900002
ACH-000872,0.315704655148
ACH-000873,0.0982869913052
ACH-000876,0.24120779489900002
ACH-000878,-0.00711555885499
ACH-000880,0.198184969045
ACH-000881,0.0393581215477
ACH-000882,0.147234033515
ACH-000884,0.298531129144
ACH-000885,0.258200666355
ACH-000887,0.172190723853
ACH-000888,0.221629054267
ACH-000889,0.205469495236
ACH-000890,0.19805498702100002
ACH-000896,0.23043346292199998
ACH-000898,0.27223033272
ACH-000900,0.32029676318100003
ACH-000901,0.21016295202399998
ACH-000905,0.14081573736199998
ACH-000906,0.194643254851
ACH-000907,0.184137795318
ACH-000910,0.105640984587
ACH-000911,0.06439953210180001
ACH-000912,0.271679852055
ACH-000913,0.276007790345
ACH-000915,0.250787252374
ACH-000916,0.317714097151
ACH-000917,0.230347738602
ACH-000921,0.205111768818
ACH-000924,0.295947667178
ACH-000926,0.16169630743799998
ACH-000928,0.229894321847
ACH-000929,0.301923163143
ACH-000932,0.146669511179
ACH-000935,0.338039786401
ACH-000936,0.186340732047
ACH-000937,0.19184651297699998
ACH-000938,0.18231999648699998
ACH-000939,0.08485529416899999
ACH-000941,0.23959841099399998
ACH-000943,0.16717645156199998
ACH-000946,0.257758045656
ACH-000947,0.144284944638
ACH-000948,0.19247375276099998
ACH-000950,0.0641273723674
ACH-000953,0.165937508864
ACH-000957,0.33607988903700003
ACH-000958,0.35118933307800004
ACH-000960,0.15040250717700002
ACH-000963,0.21543657422499998
ACH-000968,0.22880868021200002
ACH-000969,0.147213156149
ACH-000973,0.236309713724
ACH-000974,0.204267275958
ACH-000975,0.287193372076
ACH-000976,0.193753367245
ACH-000978,0.290475910427
ACH-000980,0.11847901286599999
ACH-000984,-0.025367845400099995
ACH-000986,0.20677382337699998
ACH-000988,0.19571498571499998
ACH-000993,0.172697495712
ACH-000994,0.0181519082456
ACH-000996,0.231204989325
ACH-001001,0.23551711461199998
ACH-001020,0.255059226769
ACH-001028,0.208049893057
ACH-001031,0.160411594218
ACH-001038,0.174369516787
ACH-001048,0.281330218186
ACH-001050,0.267375327005
ACH-001053,0.206093205557
ACH-001054,0.24969595750100002
ACH-001061,0.246732731521
ACH-001067,0.25462347432300003
ACH-001075,0.151283617759
ACH-001096,0.11249505123299999
ACH-001128,-0.0572115498372
ACH-001134,0.306836313699
ACH-001151,0.16544054117999998
ACH-001163,0.17643530374400002
ACH-001164,0.0739939574626
ACH-001173,0.171249928277
ACH-001183,0.228976551901
ACH-001184,0.15129171727600002
ACH-001190,0.12089849031500001
ACH-001192,0.150135614601
ACH-001193,0.380500694177
ACH-001196,0.219726081316
ACH-001197,0.228317547017
ACH-001205,0.21358380211800002
ACH-001211,0.196559670119
ACH-001212,0.239162881854
ACH-001228,0.18993366278999999
ACH-001232,0.12394247615399999
ACH-001239,0.424343010637
ACH-001274,0.241144373538
ACH-001275,0.193698424678
ACH-001277,0.40076071890500004
ACH-001278,0.08206646228969999
ACH-001280,0.0684878750507
ACH-001283,0.138223374034
ACH-001289,0.223270886881
ACH-001295,0.108915413532
ACH-001300,0.0680166604786
ACH-001301,0.202211833213
ACH-001302,0.112729220213
ACH-001303,0.295282379541
ACH-001306,0.129713426731
ACH-001318,0.182106973985
ACH-001322,0.203548731244
ACH-001328,0.152662226581
ACH-001332,0.0921482282508
ACH-001333,0.310603639933
ACH-001336,0.280423567097
ACH-001340,0.216245172054
ACH-001346,0.23911931490899999
ACH-001353,0.20364016403299998
ACH-001354,0.296568454698
ACH-001367,0.486385878712
ACH-001368,0.207131495206
ACH-001374,0.082415756136
ACH-001375,0.275346034639
ACH-001377,0.0796128802044
ACH-001380,0.139930247237
ACH-001391,0.0340936362677
ACH-001407,0.21266305116
ACH-001408,0.179548191369
ACH-001413,0.130278023655
ACH-001430,0.405655234151
ACH-001431,0.269402860737
ACH-001450,0.25788281185199996
ACH-001496,0.23271367792599998
ACH-001500,0.0836227604012
ACH-001521,-0.0653225614052
ACH-001523,0.113123520945
ACH-001532,0.156882905623
ACH-001536,0.122493432432
ACH-001550,0.224792878294
ACH-001552,0.18072749334000002
ACH-001554,0.236371130829
ACH-001645,0.195614845163
ACH-001654,0.177502557567
ACH-001715,0.219598995548
ACH-001735,0.144493519437
ACH-001736,0.31624710119000005
ACH-001737,-0.0395169154861
ACH-001740,0.033189820542700005
ACH-001745,0.229919834469
ACH-001750,0.0709844097895
ACH-001765,0.170322127735
ACH-001956,0.241591715559
ACH-001957,0.18097034786
