,MICB (4277)
ACH-000169,-0.23758615354200002
ACH-000178,-0.346408547177
ACH-000182,-0.305943711254
ACH-000183,-0.14103607619300002
ACH-000188,-0.324781755245
ACH-000189,-0.338018475995
ACH-000190,-0.154397415887
ACH-000198,-0.502729753187
ACH-000204,-0.5189744623529999
ACH-000206,-0.5819338958129999
ACH-000207,-0.5946277524570001
ACH-000211,-0.259927595583
ACH-000215,-0.328544504157
ACH-000221,-0.260957824265
ACH-000222,-0.37039496038
ACH-000223,-0.499517009632
ACH-000226,-0.38441981060999997
ACH-000227,-0.34894085816200004
ACH-000228,-0.38509871148
ACH-000231,-0.385124853464
ACH-000232,-0.35923047508100003
ACH-000233,-0.677985250795
ACH-000234,-0.438381027729
ACH-000235,-0.27666167621599996
ACH-000237,-0.328958706714
ACH-000238,-0.409325999702
ACH-000243,-0.263329629169
ACH-000244,0.056873383208400005
ACH-000246,-0.16768010401900002
ACH-000248,-0.20990207488899998
ACH-000250,-0.33224253127500003
ACH-000251,-0.55993327181
ACH-000253,-0.507235684767
ACH-000255,-0.392165197604
ACH-000256,-0.19341239130600002
ACH-000257,-0.266842105452
ACH-000258,0.0483927327864
ACH-000259,-0.309422996185
ACH-000260,-0.292267860334
ACH-000261,-0.240275545438
ACH-000262,-0.019113853873599998
ACH-000263,0.0023965066721700003
ACH-000264,-0.24341180386999997
ACH-000265,-0.23818546513
ACH-000266,-0.39177280441699996
ACH-000272,-0.5009423653739999
ACH-000273,-0.37985550321
ACH-000274,-0.30792455362300003
ACH-000277,-0.353361189581
ACH-000278,-0.16480408119200002
ACH-000279,-0.38883990256300005
ACH-000280,-0.21696046070900002
ACH-000281,-0.456913650989
ACH-000288,-0.35084221349100003
ACH-000291,-0.205098230707
ACH-000293,-0.37584560399800004
ACH-000294,-0.276454524928
ACH-000295,-0.315605674664
ACH-000296,-0.171068502232
ACH-000302,-0.245121159152
ACH-000304,-0.535672363579
ACH-000307,-0.21188888045899998
ACH-000308,-0.319574225178
ACH-000310,-0.28165171428
ACH-000311,-0.397871457447
ACH-000312,-0.545527546558
ACH-000315,-0.45845705136799997
ACH-000316,-0.368507804912
ACH-000317,-0.162032854323
ACH-000318,-0.109587509648
ACH-000319,-0.323278778647
ACH-000320,-0.488134617755
ACH-000322,-0.402918848883
ACH-000323,-0.21565627319699998
ACH-000324,-0.368637923668
ACH-000329,-0.323587823595
ACH-000330,-0.338840897809
ACH-000331,-0.39292169182899994
ACH-000332,-0.440391046342
ACH-000334,-0.590229824067
ACH-000335,-0.225181226202
ACH-000336,-0.6727791458329999
ACH-000337,-0.227740630229
ACH-000339,-0.28724723638
ACH-000341,-0.225488811298
ACH-000348,-0.321937439472
ACH-000350,-0.3647613375
ACH-000352,-0.248614852769
ACH-000356,-0.328165524404
ACH-000361,-0.0813222688351
ACH-000362,-0.403360202346
ACH-000363,-0.257363123443
ACH-000364,-0.337286978236
ACH-000365,-0.362417715931
ACH-000366,-0.190157033629
ACH-000368,-0.21887138723700003
ACH-000374,-0.85608007052
ACH-000375,-0.287296550421
ACH-000376,-0.197607367337
ACH-000381,-0.32187692466
ACH-000383,-0.381371482162
ACH-000387,-0.37295753574600005
ACH-000389,-0.38245425585000004
ACH-000390,-0.26147869798900003
ACH-000393,-0.33840312383500004
ACH-000395,-0.500688161049
ACH-000397,-0.330997321005
ACH-000401,-0.012291240019799999
ACH-000402,-0.0323181070879
ACH-000403,-0.451437374731
ACH-000404,-0.328460930469
ACH-000406,-0.392411688195
ACH-000407,-0.225397237132
ACH-000408,-0.0744200922086
ACH-000410,-0.262281044028
ACH-000411,-0.16251707135500001
ACH-000414,-0.222500967139
ACH-000415,-0.15243500422800002
ACH-000416,-0.266612696633
ACH-000420,-0.357031112181
ACH-000421,-0.279010239338
ACH-000424,-0.56167688543
ACH-000425,-0.33347401145100003
ACH-000426,-0.265159284252
ACH-000427,-0.281659960745
ACH-000433,-0.168500292812
ACH-000436,-0.354502276342
ACH-000444,-0.15120156127999998
ACH-000445,-0.28279190025
ACH-000448,-0.31662999199299996
ACH-000450,0.0463214807159
ACH-000452,-0.258069988478
ACH-000454,-0.322016118875
ACH-000458,-0.330412520222
ACH-000459,-0.13139419374800002
ACH-000460,-0.228651406396
ACH-000461,-0.47150726396700005
ACH-000463,-0.262437542608
ACH-000464,-0.293941267406
ACH-000466,-0.24690083621800002
ACH-000467,-0.284912481056
ACH-000468,-0.362275212315
ACH-000469,-0.421403001505
ACH-000470,-0.385894923979
ACH-000471,-0.19377701249200002
ACH-000472,-0.321796081932
ACH-000473,-0.34656473970799995
ACH-000475,-0.254566892656
ACH-000476,-0.45344284973000004
ACH-000477,-0.139114158625
ACH-000480,-0.06145145205030001
ACH-000481,-0.154392223944
ACH-000483,-0.144788809284
ACH-000484,-0.291970267338
ACH-000485,-0.390399234825
ACH-000486,-0.241912833884
ACH-000487,-0.47267735936399996
ACH-000488,-0.263119089623
ACH-000490,-0.029621344717399998
ACH-000491,-0.27210462845
ACH-000495,-0.19317032888900001
ACH-000496,-0.326759146081
ACH-000499,-0.158400507526
ACH-000500,-0.621339796453
ACH-000502,-0.39395864709600004
ACH-000503,-0.168231197053
ACH-000505,-0.228193777525
ACH-000507,-0.141386014863
ACH-000510,-0.236787882066
ACH-000511,-0.306952558845
ACH-000512,-0.801005591901
ACH-000516,-0.338627858207
ACH-000517,-0.42909504889300004
ACH-000518,-0.46340999282
ACH-000520,-0.356664336437
ACH-000521,-0.126221937458
ACH-000522,-0.325285764408
ACH-000524,-0.43747379410099996
ACH-000527,-0.17867526952799997
ACH-000528,-0.29971513277399997
ACH-000537,-0.23108070171700001
ACH-000541,-0.8034851805140001
ACH-000542,-0.37310720155500005
ACH-000544,-0.351853820448
ACH-000545,-0.20622987895
ACH-000547,-0.22678311370700002
ACH-000548,-0.186983827079
ACH-000549,-0.161229745356
ACH-000550,-0.378131553055
ACH-000552,-0.23836434923
ACH-000556,-0.225339576266
ACH-000557,-0.307541061244
ACH-000570,-0.130848992893
ACH-000571,-0.359472602742
ACH-000573,-0.13093960714800001
ACH-000576,-0.552659062887
ACH-000580,-0.248371067853
ACH-000584,-0.43599427803
ACH-000585,-0.305266002276
ACH-000588,-0.303632386332
ACH-000589,-0.276247587972
ACH-000591,-0.495047617712
ACH-000593,-0.245631133496
ACH-000600,-0.336332666292
ACH-000601,-0.31075815146200003
ACH-000604,-0.290854388467
ACH-000605,-0.467323727938
ACH-000606,-0.46955111724
ACH-000608,-0.33160960078400004
ACH-000614,-0.217155537789
ACH-000616,-0.197274270644
ACH-000618,-0.355397988895
ACH-000619,-0.367040410127
ACH-000620,-0.28215113992699997
ACH-000621,-0.456552099756
ACH-000622,-0.17051512796799997
ACH-000623,-0.331481294618
ACH-000624,-0.259620983252
ACH-000627,-0.38572990901199994
ACH-000630,-0.34038181220700003
ACH-000632,-0.17843039876400002
ACH-000633,-0.166410088195
ACH-000637,-0.443014410688
ACH-000638,-0.444443757525
ACH-000646,-0.32334456876400003
ACH-000647,-0.440759625802
ACH-000648,0.030059865364000002
ACH-000649,-0.38112683157300004
ACH-000651,-0.305147736147
ACH-000652,-0.205790508283
ACH-000653,0.012649915885299998
ACH-000657,-0.27581489358600003
ACH-000658,-0.437203806362
ACH-000661,-0.18069988887699998
ACH-000662,-0.43315442347099997
ACH-000663,-0.251009953439
ACH-000665,-0.18635176972399997
ACH-000671,-0.21706159738800002
ACH-000673,-0.342042332586
ACH-000676,-0.218474053778
ACH-000677,-0.233111156107
ACH-000681,-0.23476322261
ACH-000682,-0.436418704098
ACH-000683,-0.21545000095
ACH-000684,-0.0739537163922
ACH-000688,-0.38906783175399995
ACH-000693,-0.26612363554
ACH-000694,-0.321241570563
ACH-000695,0.0390465385423
ACH-000696,-0.35452010588699995
ACH-000697,-0.10036601048499999
ACH-000699,-0.33231239296799997
ACH-000701,-0.491545126442
ACH-000706,-0.210907907626
ACH-000711,-0.306784727508
ACH-000713,-0.247464862885
ACH-000714,-0.315601187171
ACH-000718,-0.6856500908600001
ACH-000720,-0.40054557765
ACH-000721,-0.30454887086599997
ACH-000724,-0.962279584342
ACH-000725,-0.0171700707964
ACH-000732,-0.167262298663
ACH-000734,-0.340486758877
ACH-000735,-0.153734561653
ACH-000736,-0.379116470567
ACH-000738,-0.306143589893
ACH-000746,-0.33933851268
ACH-000747,-0.265713879578
ACH-000748,-0.398700656333
ACH-000753,-0.307122347932
ACH-000756,-0.579002039713
ACH-000757,-0.08890891827439999
ACH-000758,-0.05287223447290001
ACH-000760,-0.0831656997116
ACH-000763,-0.525958942121
ACH-000764,-0.568106124322
ACH-000765,-0.0978732200688
ACH-000766,-0.20707932407699997
ACH-000767,-0.387312052952
ACH-000768,-0.382622807006
ACH-000769,-0.106360378167
ACH-000770,-0.456773036256
ACH-000771,-0.36962111322400004
ACH-000773,-0.49734449783699997
ACH-000776,-0.071577645116
ACH-000777,-0.267512769064
ACH-000778,-0.39944082341
ACH-000781,-0.280862308326
ACH-000782,-0.433636862613
ACH-000783,-0.66553666708
ACH-000784,-0.198249383301
ACH-000785,-0.35060876775600003
ACH-000787,-0.265108564303
ACH-000788,-0.233528959179
ACH-000791,-0.284719022704
ACH-000792,-0.24714023573899999
ACH-000794,-0.364948604578
ACH-000796,-0.40600005959799995
ACH-000799,-0.6897056292899999
ACH-000800,-0.165975703687
ACH-000802,-0.18184041019900002
ACH-000804,0.00985173521822
ACH-000805,-0.435806381696
ACH-000809,-0.347871756691
ACH-000810,-0.227414226217
ACH-000811,-0.276559258386
ACH-000817,-0.5416618537619999
ACH-000819,-0.33144850072500004
ACH-000820,0.12169040753100001
ACH-000821,0.0244181931935
ACH-000822,-0.0748111722529
ACH-000823,-0.20638543763300002
ACH-000824,-0.376639831328
ACH-000827,-0.36624357195600005
ACH-000829,-0.08181579711550001
ACH-000831,-0.305844785693
ACH-000832,-0.296358236325
ACH-000833,-0.245324439855
ACH-000834,-0.248359835066
ACH-000835,-0.257317815893
ACH-000836,-0.398356192385
ACH-000837,-0.215737098451
ACH-000838,-0.282949997952
ACH-000839,-0.45872425398199995
ACH-000840,-0.473037764172
ACH-000841,-0.376304090757
ACH-000843,-0.253242191567
ACH-000846,-0.109118709387
ACH-000847,-0.28281650590199997
ACH-000848,-0.295335714761
ACH-000849,-0.40006119617799996
ACH-000851,-0.14561473049100002
ACH-000855,-0.21584768953000003
ACH-000856,-0.336014502534
ACH-000858,-0.303308655624
ACH-000859,-0.172425726089
ACH-000861,-0.352629753384
ACH-000862,-0.406014844841
ACH-000865,-0.303049816977
ACH-000866,-0.346159320284
ACH-000867,-0.300622479293
ACH-000869,-0.134068963569
ACH-000872,-0.15632184527100002
ACH-000873,-0.29983391186999997
ACH-000876,-0.205975675931
ACH-000878,-0.378890954782
ACH-000880,-0.17347760172
ACH-000881,-0.39392466264
ACH-000882,-0.235142762287
ACH-000884,-0.300705441822
ACH-000885,-0.214482764832
ACH-000887,-0.105719278773
ACH-000888,-0.31962229038400003
ACH-000889,-0.644081927932
ACH-000890,-0.392956861904
ACH-000896,-0.151409658633
ACH-000898,-0.237258002872
ACH-000900,-0.33447272590599997
ACH-000901,-0.258307160706
ACH-000905,-0.282242569538
ACH-000906,-0.212268358555
ACH-000907,-0.48468833327699995
ACH-000910,-0.269760599441
ACH-000911,-0.31515135209600004
ACH-000912,-0.307782866789
ACH-000913,-0.398424878429
ACH-000915,-0.125005453679
ACH-000916,-0.5881916439670001
ACH-000917,-0.233875852371
ACH-000921,-0.417808570727
ACH-000924,-0.376041815344
ACH-000926,-0.225480922171
ACH-000928,-0.17802566638300002
ACH-000929,-0.0492130453087
ACH-000932,-0.3423630399
ACH-000935,-0.297667844734
ACH-000936,-0.19713076927099998
ACH-000937,-0.21320115191300001
ACH-000938,-0.0870539472146
ACH-000939,-0.344870102858
ACH-000941,-0.298782949927
ACH-000943,-0.276372013549
ACH-000946,-0.18835200610599998
ACH-000947,-0.237884442567
ACH-000948,-0.177939359533
ACH-000950,-0.37456989503399996
ACH-000953,-0.141397622038
ACH-000957,-0.644283616554
ACH-000958,-0.187206067072
ACH-000960,-0.387563316795
ACH-000963,-0.500338867109
ACH-000968,-0.275352839301
ACH-000969,-0.170630693731
ACH-000973,-0.413131748261
ACH-000974,-0.131528266084
ACH-000975,-0.36815923225599995
ACH-000976,-0.470918082077
ACH-000978,-0.40775993670599997
ACH-000980,-0.354272435457
ACH-000984,-0.18194158348499997
ACH-000986,-0.38378714974600003
ACH-000988,-0.11142001903200001
ACH-000993,-0.205028760211
ACH-000994,-0.554195266388
ACH-000996,-0.596396623361
ACH-001001,-0.22826866419599998
ACH-001020,-0.07616830677780001
ACH-001028,-0.422927546052
ACH-001031,-0.268443355872
ACH-001038,-0.181510738193
ACH-001048,-0.283295808591
ACH-001050,-0.30699286437
ACH-001053,-0.18710492868
ACH-001054,-0.331177355055
ACH-001061,-0.35618146599100003
ACH-001067,-0.25311002608000005
ACH-001075,-0.46346956347900004
ACH-001096,-0.19927756554200002
ACH-001128,0.19681377724399998
ACH-001134,-0.355281287234
ACH-001151,-0.318971042227
ACH-001163,-0.155024991836
ACH-001164,-0.320298909719
ACH-001173,-0.273245989437
ACH-001183,-0.23714774454799997
ACH-001184,-0.122105294569
ACH-001190,-0.36317601817100004
ACH-001192,-0.315893098609
ACH-001193,-0.25973193100499997
ACH-001196,-0.442074726907
ACH-001197,-0.36844430261
ACH-001205,-0.425904130745
ACH-001211,-0.0850451577137
ACH-001212,-0.28581421838300003
ACH-001228,-0.22331181301199998
ACH-001232,-0.317611265205
ACH-001239,-0.269904328537
ACH-001274,-0.40287420661
ACH-001275,-0.0830984739061
ACH-001277,-0.237348078269
ACH-001278,-0.236967953349
ACH-001280,-0.290161020496
ACH-001283,-0.16820625281100002
ACH-001289,-0.30494297216899996
ACH-001295,-0.327415846754
ACH-001300,-0.298607841441
ACH-001301,-0.49517330535
ACH-001302,0.31033420107099996
ACH-001303,-0.578340402258
ACH-001306,-0.23015996118
ACH-001318,-0.297078342537
ACH-001322,-0.201675437718
ACH-001328,-0.42145203342200005
ACH-001332,-0.308422931802
ACH-001333,-0.245781969887
ACH-001336,-0.161085503663
ACH-001340,-0.25239362334000004
ACH-001346,-0.188681333596
ACH-001353,-0.313379890152
ACH-001354,-0.432434506584
ACH-001367,0.00644384102938
ACH-001368,-0.324593139681
ACH-001374,-0.518520824065
ACH-001375,-0.523336509991
ACH-001377,-0.209687590164
ACH-001380,-0.284944783137
ACH-001391,-0.424855951271
ACH-001407,-0.42317443605899996
ACH-001408,-0.314605568905
ACH-001413,-0.27789110053300003
ACH-001430,-0.34952049042499994
ACH-001431,-0.102406213939
ACH-001450,-0.09266968832070001
ACH-001496,-0.35252321050499996
ACH-001500,-0.206226563913
ACH-001521,-0.329479349548
ACH-001523,-0.270146515548
ACH-001532,-0.243867980196
ACH-001536,-0.296535374321
ACH-001550,-0.322311905587
ACH-001552,-0.254399253908
ACH-001554,-0.22832128819000003
ACH-001645,-0.22466970052299998
ACH-001654,-0.38597467757299997
ACH-001715,-0.58194694281
ACH-001735,-0.286477677775
ACH-001736,-0.11329517226199999
ACH-001737,-0.547960828555
ACH-001740,-0.05587356126569999
ACH-001745,-0.160009399797
ACH-001750,-0.16822190359499997
ACH-001765,-0.495847322641
ACH-001956,-0.244280936864
ACH-001957,-0.29042155738000003
