,FDX1L (112812)
ACH-000182,-0.273232642127
ACH-000183,-0.305535821436
ACH-000188,-0.658715207588
ACH-000189,-0.7119932448299999
ACH-000190,-0.378602474805
ACH-000198,-0.249039295039
ACH-000204,-0.288629403005
ACH-000206,-0.530483603263
ACH-000207,0.123539526481
ACH-000211,-0.211789647918
ACH-000215,-0.36805582766999995
ACH-000221,-0.410683931823
ACH-000222,-0.46959368537699997
ACH-000223,-0.659150900237
ACH-000226,-0.46329374920500005
ACH-000227,-0.87758308143
ACH-000228,-0.881598571838
ACH-000231,-0.48828444875
ACH-000232,-0.290542336153
ACH-000233,-0.436788568485
ACH-000234,-0.206484794884
ACH-000235,-0.376005836544
ACH-000237,-1.07153922795
ACH-000238,-0.23094964051800002
ACH-000243,-0.533068396975
ACH-000244,-0.0493786961228
ACH-000246,-0.627685044524
ACH-000248,-0.61974385683
ACH-000250,-0.333961321062
ACH-000251,-0.179741221094
ACH-000253,-0.429217550499
ACH-000255,-0.498094704859
ACH-000256,-0.774680715695
ACH-000257,-0.258487086837
ACH-000258,-0.0330149659427
ACH-000259,-0.22774979121599997
ACH-000260,-0.49753290419699997
ACH-000261,-0.432767296575
ACH-000262,-0.635560032596
ACH-000263,-0.19040310374000002
ACH-000264,-0.09991918853830001
ACH-000265,-0.5477346159790001
ACH-000266,-0.383545846983
ACH-000272,-0.106982638568
ACH-000273,-0.445757498863
ACH-000274,-0.18030299195900001
ACH-000277,-0.342805402966
ACH-000278,-0.971481464939
ACH-000279,-0.202104253211
ACH-000280,-0.8067079921410001
ACH-000281,-0.5413652000060001
ACH-000288,-0.276009534347
ACH-000291,-0.34708558892700003
ACH-000293,-0.720560318928
ACH-000294,-0.61752547014
ACH-000295,-0.0827427610519
ACH-000296,-0.8430752888359999
ACH-000302,-0.897740312537
ACH-000304,0.027132163964
ACH-000307,-0.297408883454
ACH-000308,-0.0626474707108
ACH-000310,-0.282118277302
ACH-000311,-0.164361247697
ACH-000312,-0.0978194952261
ACH-000315,-0.459613612599
ACH-000316,-0.35573936030599995
ACH-000317,-0.23359707135699997
ACH-000318,-0.742088697262
ACH-000319,-0.34541136517399995
ACH-000320,-0.506672755695
ACH-000322,-0.39641029170100006
ACH-000323,-0.377523227209
ACH-000324,-0.256431682896
ACH-000329,-0.23905207585299998
ACH-000330,-0.35350727643700003
ACH-000331,-0.584216191029
ACH-000332,-0.585554740303
ACH-000334,-0.145813885768
ACH-000335,-0.43202872032
ACH-000336,-0.40120412227700003
ACH-000337,-0.166465880167
ACH-000339,-0.447150933321
ACH-000341,-0.36581990261999997
ACH-000348,-0.310230738285
ACH-000350,-0.140790840503
ACH-000352,-0.396011422778
ACH-000356,-0.48127418666
ACH-000361,-0.239093265416
ACH-000362,0.101594571244
ACH-000363,-0.26591738848900004
ACH-000364,-0.556528075484
ACH-000365,-0.278212102568
ACH-000366,-0.481483147367
ACH-000368,-0.439886155259
ACH-000374,-0.618760147845
ACH-000375,-0.519916356167
ACH-000376,-0.056971498774800004
ACH-000381,-0.37750399848300004
ACH-000383,-0.22775587793000002
ACH-000387,-0.0563463213249
ACH-000389,-0.437393800488
ACH-000390,-0.421673857506
ACH-000393,-0.331950364133
ACH-000395,-0.492437767284
ACH-000397,-0.197079027545
ACH-000401,-0.266861670432
ACH-000402,-0.935159815897
ACH-000403,-0.543065716753
ACH-000404,-0.0258460473368
ACH-000406,-0.244082479278
ACH-000407,-0.302313241266
ACH-000408,-0.398297586515
ACH-000410,-0.279250425573
ACH-000411,-0.223730836188
ACH-000414,-0.360595483787
ACH-000415,-0.643852079668
ACH-000416,-0.418510027136
ACH-000420,-0.298089178362
ACH-000421,-0.562126884168
ACH-000424,-0.376754960742
ACH-000425,-0.172082785652
ACH-000426,-0.737438434177
ACH-000427,-0.461658058986
ACH-000433,-0.515899344226
ACH-000436,-0.235426250491
ACH-000444,-0.334113383109
ACH-000445,-0.31307459726
ACH-000448,-0.259580899377
ACH-000450,-0.320891085559
ACH-000452,-0.606275029355
ACH-000454,-0.6553163939450001
ACH-000458,-0.663997934953
ACH-000459,-0.777515221684
ACH-000460,-0.504190705351
ACH-000461,-0.56613471896
ACH-000463,-0.212552653271
ACH-000464,-0.17905584132599997
ACH-000466,-1.37982602144
ACH-000467,-0.319805743065
ACH-000468,-0.270773855768
ACH-000469,-0.299800790366
ACH-000470,-0.579387366271
ACH-000471,-0.334360268138
ACH-000472,-0.264249064731
ACH-000473,-0.557597751698
ACH-000475,-0.34930917002800005
ACH-000476,-0.19837876650699998
ACH-000477,-0.21997072357500003
ACH-000480,-0.253458241577
ACH-000481,-0.87335110134
ACH-000483,-0.149678819447
ACH-000484,-0.39160911913199997
ACH-000485,-0.207297075807
ACH-000486,-0.199821215251
ACH-000487,-0.541473422725
ACH-000488,-0.8037313035529999
ACH-000490,-0.6328230412420001
ACH-000491,-0.404998795265
ACH-000495,-0.229801895358
ACH-000496,-0.484675383143
ACH-000499,-0.0569588286579
ACH-000500,-0.322043633455
ACH-000502,-0.188958023422
ACH-000503,-1.1522144542100001
ACH-000505,-0.261856730708
ACH-000507,-0.759028503706
ACH-000510,-0.196991203346
ACH-000511,-0.25397616645
ACH-000512,-0.35493786057800003
ACH-000516,-0.6108122365959999
ACH-000517,-0.340914873073
ACH-000518,-0.6023692734570001
ACH-000520,-0.48291461011299996
ACH-000521,-0.275079799364
ACH-000522,-0.684331280389
ACH-000524,-0.357589923693
ACH-000527,-0.27229477378600003
ACH-000528,-0.38864462070699995
ACH-000537,-0.39460710993299997
ACH-000541,-0.06369504166790001
ACH-000542,-0.369690793522
ACH-000544,-0.5802619398619999
ACH-000545,-0.703644701163
ACH-000547,-0.196121100333
ACH-000548,-0.622202627208
ACH-000549,-0.6713596686650001
ACH-000550,-0.233514472456
ACH-000552,-0.604362325097
ACH-000556,-0.386648637333
ACH-000557,-0.124360836482
ACH-000570,-0.04673481146649999
ACH-000571,-0.447577376056
ACH-000573,-0.693129653821
ACH-000576,-0.35621541117
ACH-000580,-0.20953390261
ACH-000584,-0.5804099521580001
ACH-000585,-0.659864153864
ACH-000588,-0.924776812949
ACH-000589,-0.570407345265
ACH-000591,-0.275539279809
ACH-000593,-0.0755941021392
ACH-000600,-0.414523232555
ACH-000601,-0.30310472960499996
ACH-000604,-0.238259540459
ACH-000605,-0.472116684881
ACH-000606,-0.600853317219
ACH-000608,-0.563304722051
ACH-000614,-0.212419190289
ACH-000616,-0.502115836696
ACH-000618,-0.389751178856
ACH-000619,-0.674679545755
ACH-000620,-0.27682326632800003
ACH-000621,-0.47036560756000007
ACH-000622,-0.11487016614199999
ACH-000623,-0.306151039392
ACH-000624,-0.329779286787
ACH-000627,-0.439329727919
ACH-000630,-0.45758442116400005
ACH-000632,-0.650467022101
ACH-000633,-0.6137221127970001
ACH-000637,-0.5371458370750001
ACH-000638,-0.511509518668
ACH-000646,-0.235894667355
ACH-000647,-0.374319882371
ACH-000648,-0.7424827212139999
ACH-000649,-0.320682410116
ACH-000651,-0.41369764604599996
ACH-000652,-0.15032989844900002
ACH-000653,-0.00213599895941
ACH-000657,-0.467465184677
ACH-000658,-0.331560187683
ACH-000661,-0.37993101188600004
ACH-000662,-0.8184182095389999
ACH-000663,-0.319868513899
ACH-000665,-0.890632368365
ACH-000671,-0.4456826770699999
ACH-000673,-0.39242963392700003
ACH-000676,-0.463865824722
ACH-000677,-0.187040330304
ACH-000681,-0.32610874323000005
ACH-000682,-0.34768659631
ACH-000683,-0.154663920127
ACH-000684,-0.140597541263
ACH-000688,-0.42941305113300005
ACH-000693,-0.396433128445
ACH-000694,-0.7965248984540001
ACH-000695,-0.337212942103
ACH-000696,-0.36747478520000004
ACH-000697,-0.56295264921
ACH-000699,-0.45438742808300003
ACH-000701,-0.7376565918119999
ACH-000706,-0.517632871948
ACH-000711,-0.513616184635
ACH-000713,-0.601333151309
ACH-000714,-0.331720058915
ACH-000718,-0.439538649849
ACH-000720,-0.573030018444
ACH-000721,-0.31812483162599997
ACH-000724,-0.029443735025299997
ACH-000725,-0.25348132453899996
ACH-000732,-0.652769770913
ACH-000734,-0.392744301889
ACH-000735,-0.322231914863
ACH-000736,-0.8534392712540001
ACH-000738,-0.18811467592999997
ACH-000746,-0.15491244539000001
ACH-000747,-0.5914560715070001
ACH-000748,-0.406225339107
ACH-000753,-0.173249300074
ACH-000756,-0.30832218428
ACH-000757,-0.281884682403
ACH-000758,-0.31419048563
ACH-000760,-0.372644489011
ACH-000763,-0.30928042085900004
ACH-000764,-0.405822109428
ACH-000765,-0.36574926619900006
ACH-000766,-0.336272315359
ACH-000767,-0.356332640185
ACH-000768,-0.37480409202799997
ACH-000769,-0.6714893820290001
ACH-000770,-0.286880922695
ACH-000771,-0.246007528305
ACH-000773,-0.144301644694
ACH-000776,-0.5621302140810001
ACH-000777,-0.661601768056
ACH-000778,-0.159108042366
ACH-000781,-0.387729797726
ACH-000782,-0.550658742769
ACH-000783,-0.17778367201499998
ACH-000784,-0.168492208446
ACH-000785,-0.159435012565
ACH-000787,-0.276759056991
ACH-000788,-0.576179329117
ACH-000791,-0.16229269558
ACH-000792,-0.306721237142
ACH-000794,-0.6063025790550001
ACH-000796,-0.052809049546
ACH-000799,-0.361950467928
ACH-000800,-0.336462891699
ACH-000802,-0.36913908445200005
ACH-000804,-0.154034793208
ACH-000805,-0.191070559586
ACH-000809,-0.463005991653
ACH-000810,-0.11150963536900001
ACH-000811,-0.363564015361
ACH-000817,-0.230323108707
ACH-000819,-0.546388207773
ACH-000820,-0.0865723840855
ACH-000821,-0.574689242553
ACH-000822,-0.307836071551
ACH-000823,-0.45107251307999996
ACH-000824,-0.448415328602
ACH-000827,-0.34253005620800003
ACH-000829,-0.291973885265
ACH-000831,-0.516109764103
ACH-000832,-0.772002444454
ACH-000833,-0.615499621362
ACH-000834,-0.615512082002
ACH-000835,-0.35194605102399995
ACH-000836,-0.667236374743
ACH-000837,-0.38241832667099995
ACH-000838,-0.319189657916
ACH-000839,-0.7310181589120001
ACH-000840,-0.320053952963
ACH-000841,-0.730317605866
ACH-000843,-0.250734529076
ACH-000846,-0.774734629808
ACH-000847,-0.08586894291310002
ACH-000848,-0.6612842254029999
ACH-000849,-0.0375311729827
ACH-000851,-0.19312522808200003
ACH-000855,-0.6920852540610001
ACH-000856,-0.440805482328
ACH-000858,-0.532003069595
ACH-000859,-0.39791359504699997
ACH-000861,-0.674251155686
ACH-000862,-0.41021513925700004
ACH-000865,-0.383515048741
ACH-000866,-0.407362211334
ACH-000867,-0.731560989081
ACH-000869,-0.22141794796999997
ACH-000872,-0.43517820934699997
ACH-000873,-0.71836161589
ACH-000876,-0.417075456163
ACH-000878,-0.571447865922
ACH-000880,-0.363703113089
ACH-000881,-0.308817398081
ACH-000882,-0.164099363199
ACH-000884,-0.21084380074200001
ACH-000885,-0.307221164449
ACH-000887,-0.511227483465
ACH-000888,-0.384311415391
ACH-000889,-0.010319841693
ACH-000890,-0.18836601575599998
ACH-000896,-0.581427152261
ACH-000898,-0.426224745513
ACH-000900,-0.425258440374
ACH-000901,-0.187824407708
ACH-000905,-0.45542244603999993
ACH-000906,-0.24047023393199998
ACH-000907,-0.125456584886
ACH-000910,-0.229133016925
ACH-000911,-0.48510340393
ACH-000912,-0.37531139121
ACH-000913,-0.26435357061299997
ACH-000915,-0.051885313293399994
ACH-000916,-0.5291013613050001
ACH-000917,-0.471157745227
ACH-000921,-0.595189884118
ACH-000924,-0.508635307345
ACH-000926,0.09192008260019999
ACH-000928,-0.463460253542
ACH-000929,-0.322655356341
ACH-000932,-0.26503073874099997
ACH-000935,-0.346035262784
ACH-000936,-0.621570962713
ACH-000937,-0.5177290942849999
ACH-000938,-0.0958157008414
ACH-000939,-0.22227747074
ACH-000941,-0.627182388936
ACH-000943,-0.42079094505000003
ACH-000946,-0.458751316712
ACH-000947,-0.302666172663
ACH-000948,-0.41395837914300004
ACH-000950,-0.643337096817
ACH-000953,-0.355352769111
ACH-000957,-0.363541272363
ACH-000958,-0.473701700836
ACH-000960,-0.22671126746800002
ACH-000963,0.012315839871200001
ACH-000968,-0.121985086779
ACH-000969,-0.355981329987
ACH-000973,-0.335795092064
ACH-000974,-0.479434796503
ACH-000975,-0.38515688836499995
ACH-000976,-0.567368099445
ACH-000978,-1.07727096439
ACH-000980,-0.39573885436300005
ACH-000984,-0.284674479087
ACH-000986,-0.281809576343
ACH-000988,-0.537054327919
ACH-000993,-0.20440468491500002
ACH-000994,-0.220954944905
ACH-000996,-0.320985971709
ACH-001001,-0.346541396483
ACH-001020,-0.664484617508
ACH-001028,-0.35397429003499997
ACH-001031,-0.559774648752
ACH-001038,-0.203059409363
ACH-001048,-0.338027715669
ACH-001050,-0.446283275638
ACH-001053,-0.0709641271953
ACH-001054,-0.325168975049
ACH-001061,-0.42954478853
ACH-001067,-0.40448626116499997
ACH-001075,-0.8440866634020001
ACH-001096,-0.35193983550700003
ACH-001128,-0.438883829333
ACH-001134,-0.355873657134
ACH-001151,-0.20430225262600002
ACH-001163,-0.423375703957
ACH-001164,-0.266140636976
ACH-001173,-0.21981821449299999
ACH-001183,-0.886010181224
ACH-001184,-0.238301230977
ACH-001190,-0.738808398841
ACH-001192,-0.338000784714
ACH-001193,-0.0348262328177
ACH-001196,-0.378906482875
ACH-001197,-0.39061250022
ACH-001205,-0.30639783506900004
ACH-001211,-0.20820037739100003
ACH-001212,-0.198151746422
ACH-001228,-0.212778734049
ACH-001232,-0.292124043769
ACH-001239,-0.250048912199
ACH-001274,-0.368644029893
ACH-001275,-0.27752073122
ACH-001277,-0.224125681915
ACH-001278,-0.47281655677100004
ACH-001280,0.0686825209679
ACH-001283,-0.490569411588
ACH-001289,-0.406444485237
ACH-001295,-0.492097410617
ACH-001300,-0.138057058221
ACH-001301,-0.500839307474
ACH-001302,-0.528205399627
ACH-001303,-0.11244552749299999
ACH-001306,-0.31247175626999996
ACH-001318,-0.335799187995
ACH-001322,-0.0885636414063
ACH-001328,-0.624043770466
ACH-001332,-0.566376282588
ACH-001333,-0.469232881633
ACH-001336,-0.321678446073
ACH-001340,-0.513128713953
ACH-001346,-0.448598284067
ACH-001353,-0.659170730087
ACH-001354,-0.178896353516
ACH-001367,-0.405549465163
ACH-001368,-0.40265745713699996
ACH-001374,-0.393750763993
ACH-001375,-0.575787770601
ACH-001377,-0.426889378358
ACH-001380,-0.251481354791
ACH-001391,-0.561623677473
ACH-001407,-0.334569502432
ACH-001408,-0.881300948299
ACH-001413,-0.39437961479999994
ACH-001430,-0.666022763895
ACH-001431,-0.408609575343
ACH-001450,0.062820652421
ACH-001496,-0.685172925828
ACH-001500,-0.46260777291999994
ACH-001521,-0.431665919217
ACH-001523,-0.707761481951
ACH-001532,-0.269957054436
ACH-001536,-0.420716632895
ACH-001550,-0.8153511646960001
ACH-001552,-0.5044183266560001
ACH-001554,-0.39362585326
ACH-001645,-0.104894533144
ACH-001654,-0.33545144073600003
ACH-001715,-0.523590744573
ACH-001735,-0.392865961212
ACH-001736,-0.30771208739100003
ACH-001737,-0.577857773112
ACH-001740,-0.673757360274
ACH-001745,-0.792761923752
ACH-001750,-0.43190012890699997
ACH-001765,-0.58210837531
ACH-001956,-0.757283722496
ACH-001957,-0.0128725972448
