,NOL9 (79707)
ACH-000004,-1.10767423706
ACH-000007,-1.15341898725
ACH-000009,-1.33933405323
ACH-000011,-1.34602883014
ACH-000012,-1.1850909034700001
ACH-000013,-0.864383426616
ACH-000014,-1.3160632560799999
ACH-000015,-1.4273305992899998
ACH-000017,-1.13894129739
ACH-000018,-1.47257204748
ACH-000019,-0.8165058082690001
ACH-000021,-1.21783856976
ACH-000022,-1.4761036451700003
ACH-000025,-1.1615068092799998
ACH-000028,-1.1047867427299998
ACH-000030,-1.27680159829
ACH-000035,-1.48796785617
ACH-000036,-1.2993260157200002
ACH-000037,-1.85133152537
ACH-000039,-1.27467246105
ACH-000040,-1.16411576826
ACH-000041,-1.2901414835
ACH-000042,-1.2447719075399999
ACH-000045,-1.0797531479
ACH-000047,-1.12184460877
ACH-000052,-1.4337208909099999
ACH-000053,-1.15969264235
ACH-000054,-1.1364753048
ACH-000055,-1.29630146191
ACH-000060,-1.19763077894
ACH-000067,-1.28109694846
ACH-000070,-1.15464917991
ACH-000075,-1.2499944161
ACH-000078,-1.3878407954499998
ACH-000082,-0.887145481168
ACH-000085,-1.10660249501
ACH-000086,-1.29744878066
ACH-000087,-1.05882495189
ACH-000092,-1.2075925596
ACH-000095,-1.23106939052
ACH-000097,-1.21206373043
ACH-000098,-1.5792698529799998
ACH-000099,-1.4658477677700001
ACH-000108,-1.22731742668
ACH-000113,-1.32838634184
ACH-000115,-1.1317723315100001
ACH-000116,-1.2217816611499999
ACH-000118,-1.1470741657799999
ACH-000120,-1.3882420779
ACH-000123,-1.2781160973399999
ACH-000127,-1.2452886484299999
ACH-000128,-1.44861094415
ACH-000132,-1.3087880040100002
ACH-000133,-1.297557804
ACH-000137,-1.3181117338700001
ACH-000138,-1.31874449955
ACH-000142,-1.41315186084
ACH-000143,-1.17930698067
ACH-000146,-1.03931362117
ACH-000148,-1.40959697713
ACH-000150,-1.32737405884
ACH-000152,-1.4020536662799998
ACH-000153,-1.50409886493
ACH-000159,-1.3463619347
ACH-000160,-1.8286292420200003
ACH-000163,-1.36138240368
ACH-000167,-1.04531992229
ACH-000168,-1.31723806045
ACH-000169,-1.2867983397299998
ACH-000178,-1.15988079717
ACH-000182,-1.16748145004
ACH-000183,-1.29445661116
ACH-000188,-0.927041136977
ACH-000189,-1.33968979874
ACH-000190,-1.11899552295
ACH-000198,-1.1073986846700001
ACH-000204,-1.3261034119600001
ACH-000206,-1.14381900278
ACH-000207,-1.43517339992
ACH-000211,-1.1717217632999999
ACH-000215,-1.3707337809600002
ACH-000221,-0.9255231008939999
ACH-000222,-1.22210183501
ACH-000223,-1.0457580062
ACH-000226,-1.3166311527399999
ACH-000227,-1.2381868164799998
ACH-000228,-1.49899096601
ACH-000231,-1.2006687545999999
ACH-000232,-1.36514577465
ACH-000233,-1.1673761604200001
ACH-000234,-1.49798897083
ACH-000235,-1.29247432906
ACH-000237,-1.38159680996
ACH-000238,-1.33351994485
ACH-000243,-1.0899736123700001
ACH-000244,-1.0345277538200002
ACH-000246,-1.53982710682
ACH-000248,-1.24912197827
ACH-000250,-1.2016416134399999
ACH-000251,-1.33832992032
ACH-000253,-1.3505564074399998
ACH-000255,-1.1092899632700002
ACH-000256,-0.944154182838
ACH-000257,-1.1503837132999999
ACH-000258,-1.34498384518
ACH-000259,-1.11240278109
ACH-000260,-1.25830392873
ACH-000261,-1.2626090701000001
ACH-000262,-1.3652397101700002
ACH-000263,-1.2481158146100002
ACH-000264,-0.690414001518
ACH-000265,-1.18153865688
ACH-000266,-1.1263542110100002
ACH-000272,-1.3226277877500001
ACH-000273,-1.17185646566
ACH-000274,-1.30827934341
ACH-000277,-1.0486278617
ACH-000278,-1.08440233839
ACH-000279,-1.27931161658
ACH-000280,-1.30485670858
ACH-000281,-1.38264982265
ACH-000288,-1.29688140763
ACH-000291,-1.1473600346500001
ACH-000293,-0.9607265098209999
ACH-000294,-1.2965413708700002
ACH-000295,-1.27346355785
ACH-000296,-1.03707065184
ACH-000302,-1.31619812712
ACH-000304,-1.16757930786
ACH-000307,-1.30426546079
ACH-000308,-1.10066255575
ACH-000310,-1.42321518848
ACH-000311,-1.2531648588600002
ACH-000312,-1.44687785097
ACH-000315,-1.55190471842
ACH-000316,-1.4299178881299999
ACH-000317,-1.56180105938
ACH-000318,-1.4189765406400001
ACH-000319,-1.29646997134
ACH-000320,-1.52533680302
ACH-000322,-1.31982101442
ACH-000323,-1.4458407314700001
ACH-000324,-1.28934127831
ACH-000329,-1.15172098111
ACH-000330,-1.38015543157
ACH-000331,-1.2166443597299998
ACH-000332,-1.3763259232700003
ACH-000334,-1.27473229224
ACH-000335,-1.45666120828
ACH-000336,-1.53902033174
ACH-000337,-1.29891874366
ACH-000339,-1.18128318875
ACH-000341,-1.11042100749
ACH-000348,-1.10147918613
ACH-000350,-1.29010030846
ACH-000352,-1.281445132
ACH-000356,-1.13112364246
ACH-000361,-1.2829372474
ACH-000362,-1.13242870654
ACH-000363,-0.977273464933
ACH-000364,-1.2256811187299999
ACH-000365,-1.5284229224
ACH-000366,-1.37200790057
ACH-000368,-0.967985064706
ACH-000374,-1.0698863394
ACH-000375,-1.24228071203
ACH-000376,-1.17367698066
ACH-000381,-1.12081842478
ACH-000383,-1.75251785312
ACH-000387,-1.269496045
ACH-000389,-1.32423916191
ACH-000390,-1.30547858785
ACH-000393,-1.08003655857
ACH-000395,-1.15695989532
ACH-000397,-1.15482746084
ACH-000401,-0.873595072041
ACH-000402,-1.2599416102299998
ACH-000403,-1.2719179391
ACH-000404,-1.05705408936
ACH-000406,-1.04932634659
ACH-000407,-1.26638775956
ACH-000408,-1.4760449475100001
ACH-000410,-1.1146860210299998
ACH-000411,-1.4929407816
ACH-000414,-1.2586991410500001
ACH-000415,-1.2248955985799999
ACH-000416,-1.22881624203
ACH-000420,-1.35607744625
ACH-000421,-1.2258077915899999
ACH-000424,-1.20617691551
ACH-000425,-1.2089119402600002
ACH-000426,-1.00695849187
ACH-000427,-1.06954343468
ACH-000433,-1.14676938204
ACH-000436,-1.24357254982
ACH-000444,-1.42823841812
ACH-000445,-1.7005589053799999
ACH-000448,-1.07565643105
ACH-000450,-0.960703917603
ACH-000452,-1.04558422306
ACH-000454,-1.60168388387
ACH-000458,-1.0984439103599999
ACH-000459,-1.16088055206
ACH-000460,-1.06731626681
ACH-000461,-1.06866671839
ACH-000463,-1.31524866701
ACH-000464,-1.2360748609799999
ACH-000466,-1.08372787892
ACH-000467,-1.24293950657
ACH-000468,-1.2744293706899998
ACH-000469,-1.15966574491
ACH-000470,-1.328861763
ACH-000471,-1.21451064476
ACH-000472,-1.3364863286700002
ACH-000473,-1.25289234186
