,CYP2E1 (1571)
ACH-000238,-0.214708821186
ACH-000243,-0.0385317613079
ACH-000244,0.0849728942272
ACH-000246,-0.09666466634530001
ACH-000248,0.0019137951224800001
ACH-000250,-0.0823789372516
ACH-000251,-0.31844689025899997
ACH-000253,-0.0986805959571
ACH-000255,-0.00551487811845
ACH-000256,-0.05580126428209999
ACH-000257,0.0430481732385
ACH-000258,-0.19754157466299999
ACH-000259,-0.13003836369400001
ACH-000260,-0.0248289447242
ACH-000261,-0.043622540828599995
ACH-000262,-0.0482339108174
ACH-000263,0.401963010811
ACH-000264,-0.128509064463
ACH-000265,-0.049713024211999995
ACH-000266,-0.17006604795000002
ACH-000272,-0.130119662878
ACH-000273,-0.0976397546135
ACH-000274,-0.0631659694393
ACH-000277,-0.042918837067599996
ACH-000278,-0.202653300995
ACH-000279,-0.143582647185
ACH-000280,-0.295120279485
ACH-000281,-0.174721967258
ACH-000288,-0.0995436818881
ACH-000291,-0.0834771138199
ACH-000293,-0.0731850838907
ACH-000294,-0.045267709718199996
ACH-000295,-0.205091088556
ACH-000296,-0.103179649246
ACH-000302,-0.06002259696819999
ACH-000304,0.11568738852499999
ACH-000307,-0.08401601587680001
ACH-000308,-0.037599199588900005
ACH-000310,-0.243575405227
ACH-000311,-0.16114634692500002
ACH-000312,-0.231972742604
ACH-000315,0.125789543938
ACH-000316,-0.148510829886
ACH-000317,-0.128923911953
ACH-000318,0.0898676853622
ACH-000319,-0.0179527390935
ACH-000320,-0.10114931720100001
ACH-000322,-0.0740237637054
ACH-000323,-0.062925248705
ACH-000324,-0.06630014520460001
ACH-000329,-0.128438189155
ACH-000330,-0.26323231568100003
ACH-000331,-0.188298160121
ACH-000332,-0.20771676078200002
ACH-000334,0.13529386604000002
ACH-000335,-0.014039058519399999
ACH-000336,-0.25665132210499997
ACH-000337,-0.146088109292
ACH-000339,-0.0600680753296
ACH-000341,0.014647486987600001
ACH-000348,-0.005182002269520001
ACH-000350,-0.11142045549
ACH-000352,-0.129618423859
ACH-000356,0.0676376099389
ACH-000361,-0.312300873607
ACH-000362,0.025751456844
ACH-000363,-0.140998829424
ACH-000364,0.101586330967
ACH-000365,0.00313276890831
ACH-000366,-0.18701372336
ACH-000368,-0.19410063010200002
ACH-000374,-0.26693854359
ACH-000375,-0.213728065553
ACH-000376,-0.113859378265
ACH-000381,0.0974150591543
ACH-000383,-0.22105186818000003
ACH-000387,-0.20288014721099998
ACH-000389,-0.0262572964661
ACH-000390,-0.025837446334099998
ACH-000393,-0.136867592149
ACH-000395,-0.0724388674275
ACH-000397,-0.16747056927
ACH-000401,-0.203826571761
ACH-000402,0.034749692461
ACH-000403,-0.0814107004141
ACH-000404,0.11074176066
ACH-000406,-0.0742546004766
ACH-000407,0.039344746627
ACH-000408,-0.10561367055700001
ACH-000410,0.133257406951
ACH-000411,-0.240788411595
ACH-000414,-0.17514513887000002
ACH-000415,-0.147821990949
ACH-000416,-0.146034280496
ACH-000420,-0.189556492311
ACH-000421,-0.0731179667277
ACH-000424,-0.148475728268
ACH-000425,-0.0478782003548
ACH-000426,-0.0026308968771199997
ACH-000427,-0.15259023431500002
ACH-000433,-0.12364650480900001
ACH-000436,0.00307408891832
ACH-000444,-0.108137694212
ACH-000445,-0.18056513557999998
ACH-000448,-0.124718856107
ACH-000450,-0.23090008720199998
ACH-000452,-0.0402835054541
ACH-000454,-0.283603287217
ACH-000458,0.0470178793635
ACH-000459,-0.19387747197900002
ACH-000460,-0.00769086189213
ACH-000461,0.147717722716
ACH-000463,-0.0628089596291
ACH-000464,-0.10754315880000001
ACH-000466,-0.0026567708330399995
ACH-000467,-0.25337655771699996
ACH-000468,-0.0108444889293
ACH-000469,-0.115996509429
ACH-000470,-0.024631193880699998
ACH-000471,-0.06563470632
ACH-000472,-0.100967388918
ACH-000473,-0.017745386829799998
ACH-000475,-0.21501261227
ACH-000476,-0.325042958784
ACH-000477,-0.303635316968
ACH-000480,-0.211365759671
ACH-000481,0.09618720549990001
ACH-000483,0.028052865485299998
ACH-000484,-0.014580581612
ACH-000485,-0.0229156712292
ACH-000486,0.060363208102
ACH-000487,-0.0457133427202
ACH-000488,-0.10075686116
ACH-000490,-0.12374978287699999
ACH-000491,0.10485228766100001
ACH-000495,-0.26918860708000003
ACH-000496,-0.0685417716933
ACH-000499,-0.0431069523176
ACH-000500,0.180469364751
ACH-000502,-0.131087087185
ACH-000503,-0.154653155267
ACH-000505,-0.111763110953
ACH-000507,0.0169239089268
ACH-000510,-0.0804040889384
ACH-000511,0.16267695385
ACH-000512,-0.137191791684
ACH-000516,0.006687035054069999
ACH-000517,-0.0629446253726
ACH-000518,-0.240719247531
ACH-000520,0.0372185479064
ACH-000521,-0.336818359081
ACH-000522,-0.0042409653125
ACH-000524,-0.039018925546400005
ACH-000527,-0.109734207025
ACH-000528,-0.087517717601
ACH-000537,-0.169875478207
ACH-000541,-0.228422348966
ACH-000542,0.08981313637039999
ACH-000544,-0.118920900739
ACH-000545,-0.092877099933
ACH-000547,-0.0115648252649
ACH-000548,-0.09531517665589999
ACH-000549,-0.033729154803400004
ACH-000550,-0.121712208684
ACH-000552,-0.35022112937
ACH-000556,-0.0694111537622
ACH-000557,-0.143897425622
ACH-000570,-0.17803958650199997
ACH-000571,-0.125341440203
ACH-000573,-0.22842948767700003
ACH-000576,-0.0683925269066
ACH-000580,0.0809820695353
ACH-000584,-0.12963142654
ACH-000585,-0.10328984443099999
ACH-000588,0.0350891557948
ACH-000589,-0.109091070284
ACH-000591,0.019937656561599997
ACH-000593,-0.23582851898899998
ACH-000600,0.094129871831
ACH-000601,-0.152278502063
ACH-000604,0.19892193887600002
ACH-000605,0.0744497813927
ACH-000606,-0.00389789435863
ACH-000608,0.14233572427000002
ACH-000614,0.0925767600158
ACH-000616,-0.23820170554499998
ACH-000618,-0.17089380458099998
ACH-000619,0.042765028026999996
ACH-000620,-0.21930873306999996
ACH-000621,-0.0923670486411
ACH-000622,-0.03688193927
ACH-000623,-0.13698221344699998
ACH-000624,-0.0531666236864
ACH-000627,-0.155619873105
ACH-000630,-0.126949361955
ACH-000632,-0.152268863963
ACH-000633,0.07688832540289998
ACH-000637,0.029762211236400004
ACH-000638,0.115542737427
ACH-000646,-0.213515603635
ACH-000647,-0.09383267399119999
ACH-000648,0.042939473038099994
ACH-000649,-0.0777395845819
ACH-000651,-0.060644027871799996
ACH-000652,-0.17435994314
ACH-000653,-0.0442376536998
ACH-000657,-0.110316880398
ACH-000658,-0.018584814008799997
ACH-000661,-0.09065788701069999
ACH-000662,-0.0801220971296
ACH-000663,-0.28284258337699997
ACH-000665,-0.050378743172500004
ACH-000671,-0.054244603160199995
ACH-000673,-0.152074547442
ACH-000676,-0.152652487975
ACH-000677,0.11462637855
ACH-000681,-0.20908777796
ACH-000682,-0.014990114342700001
ACH-000683,-0.190567397896
ACH-000684,0.082035163487
ACH-000688,0.20863759944200003
ACH-000693,0.0331719887158
ACH-000694,-0.0422655766251
ACH-000695,-0.300799924093
ACH-000696,-0.08640106138289999
ACH-000697,0.129843435094
ACH-000699,-0.392227420062
ACH-000701,0.00640354418514
ACH-000706,-0.0343403551957
ACH-000711,-0.00996358412583
ACH-000713,0.0381431436576
ACH-000714,0.13906989115
ACH-000718,-0.135261623989
ACH-000720,0.0574924734085
ACH-000721,-0.0952177402568
ACH-000724,-0.07616966528239999
ACH-000725,0.28400650868
ACH-000732,-0.0886674058102
ACH-000734,-0.0887981689449
ACH-000735,-0.0833605236093
ACH-000736,0.28887340456300004
ACH-000738,-0.128982896761
ACH-000746,-0.191306297607
ACH-000747,-0.0793235453537
ACH-000748,-0.185451274067
ACH-000753,-0.06294633941000001
ACH-000756,0.026109354201000003
ACH-000757,-0.276918972787
ACH-000758,-0.0314597696609
ACH-000760,-0.15235391432700002
ACH-000763,0.36493865609399995
ACH-000764,-0.0415184434514
ACH-000765,-0.10495362029300001
ACH-000766,-0.169042277819
ACH-000767,-0.0629812878968
ACH-000768,0.158500701562
ACH-000769,0.030839072220999998
ACH-000770,0.024403374052
ACH-000771,-0.04232240895330001
ACH-000773,0.10324068147299999
ACH-000776,0.0523125972777
ACH-000777,-0.220289635423
ACH-000778,-0.0377215564554
ACH-000781,-0.152449766115
ACH-000782,-0.214111973128
ACH-000783,-0.181409789544
ACH-000784,-0.149665121599
ACH-000785,-0.03985029108430001
ACH-000787,-0.206408113218
ACH-000788,-0.15511890810999998
ACH-000791,0.038269937601000004
ACH-000792,-0.0609222863629
ACH-000794,-0.010926563311299998
ACH-000796,-0.186245265353
ACH-000799,-0.3673099104
ACH-000800,0.0713221919178
ACH-000802,-0.0729920477724
ACH-000804,-0.144634490557
ACH-000805,-0.327366106937
ACH-000809,-0.140164277557
ACH-000810,0.227078762406
ACH-000811,-0.122982057399
ACH-000817,0.0451494027354
ACH-000819,-0.252027526395
ACH-000820,-0.49615187794
ACH-000821,0.180078447618
ACH-000822,0.0190853091867
ACH-000823,-0.060309467813099996
ACH-000824,-0.0768822997461
ACH-000827,-0.129656383394
ACH-000829,0.0254692022071
ACH-000831,-0.130636047353
ACH-000832,-0.09710704341939999
ACH-000833,0.09208656308180001
ACH-000834,-0.103800312352
ACH-000835,-0.129596602285
ACH-000836,-0.0901101019627
ACH-000837,-0.184549047319
ACH-000838,-0.17902330413400003
ACH-000839,-0.14047542444
ACH-000840,-0.0765575501847
ACH-000841,-0.114339205091
ACH-000843,-0.20065065900499998
ACH-000846,0.0554737107295
ACH-000847,0.306104525877
ACH-000848,-0.24498362746999996
ACH-000849,-0.06342611382
ACH-000851,0.09013162893789999
ACH-000855,0.149124938151
ACH-000856,0.0655627088225
ACH-000858,0.0188467022174
ACH-000859,0.170673053475
ACH-000861,-0.0196466247432
ACH-000862,0.118241229926
ACH-000865,-0.199944487192
ACH-000866,-0.07257884122269999
ACH-000867,-0.12767251060100002
ACH-000869,-0.0429370454087
ACH-000872,0.0681786281786
ACH-000873,-0.150524228505
ACH-000876,-0.21647618011999997
ACH-000878,-0.38992635999200004
ACH-000880,-0.110600057709
ACH-000881,-0.399783402612
ACH-000882,-0.0603330698652
ACH-000884,-0.141646076778
ACH-000885,-0.257149085929
ACH-000887,-0.061406161993500005
ACH-000888,-0.259311326244
ACH-000889,-0.107261807415
ACH-000890,0.00033896262068
ACH-000896,-0.009224712590389999
ACH-000898,-0.0311096967904
ACH-000900,-0.0235266360709
ACH-000901,0.012158313240499999
ACH-000905,-0.00694140729694
ACH-000906,0.006062849792439999
ACH-000907,-0.0033844717275700003
ACH-000910,-0.159060840943
ACH-000911,-0.138504324323
ACH-000912,-0.0340689087872
ACH-000913,-0.08978494138450001
ACH-000915,-0.220577015017
ACH-000916,-0.26283719657
ACH-000917,0.0612615647798
ACH-000921,-0.128885634187
ACH-000924,-0.04720883741640001
ACH-000926,-0.176599655988
ACH-000928,-0.0314858513512
ACH-000929,-0.125326920326
ACH-000932,-0.11005546340700001
ACH-000935,-0.17869113256400002
ACH-000936,-0.231941096661
ACH-000937,-0.126057175837
ACH-000938,-0.042911304051
ACH-000939,0.0388378578929
ACH-000941,0.0901289274048
ACH-000943,0.0004312881059669999
ACH-000946,-0.164488848256
ACH-000947,-0.109811793988
ACH-000948,0.05308110106030001
ACH-000950,-0.08777785380820001
ACH-000953,-0.09188498913319999
ACH-000957,-0.0518466397374
ACH-000958,0.143226616655
ACH-000960,0.0465910974741
ACH-000963,0.14119320655
ACH-000968,-0.0303176362983
ACH-000969,-0.0146785219808
ACH-000973,-0.0837099194877
ACH-000974,-0.149106240273
ACH-000975,-0.015274117916299998
ACH-000976,-0.0140433434653
ACH-000978,-0.094054539385
ACH-000980,-0.160022609793
ACH-000984,-0.0310192099749
ACH-000986,-0.0261613870021
ACH-000988,0.00160406918357
ACH-000993,-0.267998778238
ACH-000994,-0.0423061917619
ACH-000996,-0.161048053888
ACH-001001,-0.10788091797700002
ACH-001020,-0.345837486686
ACH-001028,-0.139025502076
ACH-001031,-0.087356564124
ACH-001038,-0.015388690398799998
ACH-001048,0.108122719223
ACH-001050,0.0699173618545
ACH-001053,-0.0009531881323510001
ACH-001054,0.0362544777892
ACH-001061,-0.022811497237400002
ACH-001067,-0.160679492534
ACH-001075,-0.0785544125166
ACH-001096,-0.060679409096999995
ACH-001128,-0.153915829199
ACH-001134,0.00700060085661
ACH-001151,-0.0479063114645
ACH-001163,-0.058685891843
ACH-001164,0.0075157743452600005
ACH-001173,-0.0443855085409
ACH-001183,-0.26529653259
ACH-001184,-0.216339563858
ACH-001190,0.0797471501621
ACH-001192,0.18728193636399998
ACH-001193,0.154177471409
ACH-001196,-0.38593215319799995
ACH-001197,-0.0327954978803
ACH-001205,0.06517601286090001
ACH-001211,0.00646014850748
ACH-001212,-0.17599523752500001
ACH-001228,-0.21508079951900003
ACH-001232,-0.0651995117213
ACH-001239,-0.06505738263790001
ACH-001274,-0.274626138367
ACH-001275,-0.370658321716
ACH-001277,-0.0778302700903
ACH-001278,0.024923594218599996
ACH-001280,-0.08526390051039999
ACH-001283,0.121598225524
ACH-001289,-0.139094121333
ACH-001295,-0.09881459360580001
ACH-001300,0.08486594773600001
ACH-001301,-0.356070741805
ACH-001302,-0.0321064729497
ACH-001303,-0.109768102876
ACH-001306,-0.13270417431099998
ACH-001318,0.0886307444049
ACH-001322,0.0805050133732
ACH-001328,-0.257927180411
ACH-001332,-0.110187960487
ACH-001333,-0.160973504604
ACH-001336,0.0204154822562
ACH-001340,0.0182201620485
ACH-001346,-0.0653790695811
ACH-001353,-0.0023595916847600003
ACH-001354,-0.175984740589
ACH-001367,-0.232665260951
ACH-001368,-0.017322450105599997
ACH-001374,-0.7573307792659999
ACH-001375,0.0071086976592600005
ACH-001377,-0.163224899432
ACH-001380,-0.0626695811317
ACH-001391,-0.06991707151360001
ACH-001407,-0.129863532354
ACH-001408,0.00272591653473
ACH-001413,-0.154132868361
ACH-001430,-0.193798375055
ACH-001431,-0.182505779608
ACH-001450,0.155156920437
ACH-001496,-0.012318300156600001
ACH-001500,-0.0571571923661
ACH-001521,-0.29672303198100003
ACH-001523,-0.0770104438106
ACH-001532,0.020130566375400002
ACH-001536,0.018375043326599998
ACH-001550,-0.055103747450400004
ACH-001552,0.201055483741
ACH-001554,-0.10542063353900001
ACH-001645,0.050235201100199994
ACH-001654,-0.165371471726
ACH-001715,-0.14411935272
ACH-001735,-0.05840186055
ACH-001736,-0.31692823093600003
ACH-001737,0.306893465427
ACH-001740,-0.0902687141733
ACH-001745,-0.181854447053
ACH-001750,-0.08197090237360001
ACH-001765,-0.07531661098419999
ACH-001956,-0.18359415919100003
ACH-001957,-0.0268014446968
