,PCBP1 (5093)
ACH-000004,-1.03492906482
ACH-000007,-1.2781131807100001
ACH-000009,-1.4479617163799998
ACH-000011,-1.70538400236
ACH-000012,-1.43885233523
ACH-000013,-0.9684025149600001
ACH-000014,-1.3921052355799999
ACH-000015,-1.06560762317
ACH-000017,-1.6269300476100002
ACH-000018,-1.26352710345
ACH-000019,-1.3689305274599999
ACH-000021,-1.29032345511
ACH-000022,-1.25678729181
ACH-000025,-1.3391546099200002
ACH-000028,-1.30646761889
ACH-000030,-1.43469240408
ACH-000035,-1.05380546095
ACH-000036,-1.4289973832
ACH-000037,-1.2609692518100002
ACH-000039,-1.66805656023
ACH-000040,-1.4992356319799998
ACH-000041,-1.36025814138
ACH-000042,-1.54394183582
ACH-000045,-1.44677684502
ACH-000047,-1.37671094896
ACH-000052,-1.30913879871
ACH-000053,-1.2304171375700002
ACH-000054,-1.4959267702599999
ACH-000055,-1.36311249124
ACH-000060,-1.5849193948299998
ACH-000067,-1.1998108004999999
ACH-000070,-1.0188572924600001
ACH-000075,-1.2502780977299999
ACH-000078,-1.2209111662799998
ACH-000082,-1.6635010158599999
ACH-000085,-1.5719087518900001
ACH-000086,-1.2708018521200002
ACH-000087,-1.2603378602500002
ACH-000092,-1.32184911115
ACH-000095,-1.00983904681
ACH-000097,-1.38421885424
ACH-000098,-1.03275358675
ACH-000099,-1.2962445867299999
ACH-000108,-1.30876448792
ACH-000113,-1.27724461987
ACH-000115,-1.16809351162
ACH-000116,-1.3024761279600001
ACH-000118,-1.6470636635799998
ACH-000120,-1.22896292464
ACH-000123,-1.26411978466
ACH-000127,-1.46878355091
ACH-000128,-0.9397047238510001
ACH-000132,-0.461024296761
ACH-000133,-1.34477809386
ACH-000137,-1.0934449897299998
ACH-000138,-1.3580062461700002
ACH-000142,-1.15791491956
ACH-000143,-1.29273446899
ACH-000146,-0.982143785038
ACH-000148,-1.3887797826600001
ACH-000150,-1.35634013347
ACH-000152,-1.3713030934700001
ACH-000153,-1.6741248411399998
ACH-000159,-1.2428475398999999
ACH-000160,-1.1657856458700002
ACH-000163,-1.29299024825
ACH-000167,-1.4633238174599998
ACH-000168,-0.892674006273
ACH-000169,-1.23684956448
ACH-000178,-1.43033407567
ACH-000182,-1.54013255352
ACH-000183,-1.17628081162
ACH-000188,-1.59174533204
ACH-000189,-1.18747995303
ACH-000190,-1.74910043301
ACH-000198,-1.49962630042
ACH-000204,-1.43358467829
ACH-000206,-1.8038146442299998
ACH-000207,-2.16385187842
ACH-000211,-1.1908324508600001
ACH-000215,-1.4419753453200002
ACH-000221,-1.0815410279100002
ACH-000222,-1.55533821076
ACH-000223,-1.30979952091
ACH-000226,-1.39975018883
ACH-000227,-1.11005020461
ACH-000228,-0.7941661572959999
ACH-000231,-1.3653012387299999
ACH-000232,-0.8796611833820001
ACH-000233,-1.63096281518
ACH-000234,-0.8467047351549999
ACH-000235,-1.4040744631
ACH-000237,-1.4867667522
ACH-000238,-1.8008170970900002
ACH-000243,-1.55868843834
ACH-000244,-1.01724491142
ACH-000246,-1.45147895852
ACH-000248,-1.41150717855
ACH-000250,-1.60005747141
ACH-000251,-1.3777206214500002
ACH-000253,-1.48009672526
ACH-000255,-1.36137065213
ACH-000256,-1.17828871043
ACH-000257,-1.31164730634
ACH-000258,-1.48912612807
ACH-000259,-1.5007706428
ACH-000260,-1.2365262451999999
ACH-000261,-1.32321886315
ACH-000262,-1.3443145362200002
ACH-000263,-1.20136303562
ACH-000264,-1.5892630508899999
ACH-000265,-1.4892184788499998
ACH-000266,-1.4892795078100003
ACH-000272,-1.01718280199
ACH-000273,-1.11830305045
ACH-000274,-1.2315144933
ACH-000277,-1.7707910251499999
ACH-000278,-1.34727508349
ACH-000279,-1.67454644132
ACH-000280,-1.6629843569100002
ACH-000281,-1.1485817041
ACH-000288,-1.44059632204
ACH-000291,-0.869484127268
ACH-000293,-0.704320425474
ACH-000294,-1.6813705717200003
ACH-000295,-1.13089894261
ACH-000296,-0.913450313549
ACH-000302,-1.4130091468900001
ACH-000304,-1.5192927055399998
ACH-000307,-1.4294144888299998
ACH-000308,-1.5538692803799998
ACH-000310,-1.0211006754
ACH-000311,-1.38645115211
ACH-000312,-1.4390044972999998
ACH-000315,-0.9029734219069999
ACH-000316,-1.3207504792
ACH-000317,-1.35815635563
ACH-000318,-1.42297784164
ACH-000319,-1.0236251722299998
ACH-000320,-1.2061954020899999
ACH-000322,-1.0928189256999998
ACH-000323,-1.00790626697
ACH-000324,-1.2789767364700002
ACH-000329,-1.55021391611
ACH-000330,-1.28182949327
ACH-000331,-1.36964732059
ACH-000332,-1.27113457989
ACH-000334,-0.39766427968699997
ACH-000335,-1.44770748789
ACH-000336,-0.9102412830769999
ACH-000337,-1.6419555663
ACH-000339,-1.1828922222299998
ACH-000341,-1.54505379745
ACH-000348,-1.47162399391
ACH-000350,-1.23803879988
ACH-000352,-1.4654494101700002
ACH-000356,-1.23617712933
ACH-000361,-1.26923136708
ACH-000362,-1.4286318344799998
ACH-000363,-1.54167253287
ACH-000364,-1.08868641699
ACH-000365,-1.23046216625
ACH-000366,-1.27021783471
ACH-000368,-1.5392455638
ACH-000374,-1.3974871338100001
ACH-000375,-1.34765161615
ACH-000376,-1.59991097359
ACH-000381,-1.46857117377
ACH-000383,-1.6326654949000001
ACH-000387,-1.07714957954
ACH-000389,-1.4120229610600001
ACH-000390,-1.37211683555
ACH-000393,-1.28117527487
ACH-000395,-1.46210348825
ACH-000397,-1.79860205281
ACH-000401,-1.4356942310799998
ACH-000402,-1.28710611775
ACH-000403,-1.5823262450600002
ACH-000404,-1.34630805324
ACH-000406,-1.31287623778
ACH-000407,-1.23900132847
ACH-000408,-1.43560391833
ACH-000410,-1.03923841898
ACH-000411,-1.3554393953400001
ACH-000414,-1.5822242521
ACH-000415,-1.50609797387
ACH-000416,-1.26073957934
ACH-000420,-1.1333186763
ACH-000421,-0.9906049050810001
ACH-000424,-1.43127945463
ACH-000425,-0.755413845878
ACH-000426,-1.58497798708
ACH-000427,-1.488063765
ACH-000433,-1.1124877689200001
ACH-000436,-1.32296125631
ACH-000444,-1.48075940641
ACH-000445,-1.0081647672399998
ACH-000448,-1.27833852986
ACH-000450,-1.5391747632799997
ACH-000452,-1.27258887816
ACH-000454,-1.49891732845
ACH-000458,-1.11180211184
ACH-000459,-1.5433591857100002
ACH-000460,-1.27797860779
ACH-000461,-1.16815078606
ACH-000463,-1.4323765990900001
ACH-000464,-1.73793482095
ACH-000466,-1.7959701490900002
ACH-000467,-1.57707672789
ACH-000468,-0.657361737755
ACH-000469,-1.20652690373
ACH-000470,-1.24251611501
ACH-000471,-1.08313315925
