,RPRD2 (23248)
ACH-000316,0.157197827924
ACH-000317,0.046189610019500005
ACH-000318,-0.426007581092
ACH-000319,-0.144636925583
ACH-000320,-0.268880658443
ACH-000322,-0.268280693063
ACH-000323,-0.281120654295
ACH-000324,-0.263054574241
ACH-000329,-0.141521699507
ACH-000330,-0.40085616511100003
ACH-000331,-0.19201459757
ACH-000332,-0.0844223941661
ACH-000334,-0.19032340055100003
ACH-000335,0.599703283359
ACH-000336,-0.617228155562
ACH-000337,0.066013113663
ACH-000339,-0.022151580745200003
ACH-000341,-0.540069965223
ACH-000348,-0.298250567336
ACH-000350,0.0690478890296
ACH-000352,-0.0531325205695
ACH-000356,-0.43702845701000004
ACH-000361,-0.192824537724
ACH-000362,-0.377903025066
ACH-000363,0.06800794829130001
ACH-000364,-0.174815733409
ACH-000365,-0.270942310072
ACH-000366,-0.187835029537
ACH-000368,0.0668329537812
ACH-000374,-0.53361308732
ACH-000375,-0.00258922599451
ACH-000376,-0.33930767214100005
ACH-000381,-0.42067534266
ACH-000383,-0.433763573895
ACH-000387,-0.161442918898
ACH-000389,-0.24643040912099998
ACH-000390,-0.5775046356870001
ACH-000393,-0.283066518993
ACH-000395,-0.20024132755
ACH-000397,-0.2342601437
ACH-000401,0.0299967159057
ACH-000402,-0.173600619565
ACH-000403,-0.417266820551
ACH-000404,-0.24930557235800002
ACH-000406,-0.27900152649
ACH-000407,-0.0924766802809
ACH-000408,-0.39060330511299995
ACH-000410,-0.304353503157
ACH-000411,-0.34036521694399996
ACH-000414,0.10660887768300001
ACH-000415,-0.197027920048
ACH-000416,-0.33878721581200005
ACH-000420,-0.015727958762
ACH-000421,-0.250291616025
ACH-000424,-0.0414653806118
ACH-000425,-0.259929130976
ACH-000426,-0.45122309532899996
ACH-000427,-0.522741266206
ACH-000433,-0.233514126891
ACH-000436,-0.54993597236
ACH-000444,-0.255386414005
ACH-000445,-0.472698465189
ACH-000448,-0.06956262775760001
ACH-000450,-0.254790707527
ACH-000452,-0.49625644492700005
ACH-000454,-0.773579820607
ACH-000458,-0.474439880896
ACH-000459,0.0690545260917
ACH-000460,-0.29450012947299997
ACH-000461,-0.418183229274
ACH-000463,-0.0985125506845
ACH-000464,-0.133581155409
ACH-000466,-0.34167128811499997
ACH-000467,-0.533375277047
ACH-000468,-0.33452604789
ACH-000469,-0.198723638041
ACH-000470,-0.310688489489
ACH-000471,0.054012708078199995
ACH-000472,-0.30483326843
ACH-000473,0.114903027586
ACH-000475,-0.22851230679900003
ACH-000476,-0.0169986832687
ACH-000477,0.029861027074599998
ACH-000480,-0.170599606259
ACH-000481,-0.49916271465000006
ACH-000483,-0.28161038127099997
ACH-000484,-0.0467922083793
ACH-000485,-0.547273545287
ACH-000486,-0.271259369164
ACH-000487,-0.27426653201699996
ACH-000488,-0.395315591751
ACH-000490,-0.40494736426
ACH-000491,-0.180640220876
ACH-000495,-0.26602565500500003
ACH-000496,0.0711931743003
ACH-000499,-0.120794886132
ACH-000500,-0.160475834054
ACH-000502,-0.47146054078199995
ACH-000503,-0.523773617023
ACH-000505,-0.184881898427
ACH-000507,-0.6065205781390001
ACH-000510,-0.20505931044700001
ACH-000511,-0.24855122824099998
ACH-000512,-0.43139971713200004
ACH-000516,-0.21792404542899999
ACH-000517,-0.241831357096
ACH-000518,-0.018221038641599997
ACH-000520,-0.354703404035
ACH-000521,-0.245584860711
ACH-000522,-0.258218209473
ACH-000524,0.13342170102700002
ACH-000527,-0.175196343325
ACH-000528,-0.27765345335499997
ACH-000537,0.0592991054986
ACH-000541,-0.570169349278
ACH-000542,-0.196732163045
ACH-000544,-0.308297817417
ACH-000545,-0.39689081182400004
ACH-000547,-0.421814364342
ACH-000548,-0.228016942901
ACH-000549,-0.21812710160300003
ACH-000550,-0.013290512744799999
ACH-000552,-0.40002078085799997
ACH-000556,-0.259930552657
ACH-000557,-0.11663110733200001
ACH-000570,0.11379371898299999
ACH-000571,-0.160161051717
ACH-000573,-0.014224761631200001
ACH-000576,-0.7619773507780001
ACH-000580,-0.350504711886
ACH-000584,-0.45170025391699997
ACH-000585,-0.414446349224
ACH-000588,-0.7518649405310001
ACH-000589,-0.43187099096500003
ACH-000591,0.005519182436329999
ACH-000593,0.224247089535
ACH-000600,0.167547022519
ACH-000601,-0.0643485843391
ACH-000604,-0.48894314307400005
ACH-000605,-0.424464181932
ACH-000606,0.0394162364135
ACH-000608,-0.6049557980870001
ACH-000614,0.138645297901
ACH-000616,-0.295500315
ACH-000618,-0.323941462867
ACH-000619,-0.611426653396
ACH-000620,-0.382537085774
ACH-000621,-0.122347867378
ACH-000622,-0.10986640954600001
ACH-000623,-0.0437026764611
ACH-000624,-0.344971346862
ACH-000627,-0.11241133639699999
ACH-000630,0.025210494325599995
ACH-000632,0.323505409204
ACH-000633,-0.17148875362399998
ACH-000637,-0.449726014862
ACH-000638,-0.335472280936
ACH-000646,-0.43987062617
ACH-000647,-0.0987477146103
ACH-000648,-0.311203412937
ACH-000649,-0.25485093226
ACH-000651,-0.326973336183
ACH-000652,-0.33223294693000005
ACH-000653,-0.337203900446
ACH-000657,0.213156336939
ACH-000658,-0.801544431585
ACH-000661,0.012513924885
ACH-000662,-0.0605177678584
ACH-000663,0.310892293966
ACH-000665,-0.335136754939
ACH-000671,-0.335263244353
ACH-000673,0.0120879769294
ACH-000676,-0.44692139714699997
ACH-000677,0.212202416078
ACH-000681,-0.210147964958
ACH-000682,-0.156551207242
ACH-000683,-0.470370029741
ACH-000684,0.21073899317800002
ACH-000688,-0.330433893355
ACH-000693,-0.437635215007
ACH-000694,-0.327555181297
ACH-000695,-0.252143512454
ACH-000696,-0.240217994215
ACH-000697,-0.286045686435
ACH-000699,-0.158329628355
ACH-000701,-0.27606270853500003
ACH-000706,-0.39871077307400005
ACH-000711,-0.53646168794
ACH-000713,-0.691029166134
ACH-000714,-0.579609385031
ACH-000718,-0.108652339747
ACH-000720,0.045922298809699995
ACH-000721,-0.241254123882
ACH-000724,-0.380976767712
ACH-000725,-0.41771697403
ACH-000732,-0.124124482561
ACH-000734,-0.398085104517
ACH-000735,-0.712366424985
ACH-000736,-0.498161971274
ACH-000738,-0.124400722793
ACH-000746,-0.7910223315620001
ACH-000747,0.09539987672160001
ACH-000748,-0.12280048528899999
ACH-000753,-0.272337469595
ACH-000756,-0.432479521212
ACH-000757,-0.727222253624
ACH-000758,-0.6278485274710001
ACH-000760,-0.175808101391
ACH-000763,-0.7935183166249999
ACH-000764,-0.280629512058
ACH-000765,-0.355484391214
ACH-000766,-0.0559533660676
ACH-000767,-0.427108988434
ACH-000768,-0.127972207492
ACH-000769,-0.204722231321
ACH-000770,-0.290027299451
ACH-000771,-0.17554927411899998
ACH-000773,-0.2625682057
ACH-000776,0.498625093445
ACH-000777,-0.507866076029
ACH-000778,-0.396779978498
ACH-000781,-0.205818738461
ACH-000782,-0.28335129207299997
ACH-000783,-0.6818477015000001
ACH-000784,0.08488585754139999
ACH-000785,-0.585757887068
ACH-000787,-0.426525723431
ACH-000788,-0.34997662889200004
ACH-000791,-0.439878838261
ACH-000792,-0.37535633454000006
ACH-000794,-0.531797868022
ACH-000796,0.0313392978502
ACH-000799,-0.19613501635800001
ACH-000800,-0.252517181723
ACH-000802,-0.287089065738
ACH-000804,-0.17882528070300002
ACH-000805,0.128176281871
ACH-000809,0.0009522039577130001
ACH-000810,-0.370512913733
ACH-000811,-0.240555067737
ACH-000817,-0.389991585964
ACH-000819,-0.37250431199199996
ACH-000820,-0.020326431334
ACH-000821,-0.548834366498
ACH-000822,-0.32403710616500003
ACH-000823,-0.234312127917
ACH-000824,-0.23097910090799997
ACH-000827,0.0537195749946
ACH-000829,-0.408994198107
ACH-000831,-0.401975402544
ACH-000832,-0.273471945517
ACH-000833,-0.126108164533
ACH-000834,0.212673497464
ACH-000835,-0.41921053899599997
ACH-000836,-0.6601827324790001
ACH-000837,-0.303123574989
ACH-000838,-0.301820279262
ACH-000839,-0.179376576202
ACH-000840,-0.272222036783
ACH-000841,-0.228397760133
ACH-000843,-0.32094320993500003
ACH-000846,-0.281740590039
ACH-000847,-0.324133309519
ACH-000848,-0.286794347529
ACH-000849,0.08979162677130001
ACH-000851,-0.33521735765599997
ACH-000855,-0.307115781494
ACH-000856,-0.155779839243
ACH-000858,-0.025171887329
ACH-000859,-0.166812215272
ACH-000861,-0.360777564142
ACH-000862,-0.383601131119
ACH-000865,-0.18909428609700002
ACH-000866,-0.384207595203
ACH-000867,-0.225787398564
ACH-000869,-0.418897152417
ACH-000872,-0.0338769051249
ACH-000873,-0.5352486799930001
ACH-000876,0.233094173225
ACH-000878,0.04469934388730001
ACH-000880,-0.126401877457
ACH-000881,-0.12547733751700002
ACH-000882,-0.595011928536
ACH-000884,-0.560882438558
ACH-000885,0.134350512953
ACH-000887,-0.254676611135
ACH-000888,-0.352711351681
ACH-000889,-0.597863775611
ACH-000890,-0.441039957774
ACH-000896,-0.328235498267
ACH-000898,-0.44104239495700004
ACH-000900,-0.689385689277
ACH-000901,-0.024975111973299997
ACH-000905,-0.282990930752
ACH-000906,0.09403543527930001
ACH-000907,-0.302423972636
ACH-000910,0.04963671494440001
ACH-000911,-0.5207184938880001
ACH-000912,-0.03449082056069999
ACH-000913,-0.415094999119
ACH-000915,-0.25954793094
ACH-000916,-0.204970561527
ACH-000917,-0.692406977219
ACH-000921,-0.139457595416
ACH-000924,-0.10334903209799999
ACH-000926,-0.292661793657
ACH-000928,-0.280014039521
ACH-000929,-0.663760950332
ACH-000932,-0.08689886723580001
ACH-000935,-0.23623710756900002
ACH-000936,-0.378217798685
ACH-000937,-0.21105144670099998
ACH-000938,-0.337431097107
ACH-000939,-0.0244694307616
ACH-000941,-0.18584352948600003
ACH-000943,-0.026319951400000003
ACH-000946,-0.242471632919
ACH-000947,0.0390494305383
ACH-000948,-0.579727119396
ACH-000950,-0.0490038050301
ACH-000953,-0.602632140897
ACH-000957,-0.415700498022
ACH-000958,-0.110857931799
ACH-000960,-0.159792268538
ACH-000963,-0.315037829195
ACH-000968,-0.35159518834
ACH-000969,-0.506679435119
ACH-000973,0.0140192523541
ACH-000974,-0.23631660983000002
ACH-000975,-0.0338324261311
ACH-000976,-0.20253070385299998
ACH-000978,-0.0340034985195
ACH-000980,-0.06001048898019999
ACH-000984,-0.100922352288
ACH-000986,-0.692179382915
ACH-000988,-0.272305423087
ACH-000993,-0.09148825326580001
ACH-000994,-0.268317085333
ACH-000996,-0.36598235643700006
ACH-001001,-0.13848082260800001
ACH-001020,0.35657711550099996
ACH-001028,-0.0887584559544
ACH-001031,-0.0382413337786
ACH-001038,-0.08929073429449999
ACH-001048,0.186626393723
ACH-001050,0.395955960697
ACH-001053,-0.241107775874
ACH-001054,-0.327874699552
ACH-001061,-0.26024915916200003
ACH-001067,0.16002149236500002
ACH-001075,-0.373357262495
ACH-001096,-0.181025179638
ACH-001128,0.0801568371788
ACH-001134,-0.23380618460799998
ACH-001151,-0.105357168077
ACH-001163,-0.215651261465
ACH-001164,0.226248290755
ACH-001173,-0.364952518113
ACH-001183,0.16656654619300001
ACH-001184,0.049262979603900005
ACH-001190,-0.250478469124
ACH-001192,-0.00139748220798
ACH-001193,-0.291113017247
ACH-001196,-0.22006398359999998
ACH-001197,-0.389627318159
ACH-001205,-0.200058418581
ACH-001211,-0.161670503332
ACH-001212,-0.067535943463
ACH-001228,-0.277565961962
ACH-001232,-0.0582657434059
ACH-001239,-0.036629679042099995
ACH-001274,0.391092263833
ACH-001275,-0.0235994758697
ACH-001277,-0.440133673812
ACH-001278,0.24274945789400001
ACH-001280,0.12055635529400001
ACH-001283,-0.0489000323909
ACH-001289,-0.0882348266408
ACH-001295,0.044779838144199995
ACH-001300,-0.0455793633826
ACH-001301,-0.10928607870200001
ACH-001302,0.40454336518899997
ACH-001303,-0.10275505315
ACH-001306,-0.170083513591
ACH-001318,-0.379153394116
ACH-001322,-0.362352065582
ACH-001328,-0.46840762682
ACH-001332,-0.400701371153
ACH-001333,-0.288070825834
ACH-001336,-0.235110920434
ACH-001340,-0.35233760323299995
ACH-001346,-0.381075678449
ACH-001353,-0.429937211824
ACH-001354,-0.26074047510299997
ACH-001367,-0.555505750808
ACH-001368,-0.33486780322099996
ACH-001374,0.199126633878
ACH-001375,-0.255191696974
ACH-001377,-0.29459137057100004
ACH-001380,-0.412814422247
ACH-001391,-0.386737807874
ACH-001407,-0.153364967645
ACH-001408,-0.16055775562000002
ACH-001413,-0.0636664013733
ACH-001430,-0.297169707497
ACH-001431,0.0365445463813
ACH-001450,0.263051398134
ACH-001496,-0.0699572265972
ACH-001500,-0.284439331645
ACH-001521,-0.08866975201619999
ACH-001523,-0.10239496789100001
ACH-001532,0.33547335866300004
ACH-001536,-0.228638094493
ACH-001550,-0.268150830557
ACH-001552,-0.126216202318
ACH-001554,-0.122339643633
ACH-001645,-0.20494277167999997
ACH-001654,-0.363562266509
ACH-001715,-0.351180641964
ACH-001735,-0.124405099102
ACH-001736,-0.22982416531
ACH-001737,-0.0185178167884
ACH-001740,-0.41735289578100004
ACH-001745,-0.46582891248
ACH-001750,-0.216401282511
ACH-001765,-0.0721698247192
ACH-001956,-0.24362437651799998
ACH-001957,0.0828585582373
