,BEGAIN (57596)
ACH-000004,-0.0137435688639
ACH-000007,-0.287147527218
ACH-000009,-0.19794057383000002
ACH-000011,-0.00223655230559
ACH-000012,-0.0538655185107
ACH-000013,-0.11880097785
ACH-000014,-0.0074938876453899995
ACH-000015,-0.176617623128
ACH-000017,-0.119567817816
ACH-000018,-0.34013706861299997
ACH-000019,-0.496547611897
ACH-000021,-0.0353611284399
ACH-000022,-0.297472987465
ACH-000025,-0.043294018828499994
ACH-000028,-0.254423339659
ACH-000030,-0.0284426167262
ACH-000035,-0.0051806028072600005
ACH-000036,-0.10485879559599999
ACH-000037,0.0498453145486
ACH-000039,-0.22728201996
ACH-000040,-0.163066563143
ACH-000041,-0.0978160353751
ACH-000042,-0.142958978345
ACH-000045,-0.266963033395
ACH-000047,-0.27008333859
ACH-000052,-0.103038036774
ACH-000053,-0.161409598543
ACH-000054,-0.054097440556800006
ACH-000055,0.0357753759565
ACH-000060,-0.260074007324
ACH-000067,-0.269230074078
ACH-000070,-0.368808963637
ACH-000075,-0.32314973639899996
ACH-000078,-0.160380334552
ACH-000082,-0.126146331308
ACH-000085,-0.173640827892
ACH-000086,-0.000749798979728
ACH-000087,-0.173547739181
ACH-000092,-0.056788952851599996
ACH-000095,-0.263024195221
ACH-000097,-0.185687476937
ACH-000098,-0.122159822918
ACH-000099,-0.254676220989
ACH-000108,-0.331858218087
ACH-000113,-0.267881479065
ACH-000115,-0.37793225619099996
ACH-000116,-0.135880409269
ACH-000118,0.014635985858200001
ACH-000120,-0.19772511202799997
ACH-000123,-0.275659845326
ACH-000127,-0.22663079342099998
ACH-000128,-0.109056413466
ACH-000132,-0.109730687056
ACH-000133,-0.267742210914
ACH-000137,-0.24632347207
ACH-000138,-0.302409362385
ACH-000142,0.00448949426971
ACH-000143,-0.0947253744487
ACH-000146,-0.227848933743
ACH-000148,-0.223003792764
ACH-000150,-0.0367286008829
ACH-000152,-0.35281388511
ACH-000153,0.192710332865
ACH-000159,-0.08574503457689998
ACH-000160,-0.24822217648699998
ACH-000163,-0.164663341171
ACH-000167,0.168168523689
ACH-000168,-0.413264064387
ACH-000169,0.0107293047596
ACH-000178,-0.275917436455
ACH-000182,-0.205703237702
ACH-000183,-0.049420155916099995
ACH-000188,-0.08928966281030001
ACH-000189,-0.279258559094
ACH-000190,-0.120751328146
ACH-000198,-0.18608160404899998
ACH-000204,0.0563260101785
ACH-000206,-0.32991535193300003
ACH-000207,-0.751575859689
ACH-000211,-0.286807503389
ACH-000215,-0.0521788454756
ACH-000221,-0.152155104392
ACH-000222,-0.507399172513
ACH-000223,-0.059724469891400005
ACH-000226,-0.102509245985
ACH-000227,-0.410829591351
ACH-000228,-0.213110267859
ACH-000231,-0.167268300728
ACH-000232,-0.201376273103
ACH-000233,-0.438791624199
ACH-000234,-0.12467694877999999
ACH-000235,-0.161822086096
ACH-000237,-0.11182769121
ACH-000238,-0.484173716773
ACH-000243,-0.109634609927
ACH-000244,-0.39099446779299996
ACH-000246,-0.260397787634
ACH-000248,-0.277278893164
ACH-000250,-0.153275894936
ACH-000251,-0.24482574825599998
ACH-000253,-0.104635013387
ACH-000255,-0.10022116929199999
ACH-000256,-0.0120094936488
ACH-000257,-0.545346545157
ACH-000258,-0.0250347239406
ACH-000259,-0.249987076555
ACH-000260,-0.037048646409
ACH-000261,-0.126617966025
ACH-000262,-0.306179677661
ACH-000263,-0.191837736289
ACH-000264,-0.136048756509
ACH-000265,-0.196989994093
ACH-000266,-0.145739092577
ACH-000272,-0.0519033814279
ACH-000273,0.0676631194374
ACH-000274,-0.278487560315
ACH-000277,0.08672803966399999
ACH-000278,-0.15637606325099998
ACH-000279,-0.173608716946
ACH-000280,-0.372577451733
ACH-000281,-0.24187217279800002
ACH-000288,-0.119703813843
ACH-000291,-0.300020225432
ACH-000293,-0.16484181035
ACH-000294,-0.269794929698
ACH-000295,0.08536043699719999
ACH-000296,-0.0433451472007
ACH-000302,-0.174868103133
ACH-000304,-0.245405033499
ACH-000307,-0.257028225217
ACH-000308,-0.040653889722099996
ACH-000310,-0.117703643333
ACH-000311,-0.16377698374299998
ACH-000312,-0.192966106336
ACH-000315,-0.13867811406199998
ACH-000316,-0.241553350256
ACH-000317,-0.183720878291
ACH-000318,-0.19819105237100001
ACH-000319,0.0115512279593
ACH-000320,-0.359272861444
ACH-000322,0.0489143822255
ACH-000323,-0.21495257915600002
ACH-000324,-0.237003258568
ACH-000329,-0.249436694596
ACH-000330,-0.263041518756
ACH-000331,-0.0115223058385
ACH-000332,-0.285667284934
ACH-000334,-0.08508928291439999
ACH-000335,0.0636202085967
ACH-000336,-0.39999936623099996
ACH-000337,-0.35143603801600004
ACH-000339,-0.394433654285
ACH-000341,-0.313981375861
ACH-000348,-0.062444949915899994
ACH-000350,-0.280309586479
ACH-000352,-0.122130172913
ACH-000356,0.040169968015
ACH-000361,-0.048889231572199994
ACH-000362,-0.24605842408000003
ACH-000363,-0.37460035793700003
ACH-000364,0.0226452548062
ACH-000365,-0.148244503662
ACH-000366,-0.13919648801200002
ACH-000368,-0.256305431703
ACH-000374,-0.0222271104519
ACH-000375,-0.04340883791780001
ACH-000376,-0.153695665993
ACH-000381,-0.138326289475
ACH-000383,-0.14125319128799999
ACH-000387,-0.266568081573
ACH-000389,0.088151801586
ACH-000390,-0.124964904377
ACH-000393,-0.232665607381
ACH-000395,-0.351733230558
ACH-000397,-0.039399854585000005
ACH-000401,-0.43594845153000006
ACH-000402,0.46438892984700003
ACH-000403,-0.2125835168
ACH-000404,-0.35327907614799997
ACH-000406,-0.32248085328000003
ACH-000407,-0.046495252977
ACH-000408,-0.0890698210337
ACH-000410,-0.117703356757
ACH-000411,-0.114509433066
ACH-000414,-0.032489249152
ACH-000415,0.043825052028
ACH-000416,-0.1086937963
ACH-000420,-0.277705279386
ACH-000421,-0.21499828747900002
ACH-000424,-0.223676598493
ACH-000425,-0.129772724897
ACH-000426,-0.09090166793469999
ACH-000427,-0.125195753941
ACH-000433,0.12699424669
ACH-000436,-0.0794325019328
ACH-000444,-0.0972796317707
ACH-000445,-0.212517883398
ACH-000448,-0.187011086682
ACH-000450,-0.372184327365
ACH-000452,-0.0981669825137
ACH-000454,-0.144998884854
ACH-000458,-0.11289619490800001
ACH-000459,0.155037332129
ACH-000460,-0.203817289082
ACH-000461,-0.241592944494
ACH-000463,-0.114557501033
ACH-000464,-0.196769720928
ACH-000466,-0.286669407021
ACH-000467,-0.07540082929219999
ACH-000468,-0.015286659881400001
ACH-000469,-0.340141878839
ACH-000470,-0.08396351526630001
ACH-000471,-0.0971473205641
ACH-000472,-0.26276690918699996
ACH-000473,-0.0763869443042
ACH-000475,-0.013489199862299999
ACH-000476,-0.332107072195
ACH-000477,-0.102166175187
ACH-000480,-0.242324738977
ACH-000481,-0.0649511082702
ACH-000483,-0.026702820760400002
ACH-000484,-0.272917562763
ACH-000485,-0.126380750229
ACH-000486,-0.128079226042
ACH-000487,-0.13735663024800002
ACH-000488,-0.11987045758199999
ACH-000490,-0.230517377108
ACH-000491,-0.338728411459
ACH-000495,-0.0457594075241
ACH-000496,-0.0529116866559
ACH-000499,-0.045101015527699996
ACH-000500,0.023066185225900003
ACH-000502,-0.19437241693799998
ACH-000503,-0.273418168792
ACH-000505,-0.193692950207
ACH-000507,-0.270500459258
ACH-000510,-0.09684526989129999
ACH-000511,-0.025761450228699998
ACH-000512,-0.125409980019
ACH-000516,-0.0508083259684
ACH-000517,-0.229435514272
ACH-000518,-0.25166359966400004
ACH-000520,-0.0773013235468
ACH-000521,-0.213191345625
ACH-000522,-0.0692803540145
ACH-000524,-0.07515035094839999
ACH-000527,-0.17018943904199998
ACH-000528,-0.276532561666
ACH-000537,-0.0774630573713
ACH-000541,-0.125406110685
ACH-000542,-0.18871940383900002
ACH-000544,-0.0641344710224
ACH-000545,-0.178561145769
ACH-000547,-0.280531413823
ACH-000548,-0.25045122988
ACH-000549,-0.223479082664
ACH-000550,-0.15405093755899998
ACH-000552,-0.14760875540100002
ACH-000556,-0.0978394097095
ACH-000557,-0.226208364027
ACH-000570,-0.207400040221
ACH-000571,-0.0602744108561
ACH-000573,-0.044208497299499994
