,GPC6 (10082)
ACH-000004,-0.0954767521106
ACH-000007,-0.138058518216
ACH-000009,-0.00691641086899
ACH-000011,-0.223163145618
ACH-000012,-0.11545609324200001
ACH-000013,-0.0658486618843
ACH-000014,-0.015413666238
ACH-000015,-0.197611371363
ACH-000017,-0.0706033125015
ACH-000018,-0.217776967485
ACH-000019,0.0408074166009
ACH-000021,-0.0543908846973
ACH-000022,-0.21967896398400003
ACH-000025,-0.0759113674218
ACH-000028,0.0126172929885
ACH-000030,-0.0697836754075
ACH-000035,0.018521988176599998
ACH-000036,-0.226456364629
ACH-000037,-0.25745928373300003
ACH-000039,-0.355060189611
ACH-000040,-0.027548401957299996
ACH-000041,-0.24596423406800003
ACH-000042,-0.280926313834
ACH-000045,-0.120690769878
ACH-000047,-0.0694453967902
ACH-000052,-0.29995364602499996
ACH-000053,-0.0483794383506
ACH-000054,-0.29677579259500003
ACH-000055,-0.13077981097000002
ACH-000060,-0.20496097994100002
ACH-000067,-0.13276056527799998
ACH-000070,-0.144824340981
ACH-000075,0.132338130479
ACH-000078,-0.207198138867
ACH-000082,-0.348306128163
ACH-000085,0.07707053489580001
ACH-000086,-0.18733367383400001
ACH-000087,0.031196620729099997
ACH-000092,-0.18495559019699997
ACH-000095,-0.35107518096699997
ACH-000097,-0.0018630935062400001
ACH-000098,-0.0748183859209
ACH-000099,-0.18656865909899997
ACH-000108,-0.23007755430799998
ACH-000113,0.021298116066200003
ACH-000115,-0.322151193206
ACH-000116,-0.0807482311687
ACH-000118,-0.10537237180299999
ACH-000120,-0.108718233068
ACH-000123,-0.0496878646475
ACH-000127,-0.013324753826
ACH-000128,0.00100265549611
ACH-000132,-0.299773948834
ACH-000133,-0.0647917330567
ACH-000137,-0.058344729430800005
ACH-000138,0.0249347298943
ACH-000142,-0.014413498601200002
ACH-000143,0.0395359078969
ACH-000146,-0.16975927877
ACH-000148,-0.21385469083
ACH-000150,-0.0504580211991
ACH-000152,-0.128508553253
ACH-000153,-0.0735984907631
ACH-000159,-0.227882166382
ACH-000160,-0.202509271081
ACH-000163,-0.13304119079500001
ACH-000167,-0.18667167514199998
ACH-000168,-0.0118864465373
ACH-000169,-0.09998176904989999
ACH-000178,-0.061712350001
ACH-000182,-0.0678520040713
ACH-000183,0.147721312849
ACH-000188,-0.0877677725176
ACH-000189,0.198786920092
ACH-000190,-0.0781013909707
ACH-000198,0.00479659575454
ACH-000204,-0.243670100381
ACH-000206,-0.0659062228914
ACH-000207,0.00744425276648
ACH-000211,-0.0734783501473
ACH-000215,-0.216435106649
ACH-000221,0.0396965106585
ACH-000222,0.00226163232379
ACH-000223,-0.153197800233
ACH-000226,-0.165512351095
ACH-000227,-0.204151987352
ACH-000228,-0.0165233845772
ACH-000231,-0.151046126342
ACH-000232,-0.199261378255
ACH-000233,-0.0164671605385
ACH-000234,-0.166740850295
ACH-000235,-0.0486756435233
ACH-000237,-0.296195653671
ACH-000238,-0.102662437539
ACH-000243,-0.0167219760228
ACH-000244,-0.271288050138
ACH-000246,-0.12981533098
ACH-000248,-0.0356412213651
ACH-000250,-0.132833521239
ACH-000251,-0.0483336028582
ACH-000253,-0.10859184322599999
ACH-000255,-0.056161111383499995
ACH-000256,-0.058418372540699995
ACH-000257,-0.299085775157
ACH-000258,-0.320276517736
ACH-000259,-0.08446196161080001
ACH-000260,-0.198981592811
ACH-000261,-0.149817699059
ACH-000262,-0.17560073147
ACH-000263,-0.310298257811
ACH-000264,-0.179318294712
ACH-000265,-0.0632217619028
ACH-000266,-0.286870421755
ACH-000272,-0.126509745438
ACH-000273,-0.281819281074
ACH-000274,-0.173806335559
ACH-000277,-0.08582551525460001
ACH-000278,-0.19614862685400003
ACH-000279,-0.240597780486
ACH-000280,0.027799913846499998
ACH-000281,-0.22762346036400002
ACH-000288,-0.11652550399700001
ACH-000291,-0.156257709971
ACH-000293,-0.0817475015897
ACH-000294,-0.108615029111
ACH-000295,-0.397568128437
ACH-000296,-0.165100566861
ACH-000302,-0.1517631381
ACH-000304,-0.219260996512
ACH-000307,-0.0262278186688
ACH-000308,-0.0256059629459
ACH-000310,-0.355745538626
ACH-000311,-0.0947213055776
ACH-000312,0.0673048234105
ACH-000315,0.000455106288891
ACH-000316,-0.16505175315099999
ACH-000317,-0.136570163527
ACH-000318,-0.200645612561
ACH-000319,-0.157006354416
ACH-000320,-0.00843180291326
ACH-000322,-0.221734496032
ACH-000323,-0.254478261524
ACH-000324,-0.07789427344569999
ACH-000329,-0.159503499604
ACH-000330,0.031574614817599995
ACH-000331,-0.0611705708543
ACH-000332,-0.12170904609000001
ACH-000334,-0.0237282755032
ACH-000335,-0.0434044975676
ACH-000336,-0.266574519989
ACH-000337,-0.091825698217
ACH-000339,-0.172788322969
ACH-000341,-0.276266257029
ACH-000348,-0.107861841151
ACH-000350,-0.310354848265
ACH-000352,-0.0411022498
ACH-000356,-0.0175950327157
ACH-000361,0.0189710142922
ACH-000362,-0.0761996820136
ACH-000363,-0.105432778939
ACH-000364,-0.07466332797889999
ACH-000365,-0.0846925097075
ACH-000366,-0.09633357692859999
ACH-000368,-0.142209540054
ACH-000374,-0.131166858762
ACH-000375,-0.029263843357700003
ACH-000376,-0.0256427291752
ACH-000381,-0.19001827350900002
ACH-000383,-0.174874475823
ACH-000387,-0.22903199024700002
ACH-000389,-0.260761291998
ACH-000390,-0.111023239959
ACH-000393,-0.0334229437781
ACH-000395,-0.108226455987
ACH-000397,-0.137529101929
ACH-000401,-0.045744717750900006
ACH-000402,0.206471834356
ACH-000403,-0.0386424862318
ACH-000404,-0.303742560692
ACH-000406,-0.143014614014
ACH-000407,-0.10377273864
ACH-000408,-0.19626839650199998
ACH-000410,-0.231343858336
ACH-000411,-0.08841137765619998
ACH-000414,-0.27812669433000003
ACH-000415,-0.121196900536
ACH-000416,-0.18108819746399998
ACH-000420,-0.26460002250500003
ACH-000421,-0.127162295245
ACH-000424,-0.36229960078400003
ACH-000425,-0.119381553518
ACH-000426,-0.07134364742669999
ACH-000427,-0.0231040243521
ACH-000433,-0.225403514038
ACH-000436,-0.19602806424000002
ACH-000444,-0.0659669934192
ACH-000445,0.028678133504800002
ACH-000448,-0.05377850763019999
ACH-000450,0.0277322817395
ACH-000452,-0.149051779557
ACH-000454,-0.012934288952799999
ACH-000458,-0.0696611084264
ACH-000459,0.255557308473
ACH-000460,-0.0957716437307
ACH-000461,-0.145765673721
ACH-000463,-0.186018882677
ACH-000464,0.0089251091534
ACH-000466,-0.027648191748200004
ACH-000467,-0.0385123953635
ACH-000468,-0.0515300224223
ACH-000469,-0.10550911017799999
ACH-000470,-0.091110356381
ACH-000471,-0.158755610519
ACH-000472,-0.138284924855
ACH-000473,-0.23380794354200002
ACH-000475,-0.064158697746
ACH-000476,-0.10099715100500001
ACH-000477,-0.37706493596600005
ACH-000480,-0.11482303909700001
ACH-000481,-0.08510772238739998
ACH-000483,0.0900075043743
ACH-000484,0.032296049778800004
ACH-000485,-0.07533734712439999
ACH-000486,-0.0363697121085
ACH-000487,0.10027789334699999
ACH-000488,-0.04756964109780001
ACH-000490,-0.08448089866810002
ACH-000491,-0.124816891284
ACH-000495,-0.203389250676
ACH-000496,-0.22637859499000001
ACH-000499,0.060940516329300004
ACH-000500,0.0142588254079
ACH-000502,-0.053240997324800005
ACH-000503,-0.217210915863
ACH-000505,-0.0295305746212
ACH-000507,0.0245118657144
ACH-000510,-0.21551551713300002
ACH-000511,-0.0125809752706
ACH-000512,0.024104255480900002
ACH-000516,-0.033804862428
ACH-000517,-0.155807637849
ACH-000518,-0.07301765050430001
ACH-000520,-0.302440412093
ACH-000521,-0.0515546581537
ACH-000522,-0.0802228295199
ACH-000524,-0.28099831859499996
ACH-000527,-0.176946355063
ACH-000528,-0.0820682428247
ACH-000537,-0.230439584157
ACH-000541,-0.183974891915
ACH-000542,-0.224043830068
ACH-000544,0.018685818450400002
ACH-000545,0.0856571301176
