,DSN1 (79980)
ACH-000445,-0.886593551419
ACH-000448,-0.8904605115719999
ACH-000450,-0.9450444536
ACH-000452,-0.552262041691
ACH-000454,-0.878329362552
ACH-000458,-0.80473655085
ACH-000459,-0.536047226887
ACH-000460,-0.980679190151
ACH-000461,-0.758309873304
ACH-000463,-0.694338664592
ACH-000464,-0.855494651598
ACH-000466,-0.599944955788
ACH-000467,-0.897614751302
ACH-000468,-1.1039579886
ACH-000469,-0.8821845569679999
ACH-000470,-1.0314917830299999
ACH-000471,-0.881352904707
ACH-000472,-1.06433786314
ACH-000473,-0.8325173775210001
ACH-000475,-0.953128291572
ACH-000476,-0.709696670682
ACH-000477,-0.725414621304
ACH-000480,-0.904990989116
ACH-000481,-1.1680180927500001
ACH-000483,-1.06929087472
ACH-000484,-1.07007650043
ACH-000485,-1.3776360917700001
ACH-000486,-0.570915464719
ACH-000487,-1.12350340865
ACH-000488,-0.813366060358
ACH-000490,-1.15084456942
ACH-000491,-0.900869990652
ACH-000495,-0.71434519858
ACH-000496,-0.770112520677
ACH-000499,-0.566296470097
ACH-000500,-0.828109582481
ACH-000502,-1.02817659524
ACH-000503,-0.417052565772
ACH-000505,-0.885333798619
ACH-000507,-1.0965881931299999
ACH-000510,-1.25329616748
ACH-000511,-0.751122418603
ACH-000512,-0.895720335417
ACH-000516,-1.39679656063
ACH-000517,-0.907472324075
ACH-000518,-0.871000597568
ACH-000520,-1.02524115429
ACH-000521,-0.603857144151
ACH-000522,-0.9065907998649999
ACH-000524,-0.9509021813070001
ACH-000527,-0.968140112852
ACH-000528,-0.8248511578200001
ACH-000537,-0.953779630132
ACH-000541,-0.73035186983
ACH-000542,-0.9466875577539999
ACH-000544,-0.58136924141
ACH-000545,-0.8414214065960001
ACH-000547,-1.38160655091
ACH-000548,-0.9251889587350001
ACH-000549,-0.651443694958
ACH-000550,-0.881873967124
ACH-000552,-0.9296171594879999
ACH-000556,-0.744003409129
ACH-000557,-1.0023834450799998
ACH-000570,-0.610229077031
ACH-000571,-0.8268016961069999
ACH-000573,-0.75234457259
ACH-000576,-0.922868487427
ACH-000580,-0.7140089183939999
ACH-000584,-1.01804488255
ACH-000585,-0.978604330766
ACH-000588,-0.672619109817
ACH-000589,-0.785260801567
ACH-000591,-0.663377153657
ACH-000593,-0.762743909548
ACH-000600,-1.03869174206
ACH-000601,-1.11439984815
ACH-000604,-1.0353732815
ACH-000605,-0.7995069731640001
ACH-000606,-0.889669991285
ACH-000608,-1.21576294271
ACH-000614,-0.561240211395
ACH-000616,-0.6013510941920001
ACH-000618,-0.624894483366
ACH-000619,-0.838850231329
ACH-000620,-0.9503194332700001
ACH-000621,-0.864875590915
ACH-000622,-0.9843104358149999
ACH-000623,-0.943249133858
ACH-000624,-0.825607919308
ACH-000627,-1.32690115234
ACH-000630,-0.6811871448729999
ACH-000632,-1.1393201432
ACH-000633,-0.576527122186
ACH-000637,-0.560925815402
ACH-000638,-0.7803807177809999
ACH-000646,-1.00580542642
ACH-000647,-0.8173677850409999
ACH-000648,-0.989345434088
ACH-000649,-0.711644444188
ACH-000651,-0.7001391411329999
ACH-000652,-0.589197164943
ACH-000653,-0.882540224411
ACH-000657,-0.713394272749
ACH-000658,-1.10042174214
ACH-000661,-0.600771068688
ACH-000662,-1.06058014138
ACH-000663,-0.668627508975
ACH-000665,-0.946206093583
ACH-000671,-0.7026854930069999
ACH-000673,-1.12961483758
ACH-000676,-0.627546337298
ACH-000677,-0.623389380952
ACH-000681,-0.526145246987
ACH-000682,-1.06920457828
ACH-000683,-0.83600021624
ACH-000684,-0.8179765402429999
ACH-000688,-0.9102294489499999
ACH-000693,-0.9856438089730001
ACH-000694,-0.639912452367
ACH-000695,-0.993343800067
ACH-000696,-1.07577975298
ACH-000697,-0.786233438928
ACH-000699,-1.02216374796
ACH-000701,-0.951639369401
ACH-000706,-0.6932410393330001
ACH-000711,-0.986353129043
ACH-000713,-1.23732725573
ACH-000714,-1.19164271
ACH-000718,-1.26254029444
ACH-000720,-0.94154740692
ACH-000721,-1.03119185436
ACH-000724,-1.1845575423999999
ACH-000725,-1.14985443337
ACH-000732,-0.975327753514
ACH-000734,-0.572762042262
ACH-000735,-0.63866307853
ACH-000736,-1.23021085239
ACH-000738,-0.848806099982
ACH-000746,-0.613639771086
ACH-000747,-0.9652785239920001
ACH-000748,-1.1468136954200001
ACH-000753,-1.0717016774099999
ACH-000756,-1.18564681312
ACH-000757,-0.9837708433619999
ACH-000758,-0.671886488382
ACH-000760,-1.5551592570500001
ACH-000763,-0.7227115965019999
ACH-000764,-0.919144648277
ACH-000765,-0.562727001153
ACH-000766,-0.819811949613
ACH-000767,-1.10851328863
ACH-000768,-0.8360198646060001
ACH-000769,-0.943719945027
ACH-000770,-0.846295171057
ACH-000771,-0.932337035188
ACH-000773,-1.2926298435299999
ACH-000776,-0.486292956897
ACH-000777,-0.608372853078
ACH-000778,-0.952464046884
ACH-000781,-0.834130776496
ACH-000782,-0.777464389083
ACH-000783,-1.0605868565899998
ACH-000784,-0.819126067905
ACH-000785,-0.9825372073190001
ACH-000787,-0.9628638767859999
ACH-000788,-0.898784248388
ACH-000791,-1.10808034844
ACH-000792,-0.779036215914
ACH-000794,-1.0152146224299998
ACH-000796,-1.10942517918
ACH-000799,-0.855166567946
ACH-000800,-0.580539178103
ACH-000802,-1.07757709008
ACH-000804,-0.8950647017929999
ACH-000805,-0.885643191567
ACH-000809,-0.6831289412389999
ACH-000810,-0.913506808063
ACH-000811,-0.912974990475
ACH-000817,-1.09676977129
ACH-000819,-0.870925375915
ACH-000820,-0.888978446917
ACH-000821,-0.8650584711470001
ACH-000822,-1.3947215243200002
ACH-000823,-1.10558375383
ACH-000824,-0.640240060438
ACH-000827,-0.610889144991
ACH-000829,-1.0218311453
ACH-000831,-0.694490399208
ACH-000832,-0.889171414989
ACH-000833,-0.559172765947
ACH-000834,-0.866954791384
ACH-000835,-0.731411852048
ACH-000836,-0.849015444694
ACH-000837,-0.5668512933959999
ACH-000838,-1.08100578704
ACH-000839,-0.8217315507969999
ACH-000840,-0.437692716229
ACH-000841,-0.850219620535
ACH-000843,-0.744266706784
ACH-000846,-1.38209435289
ACH-000847,-0.7667471039880001
ACH-000848,-0.702959250139
ACH-000849,-1.1854071638299999
ACH-000851,-0.8862358215780001
ACH-000855,-0.659034872946
ACH-000856,-0.9905630111079999
ACH-000858,-1.03143479783
ACH-000859,-1.23412935957
ACH-000861,-1.06284686277
ACH-000862,-0.852800755615
ACH-000865,-0.851843190949
ACH-000866,-1.0004880865299999
ACH-000867,-1.04519364933
ACH-000869,-0.618237929799
ACH-000872,-0.667973843272
ACH-000873,-0.6775313821310001
ACH-000876,-1.0
ACH-000878,-0.797227709615
ACH-000880,-0.694286181579
ACH-000881,-0.640232184794
ACH-000882,-0.548417401334
ACH-000884,-0.583733511663
ACH-000885,-0.9666506384219999
ACH-000887,-0.931456391164
ACH-000888,-0.752668743212
ACH-000889,-1.09465729175
ACH-000890,-0.785055896555
ACH-000896,-0.7514951433589999
ACH-000898,-0.9892648008050001
ACH-000900,-0.7279282168760001
ACH-000901,-0.979863399023
ACH-000905,-0.919372766685
ACH-000906,-0.576615069159
ACH-000907,-0.906167995351
ACH-000910,-0.617794504126
ACH-000911,-0.730768410642
ACH-000912,-0.824265724059
ACH-000913,-1.10533783095
ACH-000915,-1.24785676931
ACH-000916,-0.770146521114
ACH-000917,-0.8364547606370001
ACH-000921,-0.937966797014
ACH-000924,-0.7796379270909999
ACH-000926,-1.14079428045
ACH-000928,-0.887539331234
ACH-000929,-0.754592727106
ACH-000932,-0.840448322033
ACH-000935,-0.783987567975
ACH-000936,-0.66985593025
ACH-000937,-0.528977582405
ACH-000938,-0.475158468368
ACH-000939,-1.13519445162
ACH-000941,-1.24422052912
ACH-000943,-0.8643331442739999
ACH-000946,-1.1043709348200001
ACH-000947,-0.882712283995
ACH-000948,-0.7518155818629999
ACH-000950,-0.727296116928
ACH-000953,-0.860776876364
ACH-000957,-0.9718424088969999
ACH-000958,-0.982557050668
ACH-000960,-0.7441475826530001
ACH-000963,-0.9601532894589999
ACH-000968,-0.954369426621
ACH-000969,-0.8856622746439999
ACH-000973,-0.821274968589
ACH-000974,-0.949903779904
ACH-000975,-0.705978501545
ACH-000976,-1.16960841349
ACH-000978,-0.842243353774
ACH-000980,-1.0601215807200002
ACH-000984,-0.889390237027
ACH-000986,-1.00347900254
ACH-000988,-0.7207999921539999
ACH-000993,-0.906214903419
ACH-000994,-1.0131304590299999
ACH-000996,-1.09034408253
ACH-001001,-0.768282779095
ACH-001020,-1.4074039307
ACH-001028,-0.6698818112
ACH-001031,-0.8489142939300001
ACH-001038,-0.8800735205329999
ACH-001048,-0.991318207745
ACH-001050,-0.732165259768
ACH-001053,-0.8962586053849999
ACH-001054,-1.1184103062100001
ACH-001061,-0.697730566718
ACH-001067,-0.6735820124840001
ACH-001075,-1.00182413064
ACH-001096,-0.8468859987540001
ACH-001128,-0.790134492931
ACH-001134,-0.8422239705310001
ACH-001151,-0.9120870390520001
ACH-001163,-0.928429079019
ACH-001164,-0.840327602709
ACH-001173,-1.10449467215
ACH-001183,-0.870669264469
ACH-001184,-0.768140846401
ACH-001190,-1.04541894145
ACH-001192,-0.7315165088500001
ACH-001193,-0.599644745793
ACH-001196,-0.940649158313
ACH-001197,-1.01388115185
ACH-001205,-0.994170650921
ACH-001211,-1.08897698231
ACH-001212,-0.7471472211419999
ACH-001228,-0.8519600954150001
ACH-001232,-1.0411752613299998
ACH-001239,-0.598703924932
ACH-001274,-1.0323524435200002
ACH-001275,-0.74719765299
ACH-001277,-0.735724898545
ACH-001278,-1.0900168648200002
ACH-001280,-0.907705035972
ACH-001283,-0.797625805837
ACH-001289,-0.920108106383
ACH-001295,-0.8091617684029999
ACH-001300,-1.01274834623
ACH-001301,-1.25802571479
ACH-001302,-0.983608798099
ACH-001303,-0.9936125222329999
ACH-001306,-0.9544378270209999
ACH-001318,-0.9622915413840001
ACH-001322,-1.12515434513
ACH-001328,-1.19007263595
ACH-001332,-0.962427539604
ACH-001333,-0.628671956208
ACH-001336,-0.970306216756
ACH-001340,-0.87266647448
ACH-001346,-0.880761194729
ACH-001353,-1.06574271581
ACH-001354,-0.918844415752
ACH-001367,-1.29381190972
ACH-001368,-0.729964891942
ACH-001374,-1.07670766474
ACH-001375,-1.19655029513
ACH-001377,-0.915735281963
ACH-001380,-0.6738686774529999
ACH-001391,-1.20446182452
ACH-001407,-0.650536700129
ACH-001408,-0.7451094463369999
ACH-001413,-1.2724432182799998
ACH-001430,-1.0
ACH-001431,-0.966373590149
ACH-001450,-0.876182623497
ACH-001496,-0.862682787339
ACH-001500,-1.02162538833
ACH-001521,-0.746725919436
ACH-001523,-0.647604951658
ACH-001532,-0.808832620274
ACH-001536,-0.972179095799
ACH-001550,-0.696437604654
ACH-001552,-1.08326675567
ACH-001554,-0.7824762801440001
ACH-001645,-0.928028155864
ACH-001654,-0.723601217572
ACH-001715,-1.18728078629
ACH-001735,-0.724743349287
ACH-001736,-0.49045972827
ACH-001737,-0.494279685594
ACH-001740,-0.490196673941
ACH-001745,-0.780155938662
ACH-001750,-1.00777284124
ACH-001765,-0.5827745672460001
ACH-001956,-0.868575029918
ACH-001957,-0.980363361637
