,NUMBL (9253)
ACH-000004,0.0262438874437
ACH-000007,-0.012211215276799999
ACH-000009,-0.007378854434
ACH-000011,-0.172348706416
ACH-000012,0.0307827302591
ACH-000013,-0.22770663331500002
ACH-000014,-0.0928406807656
ACH-000015,-0.0847628918759
ACH-000017,-0.08944882728560001
ACH-000018,-0.15163835545399998
ACH-000019,-0.0486832218927
ACH-000021,0.025891403815000002
ACH-000022,-0.10351658471200001
ACH-000025,0.0647250755789
ACH-000028,0.046398352802099994
ACH-000030,-0.07958713115430001
ACH-000035,-0.07493953591019999
ACH-000036,-0.033712199817300004
ACH-000037,-0.127085443516
ACH-000039,0.171770643281
ACH-000040,-0.048515704519300006
ACH-000041,0.0296459197469
ACH-000042,0.050391893422600004
ACH-000045,0.10721521425000001
ACH-000047,0.058150629071899995
ACH-000052,-0.24114783737300002
ACH-000053,-0.0243233514928
ACH-000054,-0.138487145455
ACH-000055,0.017566567759900002
ACH-000060,-0.174635017334
ACH-000067,-0.0342074575146
ACH-000070,0.0362801984186
ACH-000075,-0.256033977539
ACH-000078,0.162228595602
ACH-000082,-0.11460075462899999
ACH-000085,-0.04337155539200001
ACH-000086,-0.09682761137869998
ACH-000087,0.08310144141180001
ACH-000092,-0.125082536331
ACH-000095,-0.0231324877462
ACH-000097,-0.0935090369558
ACH-000098,-0.18621034450399998
ACH-000099,0.029512733807299997
ACH-000108,0.0511222364169
ACH-000113,-0.0466019512312
ACH-000115,-0.00847109752916
ACH-000116,-0.0567650095663
ACH-000118,0.037145722515800006
ACH-000120,0.15304125961200002
ACH-000123,0.10444539223999999
ACH-000127,-0.140287591763
ACH-000128,0.0217014754219
ACH-000132,-0.292688306688
ACH-000133,-0.046979840506699996
ACH-000137,-0.0599497228905
ACH-000138,0.011804664799799998
ACH-000142,-0.22638841066999998
ACH-000143,0.233383876367
ACH-000146,-0.11074610971799999
ACH-000148,0.04399629715469999
ACH-000150,-0.029322354481900004
ACH-000152,-0.26211646553199996
ACH-000153,-0.277239312836
ACH-000159,-0.0311588697928
ACH-000160,-0.040848965874800004
ACH-000163,-0.054647928145399996
ACH-000167,0.007969765662239999
ACH-000168,-0.292612127311
ACH-000169,-0.0294108556544
ACH-000178,-0.014729665068099999
ACH-000182,-0.138116919121
ACH-000183,-0.181343089511
ACH-000188,0.0229028409872
ACH-000189,-0.470422203376
ACH-000190,-0.010779469248299998
ACH-000198,-0.273114261759
ACH-000204,-0.03692133649
ACH-000206,0.167619742048
ACH-000207,-0.20647970959399997
ACH-000211,-0.12868841453
ACH-000215,-0.1263719975
ACH-000221,0.006722140094140001
ACH-000222,0.22235017979200003
ACH-000223,-0.040090402025699995
ACH-000226,-0.221972307909
ACH-000227,-0.038817498806199995
ACH-000228,-0.144327505255
ACH-000231,-0.013092426894200001
ACH-000232,-0.250024907011
ACH-000233,-0.09728668583450001
ACH-000234,0.0635539244883
ACH-000235,0.0210193884644
ACH-000237,-0.030333228726900002
ACH-000238,0.0356633816487
ACH-000243,0.10997834696599999
ACH-000244,-0.219168836664
ACH-000246,-0.00708960261071
ACH-000248,0.021755474476
ACH-000250,-0.107990982261
ACH-000251,-0.0355731085137
ACH-000253,-0.327078472166
ACH-000255,-0.253695674128
ACH-000256,-0.239521297674
ACH-000257,-0.194968674835
ACH-000258,0.053508914741900004
ACH-000259,-0.0126647247281
ACH-000260,-0.033847247190299995
ACH-000261,-0.0106290018029
ACH-000262,-0.202211999814
ACH-000263,-0.259668028298
ACH-000264,-0.09246680192239999
ACH-000265,0.00461187391958
ACH-000266,-0.0302979614555
ACH-000272,0.165167224476
ACH-000273,0.06571986766530001
ACH-000274,-0.0341170115263
ACH-000277,-0.08919147917260001
ACH-000278,-0.029082648416400004
ACH-000279,-0.0588328181429
ACH-000280,-0.0244707517893
ACH-000281,0.034200246004
ACH-000288,0.0828686515054
ACH-000291,0.065358288138
ACH-000293,-0.107109750876
ACH-000294,-0.07557529588789999
ACH-000295,-0.321657123168
ACH-000296,0.013236258741500001
ACH-000302,-0.23462637544599999
ACH-000304,-0.438496746885
ACH-000307,0.09635140205039998
ACH-000308,-0.15349544897700002
ACH-000310,0.18903878207199998
ACH-000311,0.0658340038928
ACH-000312,0.040615684674300004
ACH-000315,0.0118146431235
ACH-000316,0.0104260179419
ACH-000317,0.106007506931
ACH-000318,-0.0268367913389
