,TOR2A (27433)
ACH-000004,-0.6935055600929999
ACH-000007,-0.449480454463
ACH-000009,-0.56545614669
ACH-000011,-0.365206028068
ACH-000012,-0.64503680101
ACH-000013,-0.585566488914
ACH-000014,-0.36003173502499997
ACH-000015,-0.5469192780659999
ACH-000017,-0.598671703147
ACH-000018,-0.41897837147699996
ACH-000019,-0.506131550623
ACH-000021,-0.411135927211
ACH-000022,-0.562739343147
ACH-000025,-0.45779992903899996
ACH-000028,-0.38816883571000005
ACH-000030,-0.7632463613160001
ACH-000035,-0.39050079634999996
ACH-000036,-0.36941922448799996
ACH-000037,-1.08198668566
ACH-000039,-0.46195582927400003
ACH-000040,-0.621867984766
ACH-000041,-0.478878585573
ACH-000042,-0.560481194264
ACH-000045,-0.39644035046
ACH-000047,-0.582665039688
ACH-000052,-0.848756443987
ACH-000053,-0.533674661329
ACH-000054,-0.402285003498
ACH-000055,-0.308162641459
ACH-000060,-0.556089283573
ACH-000067,-0.632513423376
ACH-000070,-0.283074046108
ACH-000075,-0.46575578261100004
ACH-000078,-0.547742594966
ACH-000082,-0.484782003289
ACH-000085,-0.195022102594
ACH-000086,-0.462195002149
ACH-000087,-0.520376611513
ACH-000092,-0.552238115009
ACH-000095,-0.564498250838
ACH-000097,-0.456700950643
ACH-000098,-0.23481357729400001
ACH-000099,-0.503209771462
ACH-000108,-0.46211407496699997
ACH-000113,-0.384572976646
ACH-000115,-0.904780132025
ACH-000116,-0.6928907814390001
ACH-000118,-0.58043457393
ACH-000120,-0.380703313053
ACH-000123,-0.441767733922
ACH-000127,-0.589361616915
ACH-000128,-0.6131814510170001
ACH-000132,-0.736388740962
ACH-000133,-0.675193905051
ACH-000137,-0.43879933369999996
ACH-000138,-0.450750015594
ACH-000142,-0.693489129441
ACH-000143,-0.549345949786
ACH-000146,-0.47491507152400003
ACH-000148,-0.564717746712
ACH-000150,-0.488734112843
ACH-000152,-0.45249774181
ACH-000153,-0.342734429867
ACH-000159,-0.638746821458
ACH-000160,-0.52861007083
ACH-000163,-0.276726703016
ACH-000167,-0.6773137528380001
ACH-000168,-0.7266470139550001
ACH-000169,-0.58071231502
ACH-000178,-0.63796323133
ACH-000182,-0.668853453879
ACH-000183,-0.6649934294650001
ACH-000188,-0.49370166249799996
ACH-000189,-0.252363891492
ACH-000190,-0.636273283476
ACH-000198,-0.555548923942
ACH-000204,-0.517819371867
ACH-000206,-0.775292423573
ACH-000207,-0.604258232227
ACH-000211,-0.454407918962
ACH-000215,-0.36773470522
ACH-000221,-0.28030716118
ACH-000222,-0.250990378473
ACH-000223,-0.628097348977
ACH-000226,-0.429779670238
ACH-000227,-0.508718902673
ACH-000228,-0.658007308147
ACH-000231,-0.657753432359
ACH-000232,-0.338016439008
ACH-000233,-0.483871283536
ACH-000234,-0.420058586756
ACH-000235,-0.511917138506
ACH-000237,-0.5881542408579999
ACH-000238,-0.7037525784819999
ACH-000243,-0.36721806197800005
ACH-000244,-0.7408398951180001
ACH-000246,-0.494269724738
ACH-000248,-0.371703357486
ACH-000250,-0.559386466114
ACH-000251,-0.633500391418
ACH-000253,-0.795678726191
ACH-000255,-0.232675228726
ACH-000256,-0.568433760368
ACH-000257,-0.472880811989
ACH-000258,-0.5938440391200001
ACH-000259,-0.472273720609
ACH-000260,-0.49538983143299997
ACH-000261,-0.424372739476
ACH-000262,-0.804163853503
ACH-000263,-0.7039729642820001
ACH-000264,-0.7402149324070001
ACH-000265,-0.413802794458
ACH-000266,-0.485687813491
ACH-000272,-0.582801859856
ACH-000273,-0.44780908267700004
ACH-000274,-0.6522200076910001
ACH-000277,-0.9085961913339999
ACH-000278,-0.9769944484309999
ACH-000279,-0.38608619735399996
ACH-000280,-0.565370362609
ACH-000281,-0.20770085676600003
ACH-000288,-0.45790959023
ACH-000291,-0.508677484125
ACH-000293,-0.601739228534
ACH-000294,-0.252260371295
ACH-000295,-0.324989669571
ACH-000296,-0.53656792783
ACH-000302,-0.493320754476
ACH-000304,-1.05912558516
ACH-000307,-0.654627674032
ACH-000308,-0.463691613438
ACH-000310,-0.43505791709799996
ACH-000311,-0.17606065840799998
ACH-000312,-0.48946238379199997
ACH-000315,-0.559486987545
ACH-000316,-0.51858362681
ACH-000317,-0.0361705508649
ACH-000318,-0.337771473894
ACH-000319,-0.6556339450940001
ACH-000320,-0.26195332410300004
ACH-000322,-0.516733874011
ACH-000323,-0.369056170622
ACH-000324,-0.5263149250770001
ACH-000329,-0.500167475046
ACH-000330,-0.209841676492
ACH-000331,-0.44810975071000003
ACH-000332,-0.475838955735
ACH-000334,-0.225184666473
