,DHX38 (9785)
ACH-000004,-0.49360407158999997
ACH-000007,-0.580277127306
ACH-000009,-0.127135882337
ACH-000011,-0.6828745227959999
ACH-000012,-0.438014840611
ACH-000013,-0.592574359269
ACH-000014,-0.5149928401430001
ACH-000015,-0.310759203247
ACH-000017,-0.517632423144
ACH-000018,-0.389005686999
ACH-000019,-0.44998271669100004
ACH-000021,-0.593159569147
ACH-000022,-0.299119098705
ACH-000025,-0.263016813698
ACH-000028,-0.26177099817
ACH-000030,-0.241739321877
ACH-000035,-0.43089999705300003
ACH-000036,-0.216251188008
ACH-000037,-0.249337868932
ACH-000039,-0.146849965629
ACH-000040,-0.5133351150209999
ACH-000041,-0.643126998445
ACH-000042,-0.254748529833
ACH-000045,-0.452162770652
ACH-000047,-0.795788048874
ACH-000052,-0.41454633159800003
ACH-000053,-0.44653556938699995
ACH-000054,-0.39883345321900004
ACH-000055,-0.47352124958
ACH-000060,-0.176663000792
ACH-000067,-0.216022602705
ACH-000070,-0.671541895897
ACH-000075,-0.634280479221
ACH-000078,-0.5098382371010001
ACH-000082,-0.494944216466
ACH-000085,-0.273382517253
ACH-000086,-0.27144191567
ACH-000087,-0.390840090335
ACH-000092,-0.296871652174
ACH-000095,-0.36334761781900005
ACH-000097,-0.532728674019
ACH-000098,-0.461170355987
ACH-000099,-0.410544582242
ACH-000108,-0.227886801602
ACH-000113,-0.521357160126
ACH-000115,-0.958102629685
ACH-000116,-0.482617809855
ACH-000118,-0.446069583542
ACH-000120,-0.612174979188
ACH-000123,-0.45517585873899996
ACH-000127,-0.323409112956
ACH-000128,-0.417783283183
ACH-000132,-0.941518949603
ACH-000133,-0.448053185614
ACH-000137,-0.336435741507
ACH-000138,-0.339642261583
ACH-000142,-0.494791662941
ACH-000143,-0.563472129096
ACH-000146,-0.507022420852
ACH-000148,-0.44716304831799997
ACH-000150,-0.10408730146600001
ACH-000152,-0.26378259210099997
ACH-000153,-0.0762567093956
ACH-000159,-0.27441780586
ACH-000160,-0.156569850114
ACH-000163,-0.140942010268
ACH-000167,0.98402483704
ACH-000168,-0.417646529758
ACH-000169,-0.7145642365420001
ACH-000178,-0.282059949959
ACH-000182,-0.514848838404
ACH-000183,-0.421220365413
ACH-000188,-0.352975851338
ACH-000189,-0.127985746707
ACH-000190,0.043445532213
ACH-000198,-0.584135680654
ACH-000204,-0.336603969365
ACH-000206,-0.303416627309
ACH-000207,-0.285221085486
ACH-000211,-0.285267220559
ACH-000215,-0.48979581991099996
ACH-000221,-0.581382466981
ACH-000222,-0.28208517313000003
