,YWHAQ (10971)
ACH-000004,-0.0123952011759
ACH-000007,0.19569870393
ACH-000009,0.330418110665
ACH-000011,0.34281081002999997
ACH-000012,0.290506772797
ACH-000013,0.189290427277
ACH-000014,0.17626287349800002
ACH-000015,0.308347065483
ACH-000017,-0.0638783643503
ACH-000018,0.317808143397
ACH-000019,0.20665077371399998
ACH-000021,0.301650305552
ACH-000022,0.35374092726499995
ACH-000025,0.261999010298
ACH-000028,0.46559680438699996
ACH-000030,0.304117631341
ACH-000035,0.170086141195
ACH-000036,0.12034554440199999
ACH-000037,0.07136399828760001
ACH-000039,0.486625364991
ACH-000040,-0.037462366736300004
ACH-000041,0.246918652409
ACH-000042,0.38506649878300003
ACH-000045,0.500906864406
ACH-000047,0.264483353305
ACH-000052,0.232072211849
ACH-000053,-0.0527521847385
ACH-000054,0.187984737151
ACH-000055,0.174519928256
ACH-000060,0.209014301212
ACH-000067,0.297925774517
ACH-000070,0.124012480286
ACH-000075,0.310058215556
ACH-000078,0.0674701618994
ACH-000082,0.342190968886
ACH-000085,0.488964414867
ACH-000086,0.182401217801
ACH-000087,-0.058237555432900004
ACH-000092,-0.08394356474030001
ACH-000095,0.039824271006699996
ACH-000097,0.21490812259199998
ACH-000098,-0.017852937992499998
ACH-000099,0.348687687536
ACH-000108,0.26544377981600004
ACH-000113,0.25337583093800004
ACH-000115,0.378974178367
ACH-000116,0.327048026047
ACH-000118,0.403572902239
ACH-000120,0.26413416370000004
ACH-000123,0.13582350799
ACH-000127,0.22627553788000002
ACH-000128,0.219348892143
ACH-000132,0.305783428277
ACH-000133,0.253257341983
ACH-000137,0.22608872938000002
ACH-000138,0.320430891155
ACH-000142,0.19690600928899998
ACH-000143,0.23853829519699998
ACH-000146,0.101079705074
ACH-000148,0.331387426447
ACH-000150,0.313025376729
ACH-000152,0.125536201606
ACH-000153,0.740881044095
ACH-000159,0.17974844234700002
ACH-000160,0.333106127805
ACH-000163,-0.0391637658087
ACH-000167,0.206881215442
ACH-000168,0.338052153279
ACH-000169,0.236320760066
ACH-000178,0.22346647222
ACH-000182,0.34978700379
ACH-000183,0.154125765238
ACH-000188,0.352615704059
ACH-000189,0.025196729440000003
ACH-000190,0.302850011671
ACH-000198,0.18090408638
ACH-000204,0.046304468225800005
ACH-000206,0.148512539164
ACH-000207,0.249855388861
ACH-000211,0.35596182188600006
ACH-000215,0.20454708084399997
ACH-000221,0.35856456383100005
ACH-000222,0.43116747474399997
ACH-000223,0.149291635633
ACH-000226,0.0168224895634
ACH-000227,0.107819543556
ACH-000228,0.227850277597
ACH-000231,0.355546527378
ACH-000232,0.160260568156
ACH-000233,-0.05770435213269999
ACH-000234,-0.022171964545
ACH-000235,0.328213451231
ACH-000237,0.24636005660399998
ACH-000238,0.264738364394
ACH-000243,0.32668527275
ACH-000244,0.442104539046
ACH-000246,0.165972545536
ACH-000248,0.145211010873
ACH-000250,0.18145406585499999
ACH-000251,0.38790753356200003
ACH-000253,0.25307710267
ACH-000255,0.370537974018
ACH-000256,0.224830156525
ACH-000257,0.331865696862
ACH-000258,0.24916165969700002
ACH-000259,0.0775235936517
ACH-000260,0.24729664866999998
ACH-000261,0.251928541389
ACH-000262,0.399400899771
ACH-000263,0.321227749299
