,ACPT (93650)
ACH-000004,0.43719815426799996
ACH-000007,-0.039281310834199994
ACH-000009,0.0472369591175
ACH-000011,-0.0111843651551
ACH-000012,0.17090359917800002
ACH-000013,0.0316675598319
ACH-000014,0.0417606467973
ACH-000015,0.143870460867
ACH-000017,0.055687579820000006
ACH-000018,0.08309439531980001
ACH-000019,0.160045906495
ACH-000021,0.165612909164
ACH-000022,0.111353750102
ACH-000025,0.0660496445496
ACH-000028,0.0636258787288
ACH-000030,0.0212623687285
ACH-000035,-0.062139010099999996
ACH-000036,0.09003826599169999
ACH-000037,0.204879754017
ACH-000039,0.06315918753
ACH-000040,0.165886503718
ACH-000041,0.207029577195
ACH-000042,0.21419262359700003
ACH-000045,0.0651528450177
ACH-000047,-0.176504021945
ACH-000052,0.198398679947
ACH-000053,-0.0380553388408
ACH-000054,0.21464007530200002
ACH-000055,0.20838579052900003
ACH-000060,0.08652965046060002
ACH-000067,-0.140792512019
ACH-000070,-0.058312005465000004
ACH-000075,0.156394622284
ACH-000078,0.115319198645
ACH-000082,0.0240918076979
ACH-000085,-0.140119912392
ACH-000086,0.0005518280291059999
ACH-000087,0.374687598248
ACH-000092,0.009458351738790002
ACH-000095,0.138146456424
ACH-000097,0.017184088490000003
ACH-000098,0.0479668656699
ACH-000099,-0.09511175246300001
ACH-000108,0.178053675119
ACH-000113,0.008742405514479999
ACH-000115,0.07455897903360001
ACH-000116,0.148444790104
ACH-000118,0.0689209750002
ACH-000120,0.0206071124343
ACH-000123,0.07950284798860001
ACH-000127,0.10192338436899999
ACH-000128,0.19924649470199998
ACH-000132,0.246584976553
ACH-000133,0.17983647643
ACH-000137,-0.0374850646118
ACH-000138,0.054078992725599996
ACH-000142,0.0404716433769
ACH-000143,0.21512783178300002
ACH-000146,-0.08745637657610002
ACH-000148,0.082875854548
ACH-000150,0.235359467304
ACH-000152,0.332270434401
ACH-000153,0.129093661197
ACH-000159,0.134528388311
ACH-000160,0.159879349888
