,RNF113B (140432)
ACH-000004,-0.31819200762600003
ACH-000007,-0.188094265682
ACH-000009,0.0371914347857
ACH-000011,-0.09210850196499999
ACH-000012,-0.206817933569
ACH-000013,-0.0375014679224
ACH-000014,-0.336724737487
ACH-000015,-0.035861114134699994
ACH-000017,-0.0803485671053
ACH-000018,-0.16321774458
ACH-000019,0.125478569072
ACH-000021,0.0645865706833
ACH-000022,-0.102363880035
ACH-000025,0.049391657583300004
ACH-000028,-0.0406240701442
ACH-000030,-0.11087640643100001
ACH-000035,-0.0880872772549
ACH-000036,-0.0948780818269
ACH-000037,0.101343990148
ACH-000039,-0.331028532657
ACH-000040,-0.105423771449
ACH-000041,-0.07849549786339999
ACH-000042,-0.117485059832
ACH-000045,0.0042234357846
ACH-000047,-0.18465890359
ACH-000052,-0.31940546641199996
ACH-000053,-0.00184499845451
ACH-000054,-0.15699847934299999
ACH-000055,-0.320822480449
ACH-000060,-0.157746144956
ACH-000067,-0.357515108275
ACH-000070,-0.046492440763099996
ACH-000075,-0.028286977207499998
ACH-000078,-0.226750393676
ACH-000082,-0.108226526613
ACH-000085,0.019400568596400002
ACH-000086,-0.170336152123
ACH-000087,-0.0519917061586
ACH-000092,-0.0323363690828
ACH-000095,-0.102041663233
ACH-000097,-0.0045368009052
ACH-000098,-0.109595785404
ACH-000099,-0.0934196011728
ACH-000108,-0.24208089528700003
ACH-000113,-0.0931282768451
ACH-000115,-0.09528362698239999
ACH-000116,0.0306213340553
ACH-000118,0.0476639816079
ACH-000120,-0.141127184293
ACH-000123,0.0158047001999
ACH-000127,0.09074005318499999
ACH-000128,-0.22200036434700002
ACH-000132,-0.220671039705
ACH-000133,0.129617105043
ACH-000137,-0.11879756481499999
ACH-000138,-0.029598432443200002
ACH-000142,-0.15065286775
ACH-000143,0.116090554658
ACH-000146,0.025917379713400003
ACH-000148,-0.31676007700500003
ACH-000150,-0.0260733849116
ACH-000152,0.017750583720900003
ACH-000153,0.0526441258186
ACH-000159,0.10019799542000002
ACH-000160,-0.109771433729
ACH-000163,-0.0904373784923
ACH-000167,0.014095996313399998
ACH-000168,0.178196974465
ACH-000169,-0.145870758701
ACH-000178,-0.0697570179112
ACH-000182,-0.0699207105163
ACH-000183,-0.017414688680099998
ACH-000188,-0.137138128532
ACH-000189,-0.199283642553
ACH-000190,0.00742855449492
ACH-000198,-0.112482013649
ACH-000204,0.0872249240395
ACH-000206,-0.253447683232
ACH-000207,-0.0963817034068
ACH-000211,-0.0735868768463
ACH-000215,-0.121518313125
ACH-000221,-0.03771754700280001
ACH-000222,-0.146595703149
ACH-000223,-0.06134139518230001
ACH-000226,0.041011201258699996
ACH-000227,-0.09066062837480002
ACH-000228,-0.0697666083146
ACH-000231,-0.09452637337539999
ACH-000232,-0.153634246592
ACH-000233,-0.0808739838638
ACH-000234,-0.294018139197
ACH-000235,0.0
ACH-000237,-0.206295822679
ACH-000238,-0.09642052433260001
ACH-000243,-0.025806173973699997
ACH-000244,-0.0764148702762
