,ESYT1 (23344)
ACH-000510,0.0121341490478
ACH-000511,-0.020445813370400003
ACH-000512,-0.107390510819
ACH-000516,-0.24409691975699999
ACH-000517,-0.181066278481
ACH-000518,-0.060533383628599995
ACH-000520,-0.210704437195
ACH-000521,0.05114346169919999
ACH-000522,-0.177248344308
ACH-000524,-0.11853086637900001
ACH-000527,-0.10830352390999999
ACH-000528,-0.13301567090500002
ACH-000537,-0.0307307730572
ACH-000541,-0.602623471305
ACH-000542,-0.00197583948033
ACH-000544,-0.126679097358
ACH-000545,-0.18051269260699998
ACH-000547,-0.262563912626
ACH-000548,-0.252826582684
ACH-000549,-0.10406265734799999
ACH-000550,-0.260487291429
ACH-000552,-0.152657826727
ACH-000556,-0.143528174287
ACH-000557,0.0229757532692
ACH-000570,-0.12213423639399999
ACH-000571,0.0196382384513
ACH-000573,-0.17026441556699998
ACH-000576,-0.0141355956422
ACH-000580,-0.109696757399
ACH-000584,-0.210136260387
ACH-000585,-0.115729176275
ACH-000588,-0.0724982351359
ACH-000589,-0.172921997883
ACH-000591,-0.10871255567600001
ACH-000593,-0.118792496138
ACH-000600,-0.15412368489800002
ACH-000601,-0.100455535778
ACH-000604,-0.301210746748
ACH-000605,-0.24970617456900002
ACH-000606,-0.29949279645
ACH-000608,-0.329595561451
ACH-000614,-0.375618554354
ACH-000616,-0.147129831833
ACH-000618,-0.24335055048300003
ACH-000619,-0.12785649534600002
ACH-000620,-0.040462807155900005
ACH-000621,-0.219139709572
ACH-000622,-0.135344066029
ACH-000623,0.0124086942962
ACH-000624,-0.251235820578
ACH-000627,-0.23726064207800002
ACH-000630,-0.0294230722496
ACH-000632,-0.13614144355399999
ACH-000633,-0.21628974208299998
ACH-000637,-0.0509676741856
ACH-000638,-0.109362468517
ACH-000646,0.021049107779599997
ACH-000647,-0.251468851736
ACH-000648,-0.052839239853499996
ACH-000649,-0.20590171689300002
ACH-000651,-0.39219462245
ACH-000652,0.0104527424136
ACH-000653,-0.13943268723
ACH-000657,-0.13651791660499998
ACH-000658,-0.16142852492499998
ACH-000661,-0.21092668831
ACH-000662,0.14157548729900002
ACH-000663,-0.31630850348
ACH-000665,-0.278775002723
ACH-000671,-0.010949635034100002
ACH-000673,-0.20662780104400003
ACH-000676,-0.205565974103
ACH-000677,-0.136435520958
ACH-000681,0.184427043052
ACH-000682,-0.211618619613
ACH-000683,-0.0464329891966
ACH-000684,-0.146652156271
ACH-000688,-0.0823139502096
ACH-000693,-0.118538932584
ACH-000694,-0.17338251753199999
ACH-000695,-0.47590010093900004
ACH-000696,-0.06258934692969999
ACH-000697,-0.047794583092400006
ACH-000699,-0.203894095481
ACH-000701,-0.021701829759
ACH-000706,0.026871564076099995
ACH-000711,-0.166311749935
ACH-000713,-0.17324016879299997
ACH-000714,-0.126278317969
ACH-000718,-0.251160699934
ACH-000720,-0.21083732197500002
ACH-000721,-0.07592995569189999
ACH-000724,-0.010754285239
ACH-000725,-0.128195984715
ACH-000732,-0.196357357985
ACH-000734,-0.233547507797
ACH-000735,-0.312993711769
ACH-000736,-0.175933498354
ACH-000738,-0.16713601438200001
ACH-000746,-0.220632711453
ACH-000747,-0.280150250276
ACH-000748,-0.190899713999
ACH-000753,-0.342366292476
ACH-000756,-0.228628182591
ACH-000757,-0.229094059012
ACH-000758,-0.333600066115
ACH-000760,-0.0832065018713
ACH-000763,-0.131012787759
ACH-000764,-0.346375116267
ACH-000765,-0.34639233746
ACH-000766,-0.149231138173
ACH-000767,-0.269207221007
ACH-000768,-0.134217428422
ACH-000769,-0.025398937987900005
ACH-000770,-0.0647649047574
ACH-000771,-0.140641769562
ACH-000773,-0.0409136592543
ACH-000776,-0.09136699052930002
ACH-000777,-0.12163285077500001
ACH-000778,-0.0700001523456
ACH-000781,-0.08478946573650001
ACH-000782,-0.253846638027
ACH-000783,-0.177341539197
ACH-000784,-0.112023669122
ACH-000785,-0.064397547572
ACH-000787,-0.07801805435789999
ACH-000788,-0.168375750285
ACH-000791,-0.0684268780662
ACH-000792,-0.135456933241
ACH-000794,-0.0951503153486
ACH-000796,-0.217203354522
ACH-000799,-0.165477541931
ACH-000800,-0.206603259898
ACH-000802,-0.278922698776
ACH-000804,0.15038461831299998
ACH-000805,-0.497857343417
ACH-000809,-0.132097176748
ACH-000810,0.0377196244147
ACH-000811,-0.055342592544300004
ACH-000817,-0.425554749034
ACH-000819,-0.371092617462
ACH-000820,0.08559208551969999
ACH-000821,-0.331977954505
ACH-000822,-0.293029298339
ACH-000823,-0.22739594798
ACH-000824,-0.05577384603630001
ACH-000827,-0.17593833669300002
ACH-000829,-0.266660428237
ACH-000831,-0.364134684836
ACH-000832,0.04854268065140001
ACH-000833,-0.150297498808
ACH-000834,-0.309820933101
ACH-000835,-0.15238006307399998
ACH-000836,-0.053372568458199994
ACH-000837,-0.0014123084095899999
ACH-000838,-0.21809007811099998
ACH-000839,-0.314336243854
ACH-000840,-0.289596508073
ACH-000841,0.0689863203015
ACH-000843,0.0999039492047
ACH-000846,-0.241986238277
ACH-000847,-0.37839112183
ACH-000848,-0.13329582286900002
ACH-000849,-0.106704100288
ACH-000851,-0.22540279454999998
ACH-000855,-0.201827165005
ACH-000856,-0.2553421781
ACH-000858,-0.130084219085
ACH-000859,-0.585877684611
ACH-000861,-0.09099694791989998
ACH-000862,-0.21226271653099998
ACH-000865,-0.134487933099
ACH-000866,-0.142970318706
ACH-000867,-0.258053048615
ACH-000869,-0.176306842134
ACH-000872,-0.152888120795
ACH-000873,-0.059844086227299996
ACH-000876,-0.0676743349904
ACH-000878,-0.40052208406499995
ACH-000880,-0.0617730104174
ACH-000881,-0.0914464382436
ACH-000882,-0.08260750620460001
ACH-000884,-0.161494294583
ACH-000885,-0.116682736447
ACH-000887,-0.117466985533
ACH-000888,-0.132401241812
ACH-000889,-0.186677830619
ACH-000890,0.09267482542279999
ACH-000896,-0.11740188519000001
ACH-000898,-0.09824549130060001
ACH-000900,-0.22321599128699998
ACH-000901,-0.240493995339
ACH-000905,-0.107064360996
ACH-000906,-0.22841255405299998
ACH-000907,-0.04260322168859999
ACH-000910,-0.0541324259225
ACH-000911,-0.240183750684
ACH-000912,-0.293257695374
ACH-000913,-0.261853617797
ACH-000915,-0.16881228214699998
ACH-000916,-0.540546183136
ACH-000917,-0.16428909574699999
ACH-000921,-0.21785452804000002
ACH-000924,-0.170967979689
ACH-000926,0.0281414198354
ACH-000928,-0.2134495921
ACH-000929,0.0873898650911
ACH-000932,-0.18087180895799998
ACH-000935,-0.09901250031919999
ACH-000936,0.00779528266438
ACH-000937,-0.137372228651
ACH-000938,-0.0566347035254
ACH-000939,0.0637962845067
ACH-000941,-0.015302483708299999
ACH-000943,-0.09741155514489999
ACH-000946,-0.229957467676
ACH-000947,-0.105230235088
ACH-000948,-0.236723752333
ACH-000950,-0.354889728302
ACH-000953,-0.17564247316
ACH-000957,-0.0102189548206
ACH-000958,0.0938970775924
ACH-000960,-0.327304217439
ACH-000963,-0.305195194952
ACH-000968,-0.23787915292700001
ACH-000969,-0.0852968842191
ACH-000973,-0.185580619809
ACH-000974,-0.18904828027800002
ACH-000975,-0.10695017593499999
ACH-000976,-0.16579755294
ACH-000978,-0.301204491105
ACH-000980,-0.0860846566441
ACH-000984,-0.152775210383
ACH-000986,-0.290019982442
ACH-000988,-0.25505814710499997
ACH-000993,0.0235367156407
ACH-000994,-0.122062841182
ACH-000996,-0.307770834016
ACH-001001,-0.24682158673300003
ACH-001020,0.0199024432702
ACH-001028,-0.256857543866
ACH-001031,-0.163140648304
ACH-001038,-0.25377466909
ACH-001048,-0.023263787736999997
ACH-001050,-0.27437518320099996
ACH-001053,-0.288205916226
ACH-001054,-0.240433853496
ACH-001061,-0.201495476505
ACH-001067,-0.08206943959419999
ACH-001075,-0.0078565392543
ACH-001096,-0.307410417621
ACH-001128,-0.249093466894
ACH-001134,-0.025634069843200002
ACH-001151,-0.242171097673
ACH-001163,-0.202451366138
ACH-001164,0.264273856757
ACH-001173,-0.24968202536200002
ACH-001183,-0.0604068756391
ACH-001184,0.130121205066
ACH-001190,-0.268265941756
ACH-001192,-0.331022179237
ACH-001193,-0.286080632939
ACH-001196,0.0819938687787
ACH-001197,-0.163857687669
ACH-001205,0.11205830426100001
ACH-001211,0.103914441692
ACH-001212,0.0700950549964
ACH-001228,-0.08611171551310001
ACH-001232,-0.247347460211
ACH-001239,-0.06605556819
ACH-001274,-0.05284475879369999
ACH-001275,0.0427101581821
ACH-001277,-0.08800091552030001
ACH-001278,-0.143860616867
ACH-001280,0.19305543371300002
ACH-001283,-0.07513073549549999
ACH-001289,-0.198947553105
ACH-001295,-0.0330195939167
ACH-001300,-0.173077223486
ACH-001301,-0.216806618767
ACH-001302,-0.258558351694
ACH-001303,-0.273031605778
ACH-001306,-0.041857116982
ACH-001318,-0.166571426134
ACH-001322,-0.26432642277699997
ACH-001328,-0.116932257143
ACH-001332,-0.400702339977
ACH-001333,-0.00541410418985
ACH-001336,-0.17226593373799998
ACH-001340,-0.0823962747827
ACH-001346,-0.142588626132
ACH-001353,0.0158288550263
ACH-001354,0.0255785205469
ACH-001367,0.027778969679799998
ACH-001368,-0.101837258761
ACH-001374,-0.258959157849
ACH-001375,-0.018562589094200003
ACH-001377,-0.374298848081
ACH-001380,-0.232636109364
ACH-001391,-0.206754881047
ACH-001407,-0.24796984822299997
ACH-001408,-0.163553477365
ACH-001413,-0.339109844344
ACH-001430,0.11511343992
ACH-001431,-0.271000506436
ACH-001450,-0.0374235427801
ACH-001496,-0.193056995796
ACH-001500,-0.060502195132599995
ACH-001521,-0.049187195051
ACH-001523,-0.113066573194
ACH-001532,-0.0892133730368
ACH-001536,0.015210734855200001
ACH-001550,-0.16232409419000002
ACH-001552,-0.32194554083
ACH-001554,-0.163705063199
ACH-001645,-0.0885384255669
ACH-001654,-0.291545530744
ACH-001715,-0.286258874283
ACH-001735,-0.17839592789900002
ACH-001736,-0.22520071499699998
ACH-001737,-0.390442743021
ACH-001740,-0.21956824593199997
ACH-001745,-0.15368337722
ACH-001750,-0.117757943803
ACH-001765,-0.184564484205
ACH-001956,-0.162117667273
ACH-001957,-0.217778020374
