,FCAMR (83953)
ACH-000004,-0.152635881095
ACH-000007,0.312376907344
ACH-000009,-0.124146856374
ACH-000011,0.0337307450936
ACH-000012,0.106688986869
ACH-000013,-0.0175326241846
ACH-000014,-0.130835860174
ACH-000015,0.0957624122517
ACH-000017,0.0141260706619
ACH-000018,-0.012946231830799999
ACH-000019,-0.121087586229
ACH-000021,0.00624005598068
ACH-000022,0.211800132595
ACH-000025,0.10987756716399999
ACH-000028,-0.0790114966168
ACH-000030,0.0540707866345
ACH-000035,0.13896773008899999
ACH-000036,-0.12550099217900001
ACH-000037,0.108369858868
ACH-000039,0.267508671815
ACH-000040,0.0877150091064
ACH-000041,-0.161847128186
ACH-000042,0.0064008396002
ACH-000045,-0.251129002414
ACH-000047,0.08169713932789999
ACH-000052,-0.035540432792000004
ACH-000053,-0.0784595059812
ACH-000054,-0.11251174329500001
ACH-000055,-0.20202785449400001
ACH-000060,-0.118919701082
ACH-000067,-0.203380731351
ACH-000070,0.019437350821
ACH-000075,0.124986156798
ACH-000078,0.126666259467
ACH-000082,-0.08292307366510002
ACH-000085,-0.0607058740372
ACH-000086,-0.0135640692368
ACH-000087,0.09560792108100001
ACH-000092,-0.19124565143599997
ACH-000095,-0.040440159831500004
ACH-000097,0.053855768200199994
ACH-000098,-0.018333055272400003
ACH-000099,0.045768532501499995
ACH-000108,0.128998948477
ACH-000113,-0.557019494658
ACH-000115,-0.0208062479788
ACH-000116,0.0909065190347
ACH-000118,-0.067216313077
ACH-000120,-0.075149272176
ACH-000123,-0.011603174527100002
ACH-000127,0.00833056951784
ACH-000128,-0.216807037343
ACH-000132,-0.20372718672
ACH-000133,-0.11425094338099999
ACH-000137,-0.17072530552
ACH-000138,0.021372547160299998
ACH-000142,-0.19685642811299997
ACH-000143,-0.101691020964
ACH-000146,-0.036013676331800006
ACH-000148,-0.0333197940311
ACH-000150,0.0423155450999
ACH-000152,0.037727471810199996
ACH-000153,-0.0406963493896
ACH-000159,-0.054457540424499996
ACH-000160,0.0775244779684
ACH-000163,-0.123233550087
ACH-000167,0.39768158448700003
ACH-000168,0.155012027143
ACH-000169,-0.0178386005474
ACH-000178,0.0677266114355
ACH-000182,-0.09580385879560001
ACH-000183,0.0048268598342799994
ACH-000188,0.0149104478297
ACH-000189,-0.148376464475
ACH-000190,-0.099738241528
ACH-000198,-0.0282795107881
ACH-000204,-0.0922410894411
ACH-000206,-0.133590510977
ACH-000207,-0.321499727714
ACH-000211,0.0319650425237
ACH-000215,-0.190255190601
ACH-000221,0.115493183327
ACH-000222,0.039549326720099996
ACH-000223,0.0309714505014
ACH-000226,-0.212187575189
ACH-000227,-0.055774105311199994
ACH-000228,0.0234275388198
ACH-000231,0.0401340316451
