,SSR2 (6746)
ACH-000182,0.24837451713199998
ACH-000183,-0.17645405159299998
ACH-000188,-0.265283799129
ACH-000189,-0.623562236377
ACH-000190,0.020514404766
ACH-000198,0.117224059362
ACH-000204,-0.240018585358
ACH-000206,-0.130039340606
ACH-000207,-0.297698814566
ACH-000211,-0.281140718072
ACH-000215,-0.0471499690453
ACH-000221,-0.08354588470169999
ACH-000222,-0.7584223595300001
ACH-000223,-0.192791584903
ACH-000226,-0.167346185461
ACH-000227,-0.0407822456398
ACH-000228,-0.408314505684
ACH-000231,-0.22114990310899998
ACH-000232,-0.370510132491
ACH-000233,-0.066965236749
ACH-000234,-0.0848829634197
ACH-000235,-0.300327289271
ACH-000237,-0.458352894421
ACH-000238,-0.14274126943600002
ACH-000243,-0.308061910395
ACH-000244,-0.019158270010400002
ACH-000246,-0.222078856443
ACH-000248,-0.32540689668
ACH-000250,-0.11590307960200001
ACH-000251,-0.307763272094
ACH-000253,0.0358523561323
ACH-000255,-0.3481507324
ACH-000256,-0.055795539075
ACH-000257,-0.155658569314
ACH-000258,-0.431908534283
ACH-000259,-0.262090593543
ACH-000260,-0.179105331803
ACH-000261,-0.0997001148842
ACH-000262,-0.543811641014
ACH-000263,0.151302026864
ACH-000264,-0.209268907435
ACH-000265,-0.124935185868
ACH-000266,-0.41269456696199996
ACH-000272,-0.673161287207
ACH-000273,0.06548933900960001
ACH-000274,-0.275671635458
ACH-000277,-0.157390859194
ACH-000278,-0.18375671471500002
ACH-000279,-0.0626728024698
ACH-000280,-0.336603396418
ACH-000281,-0.19213219152
ACH-000288,-0.244888416523
ACH-000291,-0.210152190246
ACH-000293,-0.0343630046576
ACH-000294,-0.133214246498
ACH-000295,-0.09118983794789999
ACH-000296,-0.37780382700099996
ACH-000302,-0.35451942548
ACH-000304,-0.217306853715
ACH-000307,-0.42538178447400005
ACH-000308,-0.0319457469818
ACH-000310,-0.0629450767906
ACH-000311,-0.428372054942
ACH-000312,-0.343761865109
ACH-000315,-0.294614776284
ACH-000316,-0.316245807354
ACH-000317,-0.193152011186
ACH-000318,-0.522281484675
ACH-000319,-0.17924834848
ACH-000320,-0.244768399505
ACH-000322,-0.349837508506
ACH-000323,-0.343547857095
ACH-000324,-0.437088320223
ACH-000329,-0.24350902176300002
ACH-000330,-0.307008141782
ACH-000331,-0.630073566422
ACH-000332,-0.45620224273500004
ACH-000334,-0.420966799411
ACH-000335,-0.0878041532141
ACH-000336,-0.317537537395
ACH-000337,-0.344562843669
ACH-000339,-0.215725503089
ACH-000341,-0.276292417555
ACH-000348,-0.275836124482
ACH-000350,0.029342551593299997
ACH-000352,0.009999077004409999
ACH-000356,-0.29571384403400003
ACH-000361,0.017897508454
ACH-000362,0.233286817411
ACH-000363,0.26361542619600004
ACH-000364,-0.47831076733499994
ACH-000365,0.32711728992899997
ACH-000366,-0.14532556595499999
ACH-000368,-0.05712066460990001
ACH-000374,-0.782018809843
ACH-000375,-0.291252645583
ACH-000376,-0.24109408165100002
ACH-000381,-0.08406555029370001
ACH-000383,-0.09019561566539999
ACH-000387,-0.060753334326999996
ACH-000389,-0.181078866186
ACH-000390,-0.511118216319
ACH-000393,-0.12116182636499999
ACH-000395,-0.671471103713
ACH-000397,-0.20362169199900002
ACH-000401,-0.0528206902925
ACH-000402,-0.412581109988
ACH-000403,-0.26745851556
ACH-000404,-0.3978093853
ACH-000406,-0.06609033212780001
ACH-000407,-0.32153484993000003
ACH-000408,-0.35564461408500003
ACH-000410,-0.14550868270300002
ACH-000411,-0.774689449713
ACH-000414,-0.261304331042
ACH-000415,-0.24772663834000003
ACH-000416,-0.360434079624
ACH-000420,-0.44471501734499996
ACH-000421,-0.409606948305
ACH-000424,-0.27677293518199997
ACH-000425,0.00316746998693
ACH-000426,-0.533103999038
ACH-000427,-0.289116757213
ACH-000433,-0.202049430885
ACH-000436,-0.370924624561
ACH-000444,-0.27505080727
ACH-000445,-0.158161534334
ACH-000448,-0.284030301454
ACH-000450,-0.10233339758099999
ACH-000452,-0.305256607721
ACH-000454,-0.893937081277
ACH-000458,-0.5003927174480001
ACH-000459,-0.113830281295
ACH-000460,-0.46295716893399996
ACH-000461,-0.355802167041
ACH-000463,-0.299341795784
ACH-000464,0.229005904861
ACH-000466,-0.381125317337
ACH-000467,-0.111599037072
ACH-000468,0.0303366649359
ACH-000469,-0.256563860397
ACH-000470,-0.285191507479
ACH-000471,-0.6380001166929999
ACH-000472,-0.07845675776279999
ACH-000473,-0.671018283816
ACH-000475,-0.400013551756
ACH-000476,-0.012171653929700002
ACH-000477,0.136541150319
ACH-000480,-0.130622713352
ACH-000481,-0.385149817121
ACH-000483,-0.668307444345
ACH-000484,-0.091232427688
ACH-000485,-0.134526459278
ACH-000486,-0.18522663474
ACH-000487,-0.553976132392
ACH-000488,-0.33712974198299994
ACH-000490,-0.7320933937790001
ACH-000491,-0.229948825543
ACH-000495,-0.5927895703939999
ACH-000496,-0.558720400023
ACH-000499,-0.0568287852915
ACH-000500,-0.465115724217
ACH-000502,-0.250285438623
ACH-000503,-1.0142481529
ACH-000505,-0.437324160709
ACH-000507,-0.195844562612
ACH-000510,-0.21876476438099998
ACH-000511,-0.0978499632849
ACH-000512,-0.314005611456
ACH-000516,-0.142663323046
ACH-000517,-0.220312025974
ACH-000518,-0.390926700752
ACH-000520,-0.206726636965
ACH-000521,-0.302110639062
ACH-000522,-0.195493121553
ACH-000524,-0.262756473957
ACH-000527,-0.16182404773
ACH-000528,-0.312404442032
ACH-000537,-0.839314699411
ACH-000541,-0.306261240079
ACH-000542,-0.028788286916400004
ACH-000544,-0.421509503177
ACH-000545,-0.351132079261
ACH-000547,-0.131277104869
ACH-000548,-0.636628069286
ACH-000549,-0.358094077287
ACH-000550,-0.208642002421
ACH-000552,-0.381855590968
ACH-000556,-0.23850504054000002
ACH-000557,-0.135205095355
ACH-000570,0.029700400484099998
ACH-000571,-0.15824563820499998
ACH-000573,-0.183954842441
ACH-000576,-0.267027426985
ACH-000580,-0.158170063241
ACH-000584,-0.08812123387769999
ACH-000585,-0.268171689662
ACH-000588,-0.318124425447
ACH-000589,-0.277736291309
ACH-000591,0.11018869010299999
ACH-000593,-0.648433894348
ACH-000600,-0.37229764877899996
ACH-000601,-0.268569557143
ACH-000604,-0.324177756864
ACH-000605,-0.38490707054799994
ACH-000606,-0.436632801051
ACH-000608,-0.137707483249
ACH-000614,-0.0660984149134
ACH-000616,-0.0463294043164
ACH-000618,-0.399879354263
ACH-000619,-0.434749818789
ACH-000620,-0.383444519702
ACH-000621,0.0052013823514899995
ACH-000622,-0.473236063497
ACH-000623,-0.0563065370194
ACH-000624,0.013175439998299999
ACH-000627,-0.30872213957
ACH-000630,-0.58142573168
ACH-000632,-0.16903729000700002
ACH-000633,-0.0644871393777
ACH-000637,-0.11372745298699999
ACH-000638,-0.176330953726
ACH-000646,-0.109461178824
ACH-000647,-0.281784942234
ACH-000648,-0.34566965271399996
ACH-000649,-0.348575549943
ACH-000651,-0.0688396677708
ACH-000652,-0.28430152999
ACH-000653,-0.18067843117
ACH-000657,-0.363945098775
ACH-000658,-0.262508038188
ACH-000661,-0.0944716687191
ACH-000662,-0.09216363516960001
ACH-000663,-0.242569021858
ACH-000665,-0.424480003741
ACH-000671,-0.31415775280499997
ACH-000673,-0.267083677709
ACH-000676,-0.18561665690499998
ACH-000677,-0.017851913777900002
ACH-000681,-0.445072590642
ACH-000682,-0.24746014460700003
ACH-000683,-0.20244395396099998
ACH-000684,-0.23885119556499998
ACH-000688,-0.0292051392562
ACH-000693,-0.0749724411285
ACH-000694,-0.294119093056
ACH-000695,-0.532446288457
ACH-000696,0.075174016798
ACH-000697,0.026178970605599997
ACH-000699,-0.147270565261
ACH-000701,-0.258245177597
ACH-000706,-0.47650192994400004
ACH-000711,-0.0347847865508
ACH-000713,-0.446232103112
ACH-000714,-0.125166016977
ACH-000718,-0.0234929383426
ACH-000720,-0.0436692682493
ACH-000721,-0.126278487671
ACH-000724,-0.203524489348
ACH-000725,-0.123480795891
ACH-000732,-0.18230755232299997
ACH-000734,-0.355939967644
ACH-000735,-0.544508032397
ACH-000736,-0.0662750677434
ACH-000738,-0.19770077491799998
ACH-000746,0.173437612902
ACH-000747,-0.22572520928599998
ACH-000748,-0.246076804481
ACH-000753,-0.263225580006
ACH-000756,0.00802502201428
ACH-000757,-0.355716976162
ACH-000758,-0.282269487609
ACH-000760,-0.281501418761
ACH-000763,-0.38815885104000003
ACH-000764,-0.281864130946
ACH-000765,-0.43550205057400004
ACH-000766,-0.7125039173019999
ACH-000767,-0.071908437039
ACH-000768,-0.14373405559900002
ACH-000769,-0.625116547891
ACH-000770,-0.0698149798694
ACH-000771,-0.630557047567
ACH-000773,-0.279674664437
ACH-000776,0.0166573531106
ACH-000777,-0.587364540141
ACH-000778,-0.154028417078
ACH-000781,-0.338454882196
ACH-000782,-0.515703413767
ACH-000783,-0.12139677227199999
ACH-000784,-0.287406530274
ACH-000785,-0.25861495355700004
ACH-000787,-0.35984866730099996
ACH-000788,-0.146052478499
ACH-000791,-0.31910302144499997
ACH-000792,-0.331993275827
ACH-000794,-0.5169071612830001
ACH-000796,-0.08221522046350001
ACH-000799,-0.323349004446
ACH-000800,-0.0987192239535
ACH-000802,-0.35257980298299996
ACH-000804,-0.24164272895799999
ACH-000805,-0.313077407984
ACH-000809,-0.606099999812
ACH-000810,0.021028509081799998
ACH-000811,-0.17269931609499997
ACH-000817,-0.373866578446
ACH-000819,-0.201498692973
ACH-000820,-0.42901093643
ACH-000821,-0.26165759802
ACH-000822,-0.184640760671
ACH-000823,-0.376200726738
ACH-000824,-0.36967307410800004
ACH-000827,-0.209858231767
ACH-000829,-0.38650910698299995
ACH-000831,-0.0507899254851
ACH-000832,-0.802565606074
ACH-000833,-0.123988328713
ACH-000834,0.0867285421444
ACH-000835,-0.311009694276
ACH-000836,-0.42139833318400005
ACH-000837,-0.09319910427169999
ACH-000838,-0.384398265791
ACH-000839,-0.391618554495
ACH-000840,-0.58520167497
ACH-000841,0.000437007329311
ACH-000843,-0.12361377136900001
ACH-000846,-0.109250160119
ACH-000847,0.142055861989
ACH-000848,-0.09787403527460001
ACH-000849,-0.401281141652
ACH-000851,0.0709243823668
ACH-000855,-0.313558578484
ACH-000856,-0.49869305088999993
ACH-000858,-0.0989801639415
ACH-000859,-0.0964564822232
ACH-000861,-0.315328275334
ACH-000862,-0.41971990928099995
ACH-000865,-0.18487118619399998
ACH-000866,-0.381237510652
ACH-000867,-0.120670625933
ACH-000869,-0.0963157578091
ACH-000872,-0.09684872215710001
ACH-000873,-0.392439681474
ACH-000876,-0.051337789282
ACH-000878,-0.18634980427
ACH-000880,-0.371290212251
ACH-000881,-0.119125594334
ACH-000882,-0.321156636279
ACH-000884,-0.13443143945299998
ACH-000885,-0.36346763453599995
ACH-000887,-0.303083421274
ACH-000888,-0.48834778727600003
ACH-000889,-0.504644569927
ACH-000890,-0.29119565887800003
ACH-000896,-0.178191766397
ACH-000898,-0.10619973468499999
ACH-000900,-0.393341316495
ACH-000901,-0.0509326112842
ACH-000905,-0.334951609506
ACH-000906,0.0762618495061
ACH-000907,-0.345409168296
ACH-000910,-0.11350463155099999
ACH-000911,-0.15303256462
ACH-000912,-0.279054711391
ACH-000913,-0.33623165139600003
ACH-000915,-0.210486476569
ACH-000916,-0.46492264256899996
ACH-000917,-0.111696130619
ACH-000921,-0.246847356501
ACH-000924,-0.0681287272201
ACH-000926,-0.23250896736200002
ACH-000928,-0.0768905891712
ACH-000929,-0.185642499745
ACH-000932,-0.131693694784
ACH-000935,-0.0472855970034
ACH-000936,-0.628417736876
ACH-000937,-0.057264337039199996
ACH-000938,-0.36642981136200004
ACH-000939,-0.120514300548
ACH-000941,-0.19833424049000004
ACH-000943,-0.412710372004
ACH-000946,-0.346302630603
ACH-000947,-0.078161761575
ACH-000948,-0.29414086533100003
ACH-000950,-0.29527560900600003
ACH-000953,0.0186957584854
ACH-000957,-0.111522044968
ACH-000958,-0.39204849647600004
ACH-000960,-0.00134534502051
ACH-000963,-0.20234866599800003
ACH-000968,0.263450596824
ACH-000969,-0.141881806888
ACH-000973,-0.31136781836800004
ACH-000974,-0.0164687441001
ACH-000975,-0.161257517655
ACH-000976,-0.226766664624
ACH-000978,-0.0644574150631
ACH-000980,-0.00805087195603
ACH-000984,-0.17365487577999997
ACH-000986,-0.274181863659
ACH-000988,-0.377751828696
ACH-000993,0.0272484721667
ACH-000994,0.0143032676774
ACH-000996,-0.0673819253486
ACH-001001,-0.08742270911569999
ACH-001020,0.135339520851
ACH-001028,-0.47694743876999995
ACH-001031,-0.403543751724
ACH-001038,-0.006773520637619999
ACH-001048,-0.4737357663
ACH-001050,-0.560888502672
ACH-001053,-0.250496400877
ACH-001054,-0.16009231760099998
ACH-001061,-0.294704886275
ACH-001067,-0.125085806863
ACH-001075,-0.844320363531
ACH-001096,-0.517744767179
ACH-001128,-0.5409487036280001
ACH-001134,-0.127283911675
ACH-001151,-0.130677980917
ACH-001163,-0.340843621965
ACH-001164,-0.37813428288199996
ACH-001173,-0.201222326353
ACH-001183,-0.595802417177
ACH-001184,0.0336188760636
ACH-001190,-0.25809119338799996
ACH-001192,-0.172651945589
ACH-001193,-0.7163134855679999
ACH-001196,-0.176767017399
ACH-001197,-0.258145853612
ACH-001205,-0.262629323086
ACH-001211,-0.28692954186999997
ACH-001212,0.05515602473759999
ACH-001228,-0.029950311250800003
ACH-001232,-0.20996080212
ACH-001239,-0.155686523684
ACH-001274,-0.18594913525899998
ACH-001275,-0.40119594710600004
ACH-001277,0.106396105544
ACH-001278,-0.573195378933
ACH-001280,-0.0648492938516
ACH-001283,-0.202247443881
ACH-001289,0.0455725142056
ACH-001295,-0.077700746323
ACH-001300,-0.144285168352
ACH-001301,-0.169997356807
ACH-001302,0.10451679852199999
ACH-001303,-0.14957203375800002
ACH-001306,-0.45060074041000003
ACH-001318,-0.312735960063
ACH-001322,-0.273514125104
ACH-001328,-0.643667866665
ACH-001332,-0.5692550057729999
ACH-001333,-0.006793761354060001
ACH-001336,-0.190707464466
ACH-001340,-0.214281499843
ACH-001346,-0.185574021759
ACH-001353,-0.34451628591399996
ACH-001354,-0.402730929017
ACH-001367,-0.0650407688609
ACH-001368,-0.299373552157
ACH-001374,-0.224469401081
ACH-001375,-0.365611766163
ACH-001377,-0.0647298494529
ACH-001380,-0.010891796973
ACH-001391,0.0652949016516
ACH-001407,-0.38261883832099997
ACH-001408,-0.286747544545
ACH-001413,-0.479080957008
ACH-001430,-0.342758641928
ACH-001431,-0.255718078574
ACH-001450,-0.307833878174
ACH-001496,-0.07403602627650001
ACH-001500,-0.45347474459
ACH-001521,-0.0237812704782
ACH-001523,-0.625213545542
ACH-001532,-0.32989112843
ACH-001536,-0.28957316415
ACH-001550,-0.275189645445
ACH-001552,-0.113020256162
ACH-001554,0.09987675494920001
ACH-001645,-0.0335039160939
ACH-001654,-0.37200681441699995
ACH-001715,-0.152325016669
ACH-001735,-0.22128671777
ACH-001736,-0.295547536417
ACH-001737,0.236434385535
ACH-001740,-0.161101311542
ACH-001745,-0.0183977035862
ACH-001750,-0.304988928015
ACH-001765,-0.142657506983
ACH-001956,-0.700644747121
ACH-001957,-0.37574325114699997
