,ARG1 (383)
ACH-000004,0.22165693610399997
ACH-000007,-0.0490198092132
ACH-000009,-0.0165160579283
ACH-000011,-0.0191348748974
ACH-000012,0.25055525357299996
ACH-000013,0.11137329140300001
ACH-000014,-0.0426093577396
ACH-000015,0.29382904628400003
ACH-000017,0.00439426108772
ACH-000018,0.157588831851
ACH-000019,0.248977627255
ACH-000021,-0.0394571402142
ACH-000022,0.107894353494
ACH-000025,0.0613453759485
ACH-000028,0.12186625624700001
ACH-000030,0.112424525926
ACH-000035,0.07964508259339999
ACH-000036,0.0622090387858
ACH-000037,0.23335675227299998
ACH-000039,0.167499191515
ACH-000040,0.211020995766
ACH-000041,-0.0215551526285
ACH-000042,0.0859544852199
ACH-000045,0.177302686477
ACH-000047,0.200030041346
ACH-000052,0.288767697825
ACH-000053,0.0660218148453
ACH-000054,0.140693330178
ACH-000055,0.195497176937
ACH-000060,0.0116503548309
ACH-000067,0.179478278182
ACH-000070,0.339411357371
ACH-000075,0.35303743130000004
ACH-000078,0.0914998642559
ACH-000082,0.103573286317
ACH-000085,0.22628305406399998
ACH-000086,0.11093274615999998
ACH-000087,-0.00751277530184
ACH-000092,0.16831587644999998
ACH-000095,0.180315723457
ACH-000097,0.11761735921199999
ACH-000098,0.125046647711
ACH-000099,0.24443343897
ACH-000108,0.147165856829
ACH-000113,0.0302760128248
ACH-000115,0.289636995277
ACH-000116,0.25730946558699996
ACH-000118,0.09973785227669998
ACH-000120,0.0522089571885
ACH-000123,0.0810483337017
ACH-000127,0.228621298298
ACH-000128,0.134067897935
ACH-000132,-0.041193484084000004
ACH-000133,0.223921350145
ACH-000137,0.0393857295249
ACH-000138,0.048590820195
ACH-000142,0.08575359129239998
ACH-000143,0.286296428525
ACH-000146,0.184704993437
ACH-000148,0.26677542551399996
ACH-000150,0.25326707788
ACH-000152,0.147367051853
ACH-000153,0.30799789484900003
ACH-000159,0.19130653907099998
ACH-000160,0.09089433809250001
ACH-000163,0.152249128839
ACH-000167,0.0170447930868
ACH-000168,0.16680968299499999
ACH-000169,0.13419565127
ACH-000178,0.203551275393
ACH-000182,-0.043133046855199995
ACH-000183,0.188959841556
ACH-000188,0.216528546613
ACH-000189,-0.0298893393824
ACH-000190,0.276979872364
ACH-000198,0.133614932584
ACH-000204,-0.046871446204199994
ACH-000206,0.215405473847
ACH-000207,0.452459150115
ACH-000211,0.134744758332
ACH-000215,0.0729609242056
ACH-000221,0.011640815512800001
ACH-000222,-0.0807859335132
ACH-000223,0.21724149475200003
ACH-000226,0.17590373867400003
ACH-000227,0.117858229397
ACH-000228,0.206815284417
ACH-000231,0.19615605651
ACH-000232,0.168825954414
ACH-000233,0.13314267529999999
ACH-000234,-0.0300911324008
