,PRKCH (5583)
ACH-000004,0.0497794807865
ACH-000007,0.361058581866
ACH-000009,0.163455420944
ACH-000011,0.0629350314638
ACH-000012,0.163978455583
ACH-000013,0.12106603974000002
ACH-000014,-0.043811526657
ACH-000015,0.10188489549799999
ACH-000017,-0.010944222102299998
ACH-000018,0.101544423844
ACH-000019,-0.138343382523
ACH-000021,0.254326705876
ACH-000022,0.006367505969550001
ACH-000025,0.0384643666059
ACH-000028,0.107661325382
ACH-000030,0.015046452733
ACH-000035,0.0248931632083
ACH-000036,0.10511552387499999
ACH-000037,0.0398183353929
ACH-000039,0.379953239617
ACH-000040,0.012259906314100002
ACH-000041,0.238669906646
ACH-000042,0.215146641729
ACH-000045,0.117583036842
ACH-000047,0.0172030125756
ACH-000052,0.0704443661358
ACH-000053,0.16330309131100001
ACH-000054,-0.06068674736409999
ACH-000055,-0.137864498044
ACH-000060,-0.153778925521
ACH-000067,-0.0202177912824
ACH-000070,-0.00419320843196
ACH-000075,0.118221864053
ACH-000078,0.06564137541899999
ACH-000082,-0.140548747907
ACH-000085,0.08918280995439999
ACH-000086,-0.16618404952
ACH-000087,0.12179131824799999
ACH-000092,0.08497393633519999
ACH-000095,0.0411015494505
ACH-000097,-0.0102258308676
ACH-000098,-0.0038704811326700003
ACH-000099,0.15454717578
ACH-000108,0.125597232683
ACH-000113,0.0925734900106
ACH-000115,0.159878013354
ACH-000116,-0.048170951736300004
ACH-000118,0.0963597076112
ACH-000120,0.09296288627720001
ACH-000123,0.0961089117845
ACH-000127,0.015404840063200002
ACH-000128,-0.181955810827
ACH-000132,0.0779523935192
ACH-000133,0.0245484800945
ACH-000137,0.031682366762700004
ACH-000138,0.21503685566599998
ACH-000142,-0.021436524531700002
ACH-000143,0.09118240873530001
ACH-000146,0.189247628695
ACH-000148,0.116936105395
ACH-000150,-0.0790913259626
ACH-000152,-0.0355481694214
ACH-000153,-0.151810262625
ACH-000159,-0.0062091350946199995
ACH-000160,-0.0858561343632
ACH-000163,0.0462704069921
ACH-000167,-0.219060278545
ACH-000168,-0.0361369339026
ACH-000169,0.027681361943599995
ACH-000178,0.0643869695029
ACH-000182,0.257105049871
ACH-000183,-0.06723500445019999
ACH-000188,0.146983811844
ACH-000189,-0.0510664099221
ACH-000190,0.225708985779
ACH-000198,0.127504030747
ACH-000204,-0.126499126063
ACH-000206,0.00856717445613
ACH-000207,-0.16440914429700001
ACH-000211,0.0436827097523
ACH-000215,0.049474405304699993
ACH-000221,0.038382697270900004
ACH-000222,0.206721345103
ACH-000223,-0.000148608369937
ACH-000226,-0.023532504636599998
ACH-000227,0.044298012344699995
ACH-000228,0.019805536753900004
ACH-000231,-0.0599095537426
ACH-000232,0.031825339959400005
ACH-000233,-0.0170190362581
ACH-000234,0.12716996229699998
ACH-000235,0.155024282787
ACH-000237,0.28201649731
ACH-000238,-0.146385769242
ACH-000243,0.10310837178
ACH-000244,-0.14908645967
ACH-000246,0.030041443678599997
ACH-000248,-0.0209823239564
ACH-000250,0.035343341968699996
ACH-000251,0.035629969202600004
ACH-000253,0.0335938903932
ACH-000255,0.027167944227299998
ACH-000256,0.149078909426
ACH-000257,-0.125436513306
ACH-000258,0.172328776547
ACH-000259,0.12884160886
ACH-000260,0.0574435141715
ACH-000261,0.0625359681317
ACH-000262,-0.00482697055599
ACH-000263,-0.016817047764
ACH-000264,0.10200535388399999
ACH-000265,0.239160995313
ACH-000266,0.0616241735785
ACH-000272,-0.10495180005100001
ACH-000273,0.028588466129400004
ACH-000274,-0.0392436622445
ACH-000277,-0.0248321253046
ACH-000278,0.18793958925700002
ACH-000279,0.17420190523899998
ACH-000280,0.00968837537634
ACH-000281,0.197966722236
ACH-000288,0.022584629878599997
ACH-000291,0.0887690253777
ACH-000293,-0.00708549540404
ACH-000294,0.13461745390000002
ACH-000295,0.19099852625
ACH-000296,0.316026640574
ACH-000302,0.0336391138814
ACH-000304,-0.137657781256
ACH-000307,0.0131008035852
ACH-000308,0.130887819869
ACH-000310,0.183240794313
ACH-000311,0.299891050467
ACH-000312,0.237094723417
ACH-000315,-0.0894605158918
ACH-000316,0.40159898972099994
ACH-000317,0.0235677433623
ACH-000318,0.0556981487614
ACH-000319,-0.024956207747999996
ACH-000320,0.45609096206200006
ACH-000322,0.270488783089
ACH-000323,0.247530921688
ACH-000324,0.109705285181
ACH-000329,0.08428063489229999
ACH-000330,-0.06712258848180001
ACH-000331,0.17719949892
ACH-000332,0.194557060532
ACH-000334,0.255394937115
ACH-000335,-0.136827932564
ACH-000336,0.143152901452
ACH-000337,0.10498854667400001
ACH-000339,0.105214378772
ACH-000341,-0.004986977352850001
ACH-000348,0.0491130935257
ACH-000350,0.245614471055
ACH-000352,0.28682262917
ACH-000356,0.28624428003
ACH-000361,0.200630048743
ACH-000362,0.0435218825418
ACH-000363,-0.168969686468
ACH-000364,0.04318370414869999
ACH-000365,-0.0450085671174
ACH-000366,0.065959698521
ACH-000368,0.049393854685399995
ACH-000374,0.12582594805199998
ACH-000375,-0.07435905818699999
ACH-000376,0.008148018617649999
ACH-000381,0.198020544998
ACH-000383,0.0600850719466
ACH-000387,0.32134637473600003
ACH-000389,-0.050467988383400005
ACH-000390,0.143952423386
ACH-000393,-0.0635484790324
ACH-000395,0.171742593434
ACH-000397,0.10819228244000001
ACH-000401,0.07748111050739999
ACH-000402,-0.191881899045
ACH-000403,-0.030561491655000002
ACH-000404,-0.178126522592
ACH-000406,0.0648438700465
ACH-000407,-0.149247878078
ACH-000408,0.147926896397
ACH-000410,0.193178055101
ACH-000411,0.155774842089
ACH-000414,0.261613016327
ACH-000415,-0.0457425369881
ACH-000416,0.0442809640254
ACH-000420,0.261122457128
ACH-000421,0.154673806076
ACH-000424,-0.204898450737
ACH-000425,0.07829314973139999
ACH-000426,-0.0396622728639
ACH-000427,0.058973282497
ACH-000433,0.140135335357
ACH-000436,0.128800460931
ACH-000444,0.00841954436518
ACH-000445,-0.0360919239091
ACH-000448,0.0333990992779
ACH-000450,0.18527137717199998
ACH-000452,-0.0254189331823
ACH-000454,0.0058026525136899995
ACH-000458,-0.04254343512230001
ACH-000459,-0.196381157247
ACH-000460,0.192975520427
ACH-000461,0.10245696284499999
ACH-000463,0.128459002763
ACH-000464,0.162367957621
ACH-000466,-0.23107918837699998
ACH-000467,-0.000359086569135
ACH-000468,0.289473197553
ACH-000469,-0.0318694836217
ACH-000470,0.106338549958
ACH-000471,0.0363174888837
ACH-000472,-0.030706263095999997
ACH-000473,-0.10612826646199999
ACH-000475,0.106131398858
ACH-000476,0.00200875769629
ACH-000477,0.18829822285300002
ACH-000480,0.32978007056200004
ACH-000481,-0.199234461567
ACH-000483,0.046180466222
ACH-000484,-0.057040399421600003
ACH-000485,0.170670582776
ACH-000486,0.11397421489399999
ACH-000487,0.128632018897
ACH-000488,0.0369211926069
ACH-000490,-0.35114957282399994
ACH-000491,0.109730015014
ACH-000495,0.024142236400999998
ACH-000496,0.149825854391
ACH-000499,-0.242110079626
ACH-000500,0.142568508054
ACH-000502,0.24502564456999998
ACH-000503,-0.33477340759199997
ACH-000505,0.0559902865545
ACH-000507,0.036395408844699995
ACH-000510,0.132469384365
ACH-000511,0.0265139278335
ACH-000512,-0.10417576513900001
ACH-000516,0.0074908290581099995
ACH-000517,0.035163975411800004
ACH-000518,-0.0347604497008
ACH-000520,-0.0368988042317
ACH-000521,0.284861306659
ACH-000522,-0.030679203950400004
ACH-000524,0.0933931575515
ACH-000527,0.166365970441
ACH-000528,0.105065368603
ACH-000537,0.177598222307
ACH-000541,-0.14509047267
ACH-000542,0.0633132149695
ACH-000544,0.0651183937063
ACH-000545,-0.0289123934477
ACH-000547,-0.266308214793
ACH-000548,0.0796482308209
ACH-000549,-0.150036870517
ACH-000550,-0.007533983798890001
ACH-000552,0.150621819353
ACH-000556,0.067888570227
ACH-000557,0.0471789844201
ACH-000570,0.0361470146111
ACH-000571,-0.0304906484778
ACH-000573,0.00813819618941
ACH-000576,-0.127483641675
ACH-000580,0.115098343901
ACH-000584,0.068836877905
ACH-000585,0.0235858021893
ACH-000588,0.218937258616
ACH-000589,0.123784508166
ACH-000591,0.126149880946
ACH-000593,0.20317273711800002
ACH-000600,0.07043366546910002
ACH-000601,0.10342701861999999
ACH-000604,0.430728847002
ACH-000605,0.0303221128027
ACH-000606,-0.08220051477460001
ACH-000608,0.048408613200699994
ACH-000614,0.19686658260499998
ACH-000616,0.0007807681652170001
ACH-000618,-0.028927988519900003
ACH-000619,0.00115848844938
ACH-000620,0.0836738792505
