,MTF1 (4520)
ACH-000004,-0.875425818224
ACH-000007,-0.00140601207775
ACH-000009,-0.245416211895
ACH-000011,0.09064291462639999
ACH-000012,-0.327891365858
ACH-000013,-0.20964285127
ACH-000014,0.14151061705
ACH-000015,-0.40385707625399997
ACH-000017,-0.626235642218
ACH-000018,-0.21830490467900002
ACH-000019,-0.152417219767
ACH-000021,-0.206291964479
ACH-000022,-0.12967603938
ACH-000025,-0.37343903148900004
ACH-000028,-0.018895994125
ACH-000030,0.112296237072
ACH-000035,-0.31880372232099996
ACH-000036,0.0611028030267
ACH-000037,-0.21968752066599997
ACH-000039,-0.102820468837
ACH-000040,-0.28291802587299997
ACH-000041,-0.0804310375021
ACH-000042,-0.010707158026900001
ACH-000045,-0.633823488776
ACH-000047,-0.0386082491467
ACH-000052,-0.48502135672200003
ACH-000053,-0.30811006113899997
ACH-000054,-0.078513248587
ACH-000055,-0.43744912891500004
ACH-000060,-0.08688270285319999
ACH-000067,0.00220636690279
ACH-000070,-0.706796782421
ACH-000075,-0.26972290358600004
ACH-000078,-0.29293456268
ACH-000082,-0.252795685408
ACH-000085,-0.0150219994943
ACH-000086,-0.159307871001
ACH-000087,-0.495134307303
ACH-000092,-0.940023289146
ACH-000095,0.09296408506680001
ACH-000097,0.22969546574299998
ACH-000098,-0.443501190698
ACH-000099,-0.317382295606
ACH-000108,-0.222049746078
ACH-000113,-0.41649484122
ACH-000115,-0.599448604648
ACH-000116,-0.092905932864
ACH-000118,-0.132283502236
ACH-000120,-0.32120600118000003
ACH-000123,-0.34578212021399996
ACH-000127,-0.320203063246
ACH-000128,-0.24010292214499998
ACH-000132,0.09119562763389999
ACH-000133,-0.301998503864
ACH-000137,-0.254588772971
ACH-000138,-0.231436109813
ACH-000142,0.0797157549743
ACH-000143,0.018373374492099998
ACH-000146,-0.55004961405
ACH-000148,-0.103512412182
ACH-000150,-0.9117339180740001
ACH-000152,-0.18703987779
ACH-000153,-0.5481891024109999
ACH-000159,0.141820092631
ACH-000160,0.348521807342
ACH-000163,-0.019809355807
ACH-000167,0.29965992743000003
ACH-000168,-0.453933439507
ACH-000169,-0.150386702504
ACH-000178,-0.10335382548000001
ACH-000182,-0.0998322290239
ACH-000183,-0.6643229630849999
ACH-000188,-0.076313845067
ACH-000189,-0.011524111626600001
ACH-000190,-0.0350711393253
ACH-000198,-0.596301709806
ACH-000204,-0.435516535965
ACH-000206,-0.00278826493389
ACH-000207,-0.411875211583
ACH-000211,0.190183635978
ACH-000215,0.0471989323962
ACH-000221,-0.24412742414799998
ACH-000222,-0.260548028312
ACH-000223,-0.17810988718899998
ACH-000226,0.03649732863380001
ACH-000227,0.0114653695918
ACH-000228,-0.288622761084
ACH-000231,-0.0463018606078
ACH-000232,-0.15140769853
ACH-000233,-0.100480531195
ACH-000234,0.0715938408044
ACH-000235,-0.04890819554069999
ACH-000237,0.040014065330300004
ACH-000238,-0.42693456245
ACH-000243,-0.16870329958900002
ACH-000244,-0.19134283654399997
ACH-000246,0.35682611996
ACH-000248,-0.180985474348
ACH-000250,-0.599483185786
ACH-000251,-0.15254907582399999
ACH-000253,-0.0857092805055
ACH-000255,-0.165840325501
ACH-000256,-0.056520968804900006
ACH-000257,-0.439766625315
ACH-000258,-0.131251974301
ACH-000259,-0.261726398812
ACH-000260,-0.252752371587
ACH-000261,-0.508873020687
ACH-000262,-0.358861688126
ACH-000263,-0.215944301035
ACH-000264,-0.254125741443
ACH-000265,-0.3350801343
ACH-000266,0.00988271448357
ACH-000272,-0.0307014759876
ACH-000273,0.0053319064646199996
ACH-000274,-0.0043364944856
ACH-000277,0.17401210187399999
ACH-000278,-0.0120806159859
ACH-000279,-0.220655841376
ACH-000280,0.10545094919800001
ACH-000281,-0.24917781569400002
ACH-000288,-0.639266968017
ACH-000291,-0.0725472377346
ACH-000293,-0.120657797171
ACH-000294,-0.717234689369
ACH-000295,-0.40289327718199996
ACH-000296,-0.41286180694799995
ACH-000302,-0.0181606680957
ACH-000304,-0.349852639372
ACH-000307,-0.122925789202
ACH-000308,0.0237747730563
ACH-000310,-0.11591870244000001
ACH-000311,0.077902157811
ACH-000312,-0.39586568560999996
ACH-000315,-0.789513540721
ACH-000316,-0.7053746690549999
ACH-000317,0.0365283429299
ACH-000318,0.0158724871158
ACH-000319,-0.362477856069
ACH-000320,-0.290984718052
ACH-000322,-0.17216515764899998
ACH-000323,-0.25361161540800004
ACH-000324,-0.174895850998
ACH-000329,-0.165360740299
ACH-000330,-0.137361987651
ACH-000331,-0.40415536765199994
ACH-000332,-0.227018819658
ACH-000334,-0.665565304159
ACH-000335,-0.25741494375
ACH-000336,-0.158037980349
ACH-000337,-0.0445974865364
ACH-000339,-0.0306945546391
ACH-000341,-0.15033869006699999
ACH-000348,-0.0706538283362
ACH-000350,-0.110716547068
ACH-000352,-0.23119596478
ACH-000356,-0.0626484955787
ACH-000361,-0.7357907388580001
ACH-000362,-0.709007647791
ACH-000363,-0.020405650374000002
ACH-000364,-0.200022928507
ACH-000365,-0.33154060838000005
ACH-000366,-0.233692941978
ACH-000368,-0.21698518363699998
ACH-000374,0.0143137571679
ACH-000375,-0.292688625318
ACH-000376,0.0507974650232
ACH-000381,-0.285655112378
ACH-000383,-0.08644447161730001
ACH-000387,-0.607664678578
ACH-000389,0.107169779065
ACH-000390,-0.044082190371500005
ACH-000393,-0.266447992579
ACH-000395,-0.434646408469
ACH-000397,-0.0463779475517
ACH-000401,0.0016158892298499998
ACH-000402,-0.503466798639
ACH-000403,-0.10847201497000002
ACH-000404,0.16331671417500002
ACH-000406,-0.26757586174000003
ACH-000407,-0.0189104562537
ACH-000408,-0.158653721081
ACH-000410,-0.301371983124
ACH-000411,-0.060456267809800006
ACH-000414,0.023912051579299997
ACH-000415,-0.808699661906
ACH-000416,-0.164758506166
ACH-000420,-0.2074779836
ACH-000421,0.05164772628819999
ACH-000424,0.11896563715299999
ACH-000425,0.151848959077
ACH-000426,-0.0306786384828
ACH-000427,0.0057017995114700005
ACH-000433,0.0270955101463
ACH-000436,-0.0114177346927
ACH-000444,-0.036500867514900004
ACH-000445,-0.00613564095248
ACH-000448,0.139581717766
ACH-000450,0.016906042264499998
ACH-000452,0.00261036480441
ACH-000454,-0.201997976598
ACH-000458,0.050792730000900004
ACH-000459,-0.22762174426600001
ACH-000460,0.182887318383
ACH-000461,-0.287974219383
ACH-000463,0.00248780782398
ACH-000464,-0.389233222337
ACH-000466,-0.0208318907718
ACH-000467,-0.20501570656399998
ACH-000468,-0.14806883305
ACH-000469,-0.167150193774
ACH-000470,-0.19132667308200002
ACH-000471,0.041459920050900004
ACH-000472,-0.055074476972699994
ACH-000473,-0.053165721845699995
ACH-000475,-0.0181768929463
ACH-000476,0.024500169065099997
ACH-000477,-0.13975665703
ACH-000480,-0.477852034708
ACH-000481,-0.00392315143435
ACH-000483,-0.0949054682285
ACH-000484,-0.37037220031400003
ACH-000485,0.221608655924
ACH-000486,-0.00607127661235
ACH-000487,-0.240817974061
ACH-000488,-0.726176530532
ACH-000490,-0.049690473803699994
ACH-000491,-0.0599526317679
ACH-000495,-0.0872421873027
ACH-000496,0.051862138607700004
ACH-000499,-0.522399459564
ACH-000500,-0.229557556468
ACH-000502,-0.050794132136
ACH-000503,-0.245168627218
ACH-000505,0.111959947005
ACH-000507,-0.143105203195
ACH-000510,-0.252890279503
ACH-000511,0.0775700871317
ACH-000512,-0.937893441734
ACH-000516,-0.194975247865
ACH-000517,0.0670850059203
ACH-000518,-0.050284644832
ACH-000520,-0.24634393291700002
ACH-000521,-0.08691664307430001
ACH-000522,-0.005706552568859999
ACH-000524,0.272098788623
ACH-000527,0.236787909805
ACH-000528,-0.0365770195288
ACH-000537,-0.8954189052150001
ACH-000541,-0.278134134346
ACH-000542,-0.427524798027
ACH-000544,-0.0363490955835
ACH-000545,-0.034794159920600004
ACH-000547,0.08877978410660001
ACH-000548,-0.436947177531
ACH-000549,-0.126966857209
ACH-000550,-0.418736268982
ACH-000552,-0.005492127945899999
ACH-000556,-0.0053690570429499995
ACH-000557,0.0794326245185
ACH-000570,-0.272427382465
ACH-000571,-0.455685553829
ACH-000573,0.0051801059890699995
ACH-000576,-0.480843047195
ACH-000580,0.22253961815499998
ACH-000584,-0.0969582886358
ACH-000585,0.067858347029
ACH-000588,-0.201342686585
ACH-000589,0.044980040553099995
ACH-000591,-0.331007510922
ACH-000593,-0.18829434973
ACH-000600,0.10211937815099999
ACH-000601,-0.5825051493150001
ACH-000604,-0.26370951286999994
ACH-000605,0.0300345826608
ACH-000606,-0.456822792207
ACH-000608,-0.122447255601
ACH-000614,-0.0828177437584
ACH-000616,-0.185988714499
ACH-000618,-0.0326628232122
ACH-000619,0.06202349317969999
ACH-000620,0.144402692005
ACH-000621,-0.0530783896811
ACH-000622,-0.217298759015
ACH-000623,-0.418208925796
ACH-000624,0.00917059935618
ACH-000627,-0.126883527375
ACH-000630,-0.273096588785
ACH-000632,-0.0927826247627
ACH-000633,-1.2189375121100001
ACH-000637,0.0649331152556
ACH-000638,-0.078003467599
ACH-000646,-0.0897148518746
ACH-000647,-0.166684400887
ACH-000648,0.114950735316
ACH-000649,-0.214760197101
ACH-000651,-0.146901805398
ACH-000652,-0.0223483766557
ACH-000653,-0.318051990922
ACH-000657,-0.07792557579510001
ACH-000658,-0.0165998559911
ACH-000661,-0.0007723595581639999
ACH-000662,0.0131035793336
ACH-000663,0.0924991722217
ACH-000665,-0.135438795296
ACH-000671,-0.159857038538
ACH-000673,-0.21374706644699998
ACH-000676,-0.180456769685
ACH-000677,-0.160865323607
ACH-000681,0.135372441774
ACH-000682,-0.253422380149
ACH-000683,-0.119478332937
ACH-000684,0.10863718739299999
ACH-000688,-0.25238934972
ACH-000693,-0.167442813044
ACH-000694,0.0260172857604
ACH-000695,-0.0035498071057
ACH-000696,-0.106835587798
ACH-000697,-0.08111732506080001
ACH-000699,0.007043543464
ACH-000701,0.033467997976199995
ACH-000706,-0.0670846396743
ACH-000711,-0.07307244418560001
ACH-000713,-0.438773793243
ACH-000714,-0.096187292282
ACH-000718,0.065368805712
ACH-000720,0.030418529543
ACH-000721,-0.06734797863940001
ACH-000724,-0.0062632579548199995
ACH-000725,0.316158660261
ACH-000732,-0.56125566182
ACH-000734,0.098514133923
ACH-000735,0.0451951700705
ACH-000736,0.157536918466
ACH-000738,-0.0457775682771
ACH-000746,-0.25528136682700003
ACH-000747,-0.5202305039230001
ACH-000748,0.0888794953854
ACH-000753,-0.38855748279799995
ACH-000756,-0.7089107098549999
ACH-000757,-0.324017732922
ACH-000758,-1.0507178938200001
ACH-000760,-0.0644298077141
ACH-000763,-0.12552687267100002
ACH-000764,0.21337414398600002
ACH-000765,-0.147746343363
ACH-000766,-0.0956743827874
ACH-000767,0.029074042156599998
ACH-000768,0.19094430156800002
ACH-000769,-0.34452171953500005
ACH-000770,-0.180265664534
ACH-000771,-0.32868988539
ACH-000773,-0.14090522178
ACH-000776,0.13192433555299998
ACH-000777,0.0739841511161
ACH-000778,-0.355612239828
ACH-000781,-0.0411136149435
ACH-000782,-0.529372102718
ACH-000783,-0.159497250683
ACH-000784,-0.0190400720513
ACH-000785,-0.279433983316
ACH-000787,-0.180213909155
ACH-000788,-0.200907258593
ACH-000791,-0.28912584279
ACH-000792,0.0348006985271
ACH-000794,-0.00335614416884
ACH-000796,-0.306499446874
ACH-000799,-0.206627448086
ACH-000800,-0.290387857699
ACH-000802,-0.477148569869
ACH-000804,-0.08491385023970001
ACH-000805,0.15493176468
ACH-000809,0.137347981453
ACH-000810,-0.0656142937361
ACH-000811,-0.154139975544
ACH-000817,-0.824866165459
ACH-000819,-0.0547735476223
ACH-000820,-0.014029755172099999
ACH-000821,-0.781969006154
ACH-000822,-1.0701072866399999
ACH-000823,-0.189078557965
ACH-000824,-0.0655599351993
ACH-000827,-0.453096437965
ACH-000829,0.121312377479
ACH-000831,-0.124223037929
ACH-000832,-0.29397102778900003
ACH-000833,-0.523397885097
ACH-000834,0.06222704167669999
ACH-000835,-0.140503984696
ACH-000836,0.39756577544
ACH-000837,0.012819943144499999
ACH-000838,-0.370309949278
ACH-000839,0.040876287773500004
ACH-000840,-0.605628656287
ACH-000841,-0.389225739213
ACH-000843,-0.0697678462394
ACH-000846,-0.537492364198
ACH-000847,-0.214392626586
ACH-000848,0.0553613436639
ACH-000849,-0.0597929069597
ACH-000851,-0.177204444302
ACH-000855,-0.12732812555700002
ACH-000856,-0.37949991054300003
ACH-000858,-0.0483366442113
ACH-000859,-0.35555856808700004
ACH-000861,-0.145033428449
ACH-000862,-0.172149844283
ACH-000865,-0.059183318322700004
ACH-000866,0.00693993344663
ACH-000867,0.06778997298719999
ACH-000869,-0.445824649861
ACH-000872,-0.140821579011
ACH-000873,-0.0873388238972
ACH-000876,-0.0417215327696
ACH-000878,0.074723195752
ACH-000880,-0.0943358243238
ACH-000881,0.126340128068
ACH-000882,0.20145520819499999
ACH-000884,0.067261915431
ACH-000885,-0.109275832697
ACH-000887,-0.0166884320839
ACH-000888,-0.0849912300358
ACH-000889,-0.08640892174080002
ACH-000890,-0.280971496698
ACH-000896,-0.320124167854
ACH-000898,0.0672341016632
ACH-000900,-0.19151217590300001
ACH-000901,0.0079772169373
ACH-000905,0.0655323156708
ACH-000906,0.0935120620349
ACH-000907,-0.163420812749
ACH-000910,0.06846057329199999
ACH-000911,0.08939150430260001
ACH-000912,-0.7194181414390001
ACH-000913,-0.161431417413
ACH-000915,0.04106331130680001
ACH-000916,-0.39889817922
ACH-000917,-0.25786487936
ACH-000921,-0.10657126786900001
ACH-000924,-0.396310905468
ACH-000926,-0.0950463397213
ACH-000928,-0.190257743204
ACH-000929,-0.269222221824
ACH-000932,0.115168690145
ACH-000935,-0.386270741214
ACH-000936,-0.20531928351599998
ACH-000937,-0.15688230876599998
ACH-000938,-0.23137313543699997
ACH-000939,0.143588222851
ACH-000941,-0.0025728240507600004
ACH-000943,-0.206457130663
ACH-000946,0.0825558678754
ACH-000947,-0.0124725000417
ACH-000948,-0.0308836028657
ACH-000950,-0.147559786317
ACH-000953,-0.361651951379
ACH-000957,-0.314294799144
ACH-000958,0.0451319302042
ACH-000960,-0.649636002447
ACH-000963,-0.555722201694
ACH-000968,-0.18441547954999998
