,SLMO1 (10650)
ACH-000004,0.052829032293
ACH-000007,0.095042766494
ACH-000009,0.223223133045
ACH-000011,0.237288130018
ACH-000012,0.262497393777
ACH-000013,0.266264472913
ACH-000014,0.1304592684
ACH-000015,0.418748284455
ACH-000017,0.35908853602799995
ACH-000018,0.248131889105
ACH-000019,0.0903988258818
ACH-000021,0.222955584116
ACH-000022,0.0844691153699
ACH-000025,0.109741854805
ACH-000028,0.269631959363
ACH-000030,0.11356290182
ACH-000035,0.27468757200800004
ACH-000036,0.0954781545733
ACH-000037,-0.24457050762899998
ACH-000039,0.154705411914
ACH-000040,0.113687067631
ACH-000041,0.0833694318636
ACH-000042,0.0442912106635
ACH-000045,0.17349451850699998
ACH-000047,0.0856219788092
ACH-000052,0.157596094794
ACH-000053,0.132396352456
ACH-000054,0.12663647782600002
ACH-000055,-0.034762812184699995
ACH-000060,0.185980077401
ACH-000067,0.0719240166478
ACH-000070,0.24976558288000003
ACH-000075,0.0713466265018
ACH-000078,0.39921754896399997
ACH-000082,0.20670165213599997
ACH-000085,-0.124269767745
ACH-000086,0.060663390270000006
ACH-000087,-0.199264924074
ACH-000092,0.18247466174000002
ACH-000095,0.10127080090900001
ACH-000097,0.172933213281
ACH-000098,0.261526865451
ACH-000099,0.2333984015
ACH-000108,0.044463941463699995
ACH-000113,0.166400832241
ACH-000115,0.0941368186907
ACH-000116,0.0593102047997
ACH-000118,0.293416299216
ACH-000120,0.025615914722700004
ACH-000123,0.224005886573
ACH-000127,0.283964180507
ACH-000128,0.14088872348200002
ACH-000132,0.336405987896
ACH-000133,0.231654764333
ACH-000137,0.265193068639
ACH-000138,0.0237052884917
ACH-000142,0.18380875236699998
ACH-000143,0.202742390306
ACH-000146,0.338806164217
ACH-000148,0.243406953609
ACH-000150,0.20742373737
ACH-000152,0.22380433560899998
ACH-000153,0.19512523277399998
ACH-000159,0.0286458419441
ACH-000160,0.17458844349
ACH-000163,0.309662212642
ACH-000167,0.256818060591
ACH-000168,0.32011750615
ACH-000169,0.250841799799
ACH-000178,-0.0324656707285
ACH-000182,0.159483940393
ACH-000183,0.0225604075912
ACH-000188,0.132025237178
ACH-000189,-0.00452375809804
ACH-000190,0.144038723275
ACH-000198,0.204162856607
ACH-000204,0.387505633662
ACH-000206,0.244935985238
ACH-000207,-0.0239054925827
ACH-000211,0.347096160215
ACH-000215,0.143438634743
ACH-000221,-0.158810144974
ACH-000222,0.19145942148400003
ACH-000223,0.143042857006
ACH-000226,0.16258225979000002
ACH-000227,0.15080768502
ACH-000228,0.0695219678669
ACH-000231,0.23778293667
ACH-000232,0.199784814126
ACH-000233,0.174722311653
ACH-000234,0.280428959092
ACH-000235,0.169896529621
ACH-000237,0.125007039987
ACH-000238,0.310083547583
ACH-000243,0.159206460358
ACH-000244,-0.555301116472
ACH-000246,0.0646519670796
ACH-000248,0.277629625315
ACH-000250,0.18734975973999998
ACH-000251,0.112158954416
ACH-000253,-0.00261914724593
ACH-000255,0.288636743513
ACH-000256,0.309260292506
ACH-000257,-0.0579411189113
ACH-000258,0.24811442002099998
ACH-000259,0.164551910132
ACH-000260,0.208613650894
ACH-000261,0.36530200230400006
ACH-000262,0.247486789008
ACH-000263,0.385896941303
ACH-000264,0.270645364635
ACH-000265,0.35147512620300003
ACH-000266,0.229670325062
