,TBC1D10C (374403)
ACH-000004,0.0357350482574
ACH-000007,-0.112463197092
ACH-000009,-0.17320386583500003
ACH-000011,-0.115576771147
ACH-000012,-0.159379014207
ACH-000013,-0.17019573697700002
ACH-000014,0.0818276766912
ACH-000015,-0.0824065670767
ACH-000017,-0.0508660092559
ACH-000018,-0.332995486741
ACH-000019,-0.036188163395
ACH-000021,-0.23102545946699998
ACH-000022,-0.24310939936999998
ACH-000025,-0.0407481957974
ACH-000028,-0.232704761851
ACH-000030,-0.138568021075
ACH-000035,-0.026150297202
ACH-000036,-0.10658116650800001
ACH-000037,-0.10467630533500001
ACH-000039,-0.33483966251200004
ACH-000040,-0.0597078511037
ACH-000041,-0.313233694187
ACH-000042,-0.320171175664
ACH-000045,-0.13008339864600002
ACH-000047,-0.125527041883
ACH-000052,-0.178185219807
ACH-000053,-0.074558657543
ACH-000054,-0.124897314482
ACH-000055,-0.10118973988600001
ACH-000060,-0.05988527674880001
ACH-000067,0.11045492067700001
ACH-000070,-0.231936987234
ACH-000075,-0.125347016651
ACH-000078,-0.21616456730099998
ACH-000082,-0.27378606064100003
ACH-000085,-0.35834829503399995
ACH-000086,-0.143134809464
ACH-000087,-0.0277942776232
ACH-000092,-0.0674066687658
ACH-000095,-0.184639469957
ACH-000097,-0.465251596897
ACH-000098,-0.034153597222599995
ACH-000099,-0.10863342364800001
ACH-000108,-0.224891615278
ACH-000113,-0.17758856122299999
ACH-000115,-0.35235854225100005
ACH-000116,-0.327437201994
ACH-000118,-0.286358723041
ACH-000120,-0.015551522454799998
ACH-000123,-0.280646594364
ACH-000127,-0.10810215180600001
ACH-000128,-0.09820180303789999
ACH-000132,-0.374273474592
ACH-000133,-0.205090693069
ACH-000137,-0.103520206066
ACH-000138,-0.47290576015
ACH-000142,-0.19071544299100002
ACH-000143,-0.131850574949
ACH-000146,-0.0953560058
ACH-000148,-0.123607113014
ACH-000150,-0.12599013507200002
ACH-000152,-0.20841198324000001
ACH-000153,-0.253200316558
ACH-000159,-0.07884749709639999
ACH-000160,-0.672995722472
ACH-000163,-0.06216606606930001
ACH-000167,-0.270915735539
ACH-000168,-0.042030663029699995
ACH-000169,-0.214407450229
ACH-000178,-0.10742171290500001
ACH-000182,-0.14220377671499998
ACH-000183,-0.272893343509
ACH-000188,-0.335824215957
ACH-000189,-0.093630450531
ACH-000190,0.0556238487631
ACH-000198,-0.09977710212819998
ACH-000204,-0.23100773456999998
ACH-000206,-0.116455465866
ACH-000207,-0.706657075041
ACH-000211,-0.13909153054099999
ACH-000215,-0.140140668604
ACH-000221,-0.0219645973789
ACH-000222,-0.281799447477
ACH-000223,-0.08776741041069999
ACH-000226,-0.138849858502
ACH-000227,-0.0826862400104
ACH-000228,-0.451907185699
ACH-000231,-0.125341340758
ACH-000232,-0.110624629242
ACH-000233,-0.153301170071
ACH-000234,-0.13903574523099999
ACH-000235,-0.218281344099
ACH-000237,-0.0610899210021
ACH-000238,-0.331357386682
ACH-000243,-0.162492415582
ACH-000244,0.074070455105
ACH-000246,-0.193571711131
ACH-000248,-0.0916875931835
ACH-000250,-0.13455816386299999
ACH-000251,-0.252885846486
ACH-000253,-0.027823467927799998
ACH-000255,-0.30392027204300004
ACH-000256,-0.0788296861879
ACH-000257,0.0278660450908
ACH-000258,-0.0115430626049
ACH-000259,-0.133810819321
ACH-000260,-0.181493426554
ACH-000261,-0.171254100115
ACH-000262,-0.0682223275691
ACH-000263,-0.108864838441
ACH-000264,-0.0828627992466
ACH-000265,-0.218826677136
ACH-000266,-0.367051075946
ACH-000272,0.021556440386099995
ACH-000273,-0.16834784734799998
ACH-000274,0.0334449715716
ACH-000277,-0.252140579788
ACH-000278,-0.133070134009
ACH-000279,0.057050264289899996
ACH-000280,-0.202274474978
ACH-000281,-0.320913807848
ACH-000288,-0.106627921863
ACH-000291,-0.095642915819
ACH-000293,-0.38679127811499997
ACH-000294,-0.0679533580681
ACH-000295,-0.20883124848
ACH-000296,-0.09372161350849999
ACH-000302,-0.122357199606
ACH-000304,-0.294067034901
ACH-000307,-0.199825996783
ACH-000308,-0.259761662247
ACH-000310,-0.0550733004695
ACH-000311,-0.137196286728
ACH-000312,-0.354651552352
ACH-000315,-0.0354417452997
ACH-000316,-0.229392778228
ACH-000317,-0.21984986550799998
ACH-000318,-0.31210350819000005
ACH-000319,-0.16624434577299999
ACH-000320,-0.22744140021899997
ACH-000322,-0.129874963719
ACH-000323,-0.16360044230499998
ACH-000324,-0.181041593162
ACH-000329,0.0325885012152
ACH-000330,-0.328991420879
ACH-000331,-0.0992653639571
ACH-000332,-0.29072948766600004
ACH-000334,-0.0871766406538
ACH-000335,-0.21308151658100002
ACH-000336,-0.309152418568
ACH-000337,-0.268355324241
ACH-000339,-0.134555847117
ACH-000341,-0.410877732989
ACH-000348,0.0348598519368
ACH-000350,-0.287548342397
ACH-000352,-0.284177269268
ACH-000356,-0.654553330461
ACH-000361,-0.00719637976202
ACH-000362,-0.09526495548769999
ACH-000363,-0.10997351728499999
ACH-000364,-0.14033707428
ACH-000365,-0.09809938956480001
ACH-000366,-0.279499437267
ACH-000368,-0.142101228093
ACH-000374,-0.217435665442
ACH-000375,-0.183302357601
ACH-000376,-0.0288405975053
ACH-000381,-0.173580767447
ACH-000383,-0.22136842431499998
ACH-000387,-0.08299847084369999
ACH-000389,-0.056173551434800004
ACH-000390,-0.278037889606
ACH-000393,-0.27075597671
ACH-000395,-0.264482655638
ACH-000397,-0.206470412135
ACH-000401,0.189786118195
ACH-000402,-0.0704569222583
ACH-000403,-0.09816480204320001
ACH-000404,-0.398216425405
ACH-000406,-0.177969156835
ACH-000407,-0.353078867748
ACH-000408,-0.334988005779
ACH-000410,-0.0558957765372
ACH-000411,-0.164737708672
ACH-000414,-0.150586303957
ACH-000415,-0.188209320762
ACH-000416,-0.171150155139
ACH-000420,-0.162760494465
ACH-000421,-0.12426135891899999
ACH-000424,0.08527939376509999
ACH-000425,-0.0653915089406
ACH-000426,0.0345482255512
ACH-000427,-0.364238928891
ACH-000433,-0.277522099816
ACH-000436,-0.00998420970165
ACH-000444,-0.0919270264645
ACH-000445,-0.283697858526
ACH-000448,-0.234851818559
ACH-000450,-0.460750673379
ACH-000452,-0.127795299501
ACH-000454,-0.0574296015194
ACH-000458,-0.200251962458
ACH-000459,0.165919427066
ACH-000460,-0.10112240986300002
ACH-000461,-0.38021930174699997
ACH-000463,-0.18104067112799999
ACH-000464,-0.0294079130155
ACH-000466,-0.197916776463
ACH-000467,0.012501540942299999
ACH-000468,-0.324554138725
ACH-000469,-0.108319731938
ACH-000470,-0.28058531208299997
ACH-000471,-0.166062326639
ACH-000472,-0.182851430007
ACH-000473,-0.0745757472538
ACH-000475,-0.16173534453900001
ACH-000476,-0.206446779554
ACH-000477,-0.10652266242999998
ACH-000480,-0.326347504959
ACH-000481,-0.142292742306
ACH-000483,-0.197695780623
ACH-000484,-0.131519555251
ACH-000485,-0.0803678934166
ACH-000486,-0.378529166301
ACH-000487,-0.175857846489
ACH-000488,-0.23713134436
ACH-000490,-0.0765437752104
ACH-000491,-0.17780245935199998
ACH-000495,-0.069931621172
ACH-000496,-0.41510833812299996
ACH-000499,-0.12649267684499998
ACH-000500,-0.139801431109
ACH-000502,-0.23878713933600001
ACH-000503,-0.205593914775
ACH-000505,-0.223978011644
ACH-000507,-0.2858992681
ACH-000510,-0.17191133067699998
ACH-000511,0.0235997549885
ACH-000512,-0.175283087029
ACH-000516,0.0809167597805
ACH-000517,-0.08344310273319999
ACH-000518,-0.167125594633
ACH-000520,-0.0685567971546
ACH-000521,0.034913481942199995
ACH-000522,-0.202523370239
ACH-000524,-0.143612657728
ACH-000527,-0.161196060384
ACH-000528,-0.104859615291
ACH-000537,-0.286891221385
ACH-000541,-0.14280533992699998
ACH-000542,-0.16891760752300003
ACH-000544,-0.505256869858
ACH-000545,-0.481955561055
ACH-000547,0.04931987885530001
ACH-000548,-0.253410624124
ACH-000549,-0.0285515218035
ACH-000550,-0.174788338651
ACH-000552,-0.246230244452
ACH-000556,-0.180993351566
ACH-000557,0.0067650759149700005
ACH-000570,-0.0562588741765
ACH-000571,-0.09004169751499999
ACH-000573,-0.223392648101
ACH-000576,-0.0954129210213
ACH-000580,-0.0464665148362
ACH-000584,-0.187705383708
ACH-000585,-0.247689958534
ACH-000588,-0.112830924445
ACH-000589,-0.197197083758
ACH-000591,0.101584479175
ACH-000593,-0.25619162463000006
ACH-000600,-0.243415522032
ACH-000601,-0.168307604134
ACH-000604,-0.18169539136100002
ACH-000605,-0.18386293973700002
ACH-000606,-0.32046117856600004
ACH-000608,-0.281013843961
ACH-000614,-0.320562339765
ACH-000616,-0.08235596770669999
ACH-000618,-0.39319593462200003
ACH-000619,-0.285021225048
ACH-000620,-0.017556026866099996
ACH-000621,-0.0839988729988
ACH-000622,-0.112167901741
ACH-000623,0.0187016961495
ACH-000624,-0.07665856079410001
ACH-000627,-0.0471163396557
ACH-000630,-0.374652714043
ACH-000632,-0.13519144316
ACH-000633,-0.312129355462
ACH-000637,-0.17430725909699998
ACH-000638,-0.256872048214
ACH-000646,-0.0715664998358
ACH-000647,-0.319582758831
ACH-000648,0.106014752084
ACH-000649,-0.148485518867
ACH-000651,-0.0621564222596
ACH-000652,-0.0805520027362
ACH-000653,-0.017983767798
ACH-000657,-0.243765892165
ACH-000658,-0.139394855744
ACH-000661,-0.317158712379
ACH-000662,-0.26740251893000005
ACH-000663,-0.265408364951
ACH-000665,-0.430745407245
ACH-000671,-0.20600311408799998
ACH-000673,-0.0725777229629
ACH-000676,-0.149077468505
ACH-000677,-0.0952644259812
ACH-000681,-0.14149568664200002
ACH-000682,-0.20338858668499998
ACH-000683,-0.220905164553
ACH-000684,-0.0485434485555
ACH-000688,-0.0381698189224
ACH-000693,-0.219697962429
ACH-000694,-0.39504612944300005
ACH-000695,-0.0110109362453
ACH-000696,-0.0822119153559
ACH-000697,-0.00445393556946
ACH-000699,-0.20721428825399998
ACH-000701,0.0613914212029
ACH-000706,-0.181482455713
ACH-000711,-0.192549754932
ACH-000713,-0.158666107897
ACH-000714,-0.38210141215099996
ACH-000718,0.0021661261176199997
ACH-000720,-0.237243231412
ACH-000721,-0.116720527423
ACH-000724,0.0625368342509
ACH-000725,-0.289782270997
ACH-000732,-0.41270645398199995
ACH-000734,-0.502045938341
ACH-000735,-0.164445241024
ACH-000736,-0.135331481237
ACH-000738,-0.139560778899
ACH-000746,-0.09124536944530001
ACH-000747,-0.238822998585
ACH-000748,-0.489126787527
ACH-000753,-0.145238879612
ACH-000756,-0.39048404027500005
ACH-000757,-0.5213697154720001
ACH-000758,-0.271205718367
ACH-000760,-0.0785141257186
ACH-000763,-0.12175493166300001
ACH-000764,-0.144525178728
ACH-000765,-0.343828873753
ACH-000766,-0.231334305814
ACH-000767,-0.0758940436303
ACH-000768,-0.050624129165000004
ACH-000769,-0.16543725649399998
ACH-000770,-0.12395362387499999
ACH-000771,-0.0617809115664
ACH-000773,-0.181915265754
ACH-000776,-0.23994858746599998
ACH-000777,-0.202399311794
ACH-000778,-0.307255041593
ACH-000781,-0.22818185874000002
ACH-000782,-0.105178950306
ACH-000783,-0.22479616133699998
ACH-000784,-0.0800988153407
ACH-000785,-0.240852021083
ACH-000787,-0.013344893493999999
ACH-000788,-0.135769581186
ACH-000791,-0.167246488988
ACH-000792,-0.26709759482400003
ACH-000794,-0.421569372389
ACH-000796,-0.331822402033
ACH-000799,-0.206233515443
ACH-000800,0.0011213658638499998
ACH-000802,-0.35775798623300004
ACH-000804,-0.24252312615200003
ACH-000805,-0.21017701649099998
ACH-000809,-0.148295912163
ACH-000810,0.0688271906367
ACH-000811,-0.008027367458499999
ACH-000817,-0.18885653612999997
ACH-000819,-0.158909194417
ACH-000820,-0.395100367219
ACH-000821,-0.0517226265158
ACH-000822,-0.36653152292900004
ACH-000823,-0.28515936407299997
ACH-000824,-0.29423206434300003
ACH-000827,-0.09641118463469998
ACH-000829,-0.009113144206450001
ACH-000831,-0.241677648822
ACH-000832,-0.26078103261
ACH-000833,0.0255578620467
ACH-000834,-0.24772639001
ACH-000835,-0.188929047321
ACH-000836,-0.159583675187
ACH-000837,-0.356583113217
ACH-000838,-0.0441539207723
ACH-000839,-0.503449138406
ACH-000840,-0.321465753322
ACH-000841,-0.38296344686800005
ACH-000843,-0.23696409626999998
ACH-000846,-0.296274194058
ACH-000847,-0.143084257412
ACH-000848,-0.100078026873
ACH-000849,-0.08592962751800001
ACH-000851,-0.00517098616169
ACH-000855,0.17140720909499998
ACH-000856,-0.05480746024069999
ACH-000858,-0.177199912345
ACH-000859,0.00921709758018
ACH-000861,-0.314748817132
ACH-000862,-0.09602492081229999
ACH-000865,-0.217043236664
ACH-000866,-0.04376689736000001
ACH-000867,-0.138348370287
ACH-000869,-0.152910164803
ACH-000872,-0.48547254055399996
ACH-000873,-0.0297937396323
ACH-000876,-0.233605317551
ACH-000878,-0.08523147371470001
ACH-000880,-0.022664159761200002
ACH-000881,-0.136484272755
ACH-000882,-0.0853760203121
ACH-000884,-0.05507560144259999
ACH-000885,-0.220845417744
ACH-000887,-0.266427412722
ACH-000888,-0.14568386683100001
ACH-000889,-0.112264592039
ACH-000890,-0.469952249174
ACH-000896,-0.191842419954
ACH-000898,-0.0423215846277
ACH-000900,-0.199182234354
ACH-000901,-0.282729239479
ACH-000905,-0.305222085214
ACH-000906,-0.10698900604
ACH-000907,-0.0645878021971
ACH-000910,-0.345693424493
ACH-000911,-0.315870318333
ACH-000912,-0.14222651087500002
ACH-000913,-0.143281864517
ACH-000915,-0.129054102173
ACH-000916,0.190078798932
ACH-000917,-0.502785247335
ACH-000921,-0.18832802477000002
ACH-000924,-0.120675267532
ACH-000926,-0.16118529999700001
ACH-000928,0.027051101403000002
ACH-000929,-0.211887145091
ACH-000932,-0.256987271059
ACH-000935,-0.44067593289800006
ACH-000936,-0.360730719313
ACH-000937,-0.047500711197899996
ACH-000938,-0.124961743626
ACH-000939,-0.115986257521
ACH-000941,-0.26121429831500004
ACH-000943,-0.13341529931399998
ACH-000946,-0.236414320908
ACH-000947,-0.10124215021600001
ACH-000948,-0.304145965666
ACH-000950,-0.168515869942
ACH-000953,-0.058446906598500006
ACH-000957,-0.321448843817
ACH-000958,0.044305041847199994
ACH-000960,0.017844016620200003
ACH-000963,-0.0432403201501
ACH-000968,-0.175393897542
ACH-000969,-0.173637399386
ACH-000973,-0.131163564215
ACH-000974,-0.16196051293
ACH-000975,0.0627161501814
ACH-000976,-0.0703113236517
