,SCRT1 (83482)
ACH-000420,-0.470041854506
ACH-000421,-0.312526930863
ACH-000424,-0.350073890802
ACH-000425,-0.317487385286
ACH-000426,-0.326735155072
ACH-000427,-0.7307011156059999
ACH-000433,-0.0171744497248
ACH-000436,-0.139762820189
ACH-000444,-0.41678543424500003
ACH-000445,-0.387845248476
ACH-000448,-0.317970658016
ACH-000450,-0.2705428225
ACH-000452,-0.532816728937
ACH-000454,-0.325682700968
ACH-000458,-0.22174427367
ACH-000459,0.024295976748500002
ACH-000460,-0.5161057533919999
ACH-000461,-0.168315501939
ACH-000463,-0.33747633898900004
ACH-000464,-0.395720971343
ACH-000466,-0.583937838586
ACH-000467,-0.4509242385
ACH-000468,-0.46976325917499995
ACH-000469,-0.25726455254999997
ACH-000470,-0.303925702711
ACH-000471,-0.350803286337
ACH-000472,-0.19861367143800002
ACH-000473,-0.313034072116
ACH-000475,-0.35494415166999993
ACH-000476,-0.525727840053
ACH-000477,-0.351807131938
ACH-000480,-0.355829692328
ACH-000481,-0.469659434928
ACH-000483,-0.46721256715099996
ACH-000484,-0.753612753984
ACH-000485,-0.38214042195
ACH-000486,-0.27515580477400003
ACH-000487,-0.340174472215
ACH-000488,-0.38832990132899997
ACH-000490,-0.34665023808
ACH-000491,-0.21836615079100002
ACH-000495,-0.38768267640299997
ACH-000496,-0.559632805187
ACH-000499,-0.144617041927
ACH-000500,-0.06286655958269999
ACH-000502,-0.460818402364
ACH-000503,0.12652414267
ACH-000505,-0.365031134351
ACH-000507,-0.237215498187
ACH-000510,-0.20447998073399998
ACH-000511,-0.2820229151
ACH-000512,-0.472057194543
ACH-000516,-0.471315702335
ACH-000517,-0.42177556000200006
ACH-000518,-0.15827751998
ACH-000520,-0.38938795996500003
ACH-000521,-0.379618863324
ACH-000522,-0.29939495298
ACH-000524,-0.530504737979
ACH-000527,-0.25800409189199996
ACH-000528,-0.27941776028799997
ACH-000537,-0.30309092449999997
ACH-000541,-0.36367425145000004
ACH-000542,-0.399057248161
ACH-000544,-0.263330584516
ACH-000545,-0.366745668594
ACH-000547,-0.06545045524519999
ACH-000548,-0.348497748269
ACH-000549,-0.42758578768100003
ACH-000550,-0.24957809306499998
ACH-000552,-0.396677564859
ACH-000556,-0.39304395343599996
ACH-000557,-0.358067992083
ACH-000570,-0.42058923151199995
ACH-000571,-0.264824989799
ACH-000573,-0.232827184816
ACH-000576,-0.233260990983
ACH-000580,-0.276334261166
ACH-000584,-0.44276009928099996
ACH-000585,-0.266848091022
ACH-000588,-0.18398545063000002
ACH-000589,-0.32428217726799996
ACH-000591,-0.138092377165
ACH-000593,-0.44789114771399996
ACH-000600,-0.43412629296099997
ACH-000601,-0.42934085825
ACH-000604,-0.373017488161
ACH-000605,-0.20440488695599998
ACH-000606,-0.203761883875
ACH-000608,-0.50851527602
ACH-000614,-0.21988578286899998
ACH-000616,-0.405565280307
ACH-000618,-0.310143777111
ACH-000619,-0.45505093471999997
ACH-000620,-0.434963294735
ACH-000621,-0.364738048956
ACH-000622,-0.31681750508400003
ACH-000623,-0.310654437091
ACH-000624,-0.34445812982900004
ACH-000627,-0.49734978122900003
ACH-000630,-0.354345653237
ACH-000632,-0.301206608086
ACH-000633,-0.40670087071500005
ACH-000637,-0.09411902017349999
ACH-000638,-0.266841269688
ACH-000646,-0.470663900862
ACH-000647,-0.469749279358
ACH-000648,-0.26985419465599997
ACH-000649,-0.38218447787199994
ACH-000651,-0.26893290914
ACH-000652,-0.09079635357110001
ACH-000653,-0.524395335579
ACH-000657,-0.43875884537199994
ACH-000658,-0.642449315895
ACH-000661,-0.230328103721
ACH-000662,-0.368500277119
ACH-000663,-0.268205438951
ACH-000665,-0.103084544912
ACH-000671,-0.188057596272
ACH-000673,-0.47141548549900003
ACH-000676,-0.19225467981400002
ACH-000677,-0.37289953091300004
ACH-000681,-0.578834285439
ACH-000682,-0.252961873312
ACH-000683,-0.5514758275339999
ACH-000684,-0.40942270599299996
ACH-000688,-0.164450301877
ACH-000693,-0.34288943713299996
ACH-000694,-0.35077920457500006
ACH-000695,-0.494406402672
ACH-000696,-0.36722409059600003
ACH-000697,-0.149974035149
ACH-000699,-0.449061602063
ACH-000701,-0.442951810999
ACH-000706,-0.39866229411
ACH-000711,-0.321972137371
ACH-000713,-0.388251950815
ACH-000714,-0.292775294359
ACH-000718,-0.614989936529
ACH-000720,-0.295996491951
ACH-000721,-0.26859137698
ACH-000724,-0.26704620343
ACH-000725,-0.2478403964
ACH-000732,-0.202158605223
ACH-000734,-0.21667682551
ACH-000735,-0.392550260739
ACH-000736,-0.709522999633
ACH-000738,-0.266732535795
ACH-000746,-0.295302289997
ACH-000747,-0.255253962491
ACH-000748,-0.248946757715
ACH-000753,-0.368722195573
ACH-000756,-0.083085452845
ACH-000757,-0.412915640053
ACH-000758,-0.371472596778
ACH-000760,-0.311713239537
ACH-000763,-0.472921306313
ACH-000764,-0.29143045176800003
ACH-000765,-0.545669194118
ACH-000766,-0.432806770285
ACH-000767,-0.518248008944
ACH-000768,-0.314679081479
ACH-000769,-0.446019679639
ACH-000770,-0.321638359633
ACH-000771,-0.476269113866
ACH-000773,-0.351721054193
ACH-000776,-0.273075683204
ACH-000777,-0.284678975258
ACH-000778,-0.138562431569
ACH-000781,-0.333043253551
ACH-000782,-0.225818707751
ACH-000783,-0.8498070908300001
ACH-000784,-0.24489622788600002
ACH-000785,-0.6267392935980001
ACH-000787,-0.176781480505
ACH-000788,-0.215783122132
ACH-000791,-0.502855903736
ACH-000792,-0.306418813918
ACH-000794,-0.48433289270900004
ACH-000796,-0.254369226282
ACH-000799,-0.507288913257
ACH-000800,-0.136305307096
ACH-000802,-0.406595869168
ACH-000804,-0.480033288509
ACH-000805,-0.387356942937
ACH-000809,-0.464997373694
ACH-000810,-0.554691675375
ACH-000811,-0.268247238012
ACH-000817,-0.269878887507
ACH-000819,-0.0848902162841
ACH-000820,-0.5631725434920001
ACH-000821,-0.0879846992881
ACH-000822,-0.23492991518599998
ACH-000823,-0.30675997252799997
ACH-000824,-0.507861341573
ACH-000827,-0.452969502169
ACH-000829,-0.25593164433800003
ACH-000831,-0.193139687701
ACH-000832,-0.130490160682
ACH-000833,-0.23061983877099998
ACH-000834,-0.5012192990869999
ACH-000835,-0.266424698863
ACH-000836,-0.399322114449
ACH-000837,-0.635490362759
ACH-000838,-0.406185128525
ACH-000839,-0.728076339046
ACH-000840,-0.580710371015
ACH-000841,-0.38162948017399995
ACH-000843,-0.34300344067599997
ACH-000846,-0.432549123406
ACH-000847,-0.026520419144999998
ACH-000848,-0.304848756414
ACH-000849,-0.43434621881200003
ACH-000851,-0.313927408202
ACH-000855,-0.435913359058
ACH-000856,-0.12282574935799999
ACH-000858,-0.22117699170699998
ACH-000859,-0.37426828937
ACH-000861,-0.17666909580499998
ACH-000862,-0.399547983407
ACH-000865,-0.338060602883
ACH-000866,-0.207537735962
ACH-000867,-0.44003217298999997
ACH-000869,-0.31647694977699997
ACH-000872,-0.14965629301
ACH-000873,-0.38719521067
ACH-000876,-0.5179703872779999
ACH-000878,-0.34866792593
ACH-000880,-0.589936721464
ACH-000881,-0.20648579609
ACH-000882,-0.268118789106
ACH-000884,-0.42491098746600003
ACH-000885,-0.29217052283000006
ACH-000887,-0.27997364886799997
ACH-000888,-0.394979377003
ACH-000889,-0.162489065229
ACH-000890,-0.29315460619899997
ACH-000896,-0.294389175544
ACH-000898,-0.217161470513
ACH-000900,-0.664425818833
ACH-000901,-0.394793230946
ACH-000905,-0.45007732895900004
ACH-000906,-0.34795796187
ACH-000907,-0.199887914155
ACH-000910,-0.579003264828
ACH-000911,-0.395103648115
ACH-000912,-0.481914617269
ACH-000913,-0.41696050167
ACH-000915,-0.547740553304
ACH-000916,-1.33808190356
ACH-000917,-0.212481000486
ACH-000921,-0.6257468183389999
ACH-000924,-0.524090341318
ACH-000926,-0.6068612609790001
ACH-000928,-0.520126875302
ACH-000929,-0.22469465617400003
ACH-000932,-0.07423498508410001
ACH-000935,-0.395296431183
ACH-000936,-0.47804580278399994
ACH-000937,-0.380789173259
ACH-000938,-0.412327311336
ACH-000939,-0.176858897049
ACH-000941,-0.22088011324
ACH-000943,-0.28601439615400004
ACH-000946,-0.38952323675300005
ACH-000947,-0.226764501943
ACH-000948,-0.313837981309
ACH-000950,-0.553694581067
ACH-000953,-0.467196531307
ACH-000957,-0.171662208306
ACH-000958,-0.46861892790299997
ACH-000960,-0.480562909085
ACH-000963,-0.04225989201119999
ACH-000968,-0.43658997032700003
ACH-000969,-0.20359485455899998
ACH-000973,-0.354605300916
ACH-000974,-0.346736140687
ACH-000975,-0.30605928772
ACH-000976,-0.396012978064
ACH-000978,-0.153128715917
ACH-000980,-0.37541356115
ACH-000984,-0.33050688506299997
ACH-000986,-0.5787935852780001
ACH-000988,-0.256546048223
ACH-000993,-0.44607933514
ACH-000994,-0.439945189164
ACH-000996,-0.22302426649300003
ACH-001001,-0.468304381212
ACH-001020,-0.284224742726
ACH-001028,-0.456288710784
ACH-001031,-0.297117785303
ACH-001038,-0.42378586945200003
ACH-001048,-0.134495267865
ACH-001050,-0.210414207647
ACH-001053,-0.293693708963
ACH-001054,-0.512873950941
ACH-001061,-0.289142378615
ACH-001067,-0.449228727934
ACH-001075,-0.24797984794
ACH-001096,-0.42488300895099995
ACH-001128,-0.491363767668
ACH-001134,-0.465780329593
ACH-001151,-0.396629624004
ACH-001163,-0.406708302917
ACH-001164,-0.043208799039900006
ACH-001173,-0.37953693277199996
ACH-001183,-0.474241749519
ACH-001184,-0.526520845372
ACH-001190,-0.17721810521200002
ACH-001192,-0.437779159923
ACH-001193,-0.549000163979
ACH-001196,-0.479568868632
ACH-001197,-0.43737550417
ACH-001205,-0.305153921767
ACH-001211,-0.41154451641900003
ACH-001212,-0.440188146156
ACH-001228,-0.279985773562
ACH-001232,-0.321361193488
ACH-001239,-0.522096704714
ACH-001274,-0.648959913172
ACH-001275,-0.6270681868419999
ACH-001277,-0.62252837287
ACH-001278,-0.37021996791999995
ACH-001280,-0.551270787078
ACH-001283,-0.50094214842
ACH-001289,-0.21936945128600002
ACH-001295,-0.409820116497
ACH-001300,-0.377717366471
ACH-001301,-0.324863272902
ACH-001302,-0.404256251409
ACH-001303,-0.127386418323
ACH-001306,-0.314658698782
ACH-001318,0.04600733916130001
ACH-001322,-0.40621308198899997
ACH-001328,-0.41302047327799996
ACH-001332,-0.145698690559
ACH-001333,-0.117666296261
ACH-001336,-0.362236874818
ACH-001340,-0.395719493993
ACH-001346,-0.0902351639401
ACH-001353,-0.374440954475
ACH-001354,-0.364607369803
ACH-001367,0.0768648514422
ACH-001368,-0.345934224415
ACH-001374,-0.783843835878
ACH-001375,-0.312733771075
ACH-001377,-0.169858136644
ACH-001380,-0.311465467816
ACH-001391,-0.643126739556
ACH-001407,-0.36917533156800003
ACH-001408,-0.259222107522
ACH-001413,-0.400984847918
ACH-001430,-0.593748018725
ACH-001431,-0.5698164687889999
ACH-001450,-0.272840334532
ACH-001496,-0.276787964402
ACH-001500,-0.49960485138000005
ACH-001521,-0.705069462219
ACH-001523,-0.315304199727
ACH-001532,-0.247952239931
ACH-001536,-0.394967724693
ACH-001550,-0.409468445411
ACH-001552,-0.484605537257
ACH-001554,-0.399407727531
ACH-001645,-0.5833387308910001
ACH-001654,-0.406426134206
ACH-001715,-0.574722639933
ACH-001735,-0.360336930555
ACH-001736,-0.0672485820345
ACH-001737,-0.167547201963
ACH-001740,-0.277542688719
ACH-001745,-0.420098922621
ACH-001750,-0.678805663662
ACH-001765,-0.427757056708
ACH-001956,-0.40406723817
ACH-001957,-0.34246364997400003
