,ABHD14A (25864)
ACH-000004,-0.13380210017799998
ACH-000007,0.255829397045
ACH-000009,0.035288315211
ACH-000011,0.0135566834112
ACH-000012,0.04249208338819999
ACH-000013,-0.0190963646586
ACH-000014,0.0642295460552
ACH-000015,-0.182823691918
ACH-000017,-0.023246652263500003
ACH-000018,-0.139048167065
ACH-000019,-0.0442619210018
ACH-000021,-0.141972723227
ACH-000022,-0.0914518115391
ACH-000025,0.07342211997419999
ACH-000028,-0.0531475456142
ACH-000030,-0.0509977519703
ACH-000035,-0.029205973535799998
ACH-000036,-0.106904665606
ACH-000037,0.155090655128
ACH-000039,-0.0103293269276
ACH-000040,0.0314317709448
ACH-000041,-0.166520949703
ACH-000042,-0.177542262621
ACH-000045,-0.024350939339400003
ACH-000047,-0.061548134649599996
ACH-000052,0.11292647511
ACH-000053,-0.0481955761709
ACH-000054,-0.18787246462999999
ACH-000055,-0.023348524246400004
ACH-000060,-0.0412494017251
ACH-000067,-0.134404161912
ACH-000070,0.129209359477
ACH-000075,0.06519850603749999
ACH-000078,-0.135600903189
ACH-000082,0.115019196446
ACH-000085,-0.10359924772199999
ACH-000086,-0.0067417599424200005
ACH-000087,0.0568006528141
ACH-000092,0.0484796674691
ACH-000095,-0.0397474000048
ACH-000097,0.013992745705799997
ACH-000098,0.09112742728569999
ACH-000099,-0.144530976628
ACH-000108,-0.22404146727200003
ACH-000113,-0.057606456956500005
ACH-000115,-0.24447584718899998
ACH-000116,-0.0150176191783
ACH-000118,-0.13898221320499998
ACH-000120,-0.197058262023
ACH-000123,-0.09913884318499999
ACH-000127,0.0442843739006
ACH-000128,-0.137955530605
ACH-000132,0.0744283348155
ACH-000133,0.053405284686599996
ACH-000137,0.166986918092
ACH-000138,-0.0870701905243
ACH-000142,-0.0971123789205
ACH-000143,-0.149179971985
ACH-000146,-0.181297467674
ACH-000148,0.0543192852559
ACH-000150,-0.0654955385086
ACH-000152,0.015632047711
ACH-000153,0.07550488518210001
ACH-000159,-0.0727116695398
ACH-000160,0.012972345392
