,IFNA7 (3444)
ACH-000004,0.011509613469700001
ACH-000007,-0.08166831700289999
ACH-000009,-0.29798410075599996
ACH-000011,-0.22179852971500003
ACH-000012,0.164347617144
ACH-000013,0.11258334628599999
ACH-000014,-0.0179113276571
ACH-000015,-0.0257660722621
ACH-000017,-0.0812577202293
ACH-000018,-0.129620773199
ACH-000019,-0.14857484784299999
ACH-000021,-0.055073661114600006
ACH-000022,-0.050316916328800004
ACH-000025,-0.0826204217288
ACH-000028,-0.0371907151703
ACH-000030,-0.15952926691
ACH-000035,0.255947714664
ACH-000036,0.008783315438809999
ACH-000037,-0.0604104559045
ACH-000039,-0.25560757781300003
ACH-000040,-0.0024221467269000003
ACH-000041,0.127869077719
ACH-000042,0.0370691319916
ACH-000045,-0.047631812153000004
ACH-000047,-0.110504777609
ACH-000052,0.21924620513
ACH-000053,-0.0878244936097
ACH-000054,-0.246098595733
ACH-000055,-0.134710950716
ACH-000060,0.0587447201022
ACH-000067,0.0409630745332
ACH-000070,-0.030443730649299998
ACH-000075,0.153628639844
ACH-000078,-0.16528023672
ACH-000082,-0.205192422329
ACH-000085,-0.281888436313
ACH-000086,-0.0344951738914
ACH-000087,-0.10999655038100001
ACH-000092,-0.141476638058
ACH-000095,-0.28348989663199997
ACH-000097,-0.145638214403
ACH-000098,-0.061333150653999996
ACH-000099,-0.12481216538499999
ACH-000108,0.0792892848175
ACH-000113,-0.07520080708039999
ACH-000115,-0.0697015476645
ACH-000116,-0.0270857641309
ACH-000118,0.07099664715699999
ACH-000120,0.0114659156889
ACH-000123,-0.0367429327256
ACH-000127,0.0470906757991
ACH-000128,0.0295052466616
ACH-000132,0.0024395972325100003
ACH-000133,0.19962739737799998
ACH-000137,0.0509579769747
ACH-000138,-0.150465542579
ACH-000142,0.0710828747604
ACH-000143,0.101928052129
ACH-000146,-0.044173074035900005
ACH-000148,-0.0998391798467
ACH-000150,-0.15464674316
ACH-000152,0.0319650625988
ACH-000153,-0.23754649381200002
ACH-000159,-0.0280368434092
ACH-000160,-0.0841605732907
ACH-000163,-0.194736302316
ACH-000167,-0.297098116567
ACH-000168,0.036440887073499996
ACH-000169,0.076374259376
ACH-000178,-0.0147860775984
ACH-000182,-0.070011415408
ACH-000183,0.08388186684360001
ACH-000188,-0.156040313982
ACH-000189,-0.29267948098499996
ACH-000190,0.162309565989
ACH-000198,0.0578265470701
ACH-000204,-0.0411981294928
ACH-000206,0.00681653767978
ACH-000207,-0.09178189637530001
ACH-000211,-0.10223131046
ACH-000215,-0.145341228305
ACH-000221,0.11272185986199999
ACH-000222,-0.105926754954
ACH-000223,-0.11222413977199999
ACH-000226,0.015608095583
ACH-000227,-0.058421399042
ACH-000228,0.006375822849609999
ACH-000231,0.0995833929585
ACH-000232,-0.0340881901553
ACH-000233,-0.09104972305839999
ACH-000234,0.0373812851628
ACH-000235,0.015654169997300002
ACH-000237,-0.17180531107
ACH-000238,-0.015113734758899999
ACH-000243,-0.20083047284400002
ACH-000244,0.293345723587
ACH-000246,-0.210257131541
ACH-000248,0.0037118990005
ACH-000250,-0.00979761833058
ACH-000251,-0.029129872429800002
ACH-000253,-0.25980255706
ACH-000255,0.027207544709900004
ACH-000256,0.096366611347
ACH-000257,-0.036300987956199994
ACH-000258,0.0130528572706
ACH-000259,-0.0658499422155
ACH-000260,-0.09070766618920001
ACH-000261,-0.19883848028
ACH-000262,-0.027407640350599997
ACH-000263,0.18971513552799998
ACH-000264,-0.191712114949
ACH-000265,-0.0038118904081700005
ACH-000266,-0.058197537623
ACH-000272,-0.093122638107
ACH-000273,-0.111616464807
ACH-000274,-0.21197640661400002
ACH-000277,0.221432294943
ACH-000278,-0.05886344104190001
ACH-000279,-0.00692868161527
ACH-000280,-0.06347405510969999
ACH-000281,0.0927427631716
ACH-000288,0.005370088710290001
ACH-000291,-0.134183861312
ACH-000293,-0.04841709446069999
ACH-000294,-0.0860111422384
ACH-000295,-0.0445755047206
ACH-000296,-0.142357814084
ACH-000302,0.0634380394864
ACH-000304,-0.133746166553
ACH-000307,-0.0281046380363
ACH-000308,-0.103328081634
ACH-000310,-0.157430087111
ACH-000311,-0.29555792292800004
ACH-000312,-0.120369829659
ACH-000315,0.0679918479549
ACH-000316,0.044006174501800006
ACH-000317,-0.00870185373537
ACH-000318,0.045699002236400006
ACH-000319,0.0258463845962
ACH-000320,-0.20084206720699999
ACH-000322,-0.127185551243
ACH-000323,-0.0673464378447
ACH-000324,-0.231011607284
ACH-000329,0.0460532625035
ACH-000330,-0.10316704702
ACH-000331,0.126672623753
ACH-000332,-0.24264480919300002
ACH-000334,-0.408711983204
ACH-000335,-0.23630669827300002
ACH-000336,0.258744519946
ACH-000337,0.17238207839400002
ACH-000339,0.000535205625577
ACH-000341,0.10360237261
ACH-000348,-0.09611530922360001
ACH-000350,-0.140112078251
ACH-000352,-0.130204499962
ACH-000356,0.387812892253
ACH-000361,-0.11057936212300001
ACH-000362,-0.144659899856
ACH-000363,0.09655774791110001
ACH-000364,-0.0368853814299
ACH-000365,0.0513450488126
ACH-000366,-0.119429560052
ACH-000368,0.08173180599669999
ACH-000374,-0.346561351583
ACH-000375,-0.131869669173
ACH-000376,0.128820341996
ACH-000381,-0.129623867696
ACH-000383,-0.0629070810701
ACH-000387,-0.04854929055380001
ACH-000389,0.018183663494500003
ACH-000390,-0.07886007778760001
ACH-000393,-0.0413286049282
ACH-000395,-0.167493111697
ACH-000397,-0.18847996539700002
ACH-000401,-0.106676631562
ACH-000402,-0.07594262834910001
ACH-000403,-0.0416290047827
ACH-000404,0.0501881818712
ACH-000406,-0.0414213510894
ACH-000407,-0.102366394506
ACH-000408,-0.10840734590600001
ACH-000410,0.0023555204224000002
ACH-000411,-0.0166994824233
ACH-000414,-0.189553233997
ACH-000415,0.0005719412101579999
ACH-000416,-0.10615682385500001
ACH-000420,0.16991193171900001
ACH-000421,0.11519507918500001
ACH-000424,0.231281395607
ACH-000425,-0.134804389264
ACH-000426,-0.093298503634
ACH-000427,-0.12279628279000002
ACH-000433,0.034059367060000005
ACH-000436,-0.14209147934900002
ACH-000444,-0.203336444634
ACH-000445,-0.262187186427
ACH-000448,-0.0196453194185
ACH-000450,0.0315900195406
ACH-000452,-0.150926501477
ACH-000454,0.08693941081939999
ACH-000458,-0.0501747756707
ACH-000459,-0.0731110016133
ACH-000460,-0.149112413906
ACH-000461,0.14234890726500002
ACH-000463,-0.113439042982
ACH-000464,-0.0771490176942
ACH-000466,0.0303376386813
ACH-000467,-0.14620402955999998
ACH-000468,-0.0256557915385
ACH-000469,-0.184931264811
ACH-000470,-0.10960633470100001
ACH-000471,0.006708641858550001
ACH-000472,-0.0857013428049
ACH-000473,0.030292802681299996
ACH-000475,-0.0432884244719
ACH-000476,0.0
ACH-000477,0.0972240064557
ACH-000480,-0.255882808335
ACH-000481,0.00789347324585
ACH-000483,-0.00766889346319
ACH-000484,-0.1688237729
ACH-000485,-0.0979308405774
ACH-000486,0.0486229315148
ACH-000487,-0.0241367597842
ACH-000488,-0.0722582204207
ACH-000490,-0.140638263158
ACH-000491,0.154025697074
ACH-000495,-0.062335162117099996
ACH-000496,-0.190309156648
ACH-000499,-0.34402244828199996
ACH-000500,-0.246654107973
ACH-000502,-0.136188369058
ACH-000503,0.253115165421
ACH-000505,-0.0648323469309
ACH-000507,-0.10321397784700001
ACH-000510,-0.0138399252871
ACH-000511,-0.134954653521
ACH-000512,0.0443401854402
ACH-000516,-0.15932236144200002
ACH-000517,-0.10026109893200001
ACH-000518,0.000978716675717
ACH-000520,-0.0896668688813
ACH-000521,-0.135264880189
ACH-000522,0.0044984498402
ACH-000524,-0.08023779697269999
ACH-000527,-0.033007479926200005
ACH-000528,-0.12096095095
ACH-000537,0.007517474289600001
ACH-000541,-0.322636426935
ACH-000542,-0.12485854737600001
ACH-000544,-0.0104658822195
ACH-000545,-0.204127037485
ACH-000547,-0.0718776936599
ACH-000548,0.192494779996
ACH-000549,-0.135999803265
ACH-000550,0.0218061113792
ACH-000552,0.13038807549200002
ACH-000556,-0.052641144781900004
ACH-000557,-0.123932449101
ACH-000570,-0.0423727073987
ACH-000571,-0.20197456477000003
ACH-000573,-0.00373086217101
ACH-000576,-0.1550785721
ACH-000580,-0.274902916181
ACH-000584,-0.023374062008599997
ACH-000585,0.0313389437159
ACH-000588,-0.0148642565572
ACH-000589,-0.242529313457
ACH-000591,-0.014397222339899998
ACH-000593,-0.0149647102171
ACH-000600,-0.292675391089
ACH-000601,-0.0465730805332
ACH-000604,0.13630448169
ACH-000605,0.0079683597574
ACH-000606,-0.0771296289324
ACH-000608,-0.0586956571866
ACH-000614,-0.251952318276
ACH-000616,-0.04421879592180001
ACH-000618,0.07279920551369999
ACH-000619,-0.0932058603517
ACH-000620,-0.08956574367869999
ACH-000621,0.00916291776693
ACH-000622,-0.284815547118
ACH-000623,-0.17209138519900002
ACH-000624,-0.12370577646400001
ACH-000627,0.08277288678160001
ACH-000630,0.00385085891007
ACH-000632,-0.100474429464
ACH-000633,-0.152809207949
ACH-000637,-0.281194970134
ACH-000638,-0.022077071963
ACH-000646,-0.0844155312669
ACH-000647,0.0102159740329
ACH-000648,-0.148680903247
ACH-000649,0.007699169547109999
ACH-000651,0.038657839707699995
ACH-000652,0.14039689383
ACH-000653,0.0121011302171
ACH-000657,-0.0138285603293
ACH-000658,-0.0462042968724
ACH-000661,-0.0187488607365
ACH-000662,-0.19159262707400002
ACH-000663,-0.09911381577169999
ACH-000665,0.0662333607887
ACH-000671,-0.0495015287878
ACH-000673,0.0218149724106
ACH-000676,-0.0787887925431
ACH-000677,-0.00765064155883
ACH-000681,0.0786335023718
ACH-000682,-0.05615667413099999
ACH-000683,0.039769381889699994
ACH-000684,-0.247110816063
ACH-000688,0.00721425608775
ACH-000693,-0.0652266635319
ACH-000694,-0.0751786425511
ACH-000695,-0.0462200474988
ACH-000696,-0.05490975278
ACH-000697,0.0566179911806
ACH-000699,-0.056118655288500005
ACH-000701,-0.199664191378
ACH-000706,-0.13496503045
ACH-000711,-0.10483609638699999
ACH-000713,0.225927401305
ACH-000714,-0.237022746814
ACH-000718,-0.0719383971323
ACH-000720,-0.113903535108
ACH-000721,-0.10947988622000002
ACH-000724,-0.11961183820900001
ACH-000725,0.0547971317801
ACH-000732,0.172150360465
ACH-000734,-0.07095982469260001
ACH-000735,-0.07116722360510001
ACH-000736,-0.0685359520313
ACH-000738,-0.0658633000894
ACH-000746,0.07685094447869999
ACH-000747,-0.136521683948
ACH-000748,-0.0590180479983
ACH-000753,0.0825382094084
ACH-000756,-0.0246188229949
ACH-000757,-0.018344860292599997
ACH-000758,-0.0272949584191
ACH-000760,0.12062187433499999
ACH-000763,-0.134206397566
ACH-000764,-0.222243367227
ACH-000765,-0.113383814081
ACH-000766,-0.090655399145
ACH-000767,-0.057782422782800005
ACH-000768,0.04322792970480001
ACH-000769,-0.121094590595
ACH-000770,-0.252820182973
ACH-000771,-0.06512008531119999
ACH-000773,-0.0670962916069
ACH-000776,-0.198506912877
ACH-000777,-0.085355296651
ACH-000778,-0.14879275333
ACH-000781,-0.0505209451992
ACH-000782,0.047891615543400004
ACH-000783,-0.241969819118
ACH-000784,-0.102519277687
ACH-000785,-0.0632018594941
ACH-000787,0.0918227757969
ACH-000788,-0.161429376474
ACH-000791,-0.027529265305599997
ACH-000792,-0.0349967534519
ACH-000794,0.09216073956250001
ACH-000796,-0.12713668729
ACH-000799,-0.15359817464199998
ACH-000800,0.08904159634160001
ACH-000802,-0.07793242718719999
ACH-000804,-0.037682893598099995
ACH-000805,-0.262215245815
ACH-000809,-0.13687892013699998
ACH-000810,0.16898074107799999
ACH-000811,-0.18900103955800002
ACH-000817,-0.144243464425
ACH-000819,0.100319835564
ACH-000820,-0.228384816699
ACH-000821,-0.219152244448
ACH-000822,-0.0653254523941
ACH-000823,-0.10277592685499999
ACH-000824,0.0065651606669700005
ACH-000827,-0.126481070409
ACH-000829,-0.108602982275
ACH-000831,0.108587995293
ACH-000832,0.0258745098832
ACH-000833,-0.11609739022099999
ACH-000834,-0.135779728219
ACH-000835,-0.043409610756
ACH-000836,-0.309206842075
ACH-000837,0.14212623533
ACH-000838,-0.237717603504
ACH-000839,0.021624087777400002
ACH-000840,0.05879774982009999
ACH-000841,-0.0889956338683
ACH-000843,-0.0061958438373500005
ACH-000846,-0.0680242786015
ACH-000847,0.257357922422
ACH-000848,-0.0028592546104699995
ACH-000849,0.0156938949177
ACH-000851,-0.043907050575199995
ACH-000855,0.105847439617
ACH-000856,-0.0140354954754
ACH-000858,-0.0537861103998
ACH-000859,-0.0904876346438
ACH-000861,-0.06858504699519999
ACH-000862,0.150693039397
ACH-000865,-0.0581635449776
ACH-000866,-0.027230385211099998
ACH-000867,-0.144642062446
ACH-000869,0.045363589111599996
ACH-000872,-0.125973952437
ACH-000873,-0.0257275834191
ACH-000876,0.0137741881759
ACH-000878,-0.050991695216499995
ACH-000880,-0.08508852729560001
ACH-000881,-0.0670957970581
ACH-000882,0.00655655953536
ACH-000884,0.0335596085788
ACH-000885,0.0993216426269
ACH-000887,0.131518485947
ACH-000888,-0.185757666115
ACH-000889,-0.144813758404
ACH-000890,-0.0955972376296
ACH-000896,-0.012954186337999999
ACH-000898,-0.138701720046
ACH-000900,-0.16708231307600002
ACH-000901,0.033054554931099996
ACH-000905,0.11554283410499999
ACH-000906,0.0109888638295
ACH-000907,-0.179361541051
ACH-000910,-0.0194514343344
ACH-000911,0.0125848907048
ACH-000912,0.005311029847489999
ACH-000913,-0.036261213818300005
ACH-000915,0.135545628153
ACH-000916,0.102464064876
ACH-000917,-0.159813022313
ACH-000921,-0.00544149103255
ACH-000924,-0.0793774019586
ACH-000926,0.0746732589371
ACH-000928,0.08733050459319999
ACH-000929,-0.134759883906
ACH-000932,-0.17706369412
ACH-000935,-0.164524957896
ACH-000936,-0.09474753036839999
ACH-000937,0.00104244096542
ACH-000938,0.210373950812
ACH-000939,-0.0028975773158800002
ACH-000941,0.07001838127980001
ACH-000943,-0.018544673517900002
ACH-000946,0.21904566020799998
ACH-000947,-0.0630812861251
ACH-000948,0.0243007634023
ACH-000950,-0.16446091099000001
ACH-000953,0.0558086069296
ACH-000957,-0.0277957456107
ACH-000958,0.074066905382
ACH-000960,0.155217256763
ACH-000963,0.0442970035523
ACH-000968,0.109727469886
ACH-000969,0.0808919499481
ACH-000973,-0.0984509385803
ACH-000974,0.0327821750124
ACH-000975,-0.029219889497799998
ACH-000976,0.0565037313029
ACH-000978,-0.0497801374069
ACH-000980,-0.0674035279975
ACH-000984,-0.0640473709626
ACH-000986,-0.13682444012
ACH-000988,0.09068178540470001
ACH-000993,-0.322662957187
ACH-000994,-0.0015385339303900002
ACH-000996,-0.207963039362
ACH-001001,-0.162594909374
ACH-001020,0.102525898243
ACH-001028,-0.0668599874116
ACH-001031,-0.009042298331540001
ACH-001038,-0.0495675985942
ACH-001048,0.00976035474671
ACH-001050,-0.167404986754
ACH-001053,-0.19962833464899998
ACH-001054,-0.0237457203167
ACH-001061,-0.0332292098783
ACH-001067,-0.0130011826602
ACH-001075,0.0150255123611
ACH-001096,-0.192596368824
ACH-001128,0.035491367608
ACH-001134,0.0015584495085699999
ACH-001151,-0.128480255169
ACH-001163,-0.052256382533300005
ACH-001164,-0.18884550418200002
ACH-001173,-0.0260565781641
ACH-001183,-0.13976967651
ACH-001184,-0.0417413795144
ACH-001190,-0.0711273862947
ACH-001192,0.051182857815500006
ACH-001193,0.197279710783
ACH-001196,0.058767308704300004
ACH-001197,0.113138606746
ACH-001205,-0.15904228332999998
ACH-001211,0.045019728344
ACH-001212,-0.155222284894
ACH-001228,-0.17263005909899998
ACH-001232,-0.060354507717
ACH-001239,-0.00643728052229
ACH-001274,-0.119758346398
ACH-001275,0.04268650472299999
ACH-001277,-0.194225333493
ACH-001278,-0.140957766376
ACH-001280,-0.641441908411
ACH-001283,0.021646454795499998
ACH-001289,-0.0145766522631
ACH-001295,-0.0683716575292
ACH-001300,-0.16644651509299999
ACH-001301,0.0349030346451
ACH-001302,-0.25624410225600003
ACH-001303,-0.160436844091
ACH-001306,0.0683488315121
ACH-001318,-0.043778154856699995
ACH-001322,-0.23123650271899998
ACH-001328,-0.10714719255699999
ACH-001332,0.30516059533000006
ACH-001333,0.10297218417099999
ACH-001336,-0.244600590188
ACH-001340,-0.059883340208800005
ACH-001346,-0.0454564799137
ACH-001353,-0.09366198946939999
ACH-001354,-0.00816055991147
ACH-001367,-0.34130798158299996
ACH-001368,-0.09410191129310001
ACH-001374,-0.243515372353
ACH-001375,0.0662240172172
ACH-001377,0.021125338655500002
ACH-001380,-0.171360135867
ACH-001391,0.056348251786900005
ACH-001407,-0.123186637467
ACH-001408,0.181708043713
ACH-001413,-0.0652273655733
ACH-001430,-0.22449327410599998
ACH-001431,-0.09261780722860001
ACH-001450,-0.0283567650228
ACH-001496,-0.131105448796
ACH-001500,-0.0909992125944
ACH-001521,-0.0911816377857
ACH-001523,-0.05747762242480001
ACH-001532,-0.05372021335419999
ACH-001536,-0.228163983156
ACH-001550,-0.0788800468021
ACH-001552,0.134150030188
ACH-001554,0.0063430578823999995
ACH-001645,-0.142220341794
ACH-001654,-0.06381271104040001
ACH-001715,-0.0442166588629
ACH-001735,0.00240783948847
ACH-001736,0.07998047406139999
ACH-001737,-0.026639911371900003
ACH-001740,-0.349708017822
ACH-001745,0.051859817479300005
ACH-001750,-0.143468184637
ACH-001765,-0.0114126560563
ACH-001956,-0.037814113533
ACH-001957,-0.165243482039
