,ODF3B (440836)
ACH-000004,0.291413174657
ACH-000007,0.0778820794835
ACH-000009,-0.0286896067755
ACH-000011,-0.237976385951
ACH-000012,-0.0475201583354
ACH-000013,0.00267808425491
ACH-000014,-0.0075312025595
ACH-000015,0.148781450771
ACH-000017,-0.037958930151400005
ACH-000018,0.21290771859000002
ACH-000019,-0.035377763726199996
ACH-000021,-0.008593683272709998
ACH-000022,0.09694519053680001
ACH-000025,-0.158150340765
ACH-000028,0.13374941725700001
ACH-000030,0.0269416712161
ACH-000035,0.160417846953
ACH-000036,0.161457173819
ACH-000037,-0.18697479470199999
ACH-000039,-0.173087679303
ACH-000040,-0.00957969071552
ACH-000041,0.0238463944623
ACH-000042,-0.073743985402
ACH-000045,-0.230591427225
ACH-000047,-0.178635257854
ACH-000052,0.155795295184
ACH-000053,0.032406819625499995
ACH-000054,-0.040874688082599996
ACH-000055,-0.11434561127999998
ACH-000060,-0.253530854204
ACH-000067,0.0102171727995
ACH-000070,-0.057411434026499994
ACH-000075,0.0676431315137
ACH-000078,-0.23327418976300002
ACH-000082,-0.0397399430492
ACH-000085,-0.2732916427
ACH-000086,0.159531737188
ACH-000087,-0.07775852115069999
ACH-000092,-0.000506877445195
ACH-000095,-0.203164716784
ACH-000097,-0.127331683807
ACH-000098,0.0933789843389
ACH-000099,-0.06744507199369999
ACH-000108,-0.11361195015
ACH-000113,0.004934311727220001
ACH-000115,0.15962740215399998
ACH-000116,0.027869265367400003
ACH-000118,-0.0576324677934
ACH-000120,0.07838716440539999
ACH-000123,-0.11709718597
ACH-000127,0.0050743774173100005
ACH-000128,-0.168322189138
ACH-000132,0.0675717152098
ACH-000133,0.0439024595376
ACH-000137,0.038455119264800004
ACH-000138,0.181335391318
ACH-000142,0.0052611848811599995
ACH-000143,-0.056982374061699995
ACH-000146,-0.0796122484759
ACH-000148,-0.034319384482
ACH-000150,0.0101271303055
ACH-000152,0.0845491058784
ACH-000153,0.480632463006
ACH-000159,0.056354430081
ACH-000160,0.0711911112579
ACH-000163,-0.0697252194913
ACH-000167,0.129094413173
ACH-000168,0.0970667162356
ACH-000169,0.08986893164349999
ACH-000178,0.104095568381
ACH-000182,0.0852500235808
ACH-000183,0.0193992365648
ACH-000188,0.11414515744
ACH-000189,0.263939486413
ACH-000190,-0.0909037103176
ACH-000198,0.00150506142429
ACH-000204,0.415996951936
ACH-000206,0.0363272743498
ACH-000207,-0.0975252942395
ACH-000211,0.07629434838110001
ACH-000215,-0.09453325387900001
ACH-000221,-0.24699185640500002
ACH-000222,0.00282189188202
ACH-000223,0.0842933403536
ACH-000226,-0.197309541085
ACH-000227,0.037550171939300006
ACH-000228,0.0480111849845
ACH-000231,-0.155821255001
ACH-000232,0.00768846060788
ACH-000233,0.0948733915711
ACH-000234,-0.24371626630600002
ACH-000235,-0.0465020818595
ACH-000237,-0.000442070583332
ACH-000238,-0.0466478170113
ACH-000243,0.0783780639541
ACH-000244,-0.0658046873634
ACH-000246,-0.0943690523103
ACH-000248,-0.0350608960852
ACH-000250,0.0034827938076100002
ACH-000251,0.0613060600613
ACH-000253,-0.12139548375600001
ACH-000255,0.141278177721
ACH-000256,0.0173244960455
ACH-000257,0.35474008280999997
ACH-000258,-0.37500602956
ACH-000259,-0.113332439764
ACH-000260,-0.09885611887620001
ACH-000261,-0.0380805097194
ACH-000262,0.366946982243
ACH-000263,0.116679732478
ACH-000264,-0.0445457530492
ACH-000265,-0.072514829309
ACH-000266,-0.0368810788074
ACH-000272,-0.0927108550279
ACH-000273,-0.0691460309308
ACH-000274,-0.0988443658007
ACH-000277,0.188475938204
ACH-000278,-0.0842655757313
ACH-000279,-0.0688496780175
ACH-000280,0.024024244131400002
ACH-000281,0.0264122786723
ACH-000288,-0.09087948148910001
ACH-000291,-0.037160493965
ACH-000293,0.0465149400959
ACH-000294,0.08398743512839998
ACH-000295,-0.19279574568500002
ACH-000296,-0.03828269251230001
ACH-000302,-0.03140926373090001
ACH-000304,0.0883659169451
ACH-000307,0.287411832094
ACH-000308,0.0408542085503
ACH-000310,-0.008215247127970001
ACH-000311,0.012259481011600001
ACH-000312,-0.12094183947
ACH-000315,0.010248743791299999
ACH-000316,-0.0642052513623
ACH-000317,-0.185442032842
ACH-000318,0.135236956656
ACH-000319,0.0406200356911
ACH-000320,-0.113132047223
ACH-000322,-0.026165217162200004
ACH-000323,0.056215063982600004
ACH-000324,-0.17977413651500002
ACH-000329,-0.0676487817621
ACH-000330,-0.14493051067399998
ACH-000331,0.0944751062538
ACH-000332,-0.020640513290599998
ACH-000334,0.13926716165
ACH-000335,-0.168078718889
ACH-000336,0.31562434931999994
ACH-000337,0.07735645302619999
ACH-000339,-0.030165303058700004
ACH-000341,0.0202627170392
ACH-000348,0.240619939142
ACH-000350,-0.0641065428046
ACH-000352,0.0682628158694
ACH-000356,-0.218632054223
ACH-000361,0.192609153906
ACH-000362,0.10099357785
ACH-000363,-0.0316113295665
ACH-000364,0.107096261038
ACH-000365,-0.0873060864608
ACH-000366,-0.13004914151799998
ACH-000368,-0.0676300832348
