,TBL1XR1 (79718)
ACH-000168,-0.508777458606
ACH-000169,-0.500674328829
ACH-000178,-0.22358612635000003
ACH-000182,-0.543155502997
ACH-000183,-0.466818065898
ACH-000188,-0.5789717565510001
ACH-000189,0.138325530485
ACH-000190,-0.0744146577712
ACH-000198,-0.543043476076
ACH-000204,-0.5582259697349999
ACH-000206,-0.860064265188
ACH-000207,0.0630325616147
ACH-000211,-0.401058554795
ACH-000215,-0.195394186912
ACH-000221,-0.45621774493100004
ACH-000222,-0.545691703876
ACH-000223,-0.512583108919
ACH-000226,-0.351498688424
ACH-000227,-0.6654976733219999
ACH-000228,-0.573712502086
ACH-000231,-0.526695212408
ACH-000232,-0.0755407862713
ACH-000233,-0.6210490486670001
ACH-000234,-0.42160979971100004
ACH-000235,-0.8048267986640001
ACH-000237,0.063973738212
ACH-000238,-0.433193631019
ACH-000243,0.036515928359
ACH-000244,-0.343922866483
ACH-000246,-0.0852520306021
ACH-000248,-0.845568567604
ACH-000250,0.146299073877
ACH-000251,-0.220789276935
ACH-000253,-0.290423615225
ACH-000255,-0.589317043362
ACH-000256,-0.832497488849
ACH-000257,-0.150553598685
ACH-000258,-1.05832629874
ACH-000259,-0.0829447677127
ACH-000260,-0.252825543686
ACH-000261,-0.281787777686
ACH-000262,-0.12918462458
ACH-000263,-0.863307755867
ACH-000264,-0.477949562373
ACH-000265,-0.380123133332
ACH-000266,-0.925769443433
ACH-000272,-0.719187524344
ACH-000273,-0.18414329582199998
ACH-000274,-1.18486937304
ACH-000277,0.0171368153272
ACH-000278,-0.255568926356
ACH-000279,-0.41115712333000004
ACH-000280,-0.603599386697
ACH-000281,-0.9092511180320001
ACH-000288,-0.663799424305
ACH-000291,-0.15598550853
ACH-000293,-0.45863618419200003
ACH-000294,-0.464758452847
ACH-000295,-0.274866199994
ACH-000296,-0.182331631909
ACH-000302,-0.241183298565
ACH-000304,-0.479099999103
ACH-000307,-0.850418652481
ACH-000308,-0.410328975607
ACH-000310,-0.983888714018
ACH-000311,-0.310459430444
ACH-000312,-0.31059200151099997
ACH-000315,-1.10115545767
ACH-000316,-0.704408947255
ACH-000317,-0.678365942162
ACH-000318,0.0901439713271
ACH-000319,-0.250104880697
ACH-000320,-0.426784007216
ACH-000322,-0.273969348538
ACH-000323,-0.0627116857509
ACH-000324,-0.18003942223000002
ACH-000329,-0.255518466727
ACH-000330,-0.7732959817630001
ACH-000331,-0.535406349784
ACH-000332,-0.206127285656
ACH-000334,-0.46299241697300003
ACH-000335,-0.8918289283059999
ACH-000336,-0.39951045039099997
ACH-000337,0.00933448802942
ACH-000339,-1.10851279971
ACH-000341,-0.7031457309520001
ACH-000348,-0.10591415072100001
ACH-000350,0.102394680546
ACH-000352,0.169657573303
ACH-000356,0.18003200768
ACH-000361,-0.36114450075099996
ACH-000362,-0.6429697584880001
ACH-000363,-0.04331009082119999
ACH-000364,-0.21399089725499998
ACH-000365,-0.5234972571100001
ACH-000366,-0.307299003635
ACH-000368,-0.5825284803149999
ACH-000374,-0.687975815431
ACH-000375,-0.0575191938516
ACH-000376,-0.34213774538
ACH-000381,-0.157485570537
ACH-000383,-0.5198396587740001
ACH-000387,-0.523684540528
ACH-000389,-0.276417092291
ACH-000390,-0.219823750623
ACH-000393,-0.39934953976800003
ACH-000395,-0.30745449341200004
ACH-000397,-0.392051189605
ACH-000401,-0.437120042657
ACH-000402,-1.06267369233
ACH-000403,-0.643688995336
ACH-000404,-0.168406775343
ACH-000406,-0.491172287849
ACH-000407,-0.0350763327594
ACH-000408,-0.27486279683200004
ACH-000410,-0.0954722563188
ACH-000411,-0.193509620255
ACH-000414,-0.281783728819
ACH-000415,-0.36866271426799996
ACH-000416,-0.120091564031
ACH-000420,-0.174194424765
ACH-000421,-0.582916849721
ACH-000424,0.19621221649
ACH-000425,-0.21856897493000002
ACH-000426,-0.40198580581200005
ACH-000427,0.025228922510199998
ACH-000433,-0.277393861072
ACH-000436,-0.181450000013
ACH-000444,-0.375244480785
ACH-000445,-0.45799479137599997
ACH-000448,-0.38270961447400004
ACH-000450,-0.5236220699090001
ACH-000452,-0.502384366323
ACH-000454,-0.771735588376
ACH-000458,-0.0772550769582
ACH-000459,-0.50002215348
ACH-000460,-0.649984773074
ACH-000461,-0.514843715518
ACH-000463,-0.10984542081599999
ACH-000464,-0.8432158403129999
ACH-000466,-0.945267906245
ACH-000467,-0.447356205118
ACH-000468,-0.372429683608
ACH-000469,-0.563694288679
ACH-000470,-0.9180622610060001
ACH-000471,-0.123833115659
ACH-000472,-0.658527039681
ACH-000473,0.0510516456492
ACH-000475,-0.47162672876199996
ACH-000476,-0.614796047508
ACH-000477,-0.212666268114
ACH-000480,0.0301237176542
ACH-000481,-0.368912653817
ACH-000483,-0.289264509481
ACH-000484,-0.21305167950399997
ACH-000485,-0.666626402602
ACH-000486,-0.22661443194699998
ACH-000487,-0.0413440810645
ACH-000488,-0.549177479811
ACH-000490,-1.02899218623
ACH-000491,-0.182193031862
ACH-000495,-0.545978594918
ACH-000496,-0.208215417612
ACH-000499,-0.698880140493
ACH-000500,0.472816552268
ACH-000502,-0.8457533602089999
ACH-000503,-0.478422734036
ACH-000505,-0.5763428481189999
ACH-000507,-0.47915896275
ACH-000510,-0.466608183888
ACH-000511,-0.23398806745700002
ACH-000512,-0.0527834147296
ACH-000516,-0.0366168332758
ACH-000517,-0.07060255787229999
ACH-000518,-0.660718413873
ACH-000520,-0.5044935178159999
ACH-000521,-0.981249314542
ACH-000522,-0.321737290058
ACH-000524,-0.402688590612
ACH-000527,-0.0178717915887
ACH-000528,-0.334842897993
ACH-000537,-0.38324933790700005
ACH-000541,-0.480719259031
ACH-000542,0.07519508890769999
ACH-000544,-0.393602154492
ACH-000545,-0.469337739639
ACH-000547,-0.584773068474
ACH-000548,-1.03552492209
ACH-000549,-0.6996633251819999
ACH-000550,-1.3660362978
ACH-000552,-0.40035604103
ACH-000556,0.0609835362356
ACH-000557,-0.14567569045999998
ACH-000570,-0.364684785302
ACH-000571,-0.486439352359
ACH-000573,-0.483653463125
ACH-000576,-0.7854892439560001
ACH-000580,-0.484696554568
ACH-000584,-0.262828232742
ACH-000585,-0.882668888642
ACH-000588,-0.0639566084389
ACH-000589,0.0996277050375
ACH-000591,-0.279194738955
ACH-000593,-0.49314219851400004
ACH-000600,-0.139063542435
ACH-000601,-0.585560603833
ACH-000604,-0.255646684852
ACH-000605,-0.32901925475099997
ACH-000606,-0.527572223098
ACH-000608,-0.540551662244
ACH-000614,-0.26169691372
ACH-000616,-0.447805088485
ACH-000618,-0.38454143875200003
ACH-000619,-0.327754471705
ACH-000620,-0.221752130605
ACH-000621,-0.16240264879000002
ACH-000622,-0.313599358311
ACH-000623,-0.425396178469
ACH-000624,-0.533449965596
ACH-000627,-0.0174790868763
ACH-000630,-0.9911107374510001
ACH-000632,-0.397135493461
ACH-000633,0.0444256762088
ACH-000637,-0.622519780144
ACH-000638,-0.42987850408
ACH-000646,-0.0296877817466
ACH-000647,-0.7448264805079999
ACH-000648,-0.558490084281
ACH-000649,-0.270468264641
ACH-000651,-0.562715805581
ACH-000652,0.314206074183
ACH-000653,-1.0382880010200002
ACH-000657,-0.074963126786
ACH-000658,-0.23529790133499998
ACH-000661,-0.782085903065
ACH-000662,-1.19291678429
ACH-000663,-0.825519157891
ACH-000665,-0.482253626531
ACH-000671,0.036446539759199995
ACH-000673,-0.505122046509
ACH-000676,-0.427637043376
ACH-000677,-0.0479049418365
ACH-000681,0.19194723385600002
ACH-000682,-0.35350079773500004
ACH-000683,-0.000366778727395
ACH-000684,-0.543021846253
ACH-000688,-0.210414772298
ACH-000693,-0.32535899110399996
ACH-000694,-0.162594975621
ACH-000695,-0.47456233568800005
ACH-000696,-0.633915688862
ACH-000697,-0.8512263892
ACH-000699,-0.253471946984
ACH-000701,-0.295449444867
ACH-000706,-0.205687181504
ACH-000711,-0.696307909254
ACH-000713,-0.555684196697
ACH-000714,-0.0742143428278
ACH-000718,-0.318569881002
ACH-000720,-0.28229273263300003
ACH-000721,-0.46959814265100003
ACH-000724,-0.362209287085
ACH-000725,-0.48592625925800004
ACH-000732,-0.557845767729
ACH-000734,-0.038410528802699996
ACH-000735,-0.245598563449
ACH-000736,-0.5727122126690001
ACH-000738,-0.0178478900716
ACH-000746,-0.0834458226693
ACH-000747,-0.657690384614
ACH-000748,0.288646898292
ACH-000753,-0.702218943518
ACH-000756,-0.597350709795
ACH-000757,-0.5000922459170001
ACH-000758,-0.342054771559
ACH-000760,-0.593572898899
ACH-000763,-0.332151190222
ACH-000764,-0.636605542311
ACH-000765,-0.33066578407499997
ACH-000766,-0.741196840482
ACH-000767,-0.0364274268225
ACH-000768,-0.311937060978
ACH-000769,-0.202854708449
ACH-000770,-0.13688185696799998
ACH-000771,-0.7055432221619999
ACH-000773,-0.668771717644
ACH-000776,-0.49775358938
ACH-000777,-0.384153609474
ACH-000778,0.0628730115741
ACH-000781,-0.364517681404
ACH-000782,-0.86907932625
ACH-000783,-0.0270164350997
ACH-000784,-0.16235591388
ACH-000785,-0.7130834005159999
ACH-000787,-0.680426458716
ACH-000788,-0.347356112839
ACH-000791,-0.8930398114650001
ACH-000792,-0.708969744471
ACH-000794,-0.433696556863
ACH-000796,-0.586122292337
ACH-000799,-0.216348057646
ACH-000800,-0.46534506291199995
ACH-000802,-0.281084166338
ACH-000804,-0.557883844702
ACH-000805,-0.617591331442
ACH-000809,-0.20629837051199998
ACH-000810,-0.249281719291
ACH-000811,-0.08801712461380001
ACH-000817,-0.375387299617
ACH-000819,-0.0386275595103
ACH-000820,-0.08153515872360001
ACH-000821,-0.323895309678
ACH-000822,-0.22707691139699998
ACH-000823,-0.306521168365
ACH-000824,-0.1216674573
ACH-000827,-0.35184072446099995
ACH-000829,-0.934369253243
ACH-000831,-0.351741994403
ACH-000832,-0.817035622722
ACH-000833,-0.48779689258000003
ACH-000834,-0.320536840496
ACH-000835,-0.254930042883
ACH-000836,-0.130043620241
ACH-000837,-0.628406800008
ACH-000838,-0.38275801683300004
ACH-000839,-0.7320540466300001
ACH-000840,-0.14887413910800001
ACH-000841,-0.738326479563
ACH-000843,-0.181903354276
ACH-000846,-0.10325859081599999
ACH-000847,-0.533732195549
ACH-000848,-0.0963466563586
ACH-000849,-0.19368532881099998
ACH-000851,-0.565489137363
ACH-000855,-0.390316138126
ACH-000856,-0.565090744628
ACH-000858,-0.17592677109000002
ACH-000859,-0.699068042745
ACH-000861,-0.311551084847
ACH-000862,-0.674718901771
ACH-000865,-0.299431349359
ACH-000866,-0.225209933329
ACH-000867,-0.0242941211365
ACH-000869,-0.177853064309
ACH-000872,-0.0805471768481
ACH-000873,-0.298358467814
ACH-000876,-0.30513469632
ACH-000878,-0.0733553368332
ACH-000880,-0.42983925632200004
ACH-000881,0.23595315030000003
ACH-000882,-0.165054055581
ACH-000884,-0.506061377335
ACH-000885,-0.24895805904399998
ACH-000887,-0.250120409091
ACH-000888,-0.184995935755
ACH-000889,-0.139844121744
ACH-000890,-0.238276925679
ACH-000896,-0.7962729976590001
ACH-000898,-0.134686674871
ACH-000900,-0.662552085088
ACH-000901,-0.12398833462000002
ACH-000905,-0.269507381874
ACH-000906,-0.177376041294
ACH-000907,-0.373062583907
ACH-000910,-0.339398537113
ACH-000911,-0.428446336749
ACH-000912,-0.709155598283
ACH-000913,-0.119096197401
ACH-000915,-0.176912702647
ACH-000916,-0.510987705821
ACH-000917,-0.18677965610599997
ACH-000921,-0.316116437017
ACH-000924,-0.38537253548199996
ACH-000926,-0.327412362681
ACH-000928,-0.42180296804
ACH-000929,-0.575435564334
ACH-000932,0.262978941192
ACH-000935,-0.332568008191
ACH-000936,-1.01013015209
ACH-000937,-0.10949781593699999
ACH-000938,0.0558083080352
ACH-000939,0.331077617333
ACH-000941,-0.14208750704
ACH-000943,-0.384090792914
ACH-000946,-0.159213142523
ACH-000947,-0.0646824856575
ACH-000948,-0.523640471582
ACH-000950,-0.461812891193
ACH-000953,0.161674736496
ACH-000957,0.08782111110030001
ACH-000958,-0.311259653862
ACH-000960,-0.026776814669999996
ACH-000963,-0.526807792034
ACH-000968,-0.55431397355
ACH-000969,-0.265063588124
ACH-000973,-0.35038968071500004
ACH-000974,0.052059825135900004
ACH-000975,-0.5149159374210001
ACH-000976,-0.368433290352
ACH-000978,0.0013321337565499998
ACH-000980,-0.23644011269499998
ACH-000984,-0.563578712466
ACH-000986,-0.691995768028
ACH-000988,-0.167436650938
ACH-000993,-0.574480671482
ACH-000994,-0.46065923244400003
ACH-000996,-0.333547932077
ACH-001001,-0.156223542685
ACH-001020,0.00442156145475
ACH-001028,-0.327268326924
ACH-001031,-0.620371496903
ACH-001038,-0.179675933995
ACH-001048,-0.685942341016
ACH-001050,0.27064313192899997
ACH-001053,-0.45646602081200005
ACH-001054,-0.20702058252099997
ACH-001061,-0.664381437258
ACH-001067,-0.774918029461
ACH-001075,-0.5118866073539999
ACH-001096,-0.339023157607
ACH-001128,0.707975643437
ACH-001134,-0.6994791166169999
ACH-001151,-0.324761215832
ACH-001163,-0.0637616802339
ACH-001164,-0.226832866558
ACH-001173,-0.166719268444
ACH-001183,-0.831397894771
ACH-001184,-0.523000045669
ACH-001190,-0.381756893934
ACH-001192,-0.27550413774099997
ACH-001193,-0.958711151175
ACH-001196,-0.452080951391
ACH-001197,-0.9395845336900001
ACH-001205,-0.8213967153820001
ACH-001211,-0.352552934583
ACH-001212,-0.580449671164
ACH-001228,-0.290673059151
ACH-001232,-0.635349389277
ACH-001239,-0.493283572631
ACH-001274,-0.459627850448
ACH-001275,0.066990281968
ACH-001277,-0.448655082227
ACH-001278,-0.08211845490019999
ACH-001280,0.364914749992
ACH-001283,-0.78850964816
ACH-001289,-0.581865785312
ACH-001295,-0.389916977567
ACH-001300,-0.544807163131
ACH-001301,-0.551998298727
ACH-001302,-0.520561772766
ACH-001303,-0.590461082813
ACH-001306,-0.638093399222
ACH-001318,0.118949129071
ACH-001322,-0.554707940915
ACH-001328,-0.856260441372
ACH-001332,0.0262757314457
ACH-001333,-0.26172836986299997
ACH-001336,-0.6163449640950001
ACH-001340,-0.268102694199
ACH-001346,-0.327540740463
ACH-001353,-1.1776551193200002
ACH-001354,-0.315669231465
ACH-001367,-0.26828787363699996
ACH-001368,-0.107626780989
ACH-001374,-0.482156071293
ACH-001375,-0.610561616819
ACH-001377,-0.255110557387
ACH-001380,-0.542058306547
ACH-001391,-0.303450056804
ACH-001407,-0.633871935146
ACH-001408,-0.63471012999
ACH-001413,-0.616072765591
ACH-001430,-0.364108520845
ACH-001431,-0.604216052616
ACH-001450,-0.587290779288
ACH-001496,0.06305317148140001
ACH-001500,-0.156646629243
ACH-001521,-0.32152457524
ACH-001523,-0.926024821322
ACH-001532,0.08562796928470001
ACH-001536,-0.648993821297
ACH-001550,0.0986100078903
ACH-001552,-0.392826784339
ACH-001554,-0.532408728428
ACH-001645,-0.183903449271
ACH-001654,-0.393006066079
ACH-001715,-0.213032249952
ACH-001735,-0.571901290407
ACH-001736,-0.782801004217
ACH-001737,-0.429365597774
ACH-001740,-0.9259017766859999
ACH-001745,-1.01027937371
ACH-001750,-0.981331038028
ACH-001765,0.0103833401155
ACH-001956,-0.590181747333
ACH-001957,-0.207444313134
