,POU3F3 (5455)
ACH-000004,-0.07838751929339999
ACH-000007,-0.212165648253
ACH-000009,0.025026634037599995
ACH-000011,-0.201796849067
ACH-000012,-0.0849004083472
ACH-000013,-0.144427044116
ACH-000014,-0.179875685009
ACH-000015,-0.130708205912
ACH-000017,-0.362915866215
ACH-000018,-0.278909468757
ACH-000019,-0.338759095711
ACH-000021,-0.017720990567099998
ACH-000022,-0.164292512716
ACH-000025,-0.216770187003
ACH-000028,-0.0756371686845
ACH-000030,-0.276030845107
ACH-000035,-0.06802816600240001
ACH-000036,-0.198173960663
ACH-000037,-0.21270204208299998
ACH-000039,-0.109673284747
ACH-000040,-0.31785136854400003
ACH-000041,-0.159970686883
ACH-000042,0.041886095596400004
ACH-000045,-0.036234548034300006
ACH-000047,-0.0981727848646
ACH-000052,-0.183478912215
ACH-000053,-0.10529071997199999
ACH-000054,-0.296306651597
ACH-000055,-0.0794697349437
ACH-000060,-0.479194979719
ACH-000067,-0.21797066366999998
ACH-000070,-0.275833606074
ACH-000075,-0.33524654764199996
ACH-000078,-0.00532315564983
ACH-000082,-0.120776212371
ACH-000085,-0.14992490804000003
ACH-000086,-0.255786596109
ACH-000087,-0.0752945012512
ACH-000092,-0.315459209289
ACH-000095,-0.293613691389
ACH-000097,-0.100145706345
ACH-000098,-0.303662139943
ACH-000099,-0.015182638875
ACH-000108,-0.208815835808
ACH-000113,-0.0261948824665
ACH-000115,-0.194851466855
ACH-000116,-0.20921656513
ACH-000118,-0.08457194722549999
ACH-000120,-0.019601037750799997
ACH-000123,-0.111513499557
ACH-000127,-0.127312877883
ACH-000128,-0.432747733701
ACH-000132,-0.132101030763
ACH-000133,-0.245876611072
ACH-000137,-0.531009008138
ACH-000138,0.0497994798278
ACH-000142,-0.21754701815299998
ACH-000143,-0.026623231738100002
ACH-000146,-0.0294186287243
ACH-000148,-0.169699303252
ACH-000150,-0.125824352257
ACH-000152,-0.200072501362
ACH-000153,-0.09052360364010001
ACH-000159,-0.191301741718
ACH-000160,-0.12491202442600001
ACH-000163,-0.143239091116
ACH-000167,-0.395236463946
ACH-000168,0.009852829632649999
ACH-000169,-0.141288901173
ACH-000178,-0.261790184508
ACH-000182,-0.316457017912
ACH-000183,-0.20041172595400003
ACH-000188,-0.287895142018
ACH-000189,-0.0136058498667
ACH-000190,-0.195168992413
ACH-000198,-0.0717591300287
ACH-000204,-0.16806256278599999
ACH-000206,-0.299480476102
ACH-000207,-0.08433655360600001
ACH-000211,-0.151085965348
ACH-000215,-0.17408699757800003
ACH-000221,-0.357563990096
ACH-000222,-0.0355978227654
ACH-000223,-0.270094621943
ACH-000226,-0.6062112964899999
ACH-000227,-0.352150514842
ACH-000228,-0.466079452239
ACH-000231,-0.212695675556
ACH-000232,-0.270206481223
ACH-000233,-0.0294286454873
ACH-000234,-0.6455296868
ACH-000235,-0.151157093292
ACH-000237,-0.221499621975
ACH-000238,-0.155526479614
ACH-000243,-0.18574357075800002
ACH-000244,-0.147274247324
ACH-000246,-0.0444188217973
ACH-000248,-0.306263024221
ACH-000250,-0.18588169035100002
ACH-000251,-0.277238772558
ACH-000253,-0.175300839892
ACH-000255,-0.321169773622
ACH-000256,-0.169629161548
ACH-000257,-0.044130308945199995
ACH-000258,0.07237553412360001
ACH-000259,-0.10524229006000001
ACH-000260,-0.113115661074
ACH-000261,-0.23205346630399998
ACH-000262,-0.38409292293799996
ACH-000263,-0.10617039861199999
ACH-000264,0.006107993085439999
ACH-000265,-0.149391989645
ACH-000266,-0.129013971162
ACH-000272,-0.149432655606
ACH-000273,-0.20970389154199998
ACH-000274,-0.274938330322
ACH-000277,-0.114468385323
ACH-000278,-0.08806181479019999
ACH-000279,-0.17449436747299998
ACH-000280,-0.0441165468205
ACH-000281,-0.0849867498886
ACH-000288,-0.17934859921100002
ACH-000291,-0.19064676891899998
ACH-000293,-0.23304105129099997
ACH-000294,-0.065556265016
ACH-000295,-0.09918465211069999
ACH-000296,-0.10802752599300001
ACH-000302,-0.208104368418
ACH-000304,-0.08351525865460001
ACH-000307,-0.250112969578
ACH-000308,-0.166666072009
ACH-000310,-0.06967197977339999
ACH-000311,-0.0120183682738
ACH-000312,-0.159070007846
ACH-000315,-0.3682566534
ACH-000316,-0.31446320544100004
ACH-000317,-0.19269974979499999
ACH-000318,-0.234829882454
ACH-000319,-0.342865600238
ACH-000320,0.0817321569034
ACH-000322,-0.217434745825
ACH-000323,-0.306511419819
ACH-000324,-0.232428993398
ACH-000329,-0.320324996475
ACH-000330,-0.162771113992
ACH-000331,-0.413070666812
ACH-000332,-0.0660524179833
ACH-000334,0.058002536823199995
ACH-000335,-0.187272104319
ACH-000336,-0.27905699746199997
ACH-000337,-0.134393234329
ACH-000339,-0.260825879573
ACH-000341,-0.25832097275800003
ACH-000348,-0.418608031809
ACH-000350,-0.191569977418
ACH-000352,-0.21986236039
ACH-000356,-0.123242275065
ACH-000361,-0.22275709212900002
ACH-000362,-0.051688434530699996
ACH-000363,-0.23427518124699998
ACH-000364,-0.411181807247
ACH-000365,-0.140757457686
ACH-000366,-0.12263536476399998
ACH-000368,-0.423510593711
ACH-000374,-0.159994657703
ACH-000375,-0.262889950106
ACH-000376,-0.10270312934800001
ACH-000381,-0.22510288410100002
ACH-000383,-0.102683385315
ACH-000387,-0.0372097764654
ACH-000389,-0.323990417168
ACH-000390,-0.15064868839099999
ACH-000393,-0.149537141358
ACH-000395,0.10218559326400001
ACH-000397,-0.0515798254321
ACH-000401,-0.173545684313
ACH-000402,-0.44261667014600004
ACH-000403,-0.220840174411
ACH-000404,-0.315887707939
ACH-000406,-0.147620637157
ACH-000407,-0.24046431206399999
ACH-000408,-0.0048453348949399995
ACH-000410,-0.21543178535799998
ACH-000411,-0.196799044321
ACH-000414,-0.16799083840100001
ACH-000415,-0.315324270081
ACH-000416,-0.193901719415
ACH-000420,-0.06152462342330001
ACH-000421,-0.338782434303
ACH-000424,-0.24695387287099999
ACH-000425,-0.267639806008
ACH-000426,-0.13333431280400002
ACH-000427,-0.313677910102
ACH-000433,0.047062504676000004
ACH-000436,-0.21129436098
ACH-000444,-0.038611702590800004
ACH-000445,-0.24923013133299998
ACH-000448,-0.0454850042473
ACH-000450,-0.494971784295
ACH-000452,-0.241308389778
ACH-000454,-0.520505164283
ACH-000458,-0.2981032641
ACH-000459,0.060846726606000004
ACH-000460,-0.144947922364
ACH-000461,-0.17299305535300002
ACH-000463,-0.412605936356
ACH-000464,-0.425985835994
ACH-000466,-0.128503872279
ACH-000467,-0.151225657874
ACH-000468,-0.10366620748199999
