,ENO3 (2027)
ACH-000004,-0.263483072093
ACH-000007,-0.319085534542
ACH-000009,-0.294573471719
ACH-000011,-0.18939296687600002
ACH-000012,-0.168646802905
ACH-000013,-0.200228702217
ACH-000014,-0.36021608185000004
ACH-000015,-0.24442279248000004
ACH-000017,-0.3085760866
ACH-000018,-0.155992202419
ACH-000019,-0.0265055559517
ACH-000021,-0.207892499174
ACH-000022,-0.165441893087
ACH-000025,-0.328892904292
ACH-000028,-0.0558760473384
ACH-000030,-0.13526558333900002
ACH-000035,0.038396420761
ACH-000036,-0.280124806604
ACH-000037,0.017345714907
ACH-000039,-0.24505501890999998
ACH-000040,-0.422127211972
ACH-000041,-0.385876444265
ACH-000042,-0.46415077134599997
ACH-000045,-0.46079746184500003
ACH-000047,-0.293229125842
ACH-000052,-0.39427426236199997
ACH-000053,-0.05336260923669999
ACH-000054,-0.22420402186299998
ACH-000055,-0.22398871307100002
ACH-000060,-0.297740225185
ACH-000067,-0.31562959609700003
ACH-000070,-0.37503681581299997
ACH-000075,-0.328972163904
ACH-000078,-0.23258439230300001
ACH-000082,-0.312460826804
ACH-000085,0.0710685615071
ACH-000086,-0.205290497762
ACH-000087,-0.0584636869275
ACH-000092,0.00640965145964
ACH-000095,-0.166928678996
ACH-000097,-0.118313296712
ACH-000098,-0.310779208303
ACH-000099,-0.170018732077
ACH-000108,-0.22444441333299997
ACH-000113,-0.145304715878
ACH-000115,-0.0538590675799
ACH-000116,-0.20142249239
ACH-000118,-0.273980776369
ACH-000120,-0.24206081519499997
ACH-000123,-0.313524263864
ACH-000127,-0.119955579132
ACH-000128,-0.40630366506
ACH-000132,-0.219509278477
ACH-000133,-0.282918043069
ACH-000137,0.0374939706638
ACH-000138,-0.34720001398
ACH-000142,-0.19217055630399998
ACH-000143,-0.202514710174
ACH-000146,-0.145176830477
ACH-000148,-0.18193890115800002
ACH-000150,-0.30961198088799996
ACH-000152,-0.10989581190400001
ACH-000153,-0.384721752666
ACH-000159,-0.225533250822
ACH-000160,-0.0569351681085
ACH-000163,-0.283961093328
ACH-000167,-0.304528123401
ACH-000168,-0.368097867206
ACH-000169,-0.278757537046
ACH-000178,-0.051289333996000004
ACH-000182,-0.21504721720800002
ACH-000183,-0.22475027209100001
ACH-000188,-0.211123491611
ACH-000189,-0.0600378962855
ACH-000190,-0.186715722896
ACH-000198,-0.17630480645899999
ACH-000204,-0.17965637199599999
ACH-000206,0.0410006046241
ACH-000207,-0.460434313892
ACH-000211,-0.146814032496
ACH-000215,-0.216966530298
ACH-000221,-0.275091103891
ACH-000222,-0.109208969086
ACH-000223,-0.131678065197
ACH-000226,-0.422745552148
ACH-000227,-0.558804474102
ACH-000228,-0.288854701831
ACH-000231,-0.23270051175099998
ACH-000232,-0.0988129366885
ACH-000233,-0.20490766129299998
ACH-000234,-0.18156113305799998
ACH-000235,-0.29401343886500003
ACH-000237,-0.20750237763300003
ACH-000238,-0.188609820073
ACH-000243,-0.331586421922
ACH-000244,-0.23874385489500002
ACH-000246,-0.23367231770999997
ACH-000248,-0.0607172353752
ACH-000250,-0.24779843768100002
ACH-000251,-0.288426307881
ACH-000253,-0.19168200956300002
ACH-000255,-0.09477000904680001
ACH-000256,-0.278145830376
ACH-000257,-0.168261599826
ACH-000258,-0.179264879227
ACH-000259,-0.16825903011799997
ACH-000260,-0.207055264928
ACH-000261,-0.11373541705399999
ACH-000262,-0.109473130636
ACH-000263,-0.189015586827
ACH-000264,-0.100910769678
ACH-000265,-0.45456133803000004
ACH-000266,-0.293284767218
ACH-000272,-0.157128080208
ACH-000273,-0.143359133078
ACH-000274,-0.21887670406800003
ACH-000277,-0.437473696171
ACH-000278,-0.22906401257
ACH-000279,-0.404293631742
ACH-000280,-0.204792443224
ACH-000281,-0.265419208334
ACH-000288,-0.44477798881
ACH-000291,-0.286402859538
ACH-000293,-0.222122012031
ACH-000294,-0.10213012347000001
ACH-000295,0.193754206594
ACH-000296,-0.264103874543
ACH-000302,0.0022424259324000002
ACH-000304,0.0223066612909
ACH-000307,-0.109743613017
ACH-000308,-0.14332084673
ACH-000310,-0.168398415048
ACH-000311,-0.198685039568
ACH-000312,-0.305194233562
ACH-000315,0.13188908663499999
ACH-000316,-0.35691099492
ACH-000317,-0.181841636866
ACH-000318,-0.222713055505
ACH-000319,-0.10389295286900001
ACH-000320,-0.26598354500599997
ACH-000322,-0.203707502081
ACH-000323,-0.517308325406
ACH-000324,-0.226621975185
ACH-000329,-0.107483915901
ACH-000330,-0.18687940099599998
ACH-000331,-0.220636122348
ACH-000332,-0.162291303661
ACH-000334,-0.07754573480480001
ACH-000335,-0.386175752474
ACH-000336,-0.21054001755999996
ACH-000337,-0.26274038663800003
ACH-000339,-0.224437452197
ACH-000341,-0.297786353343
ACH-000348,-0.157188260195
ACH-000350,-0.0590279427312
ACH-000352,-0.355851354657
ACH-000356,-0.44387758312799996
ACH-000361,-0.27779492480900003
ACH-000362,-0.148289630012
ACH-000363,-0.19300007883200002
ACH-000364,-0.101503317138
ACH-000365,-0.11157301140499999
ACH-000366,-0.161650376243
ACH-000368,-0.0204338124487
ACH-000374,0.151894285899
ACH-000375,-0.467325153843
ACH-000376,-0.0342894228196
ACH-000381,-0.255597624107
ACH-000383,-0.193712775588
ACH-000387,-0.153474244673
ACH-000389,-0.42444136211499994
ACH-000390,-0.187895812477
ACH-000393,-0.240983022525
ACH-000395,0.13725966150399999
ACH-000397,-0.07100299600610001
ACH-000401,-0.323470178871
ACH-000402,-0.151289369053
ACH-000403,-0.155953895743
ACH-000404,-0.17594165849399998
ACH-000406,-0.15510842365
ACH-000407,-0.231482024416
ACH-000408,-0.21878168117600003
ACH-000410,-0.14256105314200002
ACH-000411,-0.317556500875
ACH-000414,-0.23652036991300002
ACH-000415,-0.335142163813
ACH-000416,-0.256446359332
ACH-000420,-0.16864733184099998
ACH-000421,-0.21627691495499998
ACH-000424,0.0511816490169
ACH-000425,-0.173984784932
ACH-000426,-0.421125988944
ACH-000427,-0.28762938063
ACH-000433,-0.261117937298
ACH-000436,-0.23938184366300003
ACH-000444,-0.161504531848
ACH-000445,-0.0672078767318
ACH-000448,-0.142703516091
ACH-000450,-0.246603686533
ACH-000452,-0.18318969727899997
ACH-000454,-0.126523816898
ACH-000458,-0.15661223206299998
ACH-000459,-0.136942207986
ACH-000460,-0.11741719420600001
ACH-000461,0.066373077061
ACH-000463,-0.40623616277400004
ACH-000464,-0.35905036494599996
ACH-000466,-0.138451736711
ACH-000467,-0.22739474400499998
ACH-000468,-0.25731079725699996
ACH-000469,-0.310923655523
ACH-000470,-0.23848056971
ACH-000471,-0.180555096719
ACH-000472,-0.126150375929
ACH-000473,-0.06534749980740001
ACH-000475,-0.271193632615
ACH-000476,-0.22882790715100002
ACH-000477,-0.330163810062
ACH-000480,-0.15603217674699998
ACH-000481,-0.15746881055700002
ACH-000483,-0.383468321185
ACH-000484,-0.0610706613181
ACH-000485,-0.390947067093
ACH-000486,-0.188986258372
ACH-000487,-0.38327616092600003
ACH-000488,-0.12325008232000001
ACH-000490,-0.157592119649
ACH-000491,-0.233062339477
ACH-000495,-0.165539916923
ACH-000496,-0.195472012988
ACH-000499,-0.112841046492
ACH-000500,-0.09996865509680002
ACH-000502,-0.17876647525199998
ACH-000503,-0.0528193371179
ACH-000505,-0.190304793203
ACH-000507,0.040787194924
ACH-000510,-0.20492158725200002
ACH-000511,-0.261760140449
ACH-000512,-0.20396856532699997
ACH-000516,-0.22118673078499998
ACH-000517,-0.224661231373
ACH-000518,-0.241940081028
ACH-000520,-0.252274977708
ACH-000521,-0.170336230478
ACH-000522,-0.189911150159
ACH-000524,-0.3019234802
ACH-000527,-0.327850684017
ACH-000528,-0.0595434534428
ACH-000537,-0.421905349309
ACH-000541,-0.0450486329483
ACH-000542,-0.162865797533
ACH-000544,0.0113188147166
ACH-000545,-0.194164997951
ACH-000547,-0.14482637522800001
