,URGCP (55665)
ACH-000004,0.0734873438716
ACH-000007,-0.17910343756900002
ACH-000009,-0.145721971119
ACH-000011,-0.262329504065
ACH-000012,-0.051218621521
ACH-000013,-0.019510306847400002
ACH-000014,0.04678151786069999
ACH-000015,-0.0476518820229
ACH-000017,-0.046496495862499994
ACH-000018,0.05536355880319999
ACH-000019,-0.355815503695
ACH-000021,-0.0594669672291
ACH-000022,-0.0871729980155
ACH-000025,-0.08576878662139999
ACH-000028,-0.126294641646
ACH-000030,0.022409424111
ACH-000035,-0.09830390627999999
ACH-000036,-0.00726027032729
ACH-000037,0.142543588398
ACH-000039,-0.016348567115
ACH-000040,-0.0631610398128
ACH-000041,-0.18355736296300001
ACH-000042,-0.106787031406
ACH-000045,-0.109591436517
ACH-000047,-0.333372053957
ACH-000052,-0.0855387421637
ACH-000053,-0.16559139319900001
ACH-000054,-0.328414044665
ACH-000055,-0.051235029348800004
ACH-000060,-0.142916836621
ACH-000067,-0.04621143195719999
ACH-000070,0.0640327244966
ACH-000075,-0.278052997859
ACH-000078,-0.183690202091
ACH-000082,-0.24536230427499997
ACH-000085,0.06349139416170001
ACH-000086,-0.020291482362799998
ACH-000087,-0.034139000860000004
ACH-000092,-0.0645513274866
ACH-000095,-0.127242027238
ACH-000097,-0.143844935388
ACH-000098,0.077773104163
ACH-000099,-0.061391673109400004
ACH-000108,-0.13797794390999998
ACH-000113,-0.113177144203
ACH-000115,-0.40011649006
ACH-000116,-0.202146599038
ACH-000118,-0.0433478947723
ACH-000120,-0.0753959530423
ACH-000123,-0.16439896134
ACH-000127,0.0298188240129
ACH-000128,-0.110092847634
ACH-000132,0.123448670377
ACH-000133,-0.07372146248410001
ACH-000137,0.11046272559499999
ACH-000138,0.06620456217609999
ACH-000142,-0.0963123556983
ACH-000143,0.120057854792
ACH-000146,-0.157551285538
ACH-000148,-0.0861386858041
ACH-000150,-0.1307980975
ACH-000152,-0.018149099189799997
ACH-000153,0.0140378116113
ACH-000159,-0.363809247418
ACH-000160,0.0301451588656
ACH-000163,0.0682917673889
ACH-000167,0.404482492373
ACH-000168,-0.18012867548300002
ACH-000169,-0.0962586089571
ACH-000178,-0.168364106904
ACH-000182,-0.20391327543200002
ACH-000183,0.0253456181015
ACH-000188,-0.091697150746
ACH-000189,-0.217602165165
ACH-000190,-0.275633665189
ACH-000198,-0.0566518045694
ACH-000204,0.0595702017519
ACH-000206,0.085033156104
ACH-000207,-0.03934245114169999
ACH-000211,-0.108459543083
ACH-000215,-0.0742645952118
ACH-000221,-0.17710624531
ACH-000222,-0.0466200740876
ACH-000223,0.028915798538299998
ACH-000226,-0.19115359719500002
ACH-000227,-0.164154946444
ACH-000228,-0.31665162752500003
ACH-000231,-0.13561741647199999
ACH-000232,-0.0577484941595
ACH-000233,-0.0015278239468
ACH-000234,-0.13390705739800002
ACH-000235,-0.144596150286
ACH-000237,-0.09285496381370001
ACH-000238,0.0817185218353
ACH-000243,-0.224139021407
ACH-000244,-0.250186411052
ACH-000246,-0.12561746422599998
ACH-000248,0.0669276315937
ACH-000250,-0.242356603489
ACH-000251,0.24510221027100002
ACH-000253,-0.125567137753
ACH-000255,-0.207897440877
ACH-000256,0.057318397261699995
ACH-000257,-0.252406415279
ACH-000258,0.07807827958239999
ACH-000259,-0.0290501157185
ACH-000260,-0.0741769243718
ACH-000261,-0.235848394582
ACH-000262,-0.119501688805
ACH-000263,-0.110693450624
ACH-000264,-0.26850515904
ACH-000265,-0.0886575758132
ACH-000266,-0.165177253139
ACH-000272,-0.158826953632
ACH-000273,-0.0497495832166
ACH-000274,0.0456963016801
ACH-000277,0.0279703623983
ACH-000278,0.058894769526899995
ACH-000279,-0.0402980688059
ACH-000280,-0.06086995650169999
ACH-000281,0.020386163993400003
ACH-000288,-0.170712429054
ACH-000291,-0.029486237922600002
ACH-000293,-0.357230499097
ACH-000294,-0.160114680721
ACH-000295,0.174925326701
ACH-000296,0.24151476132599997
ACH-000302,-0.165864475208
ACH-000304,-0.256834333204
ACH-000307,0.0404551020197
ACH-000308,-0.23503915316
ACH-000310,-0.35452542321
ACH-000311,-0.23828116833500002
ACH-000312,-0.0904572385672
ACH-000315,-0.0037808365658299997
ACH-000316,-0.027611331749800003
ACH-000317,0.5492860284350001
ACH-000318,-0.0696029411553
ACH-000319,-0.011091465252200002
ACH-000320,0.192609444622
ACH-000322,-0.00252275371322
ACH-000323,-0.0492556786087
ACH-000324,-0.115666269173
ACH-000329,-0.132782666383
ACH-000330,-0.023821401485
ACH-000331,-0.153327358868
ACH-000332,-0.316787783971
ACH-000334,0.0256023491872
ACH-000335,0.17814332256700002
ACH-000336,0.0462975515711
ACH-000337,-0.319260947892
ACH-000339,-0.115602216051
ACH-000341,-0.045360937104400006
ACH-000348,0.286018890759
ACH-000350,-0.11980139493200001
ACH-000352,0.00803365210407
ACH-000356,-0.318564784913
ACH-000361,-0.09553437413270001
ACH-000362,-0.196458445687
ACH-000363,-0.0990385825678
ACH-000364,-0.09996540690109999
ACH-000365,-0.0765582104937
ACH-000366,-0.055674006526699994
ACH-000368,0.04585876156359999
ACH-000374,-0.19523528395999998
ACH-000375,0.00861524292145
ACH-000376,-0.0246938568079
ACH-000381,-0.106569954818
ACH-000383,-0.0390867229095
ACH-000387,-0.0339719111995
ACH-000389,-0.302027657103
ACH-000390,-0.09053666048239999
ACH-000393,-0.220723306915
ACH-000395,0.0254593229827
ACH-000397,-0.0929334509261
ACH-000401,0.041015105833800004
ACH-000402,0.334096794819
ACH-000403,-0.14496892220000002
ACH-000404,-0.112487668144
ACH-000406,-0.123197135046
ACH-000407,-0.028369214039999997
ACH-000408,-0.0918743606508
ACH-000410,-0.0369835656365
ACH-000411,-0.29908262619000003
ACH-000414,-0.158033922049
ACH-000415,-0.19546198302
ACH-000416,-0.060617146144
ACH-000420,-0.334720800551
ACH-000421,-0.094561604959
ACH-000424,-0.10479651949999999
ACH-000425,-0.21414385621800003
ACH-000426,-0.153254093808
ACH-000427,-0.0705628881376
ACH-000433,-0.0871288990945
ACH-000436,-0.0060302752999099995
ACH-000444,-0.347416746638
ACH-000445,-0.0247287367166
ACH-000448,-0.215794771367
ACH-000450,0.0056512224662
ACH-000452,-0.326856861188
ACH-000454,-0.0419369640376
ACH-000458,-0.0471317173236
ACH-000459,0.0412478467621
ACH-000460,-0.119319763943
ACH-000461,-0.0332776849824
ACH-000463,-0.24383713567600002
ACH-000464,-0.18653462067899998
ACH-000466,0.12593473789
ACH-000467,-0.0147701294007
ACH-000468,-0.0459558563806
ACH-000469,0.041364679313300005
ACH-000470,-0.005074446296749999
ACH-000471,-0.226008954425
ACH-000472,-0.024841515806400004
ACH-000473,0.111176370373
ACH-000475,-0.10841716169099999
ACH-000476,-0.199879902478
ACH-000477,-0.215447649901
ACH-000480,0.0969108053152
ACH-000481,-0.0598578658754
ACH-000483,0.18175652172
ACH-000484,-0.0672615852103
ACH-000485,0.144779553871
ACH-000486,-0.0953498264758
ACH-000487,0.007634594881279999
ACH-000488,-0.035009778314
ACH-000490,-0.1958455332
ACH-000491,-0.0989302932423
ACH-000495,-0.0979941852441
ACH-000496,0.0752489863208
ACH-000499,-0.0143822177204
ACH-000500,-0.0427520857445
ACH-000502,-0.21091408969500003
ACH-000503,-0.164340500899
ACH-000505,-0.014648001716100001
