,EHHADH (1962)
ACH-000004,0.010664778496100001
ACH-000007,0.246892690643
ACH-000009,-0.173771384967
ACH-000011,0.133618352339
ACH-000012,0.0351763005467
ACH-000013,0.136618075952
ACH-000014,-0.08563454996160001
ACH-000015,0.0790431357798
ACH-000017,0.0397451879408
ACH-000018,-0.047265584272099995
ACH-000019,0.0698522317302
ACH-000021,0.0949323771937
ACH-000022,0.07834310962589999
ACH-000025,-0.0643110350253
ACH-000028,0.139134112513
ACH-000030,-0.05917076711569999
ACH-000035,0.0594864411982
ACH-000036,0.0882415102754
ACH-000037,0.23130303037099997
ACH-000039,0.00180424152154
ACH-000040,0.0489434456663
ACH-000041,0.17379343562
ACH-000042,-0.146728645731
ACH-000045,-0.08169614165
ACH-000047,0.00451544310239
ACH-000052,0.0767892251957
ACH-000053,0.0110901979684
ACH-000054,-0.009656504163329999
ACH-000055,-0.039471161789300005
ACH-000060,-0.0019670031473
ACH-000067,0.0814094352872
ACH-000070,0.0212461482855
ACH-000075,0.347540313309
ACH-000078,0.041029586622099996
ACH-000082,0.197343693032
ACH-000085,-0.0140976286753
ACH-000086,0.12253507334699999
ACH-000087,-0.039965114143
ACH-000092,-0.0700953397613
ACH-000095,-0.0135978281052
ACH-000097,0.0644447241236
ACH-000098,0.0148519805412
ACH-000099,-0.00839825022269
ACH-000108,0.0150676647585
ACH-000113,0.05450341052490001
ACH-000115,0.107039566729
ACH-000116,-0.00111354695437
ACH-000118,0.046575082469300005
ACH-000120,0.0352265832944
ACH-000123,0.0496226358567
ACH-000127,0.00505292039144
ACH-000128,-0.174397039353
ACH-000132,0.041064001137999996
ACH-000133,0.12073073586100001
ACH-000137,0.143356248869
ACH-000138,0.0462500251403
ACH-000142,0.165957915344
ACH-000143,0.0176427588922
ACH-000146,-0.03712360193380001
ACH-000148,0.0912195255846
ACH-000150,0.00808686191296
ACH-000152,0.0240251526402
ACH-000153,0.276195227597
ACH-000159,0.0568068270911
ACH-000160,-0.0784239428103
ACH-000163,0.115441775888
ACH-000167,0.0892968479904
ACH-000168,0.0945988765388
ACH-000169,-0.0609612696435
ACH-000178,0.10366682756699999
ACH-000182,-0.06118508553730001
ACH-000183,0.027946538930599996
ACH-000188,0.12029938007200001
ACH-000189,0.42889704161799996
ACH-000190,0.0860135605972
ACH-000198,-0.0507039172058
ACH-000204,0.24390571807300002
ACH-000206,0.152554976971
ACH-000207,-0.253078516598
ACH-000211,0.10514469055600001
ACH-000215,0.046208076829500004
ACH-000221,0.0482632685789
ACH-000222,0.123991264873
ACH-000223,0.16934785962499999
ACH-000226,0.207907071904
ACH-000227,-0.209262266221
ACH-000228,0.157553458858
ACH-000231,-0.0591005241996
ACH-000232,-0.09245539193160002
ACH-000233,0.09144433234829999
ACH-000234,0.0115165331238
ACH-000235,0.114464796752
ACH-000237,0.05668740137569999
ACH-000238,-0.147235380753
ACH-000243,0.14636789331
ACH-000244,0.0214501069227
ACH-000246,0.0390090236338
ACH-000248,0.0443603438232
ACH-000250,0.101469338933
ACH-000251,0.103098026775
ACH-000253,0.00505937685275
ACH-000255,0.0500059723273
ACH-000256,-0.0397196987442
ACH-000257,0.129837265137
ACH-000258,-0.0752318567509
ACH-000259,0.0897494242012
ACH-000260,0.06742915666619999
ACH-000261,0.036682266955199994
ACH-000262,0.161595356402
ACH-000263,0.336961723006
ACH-000264,0.14792141316500002
ACH-000265,0.0475097735541
ACH-000266,0.0490195853271
ACH-000272,0.0892717322192
ACH-000273,0.019277467633799998
ACH-000274,-0.212353030434
ACH-000277,-0.049968403845300005
ACH-000278,-0.14279454860500002
ACH-000279,-0.0827697481295
ACH-000280,0.08666811698719999
ACH-000281,0.18172956348799998
ACH-000288,0.109494376109
ACH-000291,0.123931056702
ACH-000293,-0.00793967204561
ACH-000294,-0.0879873002258
ACH-000295,-0.00256413341495
ACH-000296,0.15087622956
ACH-000302,0.114839879705
ACH-000304,-0.0669623665881
ACH-000307,-0.019292892838099998
ACH-000308,0.143038453682
ACH-000310,0.012240279045899999
ACH-000311,0.0777858071674
ACH-000312,0.162108097259
ACH-000315,-0.00782280695873
ACH-000316,0.166209779082
ACH-000317,0.275986479234
ACH-000318,0.020009930740900003
ACH-000319,0.334973003423
ACH-000320,0.13496154810900002
ACH-000322,0.0838179446898
ACH-000323,-0.041750573661000004
ACH-000324,-0.00113145928049
ACH-000329,0.025659122653900003
ACH-000330,0.03699378013830001
ACH-000331,0.119057268969
ACH-000332,0.14025833563100001
ACH-000334,0.328731900168
ACH-000335,-0.125026845002
ACH-000336,0.27813173651900003
ACH-000337,0.10887025552400001
ACH-000339,0.0586620658174
ACH-000341,0.0955702918415
ACH-000348,0.132868365663
ACH-000350,-0.08654698481789999
ACH-000352,-0.0662661432546
ACH-000356,0.111720694675
ACH-000361,0.0698113709001
ACH-000362,-0.09605189562689999
ACH-000363,-0.0694826669859
ACH-000364,0.142022843913
ACH-000365,0.0455400645759
ACH-000366,0.0632283454702
ACH-000368,0.101804661407
ACH-000374,0.28015116391
ACH-000375,0.000363246259566
ACH-000376,0.11026209722699999
ACH-000381,0.116796071
ACH-000383,0.0818161625132
ACH-000387,-0.122536437233
ACH-000389,0.08019263630760001
ACH-000390,0.168040016497
ACH-000393,0.168318284671
ACH-000395,0.0646089541725
ACH-000397,0.00140796115452
ACH-000401,0.09422426391760001
ACH-000402,0.00890102688244
ACH-000403,0.028429610538
ACH-000404,-0.06192493736330001
ACH-000406,0.0399529761849
ACH-000407,0.0145634552776
ACH-000408,0.0335625438362
ACH-000410,0.055977795022300006
ACH-000411,0.205425697001
ACH-000414,0.031405767088200004
ACH-000415,0.0431875102561
ACH-000416,0.020763349728299997
ACH-000420,0.12402405460999999
ACH-000421,-0.037953036966
ACH-000424,0.055194781879900005
ACH-000425,0.0633893934308
ACH-000426,0.035281816428099994
ACH-000427,0.288789555427
ACH-000433,0.212030891607
ACH-000436,0.0912063425206
ACH-000444,0.190722489307
ACH-000445,0.07465321794
ACH-000448,-0.00178151847516
ACH-000450,-0.0360856289578
ACH-000452,0.08486429940680001
ACH-000454,0.125225997866
ACH-000458,-0.0036842509733899997
ACH-000459,-0.23998794920299998
ACH-000460,-0.0812511470674
ACH-000461,0.09306866286
ACH-000463,0.015211549328
ACH-000464,0.216903811069
ACH-000466,0.0450914438678
ACH-000467,0.0292300159473
ACH-000468,0.037154181455099994
ACH-000469,0.120010257565
ACH-000470,0.0283139833235
ACH-000471,0.15115404697
ACH-000472,0.0313212831485
ACH-000473,0.241548769601
ACH-000475,0.010757266267200001
ACH-000476,0.0541864554913
ACH-000477,0.055598484349600005
ACH-000480,-0.0342442392132
ACH-000481,0.0392734891021
ACH-000483,0.106698286256
ACH-000484,0.055870552801299996
ACH-000485,0.086106163566
ACH-000486,0.12926198269300002
ACH-000487,0.105208563873
ACH-000488,-0.0339756154349
ACH-000490,0.00025681073324
ACH-000491,0.0669283503638
ACH-000495,-0.132303822205
ACH-000496,0.036485739548199995
ACH-000499,0.222013519956
ACH-000500,-0.0809689165736
ACH-000502,0.0890994327352
ACH-000503,-0.015151226534500002
ACH-000505,0.179156360091
ACH-000507,0.145641644354
ACH-000510,0.14785257319700001
ACH-000511,0.07093350711839999
ACH-000512,0.17908470146699998
ACH-000516,0.142858269873
ACH-000517,-0.00468398924011
ACH-000518,0.10386874449200001
ACH-000520,0.11742428044299999
ACH-000521,0.0498967621522
ACH-000522,0.00976460910953
ACH-000524,-0.0028480984529099997
ACH-000527,0.07129780592410001
ACH-000528,-0.0926917521977
ACH-000537,0.0903033625896
ACH-000541,0.065291337952
ACH-000542,-0.0843151400797
ACH-000544,0.131711082536
ACH-000545,0.013443435180000001
ACH-000547,-0.141540852785
ACH-000548,0.116101202489
ACH-000549,0.037184564496
ACH-000550,-0.000178571876203
ACH-000552,-0.017820377619400002
ACH-000556,0.0628881645853
ACH-000557,0.256233007633
ACH-000570,0.10068499367599999
ACH-000571,0.18917022771400002
ACH-000573,-0.0018581550633199999
ACH-000576,-0.026056188798599996
ACH-000580,-0.12266913265999999
ACH-000584,0.11241961111300001
ACH-000585,0.0142605297674
ACH-000588,0.0858481163802
ACH-000589,0.115756254251
ACH-000591,0.07590628003589998
ACH-000593,0.0350788193621
ACH-000600,0.171223837783
ACH-000601,-0.0334287152061
ACH-000604,0.114441664892
ACH-000605,0.0331299379652
ACH-000606,0.245554208651
ACH-000608,-0.061044518749699996
ACH-000614,-0.09621347409919999
ACH-000616,0.111146928255
ACH-000618,0.06296206564069999
ACH-000619,-0.0894206034611
ACH-000620,-0.00432013555527
ACH-000621,0.00102240977051
ACH-000622,-0.0526860051994
ACH-000623,0.0416447475688
ACH-000624,0.0686964457845
ACH-000627,-0.032071646248
ACH-000630,0.0705423156195
ACH-000632,0.186848745669
ACH-000633,-0.105653471305
ACH-000637,0.167229343789
ACH-000638,0.0661092882742
ACH-000646,0.168152574001
ACH-000647,0.116213349748
ACH-000648,0.032102204184400004
ACH-000649,0.14865128957
ACH-000651,0.0706352825713
ACH-000652,0.130370033581
ACH-000653,0.28003932126
ACH-000657,0.0480850308212
ACH-000658,-0.0106662995004
ACH-000661,0.070607873416
ACH-000662,0.0362348508199
ACH-000663,0.0576840267788
ACH-000665,0.139874089209
ACH-000671,0.053237471879699995
ACH-000673,0.0113377687281
ACH-000676,0.08002177272250001
ACH-000677,0.257130015632
ACH-000681,0.123971025268
ACH-000682,0.05217666816319999
ACH-000683,0.0827050657643
ACH-000684,-0.0309718248839
ACH-000688,-0.0500711981848
ACH-000693,0.101712074544
ACH-000694,0.0981879086276
ACH-000695,-0.0389574128982
ACH-000696,0.08203440211060001
ACH-000697,0.027183256663199998
ACH-000699,0.0369202412553
ACH-000701,-0.15726128148600002
ACH-000706,-0.0604121312246
ACH-000711,0.0129412074706
ACH-000713,0.00857310869971
ACH-000714,-0.09201692393480002
ACH-000718,-0.011104108244900001
ACH-000720,0.136859618913
ACH-000721,0.0681149466867
ACH-000724,-0.086849947458
ACH-000725,0.08870733913329999
ACH-000732,0.27519289199700003
ACH-000734,0.0456938033598
ACH-000735,-0.09816852721349999
ACH-000736,-0.0217550020142
ACH-000738,-0.031083355980599997
ACH-000746,0.017150167063
ACH-000747,0.06765646516990001
ACH-000748,0.016087224164
ACH-000753,0.01538991
ACH-000756,0.029478248271599998
ACH-000757,-0.23560819735
ACH-000758,0.0474007015759
ACH-000760,0.060600210091699996
ACH-000763,-0.0394422532062
ACH-000764,0.16633707229
ACH-000765,0.00539387238772
ACH-000766,0.15469634145400002
ACH-000767,0.17168058614700002
ACH-000768,0.0677871944715
ACH-000769,0.0654453621632
ACH-000770,0.0741012126565
ACH-000771,0.0272225593035
ACH-000773,-0.010582543504899998
ACH-000776,0.141291170385
ACH-000777,0.0037974646785800003
ACH-000778,0.0796259917894
