,RPAP2 (79871)
ACH-000004,-0.941514634692
ACH-000007,-0.814774031277
ACH-000009,-1.22408164792
ACH-000011,-0.788622983692
ACH-000012,-0.700793563
ACH-000013,-0.991471376067
ACH-000014,-0.9817441772
ACH-000015,-0.90926532445
ACH-000017,-0.8227419719969999
ACH-000018,-0.8471877882459999
ACH-000019,-1.44928313911
ACH-000021,-1.0400744888299998
ACH-000022,-1.07352158589
ACH-000025,-1.0896870081
ACH-000028,-0.968809497007
ACH-000030,-1.08544113455
ACH-000035,-1.14284405422
ACH-000036,-0.9307624163860001
ACH-000037,-0.852747950227
ACH-000039,-0.911308575466
ACH-000040,-0.98308491938
ACH-000041,-0.707742373048
ACH-000042,-0.9141996982899999
ACH-000045,-1.07503998257
ACH-000047,-1.04084828529
ACH-000052,-0.612915727977
ACH-000053,-1.14818822836
ACH-000054,-1.1175501095799998
ACH-000055,-1.24736435537
ACH-000060,-0.6800233442039999
ACH-000067,-0.960651211511
ACH-000070,-0.9266487114309999
ACH-000075,-1.37219654791
ACH-000078,-0.772764560139
ACH-000082,-0.8963830654799999
ACH-000085,-1.0503830255600002
ACH-000086,-0.9918107122130001
ACH-000087,-0.8948926194910001
ACH-000092,-0.849366450737
ACH-000095,-1.0989537233700002
ACH-000097,-1.26490852686
ACH-000098,-0.9553517179359999
ACH-000099,-0.9385196669
ACH-000108,-1.00207248782
ACH-000113,-0.889502909068
ACH-000115,-0.723416863955
ACH-000116,-0.891734400199
ACH-000118,-0.7666661388670001
ACH-000120,-1.09260038715
ACH-000123,-1.00053922326
ACH-000127,-0.900972107731
ACH-000128,-1.0389456566
ACH-000132,-1.11835094472
ACH-000133,-0.784464678039
ACH-000137,-1.0350443930700002
ACH-000138,-0.842419406791
ACH-000142,-0.71921674463
ACH-000143,-0.890974915093
ACH-000146,-1.006276443
ACH-000148,-0.903026768575
ACH-000150,-0.783025957166
ACH-000152,-1.06596873986
ACH-000153,-0.9623611445029999
ACH-000159,-0.726434887894
ACH-000160,-1.48651137026
ACH-000163,-0.7343567702159999
ACH-000167,-1.32150050595
ACH-000168,-1.01564939125
ACH-000169,-0.777246155633
ACH-000178,-0.903083686148
ACH-000182,-1.2003388015899998
ACH-000183,-1.15671268051
ACH-000188,-0.541628303245
ACH-000189,-0.860355462396
ACH-000190,-1.25453640881
ACH-000198,-0.976673163719
ACH-000204,-1.25485803954
ACH-000206,-0.780180611897
ACH-000207,-1.80960012915
ACH-000211,-0.777395364487
ACH-000215,-0.838278461459
ACH-000221,-1.2045767351899999
ACH-000222,-1.30491317906
ACH-000223,-0.9596193092
ACH-000226,-1.0541518538099999
ACH-000227,-1.24182204241
ACH-000228,-1.5418250628999999
ACH-000231,-1.02689589802
ACH-000232,-0.942862172924
ACH-000233,-1.0650914205600002
ACH-000234,-1.06901716131
ACH-000235,-1.0067106024799999
ACH-000237,-1.04974020305
ACH-000238,-0.9589324200720001
ACH-000243,-1.11499126954
ACH-000244,-0.944668639257
ACH-000246,-0.634130414083
ACH-000248,-0.874342695478
ACH-000250,-0.823022318146
ACH-000251,-1.40879126006
ACH-000253,-1.18831073486
ACH-000255,-0.990952331292
ACH-000256,-0.572846733486
ACH-000257,-1.06029659824
ACH-000258,-0.837399739564
ACH-000259,-0.9642587820999999
ACH-000260,-0.992418777728
ACH-000261,-1.0950171698
ACH-000262,-1.16735705385
ACH-000263,-0.950830651179
ACH-000264,-1.2014576159600001
ACH-000265,-1.0427673114799998
ACH-000266,-1.1153205796799999
ACH-000272,-0.8488061256839999
ACH-000273,-0.869127029013
ACH-000274,-1.10337462179
ACH-000277,-1.0464322215000001
ACH-000278,-1.21399733233
ACH-000279,-0.842120790099
ACH-000280,-0.879633039006
ACH-000281,-0.807258207395
ACH-000288,-0.7454845026019999
ACH-000291,-1.02595871498
ACH-000293,-0.879148394194
ACH-000294,-1.47811439773
ACH-000295,-1.33440246926
ACH-000296,-0.674648140934
ACH-000302,-1.23036978319
ACH-000304,-0.6876058326060001
ACH-000307,-1.0036840354
ACH-000308,-0.849935672072
ACH-000310,-0.9780007600309999
ACH-000311,-1.0313884839299998
ACH-000312,-1.08421300507
