,GSTK1 (373156)
ACH-000004,0.1512658625
ACH-000007,0.153546088009
ACH-000009,-0.0705110618427
ACH-000011,0.259357507227
ACH-000012,0.00166233598454
ACH-000013,0.15472397340900002
ACH-000014,-0.054504429695100005
ACH-000015,0.164430334825
ACH-000017,0.16067757509199998
ACH-000018,0.24293490899599998
ACH-000019,0.247882909432
ACH-000021,-0.127397688885
ACH-000022,0.00818967445005
ACH-000025,0.24753846883900002
ACH-000028,0.218302028294
ACH-000030,0.0327531896608
ACH-000035,-0.157814102657
ACH-000036,0.00825829798082
ACH-000037,0.026900125724999998
ACH-000039,-0.254279070149
ACH-000040,0.0569905241074
ACH-000041,0.227277526131
ACH-000042,0.044619246771900004
ACH-000045,-0.013695596433399999
ACH-000047,0.0584931331746
ACH-000052,0.0177400187505
ACH-000053,0.0633768678111
ACH-000054,-0.09307509434800001
ACH-000055,0.0570203507685
ACH-000060,0.0580273675929
ACH-000067,0.0297755908065
ACH-000070,0.08665510262319999
ACH-000075,0.018066536198
ACH-000078,0.0685387879048
ACH-000082,-0.23607569360300001
ACH-000085,-0.0769934936484
ACH-000086,-0.08469214633479999
ACH-000087,-0.00235353865945
ACH-000092,0.0764519356192
ACH-000095,0.147204455555
ACH-000097,0.030341043051299997
ACH-000098,0.0065434226183100005
ACH-000099,0.08378496771430001
ACH-000108,0.173207300447
ACH-000113,0.0026636116392199996
ACH-000115,0.259210363377
ACH-000116,0.0197550022227
ACH-000118,0.122378954389
ACH-000120,0.12670573214000003
ACH-000123,-0.0236339577199
ACH-000127,0.012261573178499999
ACH-000128,-0.0624394570813
ACH-000132,-0.132349724607
ACH-000133,0.019205942522599998
ACH-000137,0.07888303977819999
ACH-000138,0.0840053207616
ACH-000142,0.0453439674886
ACH-000143,0.158222831884
ACH-000146,0.115256530801
ACH-000148,0.033392781598099996
ACH-000150,0.128871913273
ACH-000152,0.035679016175599994
ACH-000153,-0.23717736731199998
ACH-000159,-0.0636461443026
ACH-000160,0.048175622067400004
ACH-000163,0.00252731107299
ACH-000167,0.0672010709709
ACH-000168,-0.0713560645683
ACH-000169,0.105863180941
ACH-000178,0.22774065520300002
ACH-000182,-0.011549307307799999
ACH-000183,0.06676887480190001
ACH-000188,0.0777221125836
ACH-000189,-0.059974016985599995
ACH-000190,0.22332996386300003
ACH-000198,-0.0623334848024
ACH-000204,-0.000739384640856
ACH-000206,0.20141402051899998
ACH-000207,0.104909574704
ACH-000211,0.11250674312
ACH-000215,0.10352390604
ACH-000221,0.136107643646
ACH-000222,0.0961949167449
ACH-000223,0.0282862824994
ACH-000226,0.160286957652
ACH-000227,0.301641130712
ACH-000228,0.130752022379
ACH-000231,0.0618082910015
ACH-000232,0.0014441442204
ACH-000233,0.136794245285
ACH-000234,0.0105002260727
ACH-000235,-0.0167706841046
ACH-000237,0.09206958988649999
ACH-000238,0.16868660519099998
ACH-000243,0.13576878605599998
ACH-000244,-0.229267758562
ACH-000246,0.17569575259300002
ACH-000248,0.223713222531
ACH-000250,0.0507035949619
ACH-000251,-0.23979272553300002
ACH-000253,-0.0538774998955
ACH-000255,0.0217807871767
ACH-000256,0.00214737258114
ACH-000257,-0.004444218498630001
ACH-000258,0.246568077546
ACH-000259,0.138869928116
ACH-000260,0.0664245539655
ACH-000261,-0.00162036216526
ACH-000262,-0.117071914781
ACH-000263,0.315823122655
ACH-000264,-0.06915401730560002
ACH-000265,0.17653193521899999
ACH-000266,0.08855451539039999
ACH-000272,-0.0925900298271
ACH-000273,0.104109904901
ACH-000274,0.09709625969960001
ACH-000277,0.24533169459000004
ACH-000278,0.164373425019
ACH-000279,-0.011864686979700001
ACH-000280,0.0658059949529
ACH-000281,-0.026336320071799996
ACH-000288,0.00029930417412900003
ACH-000291,0.105673410566
ACH-000293,-0.0017149879081199998
ACH-000294,0.025194709635700002
ACH-000295,-0.176309656003
ACH-000296,0.13922051650999998
ACH-000302,0.141758708753
ACH-000304,-0.00634400322947
ACH-000307,0.0903462540314
ACH-000308,0.0740368235792
ACH-000310,-0.10864334134000002
ACH-000311,0.144806969703
ACH-000312,0.163481485279
ACH-000315,0.104584345491
ACH-000316,0.10089861032700001
ACH-000317,0.100329467513
ACH-000318,-0.0186322247064
ACH-000319,-0.012822568905799999
ACH-000320,0.147308085909
ACH-000322,0.14011649606100002
ACH-000323,-0.058972817934600005
ACH-000324,0.164900895824
ACH-000329,0.125680834387
ACH-000330,0.111682219178
ACH-000331,0.116343269
ACH-000332,0.0329393740214
ACH-000334,-0.12598687270300002
ACH-000335,-0.0683582235189
ACH-000336,0.14740279694
ACH-000337,0.0390714527672
ACH-000339,-0.0426814245627
ACH-000341,-0.16579784587000002
ACH-000348,-0.09183690747619999
ACH-000350,0.11046017661499999
ACH-000352,0.09577522408490001
ACH-000356,-0.0406741537831
ACH-000361,-0.09492646824869999
ACH-000362,-0.067448751771
ACH-000363,0.0403701165053
ACH-000364,0.052787860169
ACH-000365,0.038643391935699996
ACH-000366,-0.00114837348632
ACH-000368,0.113154873988
ACH-000374,0.000673477010459
ACH-000375,0.0897396898292
ACH-000376,0.186051267127
ACH-000381,-0.017967923420099997
ACH-000383,-0.006212105624899999
ACH-000387,0.00694984584822
ACH-000389,0.0802136407905
ACH-000390,-0.0337684022827
ACH-000393,-0.09647274678739999
ACH-000395,-0.19491044768399998
ACH-000397,0.0948569188769
ACH-000401,0.113832705128
ACH-000402,-0.319080099177
ACH-000403,-0.04884579035619999
ACH-000404,0.113199947427
ACH-000406,0.0663338811726
ACH-000407,0.0572283502442
ACH-000408,0.214705450246
ACH-000410,0.157351898223
ACH-000411,0.00899902970042
ACH-000414,0.104745225381
ACH-000415,0.139549964538
ACH-000416,0.0971558785293
ACH-000420,0.035496305711500004
ACH-000421,0.08829206380719999
ACH-000424,-0.0386248363385
ACH-000425,0.199891972384
ACH-000426,0.0336697773611
ACH-000427,0.15953469813100002
ACH-000433,0.24121647838799998
ACH-000436,0.011222815686600001
ACH-000444,0.019549699835900002
ACH-000445,0.11199286034499999
ACH-000448,-0.0364115421811
ACH-000450,0.254025957456
ACH-000452,0.130349913037
ACH-000454,0.19388029782000002
ACH-000458,0.101171661743
ACH-000459,0.25592437276700003
ACH-000460,0.164818033521
ACH-000461,0.0911921460067
ACH-000463,0.130523330331
ACH-000464,0.029842926510400002
ACH-000466,-0.0309466172817
ACH-000467,-0.0412264493154
ACH-000468,0.09817030641010001
ACH-000469,0.149725245787
ACH-000470,0.12512048775100001
ACH-000471,-0.129014752322
ACH-000472,0.0260210036398
ACH-000473,0.012473742512399999
ACH-000475,0.0721570249656
ACH-000476,0.133297195485
ACH-000477,0.091860705767
ACH-000480,0.07942655495360001
ACH-000481,0.13443722633
ACH-000483,0.345646638477
ACH-000484,0.26278360588599997
ACH-000485,0.105118363649
ACH-000486,0.14117421342599998
ACH-000487,0.08163919905610001
ACH-000488,0.0182533775912
ACH-000490,0.038863394665300005
ACH-000491,-0.0392225663347
ACH-000495,0.312986728143
ACH-000496,0.0735883671555
ACH-000499,0.19888033295200003
ACH-000500,0.0614559083629
ACH-000502,0.131166353527
ACH-000503,0.323152301784
ACH-000505,-0.139296785197
ACH-000507,0.100678002214
ACH-000510,0.182489151547
ACH-000511,0.133835110063
ACH-000512,0.038301100406900004
ACH-000516,-0.103358792632
ACH-000517,0.0533514123427
ACH-000518,-0.023311136414799996
ACH-000520,0.022587844148900003
ACH-000521,0.0180482752046
ACH-000522,-0.027727360255800002
ACH-000524,0.10641369153699999
ACH-000527,0.079407235824
ACH-000528,0.184483678765
ACH-000537,-0.0665663292898
ACH-000541,0.125019859525
ACH-000542,0.0044714145379
ACH-000544,0.11974485363199999
ACH-000545,0.196461632672
ACH-000547,0.296417176983
ACH-000548,-0.0341035362098
ACH-000549,-0.0647780303694
ACH-000550,0.0012680114160499999
ACH-000552,0.0571858122459
ACH-000556,0.0567289186817
ACH-000557,-0.164075455772
ACH-000570,0.04754506853130001
ACH-000571,-0.0706245346174
ACH-000573,0.107978916763
ACH-000576,-0.0191217538896
ACH-000580,0.18503322965100003
ACH-000584,0.0663333182719
ACH-000585,0.0772512593975
ACH-000588,0.0547533139345
ACH-000589,0.0345714157569
ACH-000591,0.0693880655755
ACH-000593,0.128781257971
ACH-000600,0.0438525850468
ACH-000601,0.107217541921
ACH-000604,-0.119625291238
ACH-000605,-0.17023770484099998
ACH-000606,0.262422584936
ACH-000608,-0.0038831412013699998
ACH-000614,-0.010465530041000001
ACH-000616,0.124386489432
ACH-000618,0.0509934651789
ACH-000619,0.119776975646
ACH-000620,0.130581968899
ACH-000621,0.00723983625874
ACH-000622,-0.0851203530902
ACH-000623,0.08033929949910001
ACH-000624,0.0117061723622
ACH-000627,0.147159329846
ACH-000630,0.0212845238949
ACH-000632,0.0228267110989
ACH-000633,0.0987043366356
ACH-000637,0.376989774438
ACH-000638,0.0750985930158
ACH-000646,0.20534855494600002
ACH-000647,0.0505011839944
ACH-000648,-0.0265900820965
ACH-000649,0.08495694063449999
ACH-000651,0.0892731869378
ACH-000652,0.038314759943300004
ACH-000653,-0.11328879078199999
ACH-000657,0.140802899384
ACH-000658,-0.132556623823
ACH-000661,-0.044393273453900005
ACH-000662,-0.11203437074000001
ACH-000663,-0.12838782444900002
ACH-000665,0.0457794915859
ACH-000671,0.08014126466410001
ACH-000673,-0.006969664566750001
ACH-000676,-0.17312467134799997
ACH-000677,0.19052098029
ACH-000681,0.0893817032192
ACH-000682,0.111214521099
ACH-000683,0.08237503115110001
ACH-000684,0.03618756679290001
ACH-000688,-8.27303438775e-05
ACH-000693,0.004117533924329999
ACH-000694,0.0591264917719
ACH-000695,0.166751739806
ACH-000696,0.0218770561587
ACH-000697,0.204074677206
ACH-000699,0.223113834524
ACH-000701,0.180036422194
ACH-000706,0.012238274287399998
ACH-000711,0.103022951526
ACH-000713,-0.083227698238
ACH-000714,0.104962701667
ACH-000718,0.112710878779
ACH-000720,-0.032582328365599995
ACH-000721,0.145847647159
ACH-000724,-0.122055284922
ACH-000725,0.0939629546513
ACH-000732,0.0462447422465
ACH-000734,0.120434489343
ACH-000735,0.149668771303
ACH-000736,0.0796319130525
ACH-000738,-0.0144768741907
ACH-000746,0.114352509016
ACH-000747,0.0504061250249
ACH-000748,-0.029565868762500003
ACH-000753,-0.0569159087211
ACH-000756,-0.0481946891225
ACH-000757,0.120824178728
ACH-000758,0.0617717258598
ACH-000760,0.033946339181400005
ACH-000763,-0.29476342585
ACH-000764,0.224601414149
ACH-000765,0.024312737409799997
ACH-000766,0.0403598750534
ACH-000767,0.141281371738
ACH-000768,0.0191501607691
ACH-000769,0.15425732191
ACH-000770,-0.0397764394142
ACH-000771,0.037458023271800006
ACH-000773,0.22790654192600002
ACH-000776,-0.11786347321900001
ACH-000777,0.155180452073
ACH-000778,0.137590837685
ACH-000781,0.07488901222410001
ACH-000782,0.179837864384
ACH-000783,0.10513612216700001
ACH-000784,0.025836952413
ACH-000785,-0.00273244429297
ACH-000787,-0.018443934697099998
ACH-000788,0.0129138620901
ACH-000791,-0.051503505070799996
ACH-000792,0.05817207660069999
ACH-000794,0.0965085719767
ACH-000796,0.0362497664739
ACH-000799,0.22022355981699998
ACH-000800,0.266883251966
ACH-000802,0.125262155569
ACH-000804,0.12342890712200001
ACH-000805,0.130965001062
ACH-000809,0.23421299623599998
ACH-000810,-0.293738744936
ACH-000811,0.05032180465919999
ACH-000817,0.027744881242499998
ACH-000819,0.0293149425371
ACH-000820,0.013597510623099999
ACH-000821,-0.192019854688
ACH-000822,0.022215303075900004
ACH-000823,0.0230115196728
ACH-000824,0.03689082477569999
ACH-000827,0.19936342856400002
ACH-000829,0.216561001314
ACH-000831,0.146779178522
ACH-000832,0.0611114205709
ACH-000833,0.262359245903
ACH-000834,0.012245872605200001
ACH-000835,0.0820611305073
ACH-000836,0.19204000768399998
ACH-000837,0.0669755542456
ACH-000838,0.25142849364000003
ACH-000839,0.201661159318
ACH-000840,0.118019782403
ACH-000841,-0.048489350146000004
ACH-000843,0.121422941371
ACH-000846,-0.150335898787
ACH-000847,-0.0739348251598
ACH-000848,0.0696900013305
ACH-000849,0.0165671134292
ACH-000851,0.09278392509569999
ACH-000855,0.055238573514199994
ACH-000856,0.133504222505
ACH-000858,0.0948723392861
ACH-000859,0.0895089638634
ACH-000861,0.077738428192
ACH-000862,0.164177072572
ACH-000865,0.0833005644498
ACH-000866,0.0483300935822
ACH-000867,0.07426958708039999
ACH-000869,0.0009170052930669998
ACH-000872,0.127546442801
ACH-000873,0.242558271321
ACH-000876,-0.07816770528889999
ACH-000878,-0.185526719497
ACH-000880,0.0308009499638
ACH-000881,0.0774920810785
ACH-000882,0.0782849446459
ACH-000884,0.21612788898200003
ACH-000885,0.06949007077939999
ACH-000887,0.0913596710393
ACH-000888,0.00403160359792
ACH-000889,0.0813437852652
ACH-000890,-0.0151894614433
ACH-000896,-0.047068139009
ACH-000898,0.0714720125445
ACH-000900,0.23633205311299998
