,SHC4 (399694)
ACH-000004,-0.222468056547
ACH-000007,0.07097924884880001
ACH-000009,-0.437293416756
ACH-000011,-0.326145669364
ACH-000012,-0.103336403999
ACH-000013,-0.108523799038
ACH-000014,-0.19402955303
ACH-000015,-0.168670453255
ACH-000017,-0.268317656189
ACH-000018,-0.100333061891
ACH-000019,-0.26890988951
ACH-000021,-0.133557710695
ACH-000022,-0.17747045778099999
ACH-000025,-0.16606423718
ACH-000028,0.12418795825
ACH-000030,-0.112910320671
ACH-000035,-0.114416347234
ACH-000036,-0.0197342294231
ACH-000037,-0.040394795849
ACH-000039,0.13355067855900002
ACH-000040,-0.316894611594
ACH-000041,-0.0481359204062
ACH-000042,-0.137072860932
ACH-000045,-0.096479520059
ACH-000047,-0.111851735518
ACH-000052,-0.156534022602
ACH-000053,-0.141950533809
ACH-000054,-0.173151520212
ACH-000055,-0.157279538479
ACH-000060,-0.133631712521
ACH-000067,-0.11226963502000001
ACH-000070,0.0972604577816
ACH-000075,-0.10225236480000001
ACH-000078,0.0634834290827
ACH-000082,-0.044911686159899995
ACH-000085,-0.0741673460606
ACH-000086,-0.258186838219
ACH-000087,-0.124078797006
ACH-000092,-0.16792755883699997
ACH-000095,0.0580319017734
ACH-000097,0.0165209182065
ACH-000098,-0.125393291744
ACH-000099,-0.16840222403799998
ACH-000108,-0.0849029113163
ACH-000113,-0.0833746394596
ACH-000115,-0.34474800710500003
ACH-000116,-0.053258086563
ACH-000118,-0.0319979395153
ACH-000120,-0.103750494395
ACH-000123,-0.225482353497
ACH-000127,-0.143031717119
ACH-000128,0.0687923360975
ACH-000132,-0.321074758038
ACH-000133,0.055663785408500005
ACH-000137,-0.24925972689
ACH-000138,-0.061921033477300005
ACH-000142,0.0120539011659
ACH-000143,-0.23217866049000002
ACH-000146,-0.119998643726
ACH-000148,-0.20913045599
ACH-000150,-0.0014888022340499999
ACH-000152,-0.0049245630249899995
ACH-000153,-0.312170362645
ACH-000159,-0.094503269892
ACH-000160,-0.158726725274
ACH-000163,-0.0378546431897
ACH-000167,-0.11763028832999999
ACH-000168,-0.231816064808
ACH-000169,0.054801166561900004
ACH-000178,-0.140005060651
ACH-000182,-0.19605522866500003
ACH-000183,-0.288278070437
ACH-000188,-0.10843516730599999
ACH-000189,-0.0731098205036
ACH-000190,-0.22847318936
ACH-000198,-0.20413783236400002
ACH-000204,-0.8288385452500001
ACH-000206,-0.0711499261118
ACH-000207,-0.0337068202083
ACH-000211,-0.122606062601
ACH-000215,-0.11815369255699999
ACH-000221,-0.22059993839699998
ACH-000222,0.00522126689436
ACH-000223,-0.17466874941500002
ACH-000226,-0.0706948660763
ACH-000227,-0.177210203552
ACH-000228,-0.09769532611019999
ACH-000231,-0.0767455153058
ACH-000232,-0.164245051173
ACH-000233,-0.261834670184
ACH-000234,0.0661113635121
ACH-000235,-0.147914935552
ACH-000237,-0.0234671259022
ACH-000238,-0.0769236103667
ACH-000243,-0.192562566856
ACH-000244,-0.25844050762299997
ACH-000246,-0.0800945406976
ACH-000248,-0.09199185990139999
ACH-000250,-0.128406788387
ACH-000251,0.0273991317682
ACH-000253,-0.21716794189199998
ACH-000255,-0.160138103387
ACH-000256,0.018122535420200002
ACH-000257,-0.350753778295
ACH-000258,-0.388201290613
ACH-000259,-0.143299042506
ACH-000260,-0.0758250260949
ACH-000261,-0.117620095439
ACH-000262,-0.318960265528
ACH-000263,-0.167089095406
ACH-000264,-0.192057181307
ACH-000265,-0.26272687623700003
ACH-000266,-0.197530963591
ACH-000272,-0.31677838480099996
ACH-000273,-0.0555084293215
ACH-000274,-0.15501540967900002
ACH-000277,-0.0840713590193
ACH-000278,0.0514367111537
ACH-000279,-0.240453545077
ACH-000280,-0.106299273936
ACH-000281,0.0238885193159
ACH-000288,-0.156776814835
ACH-000291,-0.116816582447
ACH-000293,-0.035547822814800005
ACH-000294,-0.346642102914
ACH-000295,-0.015981310918299997
ACH-000296,-0.290781249053
ACH-000302,-0.16620223795999997
ACH-000304,0.153757151277
ACH-000307,-0.309790783455
ACH-000308,-0.164866343451
ACH-000310,-0.151730607702
ACH-000311,-0.410810227115
ACH-000312,-0.155510524979
ACH-000315,-0.144394777535
ACH-000316,-0.0759672494553
ACH-000317,-0.22766543363400002
ACH-000318,-0.226489554902
ACH-000319,-0.185024658119
ACH-000320,-0.227755657661
ACH-000322,-0.157780736555
ACH-000323,-0.042713221152400005
ACH-000324,-0.0542833338347
ACH-000329,-0.0674184295739
ACH-000330,-0.059962415688199995
ACH-000331,-0.155356431928
ACH-000332,-0.048028520928100005
ACH-000334,-0.186355994169
ACH-000335,-0.0469025058356
ACH-000336,-0.34563833337
ACH-000337,-0.0500610263155
ACH-000339,-0.182044182876
ACH-000341,0.0178585197699
ACH-000348,-0.29713780585099997
ACH-000350,-0.141851894538
ACH-000352,-0.110283174956
ACH-000356,-0.21995563583299999
ACH-000361,0.0516444680878
ACH-000362,-0.133153087236
ACH-000363,-0.23131170301399998
ACH-000364,-0.16975641387899998
ACH-000365,-0.180502284131
ACH-000366,-0.0501403604825
ACH-000368,-0.213564993658
ACH-000374,0.0509335332816
ACH-000375,-0.22574139356400003
ACH-000376,-0.226603253235
ACH-000381,-0.135698735885
ACH-000383,-0.18041246281
