,PUSL1 (126789)
ACH-000004,0.449614705253
ACH-000007,0.39173918376199995
ACH-000009,0.00948569792379
ACH-000011,0.270247343366
ACH-000012,0.09610271263930001
ACH-000013,0.321092536181
ACH-000014,0.164644201789
ACH-000015,0.296064071559
ACH-000017,0.21536561494399997
ACH-000018,0.455198398886
ACH-000019,0.35382307041199995
ACH-000021,0.2008789734
ACH-000022,0.24947710993799999
ACH-000025,0.311016419255
ACH-000028,0.521614048348
ACH-000030,0.287926953994
ACH-000035,0.249007096856
ACH-000036,0.242146957763
ACH-000037,0.372625161411
ACH-000039,0.184664508592
ACH-000040,0.264089122062
ACH-000041,0.12168313687999999
ACH-000042,0.24431993492899998
ACH-000045,0.0332764452022
ACH-000047,-0.031142202960200004
ACH-000052,0.40563436544200004
ACH-000053,0.254840510021
ACH-000054,0.26803148839200003
ACH-000055,0.19738847534099999
ACH-000060,0.198558188933
ACH-000067,0.20886846467599998
ACH-000070,-0.06233268435319999
ACH-000075,0.314980898303
ACH-000078,0.0955225896175
ACH-000082,0.277391324659
ACH-000085,0.164343813635
ACH-000086,0.13581968135
ACH-000087,0.326726986776
ACH-000092,0.125118713896
ACH-000095,0.15972965510099998
ACH-000097,0.193749763157
ACH-000098,0.238598308679
ACH-000099,0.10293073360999999
ACH-000108,0.169861060714
ACH-000113,0.15765749929
ACH-000115,0.0898357200429
ACH-000116,0.340963835065
ACH-000118,0.21924204249
ACH-000120,0.272087678439
ACH-000123,0.107339248774
ACH-000127,0.334000197476
ACH-000128,0.13691432263699999
ACH-000132,0.224568930227
ACH-000133,0.360024808856
ACH-000137,0.250754943925
ACH-000138,0.19686584035000002
ACH-000142,0.293601356256
ACH-000143,0.147392153547
ACH-000146,0.241257820411
ACH-000148,0.172718394204
ACH-000150,-0.0816373826768
ACH-000152,0.340083958415
ACH-000153,0.162827147711
ACH-000159,0.297293283387
ACH-000160,0.26534513968699996
ACH-000163,0.07915124158160002
ACH-000167,0.408329930256
ACH-000168,0.156694879222
ACH-000169,0.39620330769199996
ACH-000178,0.165321591724
ACH-000182,0.242977745198
ACH-000183,0.313783147522
ACH-000188,0.190880436445
ACH-000189,-0.067325781658
ACH-000190,0.29895622275199996
ACH-000198,0.305926849743
ACH-000204,-0.091502067475
ACH-000206,0.44786620333000005
ACH-000207,0.36709659252
ACH-000211,0.298909692205
ACH-000215,0.215471557881
ACH-000221,0.21771974202599997
ACH-000222,0.293377703884
ACH-000223,0.305533665979
ACH-000226,0.12455719572
ACH-000227,0.359650161315
ACH-000228,0.238869833683
ACH-000231,0.22194560308400002
ACH-000232,0.26358572283500004
ACH-000233,0.372839527175
ACH-000234,0.131855156341
ACH-000235,0.190622030524
ACH-000237,0.147474939327
ACH-000238,0.08505526599220001
ACH-000243,0.23917359487700002
ACH-000244,0.439663721422
ACH-000246,0.047152629457199995
ACH-000248,0.314367378977
ACH-000250,0.22968134738600002
ACH-000251,0.401166237024
ACH-000253,0.135517461261
ACH-000255,0.337054843578
ACH-000256,0.272202674875
ACH-000257,0.0328160571581
ACH-000258,0.381840518126
ACH-000259,0.188788247199
ACH-000260,0.09008313637700001
ACH-000261,0.19980917636700002
ACH-000262,0.201612073924
ACH-000263,0.36322708161600004
ACH-000264,0.227044684606
ACH-000265,0.344768127718
ACH-000266,0.157877993702
ACH-000272,0.336805353235
ACH-000273,0.206476105664
ACH-000274,0.250272058801
ACH-000277,0.33674531801700003
ACH-000278,0.286824101845
ACH-000279,0.249147078198
ACH-000280,0.171973023235
ACH-000281,0.182071453846
ACH-000288,0.017882375865
ACH-000291,0.164057471762
ACH-000293,0.417066831625
ACH-000294,0.18893153828200002
ACH-000295,0.320025272914
ACH-000296,0.17004705132800002
ACH-000302,0.357794694418
ACH-000304,0.416932084085
ACH-000307,0.26384393175799997
ACH-000308,0.264794795244
ACH-000310,0.193830645847
ACH-000311,0.172217208556
ACH-000312,0.12950416519400001
ACH-000315,0.269152482775
ACH-000316,0.263956985141
ACH-000317,0.416275692385
ACH-000318,0.218160903948
ACH-000319,0.234876593491
ACH-000320,0.175303908284
ACH-000322,0.206685032732
ACH-000323,0.153656023561
ACH-000324,0.262758559786
ACH-000329,0.244933161545
ACH-000330,-0.00919813118652
ACH-000331,0.381265287535
ACH-000332,0.25709585425500003
ACH-000334,-0.016672129855799998
ACH-000335,0.389188296381
ACH-000336,0.371581576826
ACH-000337,0.238377200233
ACH-000339,0.245894936015
ACH-000341,0.317069788386
ACH-000348,0.26753354403
ACH-000350,0.300997208342
ACH-000352,0.119781545478
ACH-000356,0.12292572252999999
ACH-000361,0.226866782446
ACH-000362,0.331344798291
ACH-000363,0.19413852618900002
ACH-000364,0.144557071314
ACH-000365,0.17962328831399998
ACH-000366,0.368178167572
ACH-000368,0.275646215145
ACH-000374,0.24935002010200003
ACH-000375,0.237865274099
ACH-000376,0.229034606679
ACH-000381,-0.00714000412272
ACH-000383,0.183850928591
ACH-000387,0.31637302319899996
ACH-000389,0.319123016177
ACH-000390,0.235011429817
ACH-000393,0.42459156380999996
ACH-000395,0.0182669243308
ACH-000397,0.308872586002
ACH-000401,0.149854983966
ACH-000402,-0.034412510241099994
ACH-000403,0.20386170370700002
ACH-000404,0.038838993672099996
ACH-000406,0.144225681211
ACH-000407,0.222861671975
ACH-000408,0.36909378085199995
ACH-000410,0.323270900281
ACH-000411,0.232735298088
ACH-000414,0.319437059946
ACH-000415,0.33332936071999997
ACH-000416,0.281323978844
ACH-000420,0.106179577877
ACH-000421,0.226732594941
ACH-000424,0.175385404634
ACH-000425,0.226573963232
ACH-000426,0.27739135515700003
ACH-000427,0.151243067542
ACH-000433,0.10477688977
ACH-000436,0.35546398400300006
ACH-000444,0.313091213543
ACH-000445,0.115856863937
ACH-000448,0.13967340835699998
ACH-000450,0.336844071508
ACH-000452,0.284621921362
ACH-000454,0.07984701277489999
ACH-000458,0.238160268003
ACH-000459,0.213430350674
ACH-000460,0.117838091701
ACH-000461,0.301740690575
ACH-000463,0.23875116644299998
ACH-000464,0.0907325110052
ACH-000466,0.381825524317
ACH-000467,0.303872820428
ACH-000468,0.319936761826
ACH-000469,0.106987850783
ACH-000470,0.349780506936
ACH-000471,0.225195162292
ACH-000472,0.179379981224
ACH-000473,0.29493632222800004
ACH-000475,0.109452915525
ACH-000476,0.0896162275412
ACH-000477,0.0634332108899
ACH-000480,0.157877660521
ACH-000481,0.224522031411
ACH-000483,0.101379998158
ACH-000484,0.254246811518
ACH-000485,-0.0055816807389500005
ACH-000486,0.22922793012899997
ACH-000487,0.207503140174
ACH-000488,0.248353360298
ACH-000490,0.33365387847399997
ACH-000491,0.11311133422599999
ACH-000495,0.372243066449
ACH-000496,0.195173104559
ACH-000499,0.309434235726
ACH-000500,0.798980997195
ACH-000502,0.156845782243
ACH-000503,0.28167140892299997
ACH-000505,0.21321567109700001
ACH-000507,0.24149724498599998
ACH-000510,0.204167584362
ACH-000511,0.171145114769
ACH-000512,-0.040047544398800004
ACH-000516,0.213767566657
ACH-000517,0.176833371287
ACH-000518,0.26649075073600004
ACH-000520,0.233602251827
ACH-000521,0.24822349734299998
ACH-000522,0.242076577509
ACH-000524,0.16200397422
ACH-000527,0.229848952112
ACH-000528,0.21034589246
ACH-000537,0.227037798781
ACH-000541,0.0195687709035
ACH-000542,0.247142176315
ACH-000544,0.170124171376
ACH-000545,0.250589896561
ACH-000547,0.330140877743
ACH-000548,0.263152612364
ACH-000549,0.26939291997
ACH-000550,0.07391694390260001
ACH-000552,0.032609982353
ACH-000556,0.31154094149
ACH-000557,0.308476802086
ACH-000570,0.24688099013099998
ACH-000571,0.121901421507
ACH-000573,0.275045293207
ACH-000576,0.340316008346
ACH-000580,0.334328459627
ACH-000584,0.258214755656
ACH-000585,0.264775611257
ACH-000588,0.21253629809099997
ACH-000589,0.30545601719300003
ACH-000591,0.17938057561299997
ACH-000593,0.17871597548300003
ACH-000600,0.322207507
ACH-000601,0.214553641085
ACH-000604,0.18469562927000002
ACH-000605,0.305753997618
ACH-000606,0.309545268894
ACH-000608,0.17972920192400002
ACH-000614,0.33291095057500003
ACH-000616,0.316680333449
ACH-000618,0.4048741624
ACH-000619,0.219480220974
ACH-000620,0.167203902271
ACH-000621,0.114282326421
ACH-000622,0.236786884564
ACH-000623,0.356789964058
ACH-000624,0.283397366653
ACH-000627,0.0949424583278
ACH-000630,0.325001828044
ACH-000632,0.21262059046100001
ACH-000633,0.17464539457199998
ACH-000637,0.414866083701
ACH-000638,0.25142694363
ACH-000646,0.106695070325
ACH-000647,0.23226231592500002
ACH-000648,0.298174944613
ACH-000649,0.166596160098
ACH-000651,0.276682605884
ACH-000652,-0.027556094425900002
ACH-000653,0.276263322568
ACH-000657,0.064135409663
ACH-000658,0.3344308049
ACH-000661,0.262085214717
ACH-000662,0.0390007996869
ACH-000663,0.22988601424600003
ACH-000665,0.27731636637400003
ACH-000671,0.23837230049400002
ACH-000673,0.225523055709
ACH-000676,0.374799947421
ACH-000677,0.22284541924100001
ACH-000681,0.34172062217
ACH-000682,0.258699612206
ACH-000683,0.184471842564
ACH-000684,0.312000041104
ACH-000688,0.136888701384
ACH-000693,0.36740095636799996
ACH-000694,0.19721466783
ACH-000695,0.38685246491400005
ACH-000696,0.27815327529899997
ACH-000697,0.22104872817600002
ACH-000699,0.228163898692
ACH-000701,0.33309299233399997
ACH-000706,0.29305726784200004
ACH-000711,0.336856092671
ACH-000713,0.29766885265299997
ACH-000714,0.219218922366
ACH-000718,0.0444239071156
ACH-000720,0.213740795478
ACH-000721,0.17865168507100002
ACH-000724,-0.0621513426799
ACH-000725,0.248736867055
ACH-000732,0.173820161802
ACH-000734,0.20585800827599998
ACH-000735,0.165752469203
ACH-000736,0.272756859275
ACH-000738,0.31876802238699997
ACH-000746,0.0965472229574
ACH-000747,0.18213465446899998
ACH-000748,0.14806983672000001
ACH-000753,0.27476155256900003
ACH-000756,0.313967139681
ACH-000757,0.20512489461199998
ACH-000758,0.444375346734
ACH-000760,0.26630373145799996
ACH-000763,0.112818598586
ACH-000764,0.47940942386200003
ACH-000765,0.159223940815
ACH-000766,0.201184642068
ACH-000767,0.201249133163
ACH-000768,0.5111373627929999
ACH-000769,0.164058742435
ACH-000770,0.182859912615
ACH-000771,0.335608611917
ACH-000773,0.11560894795900001
ACH-000776,0.0991890046751
ACH-000777,0.333896417962
ACH-000778,0.22459451920499998
ACH-000781,0.217841258479
ACH-000782,0.226417322718
ACH-000783,0.08851961535260001
ACH-000784,0.162943676468
ACH-000785,0.0343227527849
ACH-000787,0.181001374968
ACH-000788,0.21335275631700001
ACH-000791,0.219359919214
ACH-000792,0.24633841403999998
ACH-000794,0.236880122147
ACH-000796,0.0912434035045
ACH-000799,0.321461361227
ACH-000800,0.27774158001
ACH-000802,0.28394290926
ACH-000804,-0.0743417307713
ACH-000805,0.24003589495900002
ACH-000809,0.18199833842399998
ACH-000810,0.439579237117
ACH-000811,0.21721860818500002
ACH-000817,0.199431547937
ACH-000819,0.278055186565
ACH-000820,0.208962417387
ACH-000821,0.349821168859
ACH-000822,0.290197685352
ACH-000823,0.343213446935
ACH-000824,0.324926547484
ACH-000827,0.270133568426
ACH-000829,0.24263808718600002
ACH-000831,0.330746484597
ACH-000832,0.312894320133
ACH-000833,0.345662025537
ACH-000834,0.239104482841
ACH-000835,0.376456521619
ACH-000836,0.229779523919
ACH-000837,0.264190886304
ACH-000838,0.441322713002
ACH-000839,0.0765683761408
ACH-000840,0.23325834690900002
ACH-000841,0.191537506904
ACH-000843,0.317946838877
ACH-000846,0.321565484434
ACH-000847,0.217026641061
ACH-000848,0.395470404542
ACH-000849,0.225594824411
ACH-000851,0.223718766238
ACH-000855,0.402712220402
ACH-000856,0.135406090035
ACH-000858,0.334059851786
ACH-000859,0.361648631044
ACH-000861,0.340947675379
ACH-000862,0.422564924666
ACH-000865,0.214159112297
ACH-000866,0.34806701232299997
ACH-000867,0.210992524299
ACH-000869,0.274879920392
ACH-000872,0.0352091616195
ACH-000873,0.053876235957199994
ACH-000876,0.136392436556
ACH-000878,0.293279064831
ACH-000880,0.312694884784
ACH-000881,0.182454955779
ACH-000882,0.289288030771
ACH-000884,0.22195191606800002
ACH-000885,0.36599174746
ACH-000887,0.20076396064100002
ACH-000888,0.274154679426
ACH-000889,0.188256468279
ACH-000890,0.419103206012
ACH-000896,0.25619612749299997
ACH-000898,0.12099415049000001
ACH-000900,0.220488805515
ACH-000901,0.12356335050999999
ACH-000905,0.232134658575
ACH-000906,0.245663109051
ACH-000907,0.024723213155099996
ACH-000910,0.0540824412539
ACH-000911,0.224128081596
ACH-000912,0.27813111858600004
ACH-000913,0.170344291528
ACH-000915,0.253310326723
ACH-000916,-0.23392097115200003
ACH-000917,0.194364947153
ACH-000921,0.28497400441599996
ACH-000924,0.137006705203
ACH-000926,0.0980669631016
ACH-000928,0.307136761173
ACH-000929,0.282343876246
ACH-000932,0.270301842098
ACH-000935,0.150332355624
ACH-000936,0.217811204668
ACH-000937,0.291678773239
ACH-000938,0.187876026565
ACH-000939,0.513013149459
ACH-000941,0.36480651015
ACH-000943,0.114231274625
ACH-000946,0.370917274256
ACH-000947,0.204770865214
ACH-000948,0.283303032261
ACH-000950,0.204369694748
ACH-000953,0.00797160729436
ACH-000957,0.483894954999
ACH-000958,0.341600655006
ACH-000960,0.113357557862
ACH-000963,0.45678183573700004
ACH-000968,0.327501948352
ACH-000969,0.204969696552
ACH-000973,0.310051107609
ACH-000974,0.31283114103500004
ACH-000975,0.142050987894
ACH-000976,0.145762816322
ACH-000978,-0.07827604879569999
ACH-000980,0.199797682863
ACH-000984,0.055385278234199996
ACH-000986,0.101451220634
ACH-000988,0.0794539561909
ACH-000993,-0.0707546763435
ACH-000994,0.26353329131299996
ACH-000996,0.08894402993339999
ACH-001001,0.172923294771
ACH-001020,0.262946032623
ACH-001028,0.281797471039
ACH-001031,0.157921964739
ACH-001038,0.171949440717
ACH-001048,0.230561068829
ACH-001050,0.209242833889
ACH-001053,0.26505605024900003
ACH-001054,0.281546589803
ACH-001061,0.176486682997
ACH-001067,0.00023348722080900004
ACH-001075,0.362905684691
ACH-001096,0.130888686841
ACH-001128,0.371887980465
ACH-001134,0.108399015366
ACH-001151,0.229946264127
ACH-001163,0.259686259317
ACH-001164,0.205639410801
ACH-001173,0.390017545892
ACH-001183,0.196644427651
ACH-001184,0.396828455755
ACH-001190,0.18106708753400003
ACH-001192,0.285433263864
ACH-001193,0.345299842946
ACH-001196,0.353774270813
ACH-001197,0.140727067314
ACH-001205,0.498878888362
ACH-001211,0.23978310727699997
ACH-001212,-0.088440615066
