,PHPT1 (29085)
ACH-000261,0.104839306018
ACH-000262,0.106302022996
ACH-000263,0.274060574762
ACH-000264,0.026811575640699997
ACH-000265,-0.0700016995004
ACH-000266,-0.117434719556
ACH-000272,-0.00163957989462
ACH-000273,-0.00969947387318
ACH-000274,-0.00743982462389
ACH-000277,-0.31283683346200003
ACH-000278,-0.013654773711
ACH-000279,0.0943451183341
ACH-000280,0.058970975631599996
ACH-000281,-0.119708455703
ACH-000288,0.14251329652699998
ACH-000291,0.027730982877099998
ACH-000293,0.120248207655
ACH-000294,0.00880302414257
ACH-000295,-0.023043755869400002
ACH-000296,0.226913461109
ACH-000302,0.00347072750419
ACH-000304,0.223400427753
ACH-000307,-0.022237184139400002
ACH-000308,-0.00947150400551
ACH-000310,-0.148738162739
ACH-000311,-0.012667588764799998
ACH-000312,-0.102680133527
ACH-000315,-0.0392019420907
ACH-000316,0.030879908022500003
ACH-000317,0.08326548439669999
ACH-000318,-0.0769740670154
ACH-000319,0.25538352809500003
ACH-000320,-0.158078549972
ACH-000322,-0.0501729986219
ACH-000323,0.0744020191081
ACH-000324,-0.0520136207572
ACH-000329,0.0298848685647
ACH-000330,0.00593324411156
ACH-000331,0.14105059256
ACH-000332,-0.111611719039
ACH-000334,0.207062478851
ACH-000335,-0.0167840805769
ACH-000336,-0.005528986255560001
ACH-000337,0.12393598228199999
ACH-000339,-0.0158546382264
ACH-000341,-0.22426390460999998
ACH-000348,0.0549458003693
ACH-000350,0.00229962703741
ACH-000352,-0.07917535557580001
ACH-000356,0.163103689049
ACH-000361,0.424598246308
ACH-000362,0.06335684478730001
ACH-000363,0.0338304884425
ACH-000364,0.231243265848
ACH-000365,0.0959617480497
ACH-000366,-0.0653137003327
ACH-000368,0.0499990317421
ACH-000374,-0.0406775616375
ACH-000375,0.0473070511135
ACH-000376,0.0848210171803
ACH-000381,-0.18114517554
ACH-000383,0.017977944717400003
ACH-000387,0.0613243428228
ACH-000389,0.0359695426465
ACH-000390,0.103627942044
ACH-000393,0.17255117960799998
ACH-000395,-0.188543872463
ACH-000397,-0.0452285262787
ACH-000401,0.0553347232769
ACH-000402,-0.053797662154599996
ACH-000403,-0.0397093114934
ACH-000404,0.11797186504200001
ACH-000406,0.0113351628994
ACH-000407,-0.06855722202
ACH-000408,-0.0916965339923
ACH-000410,0.0336647991363
ACH-000411,0.0788120939127
ACH-000414,-0.0542815869477
ACH-000415,0.20567251104200002
ACH-000416,0.0143167561767
ACH-000420,-0.0876507886625
ACH-000421,0.136518568184
ACH-000424,0.0715348933042
ACH-000425,0.08661052654310002
ACH-000426,0.27486850330400003
ACH-000427,0.00816433753023
ACH-000433,0.12291376412
ACH-000436,0.0105452589823
ACH-000444,-0.027580511208200004
ACH-000445,0.0267849972445
ACH-000448,0.022950108907
ACH-000450,0.156521360463
ACH-000452,0.11739798478499999
ACH-000454,-0.030535446178099997
ACH-000458,0.124317020604
ACH-000459,0.296557163921
ACH-000460,0.135645977484
ACH-000461,0.17345816527199998
ACH-000463,0.0490612933301
ACH-000464,0.0377861484281
ACH-000466,0.23013275448399997
ACH-000467,-0.118165103335
ACH-000468,-0.0832743705623
ACH-000469,0.0671803571503
ACH-000470,0.23835670370499998
ACH-000471,-0.0378127101613
ACH-000472,-0.0387879274889
ACH-000473,0.127006392493
ACH-000475,0.00607088282973
ACH-000476,-0.010016618762299999
ACH-000477,-0.042517760263400005
ACH-000480,0.14287907060399999
ACH-000481,0.0752785035051
ACH-000483,0.0577803090467
ACH-000484,0.0439758647508
ACH-000485,0.06805892559849999
ACH-000486,0.129961965296
ACH-000487,0.012439683322000001
ACH-000488,-0.10525404405300001
ACH-000490,0.0652854709715
ACH-000491,-0.0418820526322
ACH-000495,0.0452671737215
ACH-000496,-0.0258371803521
ACH-000499,0.237024124232
ACH-000500,0.135098093283
ACH-000502,-0.0680578567194
ACH-000503,-0.429132051492
ACH-000505,0.11924243486500001
ACH-000507,-0.0474518268799
ACH-000510,0.057061776713899996
ACH-000511,0.139395692386
ACH-000512,0.187942074718
ACH-000516,0.09961594987479999
ACH-000517,-0.0458171864813
ACH-000518,-0.10892111073499999
ACH-000520,-0.0322383863383
ACH-000521,-0.101060820899
ACH-000522,0.0206040715562
ACH-000524,0.070617409519
ACH-000527,0.0310239791915
ACH-000528,0.0530140058531
ACH-000537,0.0417538256023
ACH-000541,0.103896348538
ACH-000542,-0.00378864619192
ACH-000544,-0.15888061442
ACH-000545,0.102416469671
ACH-000547,0.140959936319
ACH-000548,-0.054911811124900005
ACH-000549,-0.16668858459
ACH-000550,0.0210242044073
ACH-000552,0.0736666131257
ACH-000556,0.0578447441281
ACH-000557,0.10071602765900001
ACH-000570,0.006548282386319999
ACH-000571,0.228126177718
ACH-000573,-0.0378518939042
ACH-000576,0.157665184677
ACH-000580,0.110289428122
ACH-000584,0.07318638071719999
ACH-000585,-0.0686091439642
ACH-000588,-0.102009999271
ACH-000589,-0.10006402500099999
ACH-000591,0.148642145447
ACH-000593,0.0427627578057
ACH-000600,0.179455703739
ACH-000601,-0.0347011398315
ACH-000604,0.111593888658
ACH-000605,0.0748599579138
ACH-000606,0.144893095694
ACH-000608,-0.00403143367432
ACH-000614,0.132430613349
ACH-000616,0.18097476344900001
ACH-000618,0.09643995511749999
ACH-000619,-0.50065140208
ACH-000620,-0.00853950505198
ACH-000621,-0.0484287169128
ACH-000622,-0.08705837548910002
ACH-000623,0.120123383572
ACH-000624,0.031127689221900002
ACH-000627,-0.00538458999645
ACH-000630,0.008161994514610001
ACH-000632,0.0837705428187
ACH-000633,0.040582950044400004
ACH-000637,-0.10309455801100001
ACH-000638,0.054362014836400005
ACH-000646,-0.07262328879260001
ACH-000647,0.0535813900992
ACH-000648,-0.314097615339
ACH-000649,-0.09334732086989998
ACH-000651,0.00305041877607
ACH-000652,0.0378854473649
ACH-000653,0.18517395765500003
ACH-000657,-0.028043408104599998
ACH-000658,0.0586856364305
ACH-000661,0.281439871257
ACH-000662,0.152310687515
ACH-000663,0.149334706293
ACH-000665,0.09856582471179999
ACH-000671,0.14646257231899998
ACH-000673,0.12473783968
ACH-000676,0.049438451284600005
ACH-000677,0.0227201984826
ACH-000681,-0.108638264221
ACH-000682,0.0338893056073
ACH-000683,-0.0676168618458
ACH-000684,0.17279483042899998
ACH-000688,0.173246671074
ACH-000693,0.145265946623
ACH-000694,-0.131064626276
ACH-000695,-0.19398886984900002
ACH-000696,0.049523495860599995
ACH-000697,0.29088529166099997
ACH-000699,0.052887184151
ACH-000701,0.107267020991
ACH-000706,0.10601818061200001
ACH-000711,0.06822120711690001
ACH-000713,0.07736833763550001
ACH-000714,0.1116645096
ACH-000718,-0.19068462883099999
ACH-000720,0.006587321256790001
ACH-000721,-0.07014419078989999
ACH-000724,0.364656202677
ACH-000725,0.22987925309
ACH-000732,-0.091924171155
ACH-000734,0.018723364018400003
ACH-000735,-0.115297544696
ACH-000736,0.116957597661
ACH-000738,0.0949054987091
ACH-000746,0.175724238834
ACH-000747,0.226094257577
ACH-000748,0.0342007817344
ACH-000753,0.0969466647122
ACH-000756,-0.0747595026494
ACH-000757,-0.033668221203900006
ACH-000758,-0.129458051204
ACH-000760,-0.0305878628648
ACH-000763,0.218309193376
ACH-000764,0.0773623839487
ACH-000765,0.109309283282
ACH-000766,0.0510417499701
ACH-000767,-0.00412948938313
ACH-000768,0.0821347718306
ACH-000769,0.11875047348300001
ACH-000770,-0.0214454427801
ACH-000771,0.0675617482194
ACH-000773,0.0014192746967699999
ACH-000776,0.137889678406
ACH-000777,-0.0713168671199
ACH-000778,0.160390668915
ACH-000781,-0.00166049159954
ACH-000782,-0.012219788189100002
ACH-000783,-0.12716750172
ACH-000784,0.11994779019400001
ACH-000785,-0.19211388972899998
ACH-000787,-0.0430928621282
ACH-000788,0.10817305307
ACH-000791,-0.0908800843362
ACH-000792,0.158220835084
ACH-000794,-0.00748534493032
ACH-000796,0.0138604749196
ACH-000799,0.010334619626
ACH-000800,0.03555370090630001
ACH-000802,0.174181862854
ACH-000804,-0.191718743432
ACH-000805,0.08441045521610001
ACH-000809,0.046614826853199995
ACH-000810,-0.00407101719487
ACH-000811,0.015458728091799998
ACH-000817,0.22971673779100002
ACH-000819,0.0379024703771
ACH-000820,-0.220089986451
ACH-000821,-0.14546785926
ACH-000822,0.058013368564599994
ACH-000823,0.059174857543199996
ACH-000824,-0.152982288256
ACH-000827,0.101091766919
ACH-000829,0.080849583686
ACH-000831,0.199460408927
ACH-000832,0.06445414429480001
ACH-000833,0.180119003211
ACH-000834,-0.010176214963700001
ACH-000835,0.0384013770642
ACH-000836,0.0669893427221
ACH-000837,-0.111932576944
ACH-000838,0.13916764092
ACH-000839,-0.009935433620120001
ACH-000840,-0.0304441000852
ACH-000841,0.068708265135
ACH-000843,-0.10202394658399999
ACH-000846,0.0509760038509
ACH-000847,-0.05227367891509999
ACH-000848,0.0493992843507
ACH-000849,-0.011946160901
ACH-000851,-0.0550673384908
ACH-000855,0.18313991558200002
ACH-000856,0.192091030462
ACH-000858,-0.00533653142803
ACH-000859,0.220379593984
ACH-000861,0.213603491088
ACH-000862,0.109379565636
ACH-000865,-0.0186109012815
ACH-000866,0.0991146975224
ACH-000867,0.129728493717
ACH-000869,-0.0541262629072
ACH-000872,-0.584469177058
ACH-000873,-0.09653158785489999
ACH-000876,0.025183317757299997
ACH-000878,-0.19913555936500002
ACH-000880,0.137104648831
ACH-000881,0.204248848037
ACH-000882,0.12864373632099999
ACH-000884,0.0102692283899
ACH-000885,0.0018629056332000002
ACH-000887,-0.048838996308900005
ACH-000888,-0.137229233955
ACH-000889,0.024964692179799998
ACH-000890,0.0433086015597
ACH-000896,0.17094185136700002
ACH-000898,0.142222943944
ACH-000900,0.01162728125
ACH-000901,-0.047733869851699993
ACH-000905,0.0529160311984
ACH-000906,0.038153999947800006
ACH-000907,-0.06751927498060001
ACH-000910,-0.230716984206
ACH-000911,-0.0178965352802
ACH-000912,0.125915314543
ACH-000913,-0.20959387482500003
ACH-000915,0.0432232019056
ACH-000916,0.256380817942
ACH-000917,0.0588166455201
ACH-000921,0.0997884868702
ACH-000924,-0.0077322366142600005
ACH-000926,0.0170921931821
ACH-000928,-0.24354677421100002
ACH-000929,-0.12307629758500001
ACH-000932,0.151617992594
ACH-000935,0.124257748029
ACH-000936,-0.0616392047499
ACH-000937,0.074914299232
ACH-000938,-0.0343248372783
ACH-000939,0.247578667351
ACH-000941,0.0517094620022
ACH-000943,-0.020864036348700002
ACH-000946,0.0427804131053
ACH-000947,0.0148209515357
ACH-000948,0.0436288310305
ACH-000950,0.112232554202
ACH-000953,0.19336978888599998
ACH-000957,0.0436910156296
ACH-000958,-0.0346883667081
ACH-000960,0.0142604855538
ACH-000963,0.159662307714
ACH-000968,-0.0112790498981
ACH-000969,0.0505964329148
ACH-000973,0.00499002180561
ACH-000974,-0.022360701956199998
ACH-000975,-0.0224456907143
ACH-000976,-0.0950229466084
ACH-000978,-0.226931304373
ACH-000980,0.12131761740999998
ACH-000984,-0.0505992586154
ACH-000986,0.00147032412033
ACH-000988,0.327080247781
ACH-000993,-0.10938783327099999
ACH-000994,-0.191361235261
ACH-000996,-0.00820308530329
ACH-001001,0.102119071419
ACH-001020,0.17456357692299998
ACH-001028,0.010339208068700001
ACH-001031,0.183014615102
ACH-001038,0.0621842141796
ACH-001048,0.0569532931092
ACH-001050,0.168701052262
ACH-001053,-0.410721819763
ACH-001054,0.0903528016983
ACH-001061,0.139156327868
ACH-001067,0.08783700202360001
ACH-001075,0.149836434291
ACH-001096,-0.0319493064287
ACH-001128,-0.405286146822
ACH-001134,0.09281619840710001
ACH-001151,-0.0351955324039
ACH-001163,0.0792701844277
ACH-001164,-0.108507419426
ACH-001173,-0.00479082934572
ACH-001183,0.102560861458
ACH-001184,-0.0538478071574
ACH-001190,0.06122722932030001
ACH-001192,0.000725863198305
ACH-001193,0.145629737559
ACH-001196,-0.08700020283780001
ACH-001197,0.0209461181929
ACH-001205,0.19600002238400002
ACH-001211,0.140633248066
ACH-001212,-0.147154834103
ACH-001228,-0.10650929124900001
ACH-001232,-0.0284441282259
ACH-001239,0.0467752853165
ACH-001274,-0.0790130365367
ACH-001275,0.0359708305403
ACH-001277,-0.0156505484511
ACH-001278,0.105430524712
ACH-001280,0.258814924361
ACH-001283,0.12105761648800001
ACH-001289,0.131828131762
ACH-001295,0.0842542753262
ACH-001300,-0.09573714769439999
ACH-001301,-0.0177941060775
ACH-001302,0.334246821202
ACH-001303,-0.204600756825
ACH-001306,0.125480790845
ACH-001318,0.021278419552
ACH-001322,0.0723574621891
ACH-001328,0.0181294862455
ACH-001332,0.13036175129799998
ACH-001333,0.0845680827008
ACH-001336,0.122878326108
ACH-001340,0.0649916790959
ACH-001346,0.0948019497913
ACH-001353,-0.0463427810163
ACH-001354,0.163061626432
ACH-001367,0.14678532852
ACH-001368,0.0383109383665
ACH-001374,0.166465429748
ACH-001375,0.0263483237628
ACH-001377,0.11991697612199999
ACH-001380,-0.0633478287087
ACH-001391,0.113286801344
ACH-001407,0.0742829521538
ACH-001408,0.10357381165400001
ACH-001413,-0.104368718553
ACH-001430,-0.00522968949911
ACH-001431,0.043309424448600004
ACH-001450,-0.0106659884804
ACH-001496,0.0399613385627
ACH-001500,-0.19014656418200002
ACH-001521,-0.00354854225177
ACH-001523,-0.104320889847
ACH-001532,0.0445508501181
ACH-001536,-0.16498095623700001
ACH-001550,-0.204593330676
ACH-001552,-0.08366053131839998
ACH-001554,0.09779187944869999
ACH-001645,-0.0818677980368
ACH-001654,-0.12152448001499999
ACH-001715,0.252913992973
ACH-001735,-0.13421853846100001
ACH-001736,0.018766922929
ACH-001737,-0.181228685235
ACH-001740,0.117146312385
ACH-001745,0.0161869899084
ACH-001750,0.102643325707
ACH-001765,0.049510943978500005
ACH-001956,0.11621848052999999
ACH-001957,0.129209676922
