,B3GNT1 (11041)
ACH-000004,0.0940851012221
ACH-000007,-0.159910152245
ACH-000009,0.0765182300015
ACH-000011,0.0262799338184
ACH-000012,-0.26977592729
ACH-000013,-0.07973357390750001
ACH-000014,0.10546891476
ACH-000015,-0.061837285654
ACH-000017,-0.239016275647
ACH-000018,-0.13662314235
ACH-000019,-0.333439669778
ACH-000021,-0.171804254558
ACH-000022,-0.139925364905
ACH-000025,0.111401440581
ACH-000028,-0.173115376982
ACH-000030,-0.276316893289
ACH-000035,-0.010789465198500001
ACH-000036,-0.154157601119
ACH-000037,-0.13043622462
ACH-000039,-0.309373498248
ACH-000040,-0.28329530841
ACH-000041,-0.21632313926600003
ACH-000042,-0.0657608294948
ACH-000045,-0.123891987128
ACH-000047,-0.0199928926865
ACH-000052,-0.176948998865
ACH-000053,-0.21017619376
ACH-000054,-0.07963466242060001
ACH-000055,-0.143582944793
ACH-000060,-0.13492180314899999
ACH-000067,-0.183221568174
ACH-000070,-0.19042866705400002
ACH-000075,-0.12179520112
ACH-000078,-0.189046437927
ACH-000082,-0.19779923112
ACH-000085,0.032594642484
ACH-000086,-0.364699089847
ACH-000087,-0.0501372043754
ACH-000092,-0.153515052449
ACH-000095,-0.193298031772
ACH-000097,-0.45188655069600003
ACH-000098,-0.10970429333699999
ACH-000099,-0.09170845453439999
ACH-000108,-0.0848664313269
ACH-000113,-0.07260568781389999
ACH-000115,-0.311098623919
ACH-000116,-0.418110487131
ACH-000118,-0.163589531675
ACH-000120,-0.113033729656
ACH-000123,-0.24343710075999997
ACH-000127,-0.11339332789499999
ACH-000128,0.038084999712199995
ACH-000132,-0.301474839158
ACH-000133,-0.140548480407
ACH-000137,-0.24341457674000003
ACH-000138,-0.22980481556899998
ACH-000142,-0.290256039636
ACH-000143,-0.211406915445
ACH-000146,-0.115014724017
ACH-000148,-0.146270822827
ACH-000150,-0.11734501757400001
ACH-000152,-0.14091763740399998
ACH-000153,-0.117588995471
ACH-000159,-0.142669665918
ACH-000160,-0.11842634535499999
ACH-000163,-0.231381740821
ACH-000167,-0.436241693585
ACH-000168,-0.0108674142105
ACH-000169,-0.18875931807500002
ACH-000178,-0.193243658558
ACH-000182,-0.133986791466
ACH-000183,-0.24673996203
ACH-000188,-0.150344609535
ACH-000189,-0.51032564579
ACH-000190,-0.21163322672499998
ACH-000198,-0.118530691188
ACH-000204,-0.3991892046
ACH-000206,-0.147942736801
ACH-000207,-0.477723457849
ACH-000211,-0.167207061248
ACH-000215,-0.170229075232
ACH-000221,-0.076311360491
ACH-000222,0.19857072579100002
ACH-000223,-0.15618302842
ACH-000226,-0.29946962907200003
ACH-000227,-0.0458779706317
ACH-000228,-0.273294960395
ACH-000231,-0.21106346210299998
ACH-000232,-0.24849972792
ACH-000233,-0.215504160337
ACH-000234,-0.019989331495199998
ACH-000235,-0.134219841107
ACH-000237,-0.146042609386
ACH-000238,-0.26473485652
ACH-000243,-0.11391685454600001
ACH-000244,-0.306481707136
ACH-000246,-0.33874827249300005
ACH-000248,-0.17577529379
ACH-000250,-0.191952863282
ACH-000251,-0.210597729626
ACH-000253,-0.0799577962863
ACH-000255,-0.313288769404
ACH-000256,-0.259525533026
ACH-000257,0.0429249848608
ACH-000258,0.235333892031
ACH-000259,-0.14298354188100001
ACH-000260,-0.13725667128900002
ACH-000261,-0.147408448931
ACH-000262,-0.0771190913737
ACH-000263,-0.08934852122989999
ACH-000264,-0.089147991782
ACH-000265,-0.152477973213
ACH-000266,-0.19795863734400002
ACH-000272,-0.223021561041
ACH-000273,-0.26624371194
ACH-000274,-0.0337668709407
ACH-000277,-0.563538997366
ACH-000278,-0.0986094901121
ACH-000279,-0.137511460134
ACH-000280,-0.00153798828633
ACH-000281,0.026515215438200002
ACH-000288,-0.22608453238499998
ACH-000291,-0.0535593120324
ACH-000293,-0.165223948901
ACH-000294,-0.20695556620799999
ACH-000295,-0.34508829169699995
ACH-000296,0.1058619373
ACH-000302,-0.135600864628
ACH-000304,-0.40370353828
ACH-000307,-0.10929348762800001
