,GRPEL1 (80273)
ACH-000503,-0.99874487138
ACH-000505,-1.24389043513
ACH-000507,-1.2088087348799998
ACH-000510,-1.07687570224
ACH-000511,-1.25487803975
ACH-000512,-1.4547793944999998
ACH-000516,-1.21809082012
ACH-000517,-1.3726588338999999
ACH-000518,-1.0187548619600002
ACH-000520,-1.2204475549
ACH-000521,-1.36014519414
ACH-000522,-1.2129946493600001
ACH-000524,-1.45067262211
ACH-000527,-1.36503115928
ACH-000528,-1.02595159282
ACH-000537,-1.0238576906
ACH-000541,-1.5581196985699999
ACH-000542,-1.13901378204
ACH-000544,-0.693950998107
ACH-000545,-1.03486103995
ACH-000547,-1.21367190555
ACH-000548,-0.848628489324
ACH-000549,-1.0898582868100002
ACH-000550,-1.4110645925299998
ACH-000552,-1.00360651139
ACH-000556,-1.27939858163
ACH-000557,-1.3404289356899999
ACH-000570,-1.1739004721100001
ACH-000571,-1.27627161601
ACH-000573,-1.09847780024
ACH-000576,-1.27022928014
ACH-000580,-1.4109809341100001
ACH-000584,-1.31059551026
ACH-000585,-1.22736747069
ACH-000588,-1.38621456587
ACH-000589,-1.41256299081
ACH-000591,-0.8187001572229999
ACH-000593,-0.863916206805
ACH-000600,-1.28376869987
ACH-000601,-1.2374475207
ACH-000604,-1.04913525372
ACH-000605,-1.31527754541
ACH-000606,-1.1551067133600001
ACH-000608,-1.2215145101
ACH-000614,-1.10746494933
ACH-000616,-1.11214513575
ACH-000618,-1.35040790417
ACH-000619,-0.9690869644210001
ACH-000620,-1.3297466733
ACH-000621,-1.35818423509
ACH-000622,-1.26951597562
ACH-000623,-1.0355420565
ACH-000624,-1.40385421335
ACH-000627,-1.0031701443
ACH-000630,-1.07060114489
ACH-000632,-1.13748948976
ACH-000633,-1.64386984994
ACH-000637,-1.4074736703900002
ACH-000638,-1.07517807003
ACH-000646,-1.8050121798700003
ACH-000647,-1.12295000384
ACH-000648,-1.16519832287
ACH-000649,-0.98393582138
ACH-000651,-1.26358614217
ACH-000652,-1.25911720192
ACH-000653,-1.11032626436
ACH-000657,-1.26573648166
ACH-000658,-1.26327852672
ACH-000661,-1.40585527193
ACH-000662,-1.1218448969600001
ACH-000663,-1.02307707128
ACH-000665,-0.884897099392
ACH-000671,-1.21312356515
ACH-000673,-1.2206188561799998
ACH-000676,-1.05423827884
ACH-000677,-1.18908011448
ACH-000681,-1.5740940496399998
ACH-000682,-1.0196060648
ACH-000683,-1.24679969296
ACH-000684,-0.8928828416660001
ACH-000688,-1.26404626059
ACH-000693,-1.24081960731
ACH-000694,-1.2002847965799999
ACH-000695,-1.32820599996
ACH-000696,-1.2339022872799998
ACH-000697,-1.12286327825
ACH-000699,-1.6549355137200001
ACH-000701,-1.37685937151
ACH-000706,-1.42191881092
ACH-000711,-1.22795957979
ACH-000713,-1.2788728307500001
ACH-000714,-1.22075644406
ACH-000718,-1.1076297044399999
ACH-000720,-1.2100824160299999
ACH-000721,-0.887202235797
ACH-000724,-1.06238380767
ACH-000725,-1.61674136533
ACH-000732,-0.8486891473170001
ACH-000734,-1.04547171431
ACH-000735,-1.0940969648
ACH-000736,-1.20632244644
ACH-000738,-1.1883125987999998
ACH-000746,-1.70319219847
ACH-000747,-1.1805287233
ACH-000748,-1.41289737082
ACH-000753,-1.12162579675
ACH-000756,-1.16789656392
ACH-000757,-1.26716977513
ACH-000758,-1.41971422023
ACH-000760,-1.2234582518100001
ACH-000763,-0.9855386325309999
ACH-000764,-1.1512449419700002
ACH-000765,-1.0526474975799998
ACH-000766,-1.1897644540899999
ACH-000767,-1.3933640920800001
ACH-000768,-1.16445922676
ACH-000769,-1.1909622875399999
ACH-000770,-1.15762059707
ACH-000771,-1.12145563882
ACH-000773,-0.954975195188
ACH-000776,-1.07877213312
ACH-000777,-0.9670098883689999
ACH-000778,-1.0915291477200002
ACH-000781,-1.4062557256700001
ACH-000782,-1.28912015049
ACH-000783,-1.16353625623
ACH-000784,-1.23772108815
ACH-000785,-1.33886468715
ACH-000787,-1.26452729759
ACH-000788,-1.1714681886
ACH-000791,-0.953441522174
ACH-000792,-1.3037544482799999
ACH-000794,-1.1023190223700001
ACH-000796,-1.25150454049
ACH-000799,-1.26922936384
ACH-000800,-1.2171112101200001
ACH-000802,-1.08960486695
ACH-000804,-1.0630681412799998
ACH-000805,-1.0579953979999999
ACH-000809,-1.23701937889
ACH-000810,-1.3377185672299998
ACH-000811,-1.08156284957
ACH-000817,-1.2297790792399999
ACH-000819,-0.985055847506
ACH-000820,-1.10888656534
ACH-000821,-1.53590718278
ACH-000822,-0.922114301634
ACH-000823,-1.25502240762
ACH-000824,-1.39530057878
ACH-000827,-0.9909454085989999
ACH-000829,-1.09649003419
ACH-000831,-1.32274792333
ACH-000832,-1.30434312206
ACH-000833,-1.20486574994
ACH-000834,-1.0
ACH-000835,-1.2141832875299998
ACH-000836,-1.13001903962
ACH-000837,-1.06002364408
ACH-000838,-1.28680963027
ACH-000839,-1.15551024551
ACH-000840,-1.17131414592
ACH-000841,-1.0787691342399999
ACH-000843,-1.3084104072
ACH-000846,-1.21463861535
ACH-000847,-1.46459836125
ACH-000848,-1.08275346516
ACH-000849,-1.4759974177700002
ACH-000851,-1.21393255822
ACH-000855,-1.35568501337
ACH-000856,-1.34918828909
ACH-000858,-1.5160466430700001
ACH-000859,-1.02208798262
ACH-000861,-1.11792299521
ACH-000862,-1.20061727079
ACH-000865,-1.12579156226
ACH-000866,-1.31251872701
ACH-000867,-1.31529700904
ACH-000869,-1.66996748206
ACH-000872,-1.2504856364399999
ACH-000873,-1.31237583987
ACH-000876,-1.8505740366299999
ACH-000878,-1.0602061069700002
ACH-000880,-1.20170360542
ACH-000881,-1.1216065955399999
ACH-000882,-1.0314607988
ACH-000884,-1.1696003555299999
ACH-000885,-1.2042460964200001
ACH-000887,-1.16579056439
ACH-000888,-1.24431723487
ACH-000889,-1.2440402646200002
ACH-000890,-0.9121409375759999
ACH-000896,-1.25644773423
ACH-000898,-1.0686289143
ACH-000900,-1.3747256307100002
ACH-000901,-1.08072240724
ACH-000905,-1.1299443688500002
ACH-000906,-1.13347241
ACH-000907,-1.04695012495
ACH-000910,-1.54930241658
ACH-000911,-1.20310692317
ACH-000912,-0.910538205858
ACH-000913,-1.1776339959200002
ACH-000915,-1.05785188619
ACH-000916,-1.83987442463
ACH-000917,-1.22109251664
ACH-000921,-1.17518394122
ACH-000924,-1.4302433835
ACH-000926,-1.37058730335
ACH-000928,-1.00825234658
ACH-000929,-1.3722062583399999
ACH-000932,-0.9041247921950001
ACH-000935,-1.01300554261
ACH-000936,-1.1955268029600001
ACH-000937,-1.14910576924
ACH-000938,-1.1113536205399999
ACH-000939,-1.07791893459
ACH-000941,-1.4084287961700002
ACH-000943,-1.1988575287999998
ACH-000946,-1.2556154557299999
ACH-000947,-1.12693377054
ACH-000948,-1.24070328724
ACH-000950,-1.03109120113
ACH-000953,-0.8390272722930001
ACH-000957,-0.889246383162
ACH-000958,-1.46536983072
ACH-000960,-1.1683150658700001
ACH-000963,-1.09123595574
ACH-000968,-1.2748886366
ACH-000969,-1.1678209407200002
ACH-000973,-1.1234612297700002
ACH-000974,-1.0713984841500002
ACH-000975,-1.3469885872999998
ACH-000976,-1.15940989055
ACH-000978,-0.896675685618
ACH-000980,-1.3653115687600001
ACH-000984,-1.14808316631
ACH-000986,-1.06728147726
ACH-000988,-1.50418547745
ACH-000993,-1.15543943785
ACH-000994,-1.5762016227899998
ACH-000996,-1.28063694532
ACH-001001,-1.1045066071
ACH-001020,-0.7685469723909999
ACH-001028,-1.29314586463
ACH-001031,-0.352956736074
ACH-001038,-1.15234234941
ACH-001048,-1.0866737178299999
ACH-001050,-1.23425261411
ACH-001053,-1.29532432274
ACH-001054,-1.0645532550299999
ACH-001061,-1.02580657344
ACH-001067,-1.1274864377399998
ACH-001075,-1.12679211815
ACH-001096,-1.1372353552299999
ACH-001128,-1.20517110157
ACH-001134,-1.1452195523100002
ACH-001151,-1.29299593574
ACH-001163,-1.0961537283299998
ACH-001164,-1.45207523271
ACH-001173,-1.21289271136
ACH-001183,-0.752874229963
ACH-001184,-1.13762815111
ACH-001190,-1.4076514907799997
ACH-001192,-1.39045807377
ACH-001193,-1.05686469894
ACH-001196,-1.14872746077
ACH-001197,-1.3900210388799998
ACH-001205,-1.17242391706
ACH-001211,-0.942897372349
ACH-001212,-0.9096121527299998
ACH-001228,-1.3287034285
ACH-001232,-1.1411571833
ACH-001239,-1.09114821155
ACH-001274,-1.1722579985200001
ACH-001275,-1.0531834278799999
ACH-001277,-1.38340778261
ACH-001278,-1.23597829454
ACH-001280,-1.21545064595
ACH-001283,-1.11448605794
ACH-001289,-1.14776215717
ACH-001295,-1.33669816389
ACH-001300,-1.4164289791999998
ACH-001301,-1.11498386947
ACH-001302,-1.3858315137900001
ACH-001303,-1.4782537296399998
ACH-001306,-0.94401881239
ACH-001318,-1.12672939266
ACH-001322,-1.15469043825
ACH-001328,-1.28008740587
ACH-001332,-1.31606564021
ACH-001333,-1.49920037086
ACH-001336,-1.06618659336
ACH-001340,-1.3832681472100001
ACH-001346,-1.03185584782
ACH-001353,-1.0309770626
ACH-001354,-1.11781043641
ACH-001367,-1.26383041941
ACH-001368,-1.0250279834
ACH-001374,-1.40472819691
ACH-001375,-1.1299867564
ACH-001377,-1.16016284135
ACH-001380,-1.0879949532100002
ACH-001391,-1.10528000094
ACH-001407,-0.8491472221590001
ACH-001408,-1.0440561342499999
ACH-001413,-1.1166689286799998
ACH-001430,-0.914146651753
ACH-001431,-1.10319549191
ACH-001450,-1.11464942705
ACH-001496,-1.16493766659
ACH-001500,-1.4289834209799999
ACH-001521,-1.52664613107
ACH-001523,-1.1923262156999999
ACH-001532,-1.0009478338
ACH-001536,-0.984173002151
ACH-001550,-1.3905243396
ACH-001552,-1.56134183044
ACH-001554,-1.1688072604200002
ACH-001645,-0.793275812132
ACH-001654,-1.2144139173100001
ACH-001715,-1.03594778024
ACH-001735,-1.2095949026000001
ACH-001736,-0.9895838171629999
ACH-001737,-0.726546775255
ACH-001740,-1.01890233049
ACH-001745,-1.07094915782
ACH-001750,-1.27381831089
ACH-001765,-1.33038119
ACH-001956,-1.22371844971
ACH-001957,-0.996809144958
