,ECSIT (51295)
ACH-000416,-0.09679486672280001
ACH-000420,-0.0733570970164
ACH-000421,-0.157139621937
ACH-000424,-0.128346218723
ACH-000425,-0.05406374278940001
ACH-000426,-0.21559644224
ACH-000427,-0.32089325126699997
ACH-000433,-0.139745644427
ACH-000436,0.0911955321393
ACH-000444,-0.144325755592
ACH-000445,-0.431415098829
ACH-000448,-0.0397254712225
ACH-000450,-0.211097701627
ACH-000452,-0.0880715641158
ACH-000454,-0.556798460509
ACH-000458,0.0768593913939
ACH-000459,-0.338225898473
ACH-000460,-0.09311928968210001
ACH-000461,-0.618527057894
ACH-000463,-0.0546737352956
ACH-000464,0.0313115984424
ACH-000466,-0.18645082705200003
ACH-000467,-0.281884453419
ACH-000468,-0.0702028277727
ACH-000469,-0.313791280823
ACH-000470,0.248334942439
ACH-000471,0.0217844620052
ACH-000472,-0.113980201842
ACH-000473,-0.19097741147999997
ACH-000475,-0.265712485102
ACH-000476,-0.0649051599857
ACH-000477,-0.054728173188199995
ACH-000480,-0.352007939357
ACH-000481,-0.134812174513
ACH-000483,-0.291213680486
ACH-000484,-0.0682336933066
ACH-000485,-0.00806870162104
ACH-000486,-0.200431693994
ACH-000487,-0.00699772931459
ACH-000488,-0.47757576065800006
ACH-000490,-0.143269211131
ACH-000491,-0.223205842647
ACH-000495,0.126883764387
ACH-000496,0.056093550294599996
ACH-000499,-0.119558048323
ACH-000500,0.324897755844
ACH-000502,0.00446779835003
ACH-000503,-0.22670523708299997
ACH-000505,-0.152243823258
ACH-000507,-0.51796406748
ACH-000510,-0.110778622247
ACH-000511,0.11235518245100001
ACH-000512,-0.11223123774
ACH-000516,0.00630051219282
ACH-000517,-0.0835566151578
ACH-000518,-0.0169571336338
ACH-000520,0.046541922884200004
ACH-000521,-0.140559209671
ACH-000522,-0.20363017852899998
ACH-000524,-0.19613355440000002
ACH-000527,-0.20757652406100002
ACH-000528,-0.42254327514300005
ACH-000537,-0.364914859714
ACH-000541,-0.17922363044
ACH-000542,0.0241201168401
ACH-000544,-0.057148528655599995
ACH-000545,-0.277633904991
ACH-000547,-0.387837295597
ACH-000548,-0.0705755994047
ACH-000549,-0.526563607549
ACH-000550,-0.00705586406246
ACH-000552,-0.0532413584946
ACH-000556,-0.243765630706
ACH-000557,-0.0077601635380200006
ACH-000570,0.129808929632
ACH-000571,-0.118482745108
ACH-000573,-0.0944643008618
ACH-000576,-0.099472237268
ACH-000580,0.08856165929739998
ACH-000584,-0.08325335572869999
ACH-000585,-0.201468577296
ACH-000588,-0.23799836528
ACH-000589,-0.639135917043
ACH-000591,-0.186585937412
ACH-000593,-0.284801433921
ACH-000600,-0.15466337866399998
ACH-000601,-0.120111794949
ACH-000604,0.123093414571
ACH-000605,-0.313097628229
ACH-000606,-0.268596865911
ACH-000608,-0.25128484307599996
ACH-000614,-0.157451234768
ACH-000616,0.05956350743969999
ACH-000618,-0.517009853424
ACH-000619,-0.130807929569
ACH-000620,-0.140514571488
ACH-000621,-0.22809692604899998
ACH-000622,0.575337405356
ACH-000623,-0.058479792878900004
ACH-000624,-0.0287274435324
ACH-000627,-0.163745710023
ACH-000630,-0.0797135505507
ACH-000632,-0.11981347658
ACH-000633,-0.764538799475
ACH-000637,-0.263923165631
ACH-000638,-0.227003240649
ACH-000646,-0.383112709913
ACH-000647,-0.21139348955200002
ACH-000648,-0.0356657140349
ACH-000649,0.041623550625400005
ACH-000651,-0.595379451614
ACH-000652,-0.0999177792325
ACH-000653,-0.018172476217599997
ACH-000657,-0.360923960757
ACH-000658,-0.283377175824
ACH-000661,-0.326339419538
ACH-000662,0.0906159032534
ACH-000663,0.0179509111804
ACH-000665,-0.161288364033
ACH-000671,-0.466064685228
ACH-000673,-0.010588354006299998
ACH-000676,-0.235057833281
ACH-000677,-0.576202661408
ACH-000681,-0.142918065932
ACH-000682,-0.283540889053
ACH-000683,-0.168952863578
ACH-000684,0.200952712641
ACH-000688,-0.0422889877781
ACH-000693,-0.35670877949199997
ACH-000694,-0.21822241634
ACH-000695,-0.138021378335
ACH-000696,-0.088448975738
ACH-000697,-0.510582302108
ACH-000699,-0.18290888698600002
ACH-000701,-0.254329187542
ACH-000706,-0.42224408802
ACH-000711,-0.007824054507020001
ACH-000713,-0.0457765254373
ACH-000714,-0.0020018269328099998
ACH-000718,-0.189584968375
ACH-000720,-0.0932890562965
ACH-000721,-0.30245632062399996
ACH-000724,-0.170686678144
ACH-000725,-0.665006178696
ACH-000732,-0.12354960572899999
ACH-000734,-0.35716197148100004
ACH-000735,-0.0166287453172
ACH-000736,-0.171500779279
ACH-000738,-0.45418380583499995
ACH-000746,-0.468343255492
ACH-000747,-0.5980825309350001
ACH-000748,-0.22518504830299998
ACH-000753,-0.17823491676300002
ACH-000756,0.0380114034249
ACH-000757,-0.37569163869499994
ACH-000758,-0.370198855636
ACH-000760,-0.127111271944
ACH-000763,-0.21000856638
ACH-000764,0.0512576577361
ACH-000765,-0.169227667581
ACH-000766,0.161707799652
ACH-000767,-0.13951252107200002
ACH-000768,-0.18496927612
ACH-000769,-0.166785742601
ACH-000770,-0.0172672150368
ACH-000771,0.0945999226682
ACH-000773,0.17908576870499998
ACH-000776,-0.0728008979944
ACH-000777,-0.18674290150400003
ACH-000778,-0.324717591099
ACH-000781,-0.0222583529371
ACH-000782,-0.351577961418
ACH-000783,0.0489507832099
ACH-000784,-0.141261727882
ACH-000785,-0.165171196105
ACH-000787,-0.0601378310622
ACH-000788,-0.181083030891
ACH-000791,-0.227930907848
ACH-000792,-0.0200586339615
ACH-000794,-0.0103663431157
ACH-000796,-0.19565243614100003
ACH-000799,-0.141436320525
ACH-000800,-0.446447632426
ACH-000802,-0.161668546958
ACH-000804,-0.2093997555
ACH-000805,-0.0415554245593
ACH-000809,-0.191254300125
ACH-000810,0.257431589278
ACH-000811,-0.15822834042300002
ACH-000817,0.028342597448999998
ACH-000819,-0.144666531076
ACH-000820,0.022234075177700003
ACH-000821,-0.08234645285410001
ACH-000822,-0.19261414247000003
ACH-000823,-0.259676818646
ACH-000824,-0.0631006608605
ACH-000827,-0.00904482424115
ACH-000829,0.262043037452
ACH-000831,-0.597933130536
ACH-000832,0.0944024253634
ACH-000833,-0.21040229832899998
ACH-000834,-0.603199847944
ACH-000835,-0.0550225132621
ACH-000836,-0.0337024485778
ACH-000837,-0.289036162
ACH-000838,-0.113606089026
ACH-000839,-0.022390703235299996
ACH-000840,0.00878408132358
ACH-000841,0.000123527186498
ACH-000843,-0.381123913157
ACH-000846,-0.040547160821300006
ACH-000847,-0.450402500621
ACH-000848,-0.210504778726
ACH-000849,-0.320491107455
ACH-000851,-0.45474866721600005
ACH-000855,-0.296164972588
ACH-000856,-0.109057984876
ACH-000858,-0.670674669093
ACH-000859,-0.32647906004099997
ACH-000861,-0.145481267307
ACH-000862,-0.330564730551
ACH-000865,-0.256450561618
ACH-000866,-0.26117265080200003
ACH-000867,-0.08923151025969998
ACH-000869,-0.21343377089200002
ACH-000872,-0.131835949608
ACH-000873,-0.28533997319800003
ACH-000876,-0.408573003985
ACH-000878,-0.0711633827081
ACH-000880,-0.130654708257
ACH-000881,-0.124877564318
ACH-000882,-0.187593880187
ACH-000884,-0.14946795082999997
ACH-000885,-0.48066404756700004
ACH-000887,-0.27810456658300003
ACH-000888,-0.21138517937399998
ACH-000889,-0.483550056073
ACH-000890,-0.028259394346400003
ACH-000896,-0.0501415226621
ACH-000898,-0.193432183481
ACH-000900,-0.274203466911
ACH-000901,-0.048630586827099996
ACH-000905,0.0152369150893
ACH-000906,-0.22947139474599998
ACH-000907,-0.08658167250269999
ACH-000910,-0.446809369646
ACH-000911,-0.364062788783
ACH-000912,0.146319056555
ACH-000913,-0.143882025547
ACH-000915,-0.7778326165620001
ACH-000916,-0.0739027092781
ACH-000917,-0.0707215450935
ACH-000921,-0.20589890054499999
ACH-000924,-0.44465425171000006
ACH-000926,-0.24558909347199998
ACH-000928,0.050871721840900004
ACH-000929,-0.25587127449999997
ACH-000932,-0.14519375420800001
ACH-000935,-0.285323688912
ACH-000936,-0.3861616926
ACH-000937,0.0160525576702
ACH-000938,-0.0165818115914
ACH-000939,-0.41016673187799996
ACH-000941,-0.41561551576800004
ACH-000943,-0.203394075772
ACH-000946,-0.284085155505
ACH-000947,-0.50546138254
ACH-000948,-0.339412742261
ACH-000950,-0.12687633868599998
ACH-000953,-0.18371901585099998
ACH-000957,0.0182021784708
ACH-000958,-0.289858563074
ACH-000960,-0.0320765566862
ACH-000963,-0.111111208697
ACH-000968,-0.252529510169
ACH-000969,-0.45063305214500005
ACH-000973,0.138881755036
ACH-000974,-0.127631176278
ACH-000975,-0.55344496461
ACH-000976,0.107049255112
ACH-000978,-0.0880185117825
ACH-000980,-0.369776462291
ACH-000984,-0.22545915873300001
ACH-000986,-0.0014634266841300001
ACH-000988,-0.123377879182
ACH-000993,0.162939217587
ACH-000994,-0.678073813653
ACH-000996,-0.108582803073
ACH-001001,-0.7531988518520001
ACH-001020,-0.36457998071900005
ACH-001028,-0.270238265775
ACH-001031,-0.144373662823
ACH-001038,-0.316486578578
ACH-001048,-0.108284985247
ACH-001050,-0.12036314155899999
ACH-001053,-0.015173956427200002
ACH-001054,0.0983770040587
ACH-001061,-0.101078745263
ACH-001067,0.0663766587923
ACH-001075,-0.0195342062009
ACH-001096,-0.253537272699
ACH-001128,-0.19268589692899998
ACH-001134,0.07644885056360001
ACH-001151,0.161267597237
ACH-001163,-0.410031365778
ACH-001164,-0.0380127305736
ACH-001173,-0.33684790149300003
ACH-001183,0.07956931776380001
ACH-001184,-0.0806240540351
ACH-001190,-0.29053642329
ACH-001192,-0.08796964063149999
ACH-001193,-0.23589876452599998
ACH-001196,0.004649349542100001
ACH-001197,0.318113364861
ACH-001205,0.077070593814
ACH-001211,0.25825387102499997
ACH-001212,-0.129197393606
ACH-001228,-0.371614540533
ACH-001232,-0.00586507959576
ACH-001239,-0.242821892995
ACH-001274,-0.0279178742908
ACH-001275,-0.312486556707
ACH-001277,-0.312187562792
ACH-001278,-0.40347529748000005
ACH-001280,-0.24826444007399998
ACH-001283,-0.346882637221
ACH-001289,-0.147533141728
ACH-001295,0.123432139532
ACH-001300,-0.0699204976227
ACH-001301,0.100774331445
ACH-001302,-0.266072361633
ACH-001303,-0.47985349259099996
ACH-001306,-0.212039471156
ACH-001318,-0.484401761327
ACH-001322,-0.055899978666
ACH-001328,-0.21493958494000004
ACH-001332,-0.0952207307382
ACH-001333,-0.284163511889
ACH-001336,-0.14255038827400002
ACH-001340,-0.0593419208527
ACH-001346,-0.0371620755273
ACH-001353,0.0575771397834
ACH-001354,-0.0189696473025
ACH-001367,-0.280414145793
ACH-001368,-0.322196189169
ACH-001374,-0.113512970942
ACH-001375,-0.132367920925
ACH-001377,-0.296580242103
ACH-001380,-0.46266839828999995
ACH-001391,-0.3437437495699999
ACH-001407,-0.011273007409700001
ACH-001408,0.056944280703800004
ACH-001413,-0.015712574280999998
ACH-001430,-0.142499665623
ACH-001431,-0.107407434295
ACH-001450,0.089044359484
ACH-001496,-0.279455435853
ACH-001500,-0.320382570077
ACH-001521,-0.203383010852
ACH-001523,-0.15079745609
ACH-001532,-0.08685680542780001
ACH-001536,-0.331967936142
ACH-001550,-0.255051731432
ACH-001552,-0.27693079481800004
ACH-001554,-0.357306877617
ACH-001645,-0.03756021319780001
ACH-001654,0.0156887693744
ACH-001715,0.00744787211366
ACH-001735,0.035837770601
ACH-001736,-0.042241173233199994
ACH-001737,-0.058058102723300004
ACH-001740,-0.0722267778747
ACH-001745,-0.021362886644099997
ACH-001750,0.031415118845099996
ACH-001765,-0.129419415887
ACH-001956,0.038235573240199994
ACH-001957,0.00178973330488
