,LGMN (5641)
ACH-000004,0.392638186634
ACH-000007,0.36519654304399995
ACH-000009,0.279184937623
ACH-000011,0.217912259306
ACH-000012,0.460527468707
ACH-000013,0.215919863901
ACH-000014,0.414365847802
ACH-000015,0.424816386335
ACH-000017,0.142569975477
ACH-000018,0.156508586841
ACH-000019,0.24334203165399998
ACH-000021,0.40608669624300003
ACH-000022,0.367555222593
ACH-000025,0.20317756897199998
ACH-000028,0.25626481098000004
ACH-000030,0.225650747692
ACH-000035,0.342575681317
ACH-000036,0.351968792766
ACH-000037,0.313210391368
ACH-000039,0.44429722414800005
ACH-000040,0.22964254254799998
ACH-000041,0.336136009402
ACH-000042,0.348113061422
ACH-000045,0.260380056283
ACH-000047,0.328951062028
ACH-000052,0.20145060300099998
ACH-000053,0.33504274255100003
ACH-000054,0.303501005274
ACH-000055,0.35150097148500004
ACH-000060,0.11711918622300001
ACH-000067,0.307365903624
ACH-000070,0.5205546435980001
ACH-000075,-0.08516485819900001
ACH-000078,0.333147448564
ACH-000082,0.324156562802
ACH-000085,0.460195531214
ACH-000086,0.312538318534
ACH-000087,0.06929227136010001
ACH-000092,0.15764651181
ACH-000095,0.11995490442
ACH-000097,0.280877011105
ACH-000098,0.135820472386
ACH-000099,0.44419490129699996
ACH-000108,0.30914831816
ACH-000113,0.323918859078
ACH-000115,0.255633838716
ACH-000116,0.312378607667
ACH-000118,0.316609182213
ACH-000120,0.291312715
ACH-000123,0.336902362975
ACH-000127,0.24699991571600002
ACH-000128,0.327233522637
ACH-000132,0.458411606386
ACH-000133,0.336795469869
ACH-000137,0.45284194305
ACH-000138,0.264310080376
ACH-000142,0.36248007762199996
ACH-000143,0.363136527878
ACH-000146,0.388122976343
ACH-000148,0.138297102753
ACH-000150,0.228337261879
ACH-000152,0.310133234057
ACH-000153,-0.00467799468569
ACH-000159,0.329245185563
ACH-000160,0.423056269617
ACH-000163,0.250210611576
ACH-000167,0.144652862683
ACH-000168,0.29443627122099997
ACH-000169,0.0678500648899
ACH-000178,0.220449024318
ACH-000182,0.0226405497174
ACH-000183,0.35771941185500006
ACH-000188,0.34102784083099996
ACH-000189,0.506548764093
ACH-000190,0.342073672902
ACH-000198,0.25974493984499997
ACH-000204,0.465076474821
ACH-000206,0.528323274165
ACH-000207,0.279143893035
ACH-000211,0.422374269194
ACH-000215,0.367792842385
ACH-000221,0.359243965342
ACH-000222,0.5639735889940001
ACH-000223,0.23519456141
ACH-000226,0.327507540482
ACH-000227,0.231912704082
ACH-000228,0.468853482383
ACH-000231,0.294953881636
ACH-000232,0.0894230612857
ACH-000233,0.204615608727
ACH-000234,0.222403316351
ACH-000235,0.304043543154
ACH-000237,0.386893517011
ACH-000238,0.162295341997
ACH-000243,0.323214399435
ACH-000244,0.481570230035
ACH-000246,0.23803351830699998
ACH-000248,0.276595726034
ACH-000250,0.25828957746
ACH-000251,0.087942055347
ACH-000253,0.227193049423
ACH-000255,0.252102600379
ACH-000256,0.33502633785700003
ACH-000257,0.359897761247
ACH-000258,0.38958027307800003
ACH-000259,0.296606004894
ACH-000260,0.25462358584100003
ACH-000261,0.593124603208
ACH-000262,0.281635757536
ACH-000263,0.324437319207
ACH-000264,0.36377868650300005
ACH-000265,0.322997321472
ACH-000266,0.28915463288300003
ACH-000272,0.272559800058
ACH-000273,0.322498988825
ACH-000274,0.170636395156
ACH-000277,0.257297530092
ACH-000278,0.3808091962
ACH-000279,0.14018088159000003
ACH-000280,0.336680952454
ACH-000281,0.5111857715829999
ACH-000288,0.268914287989
ACH-000291,0.0351011406709
ACH-000293,0.327875057778
ACH-000294,0.389217952073
ACH-000295,-0.0728937559329
ACH-000296,0.0860772608582
ACH-000302,0.30537360727699997
ACH-000304,0.156656489046
ACH-000307,0.35538484416
ACH-000308,0.20781368381999998
ACH-000310,0.47846329861299997
ACH-000311,0.24531281901799998
ACH-000312,0.43032862228999996
ACH-000315,-0.0666321984419
ACH-000316,0.338767047138
ACH-000317,0.323724262414
ACH-000318,0.36013258999700004
ACH-000319,0.329736046978
ACH-000320,0.28003928982299997
ACH-000322,0.291870179447
ACH-000323,0.13978115852700002
ACH-000324,0.17403360189300002
ACH-000329,0.411099104913
ACH-000330,0.39385566303
ACH-000331,0.300380605308
ACH-000332,0.288547588967
ACH-000334,0.144627693191
ACH-000335,0.21093997005100001
ACH-000336,-0.10520995257000001
ACH-000337,0.111986474923
ACH-000339,0.346231593688
ACH-000341,0.160521026648
ACH-000348,0.150763951973
ACH-000350,0.35629214900600004
ACH-000352,0.336491030466
ACH-000356,0.495045801369
ACH-000361,0.609436376623
ACH-000362,0.408140653407
ACH-000363,0.32960475076900003
ACH-000364,0.276708866843
ACH-000365,0.313080422478
ACH-000366,0.24369283263
ACH-000368,0.367277149231
ACH-000374,0.354083312181
ACH-000375,0.18679818226199998
ACH-000376,0.300763452418
ACH-000381,0.270705265029
ACH-000383,0.28789004983600003
ACH-000387,0.420676085723
ACH-000389,0.387260723464
ACH-000390,0.27896098494000005
ACH-000393,0.296963663237
ACH-000395,0.310272157514
ACH-000397,0.27660855631700004
ACH-000401,0.08100349301630001
ACH-000402,0.504345279494
ACH-000403,0.22678220821800002
ACH-000404,0.264708584099
ACH-000406,0.24715633686000002
ACH-000407,0.14466556067800002
ACH-000408,0.426685282429
ACH-000410,0.283347549254
ACH-000411,0.40015093238399996
ACH-000414,0.263020550887
ACH-000415,0.264802650238
ACH-000416,0.255175566605
ACH-000420,0.219844103717
ACH-000421,0.305594588297
ACH-000424,0.37355311456600004
ACH-000425,0.24833843230900002
ACH-000426,0.215211947627
ACH-000427,0.179073016929
ACH-000433,0.192980175202
ACH-000436,0.300926352627
ACH-000444,0.430415961663
ACH-000445,0.23142899958299998
ACH-000448,0.139062877138
ACH-000450,0.425971634743
ACH-000452,0.311029589782
ACH-000454,0.274053287239
ACH-000458,0.46350481673
ACH-000459,0.0499539906508
ACH-000460,0.342879629974
ACH-000461,0.314190799652
ACH-000463,0.25546709581599997
ACH-000464,0.252254204629
ACH-000466,0.29824242566
ACH-000467,0.17810926435
ACH-000468,0.288530556799
ACH-000469,0.233664971897
ACH-000470,0.300106454547
ACH-000471,0.150898561738
ACH-000472,0.30459008959
ACH-000473,0.321881219554
ACH-000475,0.207395013138
ACH-000476,0.329997231951
ACH-000477,0.47852519515600006
ACH-000480,0.15691473692
ACH-000481,0.08430343892389999
ACH-000483,0.318559193838
ACH-000484,0.154185657986
ACH-000485,0.373591797002
ACH-000486,0.22468865739100002
ACH-000487,0.312576001294
ACH-000488,0.354912044618
ACH-000490,0.311854979885
ACH-000491,-0.0436582370857
ACH-000495,0.139377703498
ACH-000496,0.276313529143
ACH-000499,0.45418619316500003
ACH-000500,0.400162722365
ACH-000502,0.216030633197
ACH-000503,0.266206244359
ACH-000505,0.260640169454
ACH-000507,0.213085120509
ACH-000510,0.38057490079000006
ACH-000511,0.38539583953
ACH-000512,0.10374856036499999
ACH-000516,0.303719686459
ACH-000517,0.226699084291
ACH-000518,0.13866006447
ACH-000520,0.238563273871
ACH-000521,0.269664120715
ACH-000522,0.229392204075
ACH-000524,0.16195966849500001
ACH-000527,0.23382376498500002
ACH-000528,0.23751472493200002
ACH-000537,0.236149824154
ACH-000541,0.057986890625300005
ACH-000542,0.325873046275
ACH-000544,0.242121286283
ACH-000545,0.223920870995
ACH-000547,0.149945768308
ACH-000548,0.107034857603
ACH-000549,0.369329831564
ACH-000550,0.29525898776799997
ACH-000552,0.09218442378189999
ACH-000556,0.179681932078
ACH-000557,0.21090426638
ACH-000570,0.252813925689
ACH-000571,0.186787854316
ACH-000573,0.215429501952
ACH-000576,0.350611690309
ACH-000580,0.350164493883
ACH-000584,0.24810429604400003
ACH-000585,0.183098415317
ACH-000588,0.390207036502
ACH-000589,0.219892587089
ACH-000591,0.455849016893
ACH-000593,0.138424583139
ACH-000600,0.332175609947
ACH-000601,0.290846697473
ACH-000604,0.29080428567
ACH-000605,0.465395376871
ACH-000606,0.26760970826499997
ACH-000608,0.22454488057799998
ACH-000614,0.46661476956799997
ACH-000616,0.187575942534
ACH-000618,0.168651365277
ACH-000619,0.207910241008
ACH-000620,0.327464914939
ACH-000621,0.330142917315
ACH-000622,0.25267080374699996
ACH-000623,0.277118186474
ACH-000624,0.28881118017499996
ACH-000627,0.255229607161
ACH-000630,0.266342061905
ACH-000632,0.177374564309
ACH-000633,0.221233969507
ACH-000637,0.129196456305
ACH-000638,0.40955049141000005
ACH-000646,0.414857035461
ACH-000647,0.305791385476
ACH-000648,0.31029268327799997
ACH-000649,0.304590507119
ACH-000651,0.233581456606
ACH-000652,0.24693632623599998
ACH-000653,0.269169184464
ACH-000657,0.290521328142
ACH-000658,0.300858957413
ACH-000661,0.262270060641
ACH-000662,0.206408570073
ACH-000663,0.258017138378
ACH-000665,0.515311849017
ACH-000671,0.456491215625
ACH-000673,0.25903543455899997
ACH-000676,0.0495524466414
ACH-000677,0.39962753520000005
ACH-000681,0.280278689909
ACH-000682,0.23289083684300002
ACH-000683,0.289110786357
ACH-000684,0.432060665815
ACH-000688,0.394048970615
ACH-000693,0.253723336038
ACH-000694,0.352659861536
ACH-000695,0.198498824055
ACH-000696,0.22652677619699998
ACH-000697,-0.0694729148348
ACH-000699,0.26851882320099996
ACH-000701,0.19405731225900003
ACH-000706,0.43424335511999995
ACH-000711,0.23214753504299998
ACH-000713,0.439692777464
ACH-000714,0.19645757521899998
ACH-000718,0.263719885772
ACH-000720,0.238856533339
ACH-000721,0.218998976104
ACH-000724,0.321567413169
ACH-000725,0.4703469109
ACH-000732,0.19920390166
ACH-000734,0.212823014607
ACH-000735,0.15945987696699998
ACH-000736,0.303060221286
ACH-000738,0.227867804474
ACH-000746,0.168174054562
ACH-000747,0.36136582365900005
ACH-000748,0.328848190205
ACH-000753,0.20233794570500002
ACH-000756,0.324045709689
ACH-000757,0.38086679904200005
ACH-000758,0.237769077489
ACH-000760,0.267259531479
ACH-000763,0.218534136021
ACH-000764,0.45925908728500003
ACH-000765,0.18565328152899999
ACH-000766,0.198585774971
ACH-000767,0.27046311988899996
ACH-000768,0.42237350163099996
ACH-000769,0.446186182738
ACH-000770,0.33300754237
ACH-000771,0.32714561974
ACH-000773,0.39156047764300006
ACH-000776,0.46958689507
ACH-000777,0.317891736915
ACH-000778,0.47981521607600003
ACH-000781,0.275405937772
ACH-000782,0.297782032995
ACH-000783,0.20733932453899998
ACH-000784,0.155680912798
ACH-000785,0.138040220312
ACH-000787,0.300918560253
ACH-000788,0.33090175721299997
ACH-000791,0.309284786657
ACH-000792,0.279362392889
ACH-000794,0.232876266829
ACH-000796,0.287926188426
ACH-000799,0.183291603139
ACH-000800,0.39826263365599995
ACH-000802,0.320628842786
ACH-000804,0.46462028201399996
ACH-000805,0.213360274699
ACH-000809,0.310741410863
ACH-000810,0.691283632215
ACH-000811,0.113621071433
ACH-000817,0.17443015972399997
ACH-000819,0.26264917805
ACH-000820,0.470633116086
ACH-000821,0.0720568484055
ACH-000822,0.36295729592
ACH-000823,0.216177073862
ACH-000824,0.248135773484
ACH-000827,0.180170228059
ACH-000829,0.119912228178
ACH-000831,0.38236834388499996
ACH-000832,0.320194422898
ACH-000833,0.384505862803
ACH-000834,0.330636393459
ACH-000835,0.284287440397
ACH-000836,0.253699748093
ACH-000837,0.24342760928100002
ACH-000838,0.035229382391099996
ACH-000839,0.106253680858
ACH-000840,0.38798544233599996
ACH-000841,0.37719459288699997
ACH-000843,0.282496336154
ACH-000846,0.168379418405
ACH-000847,0.23197826766399998
ACH-000848,0.32538898041299996
ACH-000849,0.23011029837299998
ACH-000851,0.225389697877
ACH-000855,0.441596192295
ACH-000856,0.28823791546
ACH-000858,0.551513455603
ACH-000859,0.129480385048
ACH-000861,0.330873797035
ACH-000862,0.209768856998
ACH-000865,0.28461957015
ACH-000866,0.245691820637
ACH-000867,0.293101782198
ACH-000869,0.271665166912
ACH-000872,0.27373594703000004
ACH-000873,0.265006721323
ACH-000876,0.2251113012
ACH-000878,0.291754371961
ACH-000880,0.160679422543
ACH-000881,0.29885708156
ACH-000882,0.5232835553
ACH-000884,0.277100002601
ACH-000885,0.423449604867
ACH-000887,0.27734459268399997
ACH-000888,0.299986856684
ACH-000889,0.202767751029
ACH-000890,0.286987712423
ACH-000896,0.158319830075
ACH-000898,0.487518380066
ACH-000900,0.39441891649000005
ACH-000901,0.31297077998100004
ACH-000905,0.239391962756
ACH-000906,0.264472410708
ACH-000907,0.193952746938
ACH-000910,0.474920252143
ACH-000911,0.23351388239300003
ACH-000912,0.294976382365
ACH-000913,0.293370088806
ACH-000915,0.310921440063
ACH-000916,0.068485457775
ACH-000917,0.261864824334
ACH-000921,0.228272216797
ACH-000924,0.260392287553
ACH-000926,0.25610702958
ACH-000928,0.211212953382
ACH-000929,0.390921358539
ACH-000932,0.372135910954
ACH-000935,0.38938106890100005
ACH-000936,0.257804212743
ACH-000937,0.178901543928
ACH-000938,0.297212862419
ACH-000939,0.22206026388500003
ACH-000941,0.17344393153700002
ACH-000943,0.317755609451
ACH-000946,0.302868948134
ACH-000947,0.265473189953
ACH-000948,0.34406722762599995
ACH-000950,0.303210846438
ACH-000953,0.232364361598
ACH-000957,0.209718650678
ACH-000958,0.387772975744
ACH-000960,0.255221350439
ACH-000963,0.481903412564
ACH-000968,0.21803122164299998
ACH-000969,0.452006159234
ACH-000973,0.20138756305799999
ACH-000974,0.39522507030599996
ACH-000975,0.232566816628
ACH-000976,0.25065199212
ACH-000978,0.23792326600400002
ACH-000980,0.28051787011999996
ACH-000984,0.186061550337
ACH-000986,0.261833852605
ACH-000988,0.268840690875
ACH-000993,0.182277451044
ACH-000994,0.37621489954099996
ACH-000996,0.293123656309
ACH-001001,0.19072443678599998
ACH-001020,0.22934032678000002
ACH-001028,0.255769382582
ACH-001031,0.396470648227
ACH-001038,0.32511223264
ACH-001048,0.143568344114
ACH-001050,0.335207764738
