,FCGBP (8857)
ACH-000198,-0.0404618014262
ACH-000204,-0.0707899237795
ACH-000206,-0.114367458236
ACH-000207,-0.26279819078600003
ACH-000211,-0.140441031536
ACH-000215,-0.176443385939
ACH-000221,-0.23169480335099998
ACH-000222,-0.15738468654999999
ACH-000223,0.028207473391800002
ACH-000226,-0.266599362242
ACH-000227,-0.184790971595
ACH-000228,-0.23258858805100002
ACH-000231,-0.025217624451599998
ACH-000232,-0.239434786945
ACH-000233,-0.210925756322
ACH-000234,-0.0932668369961
ACH-000235,-0.178437114157
ACH-000237,-0.161130427485
ACH-000238,-0.14100140548
ACH-000243,-0.0672962089749
ACH-000244,-0.0713352053521
ACH-000246,-0.276153272936
ACH-000248,0.05248176313900001
ACH-000250,-0.21912746030299998
ACH-000251,-0.06264864239120001
ACH-000253,-0.11936637004799999
ACH-000255,-0.277676918998
ACH-000256,-0.16938912671300002
ACH-000257,-0.232557067678
ACH-000258,-0.231327040017
ACH-000259,-0.134118430623
ACH-000260,-0.175668969281
ACH-000261,-0.298641439681
ACH-000262,-0.280692018955
ACH-000263,-0.118974990109
ACH-000264,-0.0554426958554
ACH-000265,-0.265168861487
ACH-000266,-0.140271146997
ACH-000272,-0.09839925252589998
ACH-000273,-0.106146484744
ACH-000274,-0.0810700627263
ACH-000277,0.109539026286
ACH-000278,-0.32880802932500003
ACH-000279,-0.0569281277181
ACH-000280,-0.43345526001999996
ACH-000281,0.0767390750246
ACH-000288,-0.029186803038400003
ACH-000291,-0.23116893567400001
ACH-000293,-0.403537119644
ACH-000294,-0.209461636126
ACH-000295,0.0622205202157
ACH-000296,-0.0307664349213
ACH-000302,-0.36909790519900004
ACH-000304,-0.0679995642384
ACH-000307,-0.0616242338384
ACH-000308,-0.269805731007
ACH-000310,0.07341734202530001
ACH-000311,-0.166587858652
ACH-000312,-0.0269622222604
ACH-000315,-0.371480992665
ACH-000316,0.219003032659
ACH-000317,0.00582119914557
ACH-000318,-0.033811959586700004
ACH-000319,-0.266583026941
ACH-000320,0.0552995470471
ACH-000322,0.0551136279378
ACH-000323,-0.19735967608899999
ACH-000324,-0.187920565503
ACH-000329,-0.213619861384
ACH-000330,-0.21957821658100002
ACH-000331,0.032747279909200004
ACH-000332,-0.07387749427410001
ACH-000334,0.0274523500482
ACH-000335,-0.19306047882
ACH-000336,-0.659562650225
ACH-000337,-0.121044273783
ACH-000339,-0.24512369916299998
ACH-000341,-0.325480845157
ACH-000348,-0.07788832954149999
ACH-000350,-0.22585925319800002
ACH-000352,-0.040387646446
ACH-000356,-0.10877246280899999
ACH-000361,-0.25480862070300003
ACH-000362,-0.22220972403099998
ACH-000363,-0.09654128024980001
ACH-000364,-0.0877238796383
ACH-000365,-0.18213647927499999
ACH-000366,-0.20153049156199998
ACH-000368,0.174394423054
ACH-000374,0.0343624053527
ACH-000375,-0.336500492465
ACH-000376,-0.00813402920637
ACH-000381,-0.0601700224559
ACH-000383,-0.19176019256700003
ACH-000387,-0.0617218041154
ACH-000389,-0.21074516416499997
ACH-000390,-0.300067503101
ACH-000393,-0.21245645954300002
ACH-000395,-0.0864761896758
ACH-000397,-0.223112306596
ACH-000401,-0.268318292057
ACH-000402,-0.522530922847
ACH-000403,-0.115975905124
ACH-000404,-0.199618384627
ACH-000406,-0.12248794677899999
ACH-000407,-0.224984039876
ACH-000408,-0.054891338320500006
ACH-000410,-0.0457893616407
ACH-000411,0.0809451041067
ACH-000414,-0.13123522393200002
ACH-000415,-0.24969147333299999
ACH-000416,-0.110552812051
ACH-000420,-0.296145132021
ACH-000421,-0.176298726791
ACH-000424,0.14173954750099999
ACH-000425,-0.141403950055
ACH-000426,-0.27924805972
ACH-000427,-0.436882855208
ACH-000433,-0.08937338465689999
ACH-000436,-0.08725249388589999
ACH-000444,-0.112817337425
ACH-000445,-0.377663098022
ACH-000448,-0.232452273618
ACH-000450,-0.020948073309900003
ACH-000452,-0.168996425041
ACH-000454,-0.262530175671
ACH-000458,0.0278893364459
ACH-000459,0.0631584868919
ACH-000460,-0.201033480909
ACH-000461,0.00280487020755
ACH-000463,-0.08300513807780001
ACH-000464,0.0239985017077
ACH-000466,-0.21924908208000002
ACH-000467,0.0109254547222
ACH-000468,-0.183333066557
ACH-000469,-0.145175228038
ACH-000470,-0.30947234672400004
ACH-000471,-0.187235521526
ACH-000472,-0.17259589146899998
ACH-000473,-0.21134668733800002
ACH-000475,-0.10790847949200001
ACH-000476,-0.158741898209
ACH-000477,0.125206991994
ACH-000480,-0.0619477924034
ACH-000481,-0.12761967248
ACH-000483,-0.0626318632325
ACH-000484,-0.278126735573
ACH-000485,-0.14414572990900001
ACH-000486,-0.256724269534
ACH-000487,-0.177114230959
ACH-000488,-0.150687161285
ACH-000490,-0.137245710647
ACH-000491,-0.0286520727569
ACH-000495,-0.044322789394699996
ACH-000496,0.186285815547
ACH-000499,-0.248122134752
ACH-000500,-0.08772825062480001
ACH-000502,-0.245540392852
ACH-000503,-0.11049329658299999
ACH-000505,-0.121419025028
ACH-000507,0.034304275209
ACH-000510,-0.305034607164
ACH-000511,-0.0208566960596
ACH-000512,-0.321635163599
ACH-000516,-0.04615743067430001
ACH-000517,-0.26904205282
ACH-000518,-0.20412355653099998
ACH-000520,-0.143799538881
ACH-000521,-0.09749826324899999
ACH-000522,-0.246356952583
ACH-000524,-0.41865487569
ACH-000527,-0.0770965915008
ACH-000528,-0.100635688705
ACH-000537,-0.015173854264799998
ACH-000541,-0.34270751414300005
ACH-000542,-0.0653427117152
ACH-000544,-0.284413928484
ACH-000545,-0.053842856551000004
ACH-000547,-0.171136617461
ACH-000548,-0.257232545166
ACH-000549,0.0351140748711
ACH-000550,-0.131836311814
ACH-000552,-0.11996886830600001
ACH-000556,-0.21871235817200002
ACH-000557,-0.188706792289
ACH-000570,-0.26061665329100003
ACH-000571,-0.134369601479
ACH-000573,-0.117053802059
ACH-000576,-0.138101983505
ACH-000580,-0.39767137072400005
ACH-000584,-0.332132672605
ACH-000585,-0.296457218545
ACH-000588,-0.335456153938
ACH-000589,0.0147309890622
ACH-000591,0.16356650970699999
ACH-000593,-0.0674973780832
ACH-000600,-0.112570244916
ACH-000601,-0.0740081115038
ACH-000604,-0.35287411544299996
ACH-000605,-0.342229377191
ACH-000606,-0.132720490371
ACH-000608,-0.25633691641600004
ACH-000614,0.034370557355800004
ACH-000616,-0.13271026701
ACH-000618,-0.0847061141604
ACH-000619,0.0977623923509
ACH-000620,-0.24408550449000002
ACH-000621,-0.247486265283
ACH-000622,-0.136307801166
ACH-000623,-0.293433197385
ACH-000624,-0.233586041219
ACH-000627,-0.226487950577
ACH-000630,-0.0574674036891
ACH-000632,-0.0812408949539
ACH-000633,-0.105551382973
ACH-000637,-0.21256195227000002
ACH-000638,-0.00586176072962
ACH-000646,-0.216314694376
ACH-000647,-0.117419633586
ACH-000648,-0.07051822786739999
ACH-000649,-0.15377482147
ACH-000651,-0.142660656312
ACH-000652,-0.20532648758400002
ACH-000653,-0.360604501171
ACH-000657,-0.29783217705
ACH-000658,-0.199482974596
ACH-000661,-0.265721940134
ACH-000662,-0.174276903389
ACH-000663,-0.0643904911398
ACH-000665,-0.0322488288937
ACH-000671,-0.16488976414599998
ACH-000673,-0.201635106425
ACH-000676,-0.0452274407505
ACH-000677,-0.26057291093400003
ACH-000681,-0.114473878556
ACH-000682,-0.20520354217099998
ACH-000683,-0.0715414665337
ACH-000684,0.19966085890500002
ACH-000688,-0.26339229315900003
ACH-000693,-0.133544327148
ACH-000694,-0.192823357617
ACH-000695,-0.0784381378224
ACH-000696,-0.14538196731
ACH-000697,-0.297501183359
ACH-000699,-0.0497780482851
ACH-000701,-0.165796794576
ACH-000706,-0.193741811455
ACH-000711,-0.13514140203
ACH-000713,-0.247681107694
ACH-000714,-0.207229877425
ACH-000718,-0.148994577657
ACH-000720,-0.135109653344
ACH-000721,-0.212067590692
ACH-000724,-0.50880715808
ACH-000725,-0.480612795241
ACH-000732,-0.180432760966
ACH-000734,-0.231275236933
ACH-000735,-0.293379812794
ACH-000736,-0.283605889
ACH-000738,-0.10923938152599999
ACH-000746,-0.5394697784520001
ACH-000747,-0.102460498647
ACH-000748,-0.13019327171199999
ACH-000753,-0.050913794180699995
ACH-000756,-0.22774570092500002
ACH-000757,-0.287538040908
ACH-000758,-0.295257698033
ACH-000760,-0.149658337792
ACH-000763,-0.109159162809
ACH-000764,-0.443060559684
ACH-000765,-0.291459941992
ACH-000766,-0.15240620046599998
ACH-000767,-0.321976287907
ACH-000768,-0.0548388706915
ACH-000769,-0.24391542696899998
ACH-000770,-0.152645913937
ACH-000771,-0.139759389175
ACH-000773,-0.242425153389
ACH-000776,-0.213348316319
ACH-000777,-0.310005054125
ACH-000778,-0.23854103203699997
ACH-000781,-0.0926019319153
ACH-000782,-0.24085756746800002
ACH-000783,-0.0762257340888
ACH-000784,-0.223736505271
ACH-000785,-0.0699001747435
ACH-000787,-0.11707018677200001
ACH-000788,-0.148348444413
ACH-000791,-0.0445792196457
ACH-000792,-0.08010853202219999
ACH-000794,-0.17845478182500002
ACH-000796,-0.09236280060280001
ACH-000799,0.33649786303
ACH-000800,0.0275436318305
ACH-000802,-0.166458506949
ACH-000804,-0.087476841525
ACH-000805,-0.12351776659800001
ACH-000809,-0.124812307436
ACH-000810,-0.0400370256689
ACH-000811,-0.241853459045
ACH-000817,0.127259659813
ACH-000819,-0.265508924129
ACH-000820,-0.09231924994239998
ACH-000821,-0.43606221380800003
ACH-000822,-0.18238979189100002
ACH-000823,-0.24925660354
ACH-000824,-0.45939953931199995
ACH-000827,-0.173359307353
ACH-000829,-0.07762572837189999
ACH-000831,-0.203264564485
ACH-000832,0.0232075773582
ACH-000833,-0.304617865116
ACH-000834,0.0271842240783
ACH-000835,-0.265378212313
ACH-000836,-0.07900127595800001
ACH-000837,-0.11291443625299999
ACH-000838,-0.409555059195
ACH-000839,-0.10246301963
ACH-000840,-0.286967710928
ACH-000841,-0.07871287480110001
ACH-000843,-0.0695841200544
ACH-000846,-0.0504050995957
ACH-000847,-0.12654727112400002
ACH-000848,-0.18223375057900001
ACH-000849,-0.163752222865
ACH-000851,-0.10091194935
ACH-000855,-0.201325010202
ACH-000856,-0.16583292772299998
ACH-000858,-0.310265939146
ACH-000859,-0.00240999699509
ACH-000861,-0.405043611548
ACH-000862,-0.195949998117
ACH-000865,-0.194778144159
ACH-000866,-0.26926883196
ACH-000867,-0.09378582457969999
ACH-000869,-0.201202101944
ACH-000872,-0.274731786607
ACH-000873,-0.12904383810999998
ACH-000876,-0.195181116863
ACH-000878,-0.137590074795
ACH-000880,-0.176085870977
ACH-000881,-0.125711766
ACH-000882,-0.107254216177
ACH-000884,-0.0200753980717
ACH-000885,0.014590369519200001
ACH-000887,-0.12090096279200001
ACH-000888,-0.0847934923667
ACH-000889,-0.130838608672
ACH-000890,-0.214275679563
ACH-000896,-0.18588616616599998
ACH-000898,-0.07133950041170001
ACH-000900,-0.10602133065500001
ACH-000901,-0.22357798195599998
ACH-000905,-0.08944629442539999
ACH-000906,-0.38492065933499997
ACH-000907,-0.283387051513
ACH-000910,-0.08240195558550001
ACH-000911,-0.125006866997
ACH-000912,-0.342656805862
ACH-000913,0.0195759855953
ACH-000915,-0.251211238574
ACH-000916,-0.24173200527
ACH-000917,-0.345612078182
ACH-000921,-0.284141644308
ACH-000924,-0.137118979959
ACH-000926,-0.0729658022038
ACH-000928,-0.058520626178
ACH-000929,-0.156286197357
ACH-000932,-0.195740750079
ACH-000935,-0.0575857764496
ACH-000936,-0.250453821551
ACH-000937,-0.0846883863569
ACH-000938,-0.15920250685
ACH-000939,-0.263433027881
ACH-000941,-0.401034015109
ACH-000943,-0.167390086435
ACH-000946,-0.11955545806399999
ACH-000947,-0.11861108846200001
ACH-000948,-0.0974946475405
ACH-000950,-0.136322806131
ACH-000953,-0.278520810475
ACH-000957,0.126357715001
ACH-000958,-0.0154856332104
ACH-000960,-0.151851296374
ACH-000963,-0.0365961989656
ACH-000968,-0.122280963863
ACH-000969,-0.21555762371399997
ACH-000973,-0.252975831504
ACH-000974,-0.227194421354
ACH-000975,-0.158362534721
ACH-000976,-0.0168581720617
ACH-000978,-0.304975332302
ACH-000980,-0.190350518819
ACH-000984,-0.0678266740771
ACH-000986,-0.137005315617
ACH-000988,-0.275069315206
ACH-000993,-0.0944560592041
ACH-000994,0.104763471994
ACH-000996,-0.24004013886999997
ACH-001001,-0.061228579906900005
ACH-001020,-0.102457562825
ACH-001028,-0.307672563578
ACH-001031,0.0109468013588
ACH-001038,-0.100263203361
ACH-001048,-0.0807821325213
ACH-001050,-0.18472921937800002
ACH-001053,-0.117478310509
ACH-001054,-0.0707295397798
ACH-001061,0.07224158591860001
ACH-001067,-0.189347945869
ACH-001075,0.095648852959
ACH-001096,-0.0816959869773
ACH-001128,0.023165136248
ACH-001134,-0.0159964025385
ACH-001151,-0.188781718812
ACH-001163,-0.08721107112019999
ACH-001164,-0.496974088126
ACH-001173,-0.145298178474
ACH-001183,-0.0693831021215
ACH-001184,-0.217355911506
ACH-001190,0.00832851745705
ACH-001192,-0.259564941877
ACH-001193,0.0754913820927
ACH-001196,-0.05454474202
ACH-001197,-0.141560318082
ACH-001205,0.030982723842099998
ACH-001211,-0.228860149868
ACH-001212,-0.425633048609
ACH-001228,-0.33159457614300003
ACH-001232,-0.10584270846300001
ACH-001239,0.05527726099830001
ACH-001274,-0.150241638334
ACH-001275,-0.157575456495
ACH-001277,-0.0340135271206
ACH-001278,-0.168743424264
ACH-001280,0.34611399131399995
ACH-001283,-0.314733600222
ACH-001289,-0.0929907922868
ACH-001295,-0.199193017972
ACH-001300,-0.042287937246500006
ACH-001301,-0.039571011799199994
ACH-001302,-0.196647162676
ACH-001303,-0.0704908207857
ACH-001306,-0.083617667913
ACH-001318,-0.113092215195
ACH-001322,-0.0419946509002
ACH-001328,-0.0872831576702
ACH-001332,0.07293429952819999
ACH-001333,-0.18229845961599997
ACH-001336,-0.138476102381
ACH-001340,-0.127963573949
ACH-001346,-0.282787475048
ACH-001353,-0.15584081873400002
ACH-001354,-0.100592628695
ACH-001367,-0.207892856625
ACH-001368,-0.173306811023
ACH-001374,0.0481600572769
ACH-001375,0.0804922189675
ACH-001377,-0.161136979191
ACH-001380,-0.194213780276
ACH-001391,-0.236192955256
ACH-001407,-0.20438859397700002
ACH-001408,-0.10906212621099999
ACH-001413,-0.083210690672
ACH-001430,-0.09774440938989999
ACH-001431,-0.262282720172
ACH-001450,0.0342371419747
ACH-001496,0.010506310674399999
ACH-001500,-0.286558521579
ACH-001521,-0.13387873585899998
ACH-001523,-0.139240893448
ACH-001532,-0.033510918319500003
ACH-001536,-0.19483358519000002
ACH-001550,-0.069002034567
ACH-001552,-0.42212036092699995
ACH-001554,-0.139231079708
ACH-001645,-0.38676883502099996
ACH-001654,-0.196319700487
ACH-001715,0.127626706342
ACH-001735,-0.30789426145300003
ACH-001736,-0.114835550723
ACH-001737,-0.423494166788
ACH-001740,-0.112691293488
ACH-001745,-0.304369302919
ACH-001750,-0.06807455363630001
ACH-001765,-0.128595507971
ACH-001956,-0.15503002818800002
ACH-001957,-0.0687889724663
