,SOWAHA (134548)
ACH-000004,-0.0644353716493
ACH-000007,-0.0155861003244
ACH-000009,0.0914548484775
ACH-000011,-0.192456673977
ACH-000012,-0.0754138391537
ACH-000013,-0.08726688470699999
ACH-000014,0.166261653364
ACH-000015,-0.13026767775
ACH-000017,0.0888971968101
ACH-000018,-0.0264169438226
ACH-000019,-0.17737466359700002
ACH-000021,0.0993917404707
ACH-000022,0.209676500097
ACH-000025,0.199002923901
ACH-000028,0.0311352257493
ACH-000030,0.020378591186099998
ACH-000035,0.104243560528
ACH-000036,-0.007524045127880001
ACH-000037,-0.188711499789
ACH-000039,0.038640001766800006
ACH-000040,0.0026223692984
ACH-000041,0.12040186968399999
ACH-000042,0.00352392731017
ACH-000045,-0.06363586558369999
ACH-000047,-0.0155711055476
ACH-000052,-0.124441949367
ACH-000053,0.0611418729664
ACH-000054,-0.0008339244519349999
ACH-000055,0.295342112634
ACH-000060,0.111997277952
ACH-000067,0.105548219376
ACH-000070,-0.055243563827099995
ACH-000075,-0.147464318757
ACH-000078,0.134210456816
ACH-000082,-0.15302051016899998
ACH-000085,-0.09886287010119998
ACH-000086,-0.04346642117269999
ACH-000087,0.214133047266
ACH-000092,0.039290903223599995
ACH-000095,0.0362850563273
ACH-000097,-0.0271940671488
ACH-000098,-0.0768783438916
ACH-000099,0.0220892389042
ACH-000108,-0.058862461404400004
ACH-000113,0.010727772002900001
ACH-000115,0.161991733456
ACH-000116,-0.0102866004264
ACH-000118,0.0490413519864
ACH-000120,-0.0464725596973
ACH-000123,0.120664659671
ACH-000127,-0.022169550508500002
ACH-000128,-0.16899828409
ACH-000132,-0.171786718091
ACH-000133,-0.179876718268
ACH-000137,0.0609785622839
ACH-000138,0.123715118677
ACH-000142,0.21698946587600002
ACH-000143,-0.158284033456
ACH-000146,0.124163234979
ACH-000148,0.0108847515329
ACH-000150,-0.269171430127
ACH-000152,-0.07048380684830001
ACH-000153,0.166409936544
ACH-000159,-0.0876275276833
ACH-000160,0.00686700409687
ACH-000163,0.012089853877000001
ACH-000167,0.269310555402
ACH-000168,0.168533406901
ACH-000169,-0.11244082322999999
ACH-000178,0.06580104151169999
ACH-000182,-0.0232451300189
ACH-000183,-0.038815555128500004
ACH-000188,0.0371120962298
ACH-000189,-0.0912506222698
ACH-000190,-0.0780096018238
ACH-000198,0.157163178669
ACH-000204,-0.224113595878
ACH-000206,0.0199242940047
ACH-000207,0.237069717423
ACH-000211,0.0502263688712
ACH-000215,0.00865091546331
ACH-000221,0.033378285096
ACH-000222,0.305378112249
ACH-000223,-0.0378356332551
ACH-000226,-0.26313703406
ACH-000227,0.133949660178
ACH-000228,-0.053736818827300005
ACH-000231,-0.00794000782999
ACH-000232,0.0803591343019
ACH-000233,0.0598115588129
ACH-000234,0.0753951365258
ACH-000235,0.06634966450930001
ACH-000237,-0.0100227537039
ACH-000238,0.08490065538830001
ACH-000243,0.11617510112
ACH-000244,-0.11699228160399999
ACH-000246,-0.008441387833939999
ACH-000248,0.0924667506502
ACH-000250,-0.0662689729719
ACH-000251,-0.6056068936069999
ACH-000253,-0.0502819246559
ACH-000255,0.0514320900899
ACH-000256,0.193099566188
ACH-000257,0.218787494969
ACH-000258,-0.00676917193324
ACH-000259,0.125010661626
ACH-000260,0.055527781899800004
ACH-000261,0.106121212825
ACH-000262,0.151233039647
ACH-000263,0.131370569256
ACH-000264,-0.033335420327
ACH-000265,0.11672627111600001
ACH-000266,-0.00930132209314
ACH-000272,-0.0549322688084
ACH-000273,-0.038175829118699996
ACH-000274,-0.0521722633244
ACH-000277,0.11125944745100001
ACH-000278,-0.12623713004
ACH-000279,0.0540178545919
ACH-000280,-0.018994111611799997
ACH-000281,0.11084218807099999
ACH-000288,-0.0515936740642
ACH-000291,-0.160606732553
ACH-000293,-0.259447222031
ACH-000294,0.18497330799000003
ACH-000295,0.168793656169
ACH-000296,-0.114554579293
ACH-000302,0.00742724113562
ACH-000304,0.125281968483
ACH-000307,-0.0580201471511
ACH-000308,0.026192790916499998
ACH-000310,-0.034623866512300004
ACH-000311,0.236033583741
ACH-000312,0.0616256141598
ACH-000315,0.00722593106629
ACH-000316,-0.0132663578359
ACH-000317,0.217694810526
ACH-000318,0.09576533174619999
ACH-000319,-0.22901003116000002
ACH-000320,0.142986769336
ACH-000322,0.0148202208959
ACH-000323,0.0297217868462
ACH-000324,0.0176180796637
ACH-000329,0.153207204685
ACH-000330,0.122877254125
ACH-000331,-0.06361039118259999
ACH-000332,0.018964783840400002
ACH-000334,0.0607164498278
ACH-000335,-0.127510526778
ACH-000336,-0.15225391398
ACH-000337,-0.0771902738152
ACH-000339,0.0377574933384
ACH-000341,-0.06282069269690001
ACH-000348,0.16143919268200002
ACH-000350,-0.0295542386415
ACH-000352,0.0914984644011
ACH-000356,-0.0209764220401
ACH-000361,-0.17658815866799998
ACH-000362,0.12471987716499999
