,SACS (26278)
ACH-000168,0.0875928595497
ACH-000169,0.028806319197400003
ACH-000178,0.112010198889
ACH-000182,0.0591553625022
ACH-000183,-0.029854365572700003
ACH-000188,-0.21327809334399997
ACH-000189,-0.14805111865499998
ACH-000190,-0.0512148571983
ACH-000198,0.018149800833
ACH-000204,-0.00808243287573
ACH-000206,0.17624380894000002
ACH-000207,0.23020197750799998
ACH-000211,-0.12241724867
ACH-000215,-0.296625456869
ACH-000221,-0.11004744748800001
ACH-000222,-0.031982763804799995
ACH-000223,-0.049399467479300005
ACH-000226,0.16194842045900001
ACH-000227,-0.138635052514
ACH-000228,-0.0790053980985
ACH-000231,0.057137595712099996
ACH-000232,0.0191099584821
ACH-000233,0.0249738422826
ACH-000234,-0.08251170157410001
ACH-000235,-0.00654625676814
ACH-000237,-0.022644805889699998
ACH-000238,0.155709337249
ACH-000243,0.120365445494
ACH-000244,-0.434793459344
ACH-000246,-0.0678558568786
ACH-000248,-0.025593044610200004
ACH-000250,-0.0573429672931
ACH-000251,-0.229621544606
ACH-000253,-0.0802223218679
ACH-000255,-0.46482186876599996
ACH-000256,-0.0802121441314
ACH-000257,-0.381072334574
ACH-000258,-0.148790563357
ACH-000259,0.057772853835000006
ACH-000260,0.0578034469244
ACH-000261,0.088310432827
ACH-000262,0.10000023029300001
ACH-000263,0.00677995981104
ACH-000264,0.04321118137109999
ACH-000265,-0.244661120356
ACH-000266,0.046710138302699995
ACH-000272,0.0729739087248
ACH-000273,0.09462356646189998
ACH-000274,-0.024688679523099995
ACH-000277,0.123058816267
ACH-000278,-0.15222185865
ACH-000279,0.0666081566044
ACH-000280,0.09936871220139999
ACH-000281,0.09337284951989999
ACH-000288,-0.189566857001
ACH-000291,0.0187911478079
ACH-000293,0.115905075202
ACH-000294,-0.08064948836569999
ACH-000295,-0.131546513333
ACH-000296,0.0418856655226
ACH-000302,-0.130345437407
ACH-000304,0.151821697661
ACH-000307,0.130765610521
ACH-000308,0.056849296292399994
ACH-000310,-0.207952232342
ACH-000311,0.120651241284
ACH-000312,0.0866172627997
ACH-000315,-0.196681198887
ACH-000316,-0.0866351490869
ACH-000317,0.161441360987
ACH-000318,0.051818244204799996
ACH-000319,0.13141676496
ACH-000320,-0.049638725189
ACH-000322,0.143796663038
ACH-000323,-0.053102905526400006
ACH-000324,-0.0138992229513
ACH-000329,0.11032463545299999
ACH-000330,-0.0876393933769
ACH-000331,-0.0270299423971
ACH-000332,0.0614466760298
ACH-000334,0.059938130862800004
ACH-000335,-0.246762002357
ACH-000336,0.173106690598
ACH-000337,0.343334121721
ACH-000339,-0.147230361272
ACH-000341,0.21128448017
ACH-000348,0.150604317741
ACH-000350,0.19232812569899999
ACH-000352,-0.025530424519799998
ACH-000356,0.0445234804999
ACH-000361,-0.20764384698899999
ACH-000362,0.002793807398
ACH-000363,-0.00543524948142
ACH-000364,0.190394850717
ACH-000365,-0.06109552954440001
ACH-000366,0.00753893841612
ACH-000368,-0.118771323074
ACH-000374,0.115874030609
ACH-000375,0.042990061722400004
ACH-000376,-0.37423319993
ACH-000381,-0.0903031481022
ACH-000383,-0.051240181711400004
ACH-000387,-0.143275180731
ACH-000389,-0.14787057147
ACH-000390,-0.162364151236
ACH-000393,-0.164418724784
ACH-000395,-0.150742930685
ACH-000397,0.0857448382857
ACH-000401,-0.353056673681
ACH-000402,0.13501816374700001
ACH-000403,0.009721243046719999
ACH-000404,-0.0899342189675
ACH-000406,-0.054339700767599995
ACH-000407,-0.176314910931
ACH-000408,-0.18901946989399998
ACH-000410,-0.028272148248700002
ACH-000411,-0.142077187851
ACH-000414,0.08520231302089999
ACH-000415,-0.0942997160648
ACH-000416,0.0622152305559
ACH-000420,-0.0283330228127
ACH-000421,-0.054650292611
ACH-000424,0.183609006428
ACH-000425,-0.352740700937
ACH-000426,0.12275412424599999
ACH-000427,-0.36382298032399996
ACH-000433,-0.22397534156399998
ACH-000436,0.0531712845056
ACH-000444,-0.22014788095899998
ACH-000445,-0.6381625676630001
ACH-000448,-0.142581907749
ACH-000450,0.13072990567
ACH-000452,-0.038927366148
ACH-000454,0.145246988556
ACH-000458,0.130501334819
ACH-000459,-0.0233118220326
ACH-000460,-0.0497454813586
ACH-000461,0.0730805399203
ACH-000463,-0.0925025940779
ACH-000464,0.197097722022
ACH-000466,-0.177330834669
ACH-000467,0.0539202412708
ACH-000468,-0.123153804419
ACH-000469,-0.0251735269506
ACH-000470,0.132133916633
ACH-000471,0.0631154160869
ACH-000472,0.101344016753
ACH-000473,-0.007483860429539999
ACH-000475,0.00527478604975
ACH-000476,0.07859672343089999
ACH-000477,-0.135239478971
ACH-000480,-0.029994041769099998
ACH-000481,0.0018408641832200002
ACH-000483,0.0503780649328
ACH-000484,0.07003811635639999
ACH-000485,-0.059040996556199994
ACH-000486,-0.0183551007605
ACH-000487,-0.0466628461223
ACH-000488,0.0774184501845
ACH-000490,0.09455762623160001
ACH-000491,-0.142205527072
ACH-000495,-0.35660079465000005
ACH-000496,-0.498478293653
ACH-000499,0.328801869837
ACH-000500,0.210890896837
ACH-000502,0.021161915511699998
ACH-000503,-0.0706670887192
ACH-000505,-0.162002700166
ACH-000507,-0.127431795892
ACH-000510,-0.152915552994
ACH-000511,0.157435803202
ACH-000512,0.24326413581300002
ACH-000516,0.0455939458297
ACH-000517,-0.00726793746312
ACH-000518,-0.0578496673052
ACH-000520,-0.166467004651
ACH-000521,-0.14231677479
ACH-000522,-0.120770998463
ACH-000524,0.00628622274366
ACH-000527,-0.0264441902299
ACH-000528,-0.029346288001700003
ACH-000537,0.132126710351
ACH-000541,-0.090624069729
ACH-000542,-0.238405600258
ACH-000544,-0.1796048818
ACH-000545,0.00830489787775
ACH-000547,-0.161706392359
ACH-000548,-6.03265048384e-05
ACH-000549,-0.140736722317
ACH-000550,-0.483348323575
ACH-000552,0.050183713628900006
ACH-000556,0.040468904903899997
ACH-000557,0.09040161210349999
ACH-000570,-0.44941718182499996
ACH-000571,0.0485197162244
ACH-000573,0.13203624436699998
ACH-000576,-0.00369522125785
ACH-000580,-0.37239249266900004
ACH-000584,-0.03920992664
ACH-000585,-0.020377767291900002
ACH-000588,0.157733614821
ACH-000589,0.030154853920100002
ACH-000591,0.11415911484099998
ACH-000593,0.0188031419717
ACH-000600,-0.0645678044711
ACH-000601,-0.14888617525999998
ACH-000604,-0.356942375402
ACH-000605,0.102869838749
ACH-000606,-0.0184968576824
ACH-000608,0.05187530544430001
ACH-000614,-0.108758343585
ACH-000616,-0.109022462796
ACH-000618,-0.105386886
ACH-000619,0.0172726710439
ACH-000620,-0.059798166434399995
ACH-000621,-0.230894202769
ACH-000622,-0.145764497784
ACH-000623,-0.7641397261249999
ACH-000624,-0.00432691457819
ACH-000627,-0.12496774311799999
ACH-000630,0.18749454037799998
ACH-000632,-0.28737395809300004
ACH-000633,0.174540138298
ACH-000637,-0.012006704419
ACH-000638,-0.0513577309918
ACH-000646,-0.124731269599
ACH-000647,0.042687488658999996
ACH-000648,0.029049264143
ACH-000649,-0.156351025782
ACH-000651,0.0511016576971
ACH-000652,-0.217615777758
ACH-000653,0.00633825405117
ACH-000657,-0.237302998174
ACH-000658,0.126239158475
ACH-000661,-0.366370340298
ACH-000662,-0.142737799518
ACH-000663,0.0685611772959
ACH-000665,-0.07207650757760001
ACH-000671,-0.08635628016760001
ACH-000673,-0.12882509836699998
ACH-000676,0.09250600116730001
ACH-000677,0.00333939899408
ACH-000681,0.072832965966
ACH-000682,0.022224246057199998
ACH-000683,0.103574349998
ACH-000684,-0.469367267827
ACH-000688,-0.176443948224
ACH-000693,0.00258378729758
ACH-000694,0.11816335825200001
ACH-000695,-0.104937802379
ACH-000696,-0.090714656964
ACH-000697,-0.0389597934643
ACH-000699,0.0250403415797
ACH-000701,-0.158802251964
ACH-000706,-0.05300128354500001
ACH-000711,0.0813336862994
ACH-000713,-0.015128811200700002
ACH-000714,0.0314027290996
ACH-000718,-0.018066635551900002
ACH-000720,0.119092893875
ACH-000721,-0.0486978153996
ACH-000724,-0.011343157534600001
ACH-000725,-0.0275165824254
ACH-000732,-0.172012450192
ACH-000734,0.055610740494
ACH-000735,0.0449489279832
ACH-000736,0.0727579688538
ACH-000738,-0.328696798408
ACH-000746,-0.126398930049
ACH-000747,-0.127737084828
ACH-000748,0.094583152411
ACH-000753,-0.11381743472000001
ACH-000756,-0.633548891061
ACH-000757,-0.27493035319000003
ACH-000758,0.12245571539999998
ACH-000760,-0.268003586498
ACH-000763,-0.0251887236803
ACH-000764,-0.14440888794099999
ACH-000765,-0.0025189531732500003
ACH-000766,-0.217517186309
ACH-000767,0.0143141438977
ACH-000768,-0.039582748271300004
ACH-000769,-0.0359153010135
ACH-000770,-0.067893238513
ACH-000771,-0.0826530621622
ACH-000773,-0.0487593839772
ACH-000776,0.040976545873199995
ACH-000777,0.0636341765778
ACH-000778,0.19175335563700002
ACH-000781,0.0332847946293
ACH-000782,-0.108711511901
ACH-000783,0.213929123857
ACH-000784,0.0751594336378
ACH-000785,-0.00934442845294
ACH-000787,-0.0744662418171
ACH-000788,-0.22921151880999996
ACH-000791,-0.102556041194
ACH-000792,-0.256596738461
ACH-000794,0.026765914539099996
ACH-000796,-0.0772572617565
ACH-000799,-0.11953317862400001
ACH-000800,0.134749831397
ACH-000802,-0.0421647072449
ACH-000804,-0.00298858523785
ACH-000805,-0.0593664393673
ACH-000809,0.0365629121167
ACH-000810,0.33262783746999997
ACH-000811,-0.10604263943
ACH-000817,0.0111257960363
ACH-000819,-0.129083831575
ACH-000820,-0.194382221508
ACH-000821,-0.458249666501
ACH-000822,-0.155695283663
ACH-000823,0.028081399786099998
ACH-000824,0.12433919234000002
ACH-000827,-0.256115888251
ACH-000829,-0.0136318830034
ACH-000831,-0.18757315063000002
ACH-000832,-0.0512079655803
ACH-000833,-0.155847407458
ACH-000834,-0.0956024469249
ACH-000835,-0.0737874208202
ACH-000836,0.0213812173638
ACH-000837,0.179544472269
ACH-000838,-0.032638241701099996
ACH-000839,0.0217887457705
ACH-000840,0.00761276753013
ACH-000841,0.0747573991243
ACH-000843,-0.08993289711100001
ACH-000846,0.0497691392309
ACH-000847,-0.042498318394
ACH-000848,-0.06785603379319999
ACH-000849,-0.26923806645799997
ACH-000851,-0.05858351263830001
ACH-000855,0.15833922622899999
ACH-000856,-0.165228822369
ACH-000858,-0.0165249762827
ACH-000859,0.0872105803176
ACH-000861,-0.257651704802
ACH-000862,0.14964381619
ACH-000865,0.0511581363279
ACH-000866,-0.0148598186985
ACH-000867,0.0045336306942
ACH-000869,-0.100976823812
ACH-000872,-0.175493995713
ACH-000873,0.0330957757619
ACH-000876,-0.0702185567099
ACH-000878,-0.10546531021500001
ACH-000880,0.041436968934
ACH-000881,-0.286308568475
ACH-000882,-0.103813221436
ACH-000884,-0.0422632741952
ACH-000885,-0.0246887219903
ACH-000887,-0.0428991297126
ACH-000888,0.0360818344034
ACH-000889,0.0208537718934
ACH-000890,-0.27386658546500003
ACH-000896,0.0679730393063
ACH-000898,-0.00163172207187
ACH-000900,-0.28198845852
ACH-000901,-0.22098121549600003
ACH-000905,0.037496644297199996
ACH-000906,-0.403995379101
ACH-000907,-0.487215574374
ACH-000910,0.166174713602
ACH-000911,-0.026241643826599995
ACH-000912,-0.162147006658
ACH-000913,0.10761310006
ACH-000915,-0.335169424944
ACH-000916,0.208857203376
ACH-000917,-0.117507350285
ACH-000921,-0.126764144763
ACH-000924,0.108258479297
ACH-000926,-0.020120749416499998
ACH-000928,-0.112452419835
ACH-000929,-0.00833696605401
ACH-000932,-0.0896848644731
ACH-000935,-0.44006593502999997
ACH-000936,-0.134711465996
ACH-000937,0.0885804712301
ACH-000938,-0.13437191286699998
ACH-000939,-0.336454374979
ACH-000941,0.07431194202239999
ACH-000943,-0.023074540420499997
ACH-000946,-0.137158464486
ACH-000947,0.0082978785408
ACH-000948,0.041066307370800005
ACH-000950,0.13794400000600002
ACH-000953,0.0345777497955
ACH-000957,0.11789838181500001
ACH-000958,-0.0326376934445
ACH-000960,0.038034437189800006
ACH-000963,-0.127444274283
ACH-000968,-0.031009847724500002
ACH-000969,-0.20922748157999999
ACH-000973,-0.10300258022700001
ACH-000974,-0.17425086238200002
ACH-000975,-0.00322743864653
ACH-000976,0.15365581957
ACH-000978,0.11991765426300001
ACH-000980,-0.04306187586640001
ACH-000984,-0.104555527396
ACH-000986,-0.0187119778103
ACH-000988,0.0279292883747
ACH-000993,0.047219307397099994
ACH-000994,-0.0609222340592
ACH-000996,-0.137111194338
ACH-001001,-0.0033926599912600004
ACH-001020,-0.38015171328100006
ACH-001028,-0.0273846346698
ACH-001031,-0.0889667760702
ACH-001038,-0.0735818764054
ACH-001048,0.08118230679439999
ACH-001050,-0.10116144614900001
ACH-001053,0.0608582082784
ACH-001054,0.055760846639199994
ACH-001061,-0.09828392134060002
ACH-001067,-0.266336886062
ACH-001075,-0.06935521279120001
ACH-001096,0.00141748607636
ACH-001128,-0.17716454277600002
ACH-001134,-0.195454723328
ACH-001151,-0.0578917820083
ACH-001163,-0.0213222659341
ACH-001164,-0.258103342841
ACH-001173,-0.0157077224983
ACH-001183,-0.0607443743279
ACH-001184,-0.130128169483
ACH-001190,-0.0642247770248
ACH-001192,0.0191101046408
ACH-001193,-0.022137700159800003
ACH-001196,-0.491729006386
ACH-001197,0.0702796693865
ACH-001205,-0.20522503544
ACH-001211,-0.141483531608
ACH-001212,-0.07069751532660001
ACH-001228,0.014271066866
ACH-001232,-0.08014432281139999
ACH-001239,-0.25766398753
ACH-001274,-0.358351970061
ACH-001275,-0.416134345578
ACH-001277,-0.392794361633
ACH-001278,-0.04364148526790001
ACH-001280,-0.0910340824826
ACH-001283,-0.172353140325
ACH-001289,-0.151565272331
ACH-001295,-0.068729521094
ACH-001300,-0.00913763337802
ACH-001301,-0.10812787374199999
ACH-001302,0.324235362447
ACH-001303,-0.178504121833
ACH-001306,-0.364872832886
ACH-001318,0.11128175532500001
ACH-001322,-0.486758403235
ACH-001328,0.09359853929310001
ACH-001332,0.0434807532388
ACH-001333,-0.07644683756369999
ACH-001336,-0.034420978215199995
ACH-001340,0.0417562933126
ACH-001346,0.132439485469
ACH-001353,0.0293481638618
ACH-001354,-0.0442244719923
ACH-001367,0.193585963878
ACH-001368,-0.0928704857199
ACH-001374,0.014897623967899998
ACH-001375,-0.17697295452999998
ACH-001377,-0.014740069257700002
ACH-001380,-0.040952075897499995
ACH-001391,-0.047625668458500005
ACH-001407,0.0506071543388
ACH-001408,0.18346198279599998
ACH-001413,-0.126260145602
ACH-001430,-0.44233438090300004
ACH-001431,0.120418181117
ACH-001450,-0.027701841858200002
ACH-001496,-0.0324218056571
ACH-001500,-0.09599622129079999
ACH-001521,0.0893239705446
ACH-001523,0.11936308051899999
ACH-001532,-0.17493854582600002
ACH-001536,0.28216267886999996
ACH-001550,0.14871134157299998
ACH-001552,0.07962942474830001
ACH-001554,-0.0299423605858
ACH-001645,-0.18882872168200002
ACH-001654,-0.00569426817091
ACH-001715,-0.23670336286
ACH-001735,0.00891364863665
ACH-001736,0.0592959334937
ACH-001737,-0.0227405039129
ACH-001740,-0.0698784749681
ACH-001745,-0.062119539078900006
ACH-001750,-0.16344250509000002
ACH-001765,0.0229274888889
ACH-001956,-0.0291415288003
ACH-001957,-0.06709083974909999
