,OR2AT4 (341152)
ACH-000004,0.256160099338
ACH-000007,0.08661683074280001
ACH-000009,0.196167923961
ACH-000011,0.169809022955
ACH-000012,-0.012413872484299999
ACH-000013,0.10659936461200001
ACH-000014,-0.0658696416449
ACH-000015,0.018995359362999998
ACH-000017,0.0302998315198
ACH-000018,0.200881650233
ACH-000019,0.161086457883
ACH-000021,0.079376144962
ACH-000022,0.150265764092
ACH-000025,0.190018262692
ACH-000028,0.08154575588339999
ACH-000030,0.114505995125
ACH-000035,0.28544971585
ACH-000036,0.19719219939100002
ACH-000037,0.40489925451
ACH-000039,-0.199429599238
ACH-000040,0.25483640008499997
ACH-000041,0.34725033811399997
ACH-000042,-0.0416451171
ACH-000045,0.233886068715
ACH-000047,0.200561654127
ACH-000052,0.21296789883900002
ACH-000053,0.0032007850165700004
ACH-000054,0.0569773041515
ACH-000055,0.31891823965
ACH-000060,0.202722451147
ACH-000067,0.318363693422
ACH-000070,0.14757643842499998
ACH-000075,-0.08551453110169999
ACH-000078,0.0021629277442399997
ACH-000082,0.0617217478077
ACH-000085,0.00829389686486
ACH-000086,-0.0165925478841
ACH-000087,0.116485988156
ACH-000092,0.163057187941
ACH-000095,0.08961995128860001
ACH-000097,0.00846420731186
ACH-000098,0.273806821333
ACH-000099,0.10452824161900001
ACH-000108,0.119436015447
ACH-000113,-0.0873564373626
ACH-000115,0.053538431643699994
ACH-000116,-0.010698912555200002
ACH-000118,-0.036235428003599995
ACH-000120,0.016642490056200002
ACH-000123,0.0965304714168
ACH-000127,0.305361578362
ACH-000128,0.308606810894
ACH-000132,0.101710617283
ACH-000133,-0.17445621174000003
ACH-000137,0.0766927944954
ACH-000138,-0.033659149812900004
ACH-000142,0.153955855341
ACH-000143,0.00124851569628
ACH-000146,0.0501075628295
ACH-000148,0.0462572925923
ACH-000150,0.158425099137
ACH-000152,0.0178701597957
ACH-000153,0.131892048894
ACH-000159,0.354650200121
ACH-000160,0.302181553933
ACH-000163,0.21887181863000002
ACH-000167,0.22406204217099998
ACH-000168,0.399421682967
ACH-000169,0.20830089741399999
ACH-000178,0.186252572051
ACH-000182,0.09308098327299999
ACH-000183,0.180693521059
ACH-000188,0.0700419641479
ACH-000189,0.230860138209
ACH-000190,0.00722158318363
ACH-000198,0.118737305458
ACH-000204,0.46643270756300004
ACH-000206,0.124329976708
ACH-000207,-0.011692196932000002
ACH-000211,0.133080330847
ACH-000215,0.18525467815699997
ACH-000221,0.30848054072
ACH-000222,-0.00870001494768
ACH-000223,0.0
ACH-000226,0.126677925936
ACH-000227,-0.0811057210173
ACH-000228,-0.0357727194416
ACH-000231,0.188765490701
ACH-000232,0.100500108377
ACH-000233,0.06995406582210001
ACH-000234,0.13230164912
ACH-000235,-0.00123921856029
ACH-000237,0.09314798686339999
ACH-000238,0.0881860356879
ACH-000243,-0.0064245068706200005
ACH-000244,0.123896697372
ACH-000246,0.187747894587
ACH-000248,0.18354244452500001
ACH-000250,0.225018881793
ACH-000251,0.365680750289
ACH-000253,0.117924464717
ACH-000255,0.129753413126
ACH-000256,-0.0492563791263
ACH-000257,0.07757579236110002
ACH-000258,0.1378659911
ACH-000259,0.0762706641974
ACH-000260,0.194556854606
ACH-000261,0.122141961646
ACH-000262,0.295458627991
ACH-000263,0.192625776683
ACH-000264,0.0413445540441
ACH-000265,0.116050461176
ACH-000266,0.0225756891461
ACH-000272,0.288117880474
ACH-000273,0.0719155349928
ACH-000274,-0.626218913399
ACH-000277,-0.159361634147
ACH-000278,0.25795141817
ACH-000279,0.257655945977
ACH-000280,0.0830130660101
ACH-000281,0.0230355335922
ACH-000288,0.00698930661047
ACH-000291,0.302626901915
ACH-000293,0.121476551913
ACH-000294,-0.0326974601624
ACH-000295,0.0479128909962
ACH-000296,0.055745698693699997
ACH-000302,0.237294572214
ACH-000304,-0.154567714027
ACH-000307,0.171285052643
ACH-000308,0.0670775595143
ACH-000310,-0.0329686479293
ACH-000311,-0.22040900505
ACH-000312,-0.0105276603611
ACH-000315,0.103397577084
ACH-000316,0.0212760311147
ACH-000317,0.288548663727
ACH-000318,0.0782368065554
ACH-000319,0.132008542851
ACH-000320,-0.21041125089999999
ACH-000322,-0.0581465163887
ACH-000323,0.220116905508
ACH-000324,0.0641243581938
ACH-000329,0.12160484800100001
ACH-000330,-0.058702415594199996
ACH-000331,0.329949017016
ACH-000332,0.08043518748860001
ACH-000334,0.388765320204
ACH-000335,-0.243299454661
ACH-000336,0.179243152834
ACH-000337,0.23783271634199998
ACH-000339,0.22195004613699998
ACH-000341,0.13802396378100001
ACH-000348,0.170870385187
ACH-000350,0.214367493046
ACH-000352,0.0490098219178
ACH-000356,-0.439359774648
ACH-000361,-0.09579438399219999
ACH-000362,0.147998615842
ACH-000363,0.20562443613200002
ACH-000364,0.21699252463500002
ACH-000365,0.128549076579
ACH-000366,0.107852364426
ACH-000368,0.142991486605
ACH-000374,-0.0144773986592
ACH-000375,0.0281933770652
ACH-000376,0.19581083024
ACH-000381,0.18042575333299998
ACH-000383,0.18589728135800002
ACH-000387,0.10929995665799999
ACH-000389,0.0959697890827
ACH-000390,0.34294741644599996
ACH-000393,0.0427988097937
ACH-000395,0.135085301401
ACH-000397,0.162841207072
ACH-000401,0.0114885229217
ACH-000402,0.7856820945469999
ACH-000403,0.169316708327
ACH-000404,-0.21213838979200003
ACH-000406,0.0745745202969
ACH-000407,0.170654226277
ACH-000408,0.12080512166099999
ACH-000410,0.143698185468
ACH-000411,0.293544054343
ACH-000414,-0.056043484140300005
ACH-000415,0.0298476782767
ACH-000416,0.181722696565
ACH-000420,0.00467341015447
ACH-000421,0.172937083241
ACH-000424,0.328209536247
ACH-000425,0.113350090681
ACH-000426,0.06963438306400001
ACH-000427,0.16509304410800002
ACH-000433,0.051279569389
ACH-000436,-0.0021393804894500002
ACH-000444,0.29676282517499997
ACH-000445,0.030591407332299998
ACH-000448,0.154885740276
ACH-000450,0.33290743445099996
ACH-000452,0.105318907711
ACH-000454,0.285396735676
ACH-000458,0.115780109499
ACH-000459,0.498541623456
ACH-000460,0.0667526112101
ACH-000461,-0.324072300999
ACH-000463,0.17279461057
ACH-000464,-0.09555535248880001
ACH-000466,0.164328271096
ACH-000467,0.18374985946199998
ACH-000468,0.21439612420200002
ACH-000469,0.250566554356
ACH-000470,0.15883939315099999
ACH-000471,0.180903158903
ACH-000472,0.141684818311
ACH-000473,0.21901141193799997
ACH-000475,0.155255247279
ACH-000476,0.118991624933
ACH-000477,0.186693119908
ACH-000480,0.18423708171
ACH-000481,0.027973232294999997
ACH-000483,0.168161638799
ACH-000484,0.377315663622
ACH-000485,0.0285862968183
ACH-000486,0.15617392562100002
ACH-000487,0.05007599979180001
ACH-000488,0.15921346073599998
ACH-000490,0.132684528221
ACH-000491,-0.203099788891
ACH-000495,0.243158923146
ACH-000496,0.216409832634
ACH-000499,0.13729543140699998
ACH-000500,0.364814594707
ACH-000502,0.13329128011900002
ACH-000503,-0.108278792585
ACH-000505,0.101723568798
ACH-000507,0.173650411742
ACH-000510,0.172599738361
ACH-000511,0.168122741661
ACH-000512,-0.101017688873
ACH-000516,0.0827040660515
ACH-000517,0.103790895076
ACH-000518,0.259801250024
ACH-000520,0.231635772283
ACH-000521,0.41215942462099997
ACH-000522,0.10753049846799999
ACH-000524,0.0374739418561
ACH-000527,0.08535259966099999
ACH-000528,0.112417644765
ACH-000537,0.0453074726683
ACH-000541,0.220087962737
ACH-000542,0.11975987819299999
ACH-000544,0.359352933745
ACH-000545,0.150297456045
ACH-000547,0.0334638593395
ACH-000548,-0.0279522666978
ACH-000549,0.146590632212
ACH-000550,0.11590245402100001
ACH-000552,0.07747461062689999
ACH-000556,0.136945513023
ACH-000557,0.0802716632823
ACH-000570,0.274382277673
ACH-000571,0.24511987475900002
ACH-000573,0.250144360287
ACH-000576,0.061715755685
ACH-000580,0.48043147872
ACH-000584,0.14177506058
ACH-000585,0.0800747447291
ACH-000588,-0.00237846268877
ACH-000589,0.22483485849100002
ACH-000591,0.237348577969
ACH-000593,0.123454572424
ACH-000600,0.138439302697
ACH-000601,0.160776213753
ACH-000604,0.103198443558
ACH-000605,-0.0142370877228
ACH-000606,0.097737705554
ACH-000608,-0.0406905628485
ACH-000614,0.0063767760983199995
ACH-000616,0.295760670833
ACH-000618,0.144087983556
ACH-000619,0.177466612971
ACH-000620,0.21136638171
ACH-000621,0.0329920728198
ACH-000622,0.12446753580299999
ACH-000623,0.25073068146099997
ACH-000624,0.186250233587
ACH-000627,0.13042653184
ACH-000630,0.166536734745
ACH-000632,0.0929415703974
ACH-000633,0.19707568391600003
ACH-000637,-0.076189255395
ACH-000638,-0.11245660083100001
ACH-000646,0.048255792123499994
ACH-000647,0.0178498035645
ACH-000648,0.27253742596
ACH-000649,0.21130475050099998
ACH-000651,0.201060196297
ACH-000652,0.279771916173
ACH-000653,0.235854115982
ACH-000657,0.135657090316
ACH-000658,-0.026311625066999998
ACH-000661,0.163691591408
ACH-000662,0.18061852253
ACH-000663,-0.21829791464899997
ACH-000665,0.0
ACH-000671,0.125731259244
ACH-000673,0.11118514685599999
ACH-000676,0.237380699825
ACH-000677,0.35950546848399995
ACH-000681,-0.00779156411737
ACH-000682,0.24091129068199998
ACH-000683,0.0403046931212
ACH-000684,0.375444229001
ACH-000688,0.07348218165360001
ACH-000693,0.160343071535
ACH-000694,0.17358495569000001
ACH-000695,0.0528287901764
ACH-000696,-0.0151891687695
ACH-000697,0.585100899334
ACH-000699,0.155666096187
