,FRMD4B (23150)
ACH-000004,0.0106589062213
ACH-000007,0.07157993478500001
ACH-000009,0.0394727721443
ACH-000011,0.0792949733603
ACH-000012,-0.114990883315
ACH-000013,0.111180641327
ACH-000014,-0.045155902108199995
ACH-000015,-0.125602328754
ACH-000017,-0.0401111833131
ACH-000018,-0.126223840344
ACH-000019,-0.0937011556364
ACH-000021,-0.017943591799700002
ACH-000022,-0.17615924185100001
ACH-000025,-0.0137543068658
ACH-000028,-0.0249373757222
ACH-000030,0.0308989848871
ACH-000035,-0.0764435284277
ACH-000036,-0.0344416350745
ACH-000037,0.11318936299
ACH-000039,-0.0209103880789
ACH-000040,0.09975937432569999
ACH-000041,-0.0596990096953
ACH-000042,-0.0858021164438
ACH-000045,-0.027251983361299997
ACH-000047,-0.00424517501271
ACH-000052,0.058972262421199996
ACH-000053,-0.09940207693489998
ACH-000054,-0.10594170296399999
ACH-000055,-0.130985826433
ACH-000060,-0.0568727872231
ACH-000067,-0.305364653259
ACH-000070,-0.0857546566759
ACH-000075,-0.0677761773795
ACH-000078,-0.042308817816199995
ACH-000082,0.0385562316151
ACH-000085,-0.0721663599139
ACH-000086,-0.0542126282477
ACH-000087,-0.294318257554
ACH-000092,0.191662962107
ACH-000095,-0.08041261280010001
ACH-000097,0.11852724957
ACH-000098,-0.102790679059
ACH-000099,0.0734526002613
ACH-000108,-0.026832506546099998
ACH-000113,-0.00013513632692
ACH-000115,0.0645767694524
ACH-000116,0.0253477624482
ACH-000118,-0.0753244979305
ACH-000120,-0.006115302982689999
ACH-000123,0.0400142759304
ACH-000127,-0.09712085220450001
ACH-000128,-0.16093847835
ACH-000132,0.138173543927
ACH-000133,-0.0814379179117
ACH-000137,-0.125279925569
ACH-000138,-0.009262751717030001
ACH-000142,0.0650614076271
ACH-000143,0.050253781323
ACH-000146,-0.127758627137
ACH-000148,-0.0548215663741
ACH-000150,-0.314071506544
ACH-000152,-0.07732738867000001
ACH-000153,-0.212452937274
ACH-000159,0.00183260962718
ACH-000160,-0.0572006017222
ACH-000163,-0.17184372560400002
ACH-000167,0.0732896785009
ACH-000168,0.07451263678969999
ACH-000169,-0.18893211226
ACH-000178,-0.0818212356388
ACH-000182,-0.023159197004400004
ACH-000183,-0.151354173222
ACH-000188,0.0167804664671
ACH-000189,0.13725192141200002
ACH-000190,0.0395290734174
ACH-000198,-0.034452174568199996
ACH-000204,-0.103350073192
ACH-000206,-0.0206119582847
ACH-000207,0.122129893114
ACH-000211,-0.00577199757967
ACH-000215,0.112973497803
ACH-000221,-0.0893782923487
ACH-000222,-0.0303932446982
ACH-000223,0.0197315622093
ACH-000226,-0.0755467189127
ACH-000227,0.044376969777300004
ACH-000228,-0.0550378540865
ACH-000231,0.136690041504
ACH-000232,-0.016868505363
ACH-000233,-0.0505700341524
ACH-000234,-0.0169267624768
ACH-000235,0.00944393493339
ACH-000237,0.060198393367599995
ACH-000238,-0.08275388850269999
ACH-000243,-0.016530232128299998
ACH-000244,0.0140245374844
ACH-000246,-0.039390333648300004
ACH-000248,-0.0666389633633
ACH-000250,-0.110292875282
ACH-000251,-0.012922970822799999
ACH-000253,0.008009511666359999
ACH-000255,-0.12716482946
ACH-000256,0.050131394138599995
ACH-000257,-0.0225729708758
ACH-000258,0.0870325832368
ACH-000259,-0.0642059392676
ACH-000260,-0.08867256376049999
ACH-000261,-0.09752856416719999
ACH-000262,0.09156061350299999
ACH-000263,-0.111441331303
ACH-000264,-0.0883726217426
ACH-000265,-0.20340556144699998
ACH-000266,0.11414280064000001
ACH-000272,-0.14146864702
ACH-000273,0.189680066776
ACH-000274,-0.059783138120599995
ACH-000277,-0.017660012579900002
ACH-000278,0.0158656494634
ACH-000279,0.13175693512199999
ACH-000280,-0.205021086347
ACH-000281,-0.0376504502473
ACH-000288,0.0160189858092
ACH-000291,0.018447878018599997
ACH-000293,-0.127129892079
ACH-000294,0.0425681542277
ACH-000295,-0.141622280632
ACH-000296,-0.11567341987299999
ACH-000302,0.019850581786099997
ACH-000304,-0.0472277632455
ACH-000307,-0.120145403246
ACH-000308,0.0474466268162
ACH-000310,0.101303902805
ACH-000311,0.057310305205300005
ACH-000312,0.00963344225695
ACH-000315,0.0981283829373
ACH-000316,0.009993365301780001
ACH-000317,-0.364683111109
ACH-000318,0.0839015542344
ACH-000319,0.03010411458
ACH-000320,0.07696653659510001
ACH-000322,-0.131380218498
ACH-000323,0.0398241206989
ACH-000324,-0.0584449398212
ACH-000329,-0.031358723046499996
ACH-000330,-0.0652883465414
ACH-000331,-0.10851521943600001
ACH-000332,-0.030586065592799996
ACH-000334,-0.355349020972
ACH-000335,-0.142456852088
ACH-000336,-0.338529483982
ACH-000337,-0.00039446612234400006
ACH-000339,-0.0213569572708
ACH-000341,-0.0399243641295
ACH-000348,0.0123848380795
ACH-000350,-0.0183880515424
ACH-000352,0.0124794545966
ACH-000356,-0.0692224003582
ACH-000361,0.050502786944900006
ACH-000362,-0.09882107757989998
ACH-000363,-0.0689323932516
ACH-000364,-0.00372248519937
ACH-000365,-0.08638615293719999
ACH-000366,-0.060949762581900005
ACH-000368,0.0121375499041
ACH-000374,-0.08915617046289999
ACH-000375,-0.13218498992
ACH-000376,-0.00967660415074
ACH-000381,-0.0388406076825
ACH-000383,-0.048941445725800004
ACH-000387,0.033722247377299994
ACH-000389,0.07865864843060001
ACH-000390,-0.137039243649
ACH-000393,-0.165957856599
ACH-000395,-0.12189085822000001
ACH-000397,-0.035664473540800004
ACH-000401,-0.0931063348752
ACH-000402,-0.27175498886300004
ACH-000403,0.11343146388599999
ACH-000404,0.239163118284
ACH-000406,-0.029561462267999997
ACH-000407,-0.0247394191984
ACH-000408,-0.176588976739
ACH-000410,-0.052572047492899995
ACH-000411,0.187650214762
ACH-000414,0.089813489146
ACH-000415,-0.031620144303799995
ACH-000416,0.037199726421300004
ACH-000420,-0.005997860583220001
ACH-000421,-0.0633745727548
ACH-000424,-0.20000911161899998
ACH-000425,-0.0795431151311
ACH-000426,0.164916736416
ACH-000427,-0.15346977933800002
ACH-000433,-0.155256332685
ACH-000436,-0.0636156005953
ACH-000444,-0.238921212287
ACH-000445,-0.12012531843900001
ACH-000448,0.019453688728099997
ACH-000450,-0.361045995727
ACH-000452,0.09689495711410001
ACH-000454,-0.256531587984
ACH-000458,-0.13527493103399998
ACH-000459,-0.0323839611523
ACH-000460,0.022724014018599997
ACH-000461,0.0741583186916
ACH-000463,-0.148063586227
ACH-000464,-0.214314672846
ACH-000466,0.08634487688249999
ACH-000467,-0.0871975253696
ACH-000468,0.0231222580135
ACH-000469,-0.00732909972215
ACH-000470,-0.179774039309
ACH-000471,-0.0032075154178699996
ACH-000472,0.0059353076047700005
ACH-000473,0.13744985473500002
ACH-000475,-0.053690747850099994
ACH-000476,-0.0017561938266600003
ACH-000477,-0.22582081621599998
ACH-000480,-0.0624295877569
ACH-000481,-0.21540635672400002
ACH-000483,0.0294902431849
ACH-000484,-0.137027421812
ACH-000485,-0.177516813944
ACH-000486,0.0290739480444
ACH-000487,-0.289113588099
ACH-000488,-0.0484043310762
ACH-000490,0.0449678632129
ACH-000491,-0.10017444395899999
ACH-000495,-0.125128531825
ACH-000496,0.01321317456
ACH-000499,-0.230197559578
ACH-000500,0.305711486821
ACH-000502,0.0725030409808
ACH-000503,-0.0734663475166
ACH-000505,-0.0118506845395
ACH-000507,-0.0527715224856
ACH-000510,-0.053966889014099996
ACH-000511,-0.07083888847889999
ACH-000512,0.12149396947499999
ACH-000516,-0.14738688995
ACH-000517,-0.0355566779718
ACH-000518,0.10738254399199999
ACH-000520,-0.00389497446481
ACH-000521,0.22780129497200002
ACH-000522,-0.09906203839950001
ACH-000524,0.0489473558519
ACH-000527,0.00938531301371
ACH-000528,-0.0500227551743
ACH-000537,0.027866779815000003
ACH-000541,0.0035798301934299994
ACH-000542,-0.0949197734678
ACH-000544,-0.0850740231497
ACH-000545,0.05053731126540001
ACH-000547,0.0591432053469
ACH-000548,-0.0798277690792
ACH-000549,-0.08567556765920001
ACH-000550,-0.252173458768
ACH-000552,0.0432959938758
ACH-000556,-0.0808102620978
ACH-000557,0.0990372317774
ACH-000570,-0.08385818211889999
ACH-000571,-0.120510030765
ACH-000573,0.0594934054555
ACH-000576,-0.058765558474199994
ACH-000580,-0.0594912225977
ACH-000584,-0.0757332218101
ACH-000585,-0.0672723776213
ACH-000588,-0.044525131869800005
ACH-000589,0.140537070469
ACH-000591,-0.0482670135337
ACH-000593,-0.041392467060699996
ACH-000600,0.161813584083
ACH-000601,0.029430563413999997
ACH-000604,-0.09000704447510001
ACH-000605,-0.123201011064
ACH-000606,-0.0754167162357
ACH-000608,-0.0103196441094
ACH-000614,0.260185121918
ACH-000616,-0.235269843148
ACH-000618,0.142000704895
ACH-000619,0.0695066122644
ACH-000620,-0.070919213049
ACH-000621,-0.0156214159494
ACH-000622,-0.0574381584712
ACH-000623,0.314632500523
ACH-000624,-0.00703867867386
ACH-000627,-0.011720554640600001
ACH-000630,-0.0186988276999
ACH-000632,0.023598434644400004
ACH-000633,-0.06502872639190001
ACH-000637,-0.104142371819
ACH-000638,-0.144786678934
ACH-000646,-0.100815890051
ACH-000647,-0.00414461487777
ACH-000648,-0.244117663821
ACH-000649,-0.0035856632509400003
ACH-000651,0.0668625487196
ACH-000652,-0.07345382750519999
ACH-000653,-0.262513480914
ACH-000657,-0.011753496349599999
ACH-000658,0.050280805232499996
ACH-000661,0.032663771875400004
ACH-000662,-0.090168647376
ACH-000663,-0.0665784198263
ACH-000665,-0.17016570715799997
ACH-000671,-0.200673198297
ACH-000673,-0.009946985947799998
ACH-000676,-0.0471402005769
ACH-000677,-0.255511725277
ACH-000681,0.19601712892099998
ACH-000682,-0.0432062702922
ACH-000683,-0.0903923970267
ACH-000684,0.130321018911
ACH-000688,0.0427669613059
ACH-000693,-0.10546296530200001
ACH-000694,-0.026677105928400002
ACH-000695,-0.271028760273
ACH-000696,0.0248105119636
ACH-000697,0.128352992396
ACH-000699,0.08232791884889999
ACH-000701,0.0245411589519
ACH-000706,0.186478477502
ACH-000711,0.0062568248999300006
ACH-000713,-0.0467994490302
ACH-000714,-0.08688087479180001
ACH-000718,0.041891706620199996
ACH-000720,-0.06457860084809999
ACH-000721,-0.0656113022129
ACH-000724,0.40435575171099997
ACH-000725,0.0527935800138
ACH-000732,-0.102317730195
ACH-000734,-0.0224430631379
ACH-000735,-0.12653075619100002
ACH-000736,-0.0364435381414
ACH-000738,-0.07650603069089999
ACH-000746,0.0621311026371
ACH-000747,-0.0245560806765
ACH-000748,-0.135620482201
ACH-000753,0.0828136922046
ACH-000756,-0.166781356316
ACH-000757,-0.09753061955600001
ACH-000758,-0.188828479676
ACH-000760,-0.0196031733951
ACH-000763,0.034273077933
ACH-000764,0.22414666964299998
ACH-000765,0.07376369443400001
ACH-000766,-0.111160529856
ACH-000767,-0.021818372959500003
ACH-000768,-0.0992310162331
ACH-000769,-0.147415543749
ACH-000770,-0.062593339984
ACH-000771,0.10954683913100001
ACH-000773,-0.0914466135926
ACH-000776,-0.057379280627600004
ACH-000777,0.014225078016700001
ACH-000778,0.0171101624531
ACH-000781,-0.052339843591599995
ACH-000782,0.0651843587849
ACH-000783,-0.0228118252672
ACH-000784,-0.0583609306556
ACH-000785,-0.1338237484
ACH-000787,0.182745954019
ACH-000788,-0.0937647627968
ACH-000791,-0.0502747821676
ACH-000792,-0.0874030815462
ACH-000794,-0.18521427195
ACH-000796,0.0267522930053
ACH-000799,-0.119769558653
ACH-000800,0.474917123104
ACH-000802,-0.00127028106924
ACH-000804,-0.0408730169727
ACH-000805,0.033992232332
ACH-000809,0.000516161091049
ACH-000810,-0.135216115172
ACH-000811,-0.126491243017
ACH-000817,-0.191599228934
ACH-000819,-0.050634620160600004
ACH-000820,-0.08205383634760001
ACH-000821,-0.061556020219300005
ACH-000822,-0.106578053175
ACH-000823,-0.07531373315380001
ACH-000824,0.0496754982046
ACH-000827,0.0172453460387
ACH-000829,0.105927671758
ACH-000831,-0.15397279535800001
ACH-000832,-0.0923381730641
ACH-000833,0.139778151875
ACH-000834,0.0290455956429
ACH-000835,-0.119208743607
ACH-000836,-0.06315008736689999
ACH-000837,-0.057454540999600005
ACH-000838,0.145510727535
