,CUBN (8029)
ACH-000169,-0.133993185491
ACH-000178,-0.36397868726599997
ACH-000182,-0.18334908441199999
ACH-000183,-0.192722664305
ACH-000188,-0.28182459939599996
ACH-000189,-0.23499898787700002
ACH-000190,-0.140694032705
ACH-000198,-0.0853333389636
ACH-000204,-0.051259026983400006
ACH-000206,-0.10591128096
ACH-000207,-0.176603665748
ACH-000211,-0.20200549731400003
ACH-000215,-0.241580421521
ACH-000221,-0.123377213334
ACH-000222,-0.322730371213
ACH-000223,-0.178650196367
ACH-000226,0.0749137585395
ACH-000227,-0.241183089513
ACH-000228,-0.192626598873
ACH-000231,-0.08407371724719999
ACH-000232,-0.21511772118
ACH-000233,-0.227354765792
ACH-000234,-0.0716112057463
ACH-000235,-0.18706585759799998
ACH-000237,-0.261034891516
ACH-000238,-0.142629666341
ACH-000243,-0.109085695013
ACH-000244,-0.0190389197731
ACH-000246,-0.17192065083900002
ACH-000248,-0.120343408506
ACH-000250,-0.179503053323
ACH-000251,-0.346627686778
ACH-000253,-0.24014884893000002
ACH-000255,-0.110305456546
ACH-000256,0.00823304050405
ACH-000257,-0.168107858688
ACH-000258,-0.42754275229999994
ACH-000259,-0.235777539678
ACH-000260,-0.255107079331
ACH-000261,-0.256778082126
ACH-000262,-0.00579262972632
ACH-000263,-0.0585119435537
ACH-000264,-0.26238097458099996
ACH-000265,-0.24761530991900002
ACH-000266,-0.287469835631
ACH-000272,-0.270101145678
ACH-000273,-0.166893120618
ACH-000274,-0.250790647245
ACH-000277,-0.08468638895639999
ACH-000278,-0.170891023149
ACH-000279,-0.145327957253
ACH-000280,-0.195582539269
ACH-000281,-0.345232725553
ACH-000288,-0.306663331993
ACH-000291,-0.15666423898
ACH-000293,-0.158681065188
ACH-000294,-0.276995157436
ACH-000295,-0.42367950648
ACH-000296,-0.176348113787
ACH-000302,-0.22661273874200002
ACH-000304,-5.49409021953e-05
ACH-000307,-0.0764959639937
ACH-000308,-0.295281953086
ACH-000310,-0.506589551109
ACH-000311,-0.394754426294
ACH-000312,-0.188202110201
ACH-000315,-0.282025667145
ACH-000316,-0.150774929039
ACH-000317,-0.251304498675
ACH-000318,-0.34296675073399996
ACH-000319,-0.22390338540100002
ACH-000320,-0.15274244152799998
ACH-000322,-0.303515663728
ACH-000323,-0.36490103110699995
ACH-000324,-0.26871721164900003
ACH-000329,-0.16947283657499998
ACH-000330,-0.246162674591
ACH-000331,-0.15793990048599998
ACH-000332,-0.17315532289000002
ACH-000334,-0.32203623639199996
ACH-000335,-0.237233699173
ACH-000336,-0.428240638242
ACH-000337,-0.19718199389899999
ACH-000339,-0.151310463383
ACH-000341,-0.111474383929
ACH-000348,-0.374464330063
ACH-000350,-0.44561932078500005
ACH-000352,-0.11427800395099999
ACH-000356,-0.38683969159500003
ACH-000361,-0.154151108385
ACH-000362,-0.19750145180599998
ACH-000363,-0.157793792953
ACH-000364,-0.037364311141499996
ACH-000365,-0.260717716663
ACH-000366,-0.181455754411
ACH-000368,0.0443897442247
ACH-000374,-0.123344172424
ACH-000375,-0.19814506358
ACH-000376,-0.247289184884
ACH-000381,-0.0420987980022
ACH-000383,-0.278486039453
ACH-000387,-0.294233772645
ACH-000389,-0.16611422559
ACH-000390,-0.233183957836
ACH-000393,-0.134690532893
ACH-000395,-0.290543391954
ACH-000397,-0.24965761638199999
ACH-000401,-0.231110581462
ACH-000402,-0.27137854899999997
ACH-000403,-0.211185144948
ACH-000404,-0.128069471159
ACH-000406,-0.279614990269
ACH-000407,-0.19904422727899998
ACH-000408,-0.194999340746
ACH-000410,-0.184600473573
ACH-000411,-0.142427020342
ACH-000414,-0.200253007584
ACH-000415,-0.137555894956
ACH-000416,-0.162664187262
ACH-000420,-0.034436336394599996
ACH-000421,-0.094180225263
ACH-000424,-0.037872606729199995
ACH-000425,-0.197154546027
ACH-000426,-0.0414094950397
ACH-000427,-0.348809688248
ACH-000433,-0.235848256098
ACH-000436,-0.13532485498299998
ACH-000444,-0.166993603385
ACH-000445,-0.236934530592
ACH-000448,0.0189242943854
ACH-000450,-0.0315913997127
ACH-000452,-0.220221799876
ACH-000454,0.0131910895645
ACH-000458,-0.0652773200655
ACH-000459,0.025410816734000002
ACH-000460,-0.158853321998
ACH-000461,0.0627474101683
ACH-000463,-0.386400726254
ACH-000464,-0.199701371411
ACH-000466,-0.19582887605399998
ACH-000467,-0.287384621243
ACH-000468,-0.265830665748
ACH-000469,-0.213937083875
ACH-000470,-0.39998511487599997
ACH-000471,-0.230210262602
ACH-000472,-0.26353665571199997
ACH-000473,-0.164846918964
ACH-000475,-0.199535027997
ACH-000476,-0.058979602497199995
ACH-000477,-0.075137075477
ACH-000480,-0.22350857303100002
ACH-000481,-0.0637833782615
ACH-000483,-0.119714011127
ACH-000484,-0.21444704394900002
ACH-000485,-0.26243535558200004
ACH-000486,-0.0487105108959
ACH-000487,-0.191738146861
ACH-000488,-0.11604084320999998
ACH-000490,-0.157882043646
ACH-000491,-0.294301191895
ACH-000495,-0.213696750924
ACH-000496,-0.206977587577
ACH-000499,-0.15252534362700002
ACH-000500,-0.17516256200999997
ACH-000502,-0.228983271169
ACH-000503,0.00162168149384
ACH-000505,-0.278467108064
ACH-000507,-0.029836520566799998
ACH-000510,-0.152415291924
ACH-000511,-0.0723733088297
ACH-000512,-0.11460043035999999
ACH-000516,-0.274896327791
ACH-000517,-0.10322945074999999
ACH-000518,-0.239998491962
ACH-000520,-0.168161545237
ACH-000521,-0.325935741173
ACH-000522,-0.111147704054
ACH-000524,-0.202207623194
ACH-000527,-0.21049133735
ACH-000528,-0.177541497815
ACH-000537,-0.302971456439
ACH-000541,-0.28265652112
ACH-000542,-0.199813589529
ACH-000544,-0.08455631016560002
ACH-000545,-0.10349678181199999
ACH-000547,-0.06069901708409999
ACH-000548,-0.178303307633
ACH-000549,-0.206315752887
ACH-000550,-0.164540304804
ACH-000552,-0.102078274254
ACH-000556,-0.22286486164299998
ACH-000557,-0.220903431836
ACH-000570,-0.18468802720600003
ACH-000571,-0.25840979374699996
ACH-000573,-0.25669645697500004
ACH-000576,-0.126786330673
ACH-000580,-0.38192242321099995
ACH-000584,-0.290903641361
ACH-000585,-0.167402511387
ACH-000588,-0.23275065939800002
ACH-000589,-0.16994539358199998
ACH-000591,-0.0776884104504
ACH-000593,-0.166591755798
ACH-000600,-0.124771402694
ACH-000601,-0.13764724031300002
ACH-000604,-0.287168255606
ACH-000605,-0.416133199579
ACH-000606,-0.13115193277
ACH-000608,-0.142190824935
ACH-000614,-0.0016072082167100001
ACH-000616,0.00126585000397
ACH-000618,-0.160151485894
ACH-000619,-0.288515755693
ACH-000620,-0.05511491874319999
ACH-000621,-0.22105865638
ACH-000622,-0.0510481641933
ACH-000623,-0.304581569868
ACH-000624,-0.18625903334600002
ACH-000627,-0.282938559186
ACH-000630,-0.126146121124
ACH-000632,-0.247378528993
ACH-000633,-0.14379762537000002
ACH-000637,-0.0306080188513
ACH-000638,-0.131864604067
ACH-000646,-0.217334734001
ACH-000647,-0.17390819761100001
ACH-000648,-0.248264357695
ACH-000649,-0.270132205322
ACH-000651,-0.26319569785999997
ACH-000652,-0.31391450284600003
ACH-000653,-0.160364808257
ACH-000657,-0.21172220137400002
ACH-000658,-0.186205246717
ACH-000661,-0.102031224693
ACH-000662,0.139741344906
ACH-000663,-0.244097988973
ACH-000665,-0.157778188847
ACH-000671,-0.15079781854399998
ACH-000673,-0.14333568500399999
ACH-000676,-0.19104970072799998
ACH-000677,-0.238926468796
ACH-000681,-0.257462550528
ACH-000682,-0.27066266418699997
ACH-000683,-0.204524050762
ACH-000684,0.0109330827354
ACH-000688,-0.25869132789
ACH-000693,-0.195601221118
ACH-000694,-0.15365653486300002
ACH-000695,-0.19004711595100002
ACH-000696,-0.120388060315
ACH-000697,-0.11015087500700001
ACH-000699,-0.316062994288
ACH-000701,-0.19073260553
ACH-000706,-0.09158149317410001
ACH-000711,-0.1580928275
ACH-000713,-0.07170136948639999
ACH-000714,-0.279688958791
ACH-000718,-0.246787589124
ACH-000720,-0.120414445441
ACH-000721,-0.268514738968
ACH-000724,0.0394518011683
ACH-000725,-0.280727324147
ACH-000732,-0.183011721732
ACH-000734,-0.24056424871399998
ACH-000735,-0.215393506944
ACH-000736,-0.0729335408692
ACH-000738,-0.220640512626
ACH-000746,-0.0569526018009
ACH-000747,-0.238365435643
ACH-000748,-0.20949466952999998
ACH-000753,-0.197941539631
ACH-000756,0.00293698678641
ACH-000757,-0.13124286146400002
ACH-000758,-0.100539953793
ACH-000760,-0.134797919085
ACH-000763,-0.05168483312199999
ACH-000764,-0.11522373177300001
ACH-000765,-0.035604659949699996
ACH-000766,-0.180515215665
ACH-000767,-0.0779802160155
ACH-000768,-0.0628205409208
ACH-000769,-0.190508559014
ACH-000770,-0.281474807694
ACH-000771,-0.235972220249
ACH-000773,-0.164488725424
ACH-000776,-0.159794539805
ACH-000777,-0.22275952473400001
ACH-000778,-0.10262711535800001
ACH-000781,-0.258228442545
ACH-000782,-0.120836750858
ACH-000783,-0.189004534084
ACH-000784,-0.220175496868
ACH-000785,-0.255897374815
ACH-000787,-0.26219141445300004
ACH-000788,-0.20707499733600002
ACH-000791,-0.110889970528
ACH-000792,-0.238007413354
ACH-000794,-0.139995237706
ACH-000796,-0.149962504951
ACH-000799,0.115424622653
ACH-000800,-0.269250526193
ACH-000802,-0.149196001405
ACH-000804,-0.326687745717
ACH-000805,-0.0374713917916
ACH-000809,-0.07713788799660001
ACH-000810,0.019068671318
ACH-000811,-0.204978725749
ACH-000817,-0.152111985569
ACH-000819,-0.043812439113800006
ACH-000820,0.046933527885
ACH-000821,-0.13540745018
ACH-000822,-0.42367849941
ACH-000823,-0.212935233887
ACH-000824,-0.141637227211
ACH-000827,-0.250304773936
ACH-000829,-0.0979446184364
ACH-000831,-0.0444463456878
ACH-000832,-0.134472979357
ACH-000833,-0.257838706816
ACH-000834,0.0213031369152
ACH-000835,-0.260780071312
ACH-000836,-0.171714381626
ACH-000837,-0.242532311858
ACH-000838,-0.239162100353
ACH-000839,-0.00842645179862
ACH-000840,-0.15881571933900002
ACH-000841,-0.251620105361
ACH-000843,-0.041426051685699995
ACH-000846,-0.305535682714
ACH-000847,-0.129989063028
ACH-000848,-0.07293886194589999
ACH-000849,-0.23922116935899998
ACH-000851,-0.36933210900200003
ACH-000855,-0.146784090428
ACH-000856,-0.281371882264
ACH-000858,-0.0844454968241
ACH-000859,-0.217745324195
ACH-000861,-0.142526154966
ACH-000862,-0.0917359957762
ACH-000865,-0.24368912565
ACH-000866,-0.127240327934
ACH-000867,-0.130521603477
ACH-000869,-0.338587602025
ACH-000872,0.016668832439700004
ACH-000873,-0.399020294859
ACH-000876,-0.18319295412099998
ACH-000878,-0.323287464504
ACH-000880,-0.212106082701
ACH-000881,-0.35395320564800004
ACH-000882,-0.276298611512
ACH-000884,-0.23486844166999998
ACH-000885,-0.350279874006
ACH-000887,-0.343444961883
ACH-000888,-0.228528029474
ACH-000889,-0.39829079423
ACH-000890,-0.23855728658199998
ACH-000896,-0.24301030796300002
ACH-000898,-0.057666912264300006
ACH-000900,-0.07351482157219999
ACH-000901,-0.19637248024999998
ACH-000905,-0.308532210717
ACH-000906,-0.232390996147
ACH-000907,-0.283028358473
ACH-000910,-0.247727154461
ACH-000911,-0.16982994627999998
ACH-000912,-0.158302921913
ACH-000913,-0.07371837484610001
ACH-000915,-0.0834884761378
ACH-000916,-0.298474045392
ACH-000917,-0.167490417271
ACH-000921,0.00568416957228
ACH-000924,-0.13649546489
ACH-000926,-0.22725612196199999
ACH-000928,-0.09765344632439998
ACH-000929,-0.212554844067
ACH-000932,-0.307141593873
ACH-000935,0.00338530000719
ACH-000936,-0.06925773288539999
ACH-000937,-0.0825063007709
ACH-000938,-0.247796935394
ACH-000939,-0.351624167349
ACH-000941,-0.347132963138
ACH-000943,-0.214055071169
ACH-000946,-0.175733218384
ACH-000947,-0.263114155588
ACH-000948,-0.11617128063200001
ACH-000950,-0.101370135783
ACH-000953,-0.126483320992
ACH-000957,-0.44178035259900006
ACH-000958,-0.0635740069593
ACH-000960,-0.234923132071
ACH-000963,-0.04047839983069999
ACH-000968,-0.20347512664500003
ACH-000969,-0.264562814208
ACH-000973,-0.151471060648
ACH-000974,-0.24529827399300003
ACH-000975,-0.0790998227291
ACH-000976,-0.33886397343099994
ACH-000978,-0.27847025791200003
ACH-000980,-0.272521949304
ACH-000984,-0.37415373081000003
ACH-000986,-0.307102282844
ACH-000988,-0.194867713162
ACH-000993,-0.0011487238067100002
ACH-000994,0.08674586844630001
ACH-000996,-0.0775051138617
ACH-001001,-0.20683853981199998
ACH-001020,-0.176981001686
ACH-001028,-0.267543175946
ACH-001031,-0.379991227192
ACH-001038,-0.22570053499200002
ACH-001048,-0.31278133083500004
ACH-001050,-0.17951450689399998
ACH-001053,0.06467824005480001
ACH-001054,-0.240673935837
ACH-001061,-0.286525767233
ACH-001067,-0.142983747676
ACH-001075,-0.184920289769
ACH-001096,-0.199420408686
ACH-001128,-0.613627212754
ACH-001134,-0.168779662235
ACH-001151,-0.209171938832
ACH-001163,-0.106520182996
ACH-001164,-0.377946615304
ACH-001173,-0.218130611763
ACH-001183,-0.0663264715027
ACH-001184,-0.116240700555
ACH-001190,-0.168514058471
ACH-001192,-0.34665535581
ACH-001193,0.0876239722567
ACH-001196,-0.0763793935963
ACH-001197,-0.143912487984
ACH-001205,-0.272427096182
ACH-001211,0.0471661491476
ACH-001212,-0.09425207789310001
ACH-001228,-0.251758682006
ACH-001232,-0.139848318857
ACH-001239,-0.19412018008200002
ACH-001274,-0.165002584829
ACH-001275,-0.138828779957
ACH-001277,-0.561373726864
ACH-001278,-0.0352352370949
ACH-001280,-0.199553489412
ACH-001283,-0.05081876596
ACH-001289,-0.192092634627
ACH-001295,-0.23854112401099997
ACH-001300,-0.280134694005
ACH-001301,-0.209832867231
ACH-001302,-0.23484175048300002
ACH-001303,0.129129946105
ACH-001306,-0.140046152675
ACH-001318,-0.032346442166300005
ACH-001322,-0.251484317295
ACH-001328,-0.206991554196
ACH-001332,-0.13807871958100001
ACH-001333,-0.21892174487500002
ACH-001336,-0.193958837748
ACH-001340,-0.103067489167
ACH-001346,-0.369145935645
ACH-001353,-0.126519504529
ACH-001354,-0.23280975195300002
ACH-001367,-0.295621675952
ACH-001368,-0.244717260675
ACH-001374,-0.319671019111
ACH-001375,-0.24771923818500002
ACH-001377,-0.06813730008709999
ACH-001380,-0.251842167787
ACH-001391,-0.281882251739
ACH-001407,-0.070218966879
ACH-001408,-0.168184932381
ACH-001413,-0.17698797693
ACH-001430,-0.153392971727
ACH-001431,-0.322013056122
ACH-001450,-0.24446345098299999
ACH-001496,-0.131213023272
ACH-001500,-0.249050570128
ACH-001521,-0.244187651842
ACH-001523,0.0220132337023
ACH-001532,-0.244409119736
ACH-001536,-0.152265862142
ACH-001550,-0.200006146424
ACH-001552,-0.18824003112100002
ACH-001554,-0.0957955415888
ACH-001645,-0.136961203535
ACH-001654,-0.07637046276000001
ACH-001715,-0.276436545952
ACH-001735,-0.22066161228599998
ACH-001736,-0.061069695130900006
ACH-001737,-0.348988497152
ACH-001740,-0.228735923816
ACH-001745,-0.17310916345199998
ACH-001750,-0.24095877570000002
ACH-001765,-0.09917466791919999
ACH-001956,-0.33258762456999996
ACH-001957,-0.305081144938
