,CHCHD2 (51142)
ACH-000004,-0.6565430696019999
ACH-000007,-0.530403971291
ACH-000009,-0.39757099174599997
ACH-000011,-0.556620687083
ACH-000012,-0.49857104698999993
ACH-000013,-0.505709628705
ACH-000014,-0.658213332679
ACH-000015,-0.643312639127
ACH-000017,-0.495382099867
ACH-000018,-0.5128081063800001
ACH-000019,-0.22732617904199998
ACH-000021,-0.38829453227399996
ACH-000022,-0.636094555001
ACH-000025,-0.43614119948299995
ACH-000028,-0.528965180316
ACH-000030,-0.554454866278
ACH-000035,-0.547806259858
ACH-000036,-0.7038517173379999
ACH-000037,-0.5379923459570001
ACH-000039,-0.7440262009980001
ACH-000040,-0.576200146563
ACH-000041,-0.73188729837
ACH-000042,-0.41200986801600004
ACH-000045,-0.420320476381
ACH-000047,-0.697091631984
ACH-000052,-0.5020574311899999
ACH-000053,-0.291629483926
ACH-000054,-0.638824139981
ACH-000055,-0.569251657643
ACH-000060,-0.6778074528370001
ACH-000067,-0.637119329769
ACH-000070,-0.602088983614
ACH-000075,-0.520709591975
ACH-000078,-0.263846330059
ACH-000082,-0.424417904857
ACH-000085,-0.554903098343
ACH-000086,-0.416350479843
ACH-000087,-0.8562414034010001
ACH-000092,-0.542517429281
ACH-000095,-0.5123197077480001
ACH-000097,-0.42706137813100004
ACH-000098,-0.60657607426
ACH-000099,-0.43136885242899997
ACH-000108,-0.342406291421
ACH-000113,-0.6541429123610001
ACH-000115,-0.44188593126500003
ACH-000116,-0.658304668631
ACH-000118,-0.36497354745300004
ACH-000120,-0.51172561707
ACH-000123,-0.502703207456
ACH-000127,-0.398770050722
ACH-000128,-0.823304581028
ACH-000132,-0.508879886026
ACH-000133,-0.693900427273
ACH-000137,-0.534443286444
ACH-000138,-0.56067845144
ACH-000142,-0.457482336265
ACH-000143,-0.587069402981
ACH-000146,-0.341450481792
ACH-000148,-0.5532917556920001
ACH-000150,-0.923965053961
ACH-000152,-0.582361231466
ACH-000153,-1.04854353981
ACH-000159,-0.655237561891
ACH-000160,-0.5941487324170001
ACH-000163,-0.5701789845440001
ACH-000167,-0.800051663501
ACH-000168,-0.552294561443
ACH-000169,-0.444499724398
ACH-000178,-0.390230512773
ACH-000182,-0.317766575733
ACH-000183,-0.658079301895
ACH-000188,-0.632704268962
ACH-000189,-0.417440849625
ACH-000190,-0.364106592055
ACH-000198,-0.547666208179
ACH-000204,-0.5978561988350001
ACH-000206,-0.617617419349
ACH-000207,-0.35152343424099997
ACH-000211,-0.47239629761999996
ACH-000215,-0.47817221368600005
ACH-000221,-0.9473012050920001
ACH-000222,-0.21843806002500002
ACH-000223,-0.5892039598040001
ACH-000226,-0.544295928376
ACH-000227,-0.450434138956
ACH-000228,-0.768330349052
ACH-000231,-0.5278966326910001
ACH-000232,-0.7450544184319999
ACH-000233,-0.388841016698
ACH-000234,-0.482732575296
ACH-000235,-0.409506222257
ACH-000237,-0.707154038928
ACH-000238,-0.611006596001
ACH-000243,-0.5594825134529999
ACH-000244,-0.47176347553000003
ACH-000246,-0.492147046872
ACH-000248,-0.514629924972
ACH-000250,-0.505663784558
ACH-000251,-0.647135927807
ACH-000253,-0.339603939207
ACH-000255,-0.8254940365379999
ACH-000256,-0.650194889591
ACH-000257,-0.706593477235
ACH-000258,-0.527647799462
ACH-000259,-0.574509863415
ACH-000260,-0.415178744323
ACH-000261,-0.592853201002
ACH-000262,-0.941444286469
ACH-000263,-0.639533351023
ACH-000264,-0.6005443607909999
ACH-000265,-0.451214057707
ACH-000266,-0.494395099394
ACH-000272,-0.43986329064400004
ACH-000273,-0.6740795237989999
ACH-000274,-0.31815625224800004
ACH-000277,-0.7720406427140001
ACH-000278,-0.6486537955030001
ACH-000279,-0.598286201775
ACH-000280,-0.46745510170000004
ACH-000281,-0.157604398671
ACH-000288,-0.79316853206
ACH-000291,-0.523372942179
ACH-000293,-0.513512107667
ACH-000294,-0.39806891131399996
ACH-000295,-0.8522316245980001
ACH-000296,-0.339020185842
ACH-000302,-0.563904930452
ACH-000304,-0.544027329471
ACH-000307,-0.521521186952
ACH-000308,-0.490093361857
ACH-000310,-0.239480009109
ACH-000311,-0.36842337338200004
ACH-000312,-0.173016098165
ACH-000315,-0.483329957814
ACH-000316,-0.6497359817989999
ACH-000317,-0.21953076618
ACH-000318,-0.319131853094
ACH-000319,-0.40043743985799995
ACH-000320,-0.359599621277
ACH-000322,-0.594546970847
ACH-000323,-0.484931255114
ACH-000324,-0.424240532553
ACH-000329,-0.571795313788
ACH-000330,-0.726868475755
ACH-000331,-0.563218350642
ACH-000332,-0.48788338991
ACH-000334,-0.694194892854
ACH-000335,-0.22011996803300002
ACH-000336,-0.516094206875
ACH-000337,-0.43676484389700004
ACH-000339,-0.548467877965
ACH-000341,-0.039358289639199996
ACH-000348,-0.566354435192
ACH-000350,-0.287784688685
ACH-000352,-0.624462222394
ACH-000356,-0.857571194992
ACH-000361,-0.7927085014309999
ACH-000362,-0.5989777084800001
ACH-000363,-0.46579102432999997
ACH-000364,-0.6132606729919999
ACH-000365,-0.59733731933
ACH-000366,-0.415573641918
ACH-000368,-0.170413518691
ACH-000374,-0.5037327688359999
ACH-000375,-0.521567923063
ACH-000376,-0.6397725586509999
ACH-000381,-0.390737137965
ACH-000383,-0.38955305488200004
ACH-000387,-0.49974012679799995
ACH-000389,-0.48244306122100006
ACH-000390,-0.6268606202170001
ACH-000393,-0.589457151048
ACH-000395,-0.541809021168
ACH-000397,-0.507195169434
ACH-000401,-1.0166913504100001
ACH-000402,-0.32287030828
ACH-000403,-0.289595222204
ACH-000404,-0.631190618713
ACH-000406,-0.406316147781
ACH-000407,-0.34212475281300003
ACH-000408,-0.649117690344
ACH-000410,-0.813943827659
ACH-000411,-0.562534987583
ACH-000414,-0.421985937291
ACH-000415,-0.473230912438
ACH-000416,-0.504266645889
ACH-000420,-0.510243682271
ACH-000421,-0.590357821017
ACH-000424,-0.68425669816
ACH-000425,-0.359871284909
ACH-000426,-0.511290941849
ACH-000427,-0.430471650492
ACH-000433,-0.544587481767
ACH-000436,-0.593579107492
ACH-000444,-0.23670498088599998
ACH-000445,-0.48992777077
ACH-000448,-0.649622067146
ACH-000450,-0.431091648707
ACH-000452,-0.40577789144500004
ACH-000454,-0.48092306080200004
ACH-000458,-0.5161779191229999
ACH-000459,-0.7319586161730001
ACH-000460,-0.516180679021
