,SYK (6850)
ACH-000004,0.0025320047659400003
ACH-000007,0.024432262368099998
ACH-000009,0.11108847850199999
ACH-000011,0.17698413937
ACH-000012,0.120828301114
ACH-000013,-0.0499125445546
ACH-000014,0.0707644282472
ACH-000015,0.0132704528793
ACH-000017,0.08411266825480002
ACH-000018,0.0402853687463
ACH-000019,0.029894686261900002
ACH-000021,0.07854189946210001
ACH-000022,-0.0111093814523
ACH-000025,0.07420679167889999
ACH-000028,0.176756367179
ACH-000030,0.146929479358
ACH-000035,-0.167595913999
ACH-000036,0.207887239903
ACH-000037,0.14392778142100002
ACH-000039,0.14450430845599999
ACH-000040,-0.107211599816
ACH-000041,0.181792285549
ACH-000042,0.147147413715
ACH-000045,0.312180671316
ACH-000047,0.06779504543499999
ACH-000052,-0.106823662293
ACH-000053,0.152274296271
ACH-000054,0.131626607081
ACH-000055,0.223723628617
ACH-000060,0.0790616426853
ACH-000067,0.11787670106699999
ACH-000070,-0.4358785464
ACH-000075,-0.173673770449
ACH-000078,0.371824300105
ACH-000082,0.265324519462
ACH-000085,-0.019667398168
ACH-000086,0.212345143012
ACH-000087,0.37265825725999996
ACH-000092,0.144767715474
ACH-000095,0.14325802264
ACH-000097,0.09951545269230001
ACH-000098,0.0643898029952
ACH-000099,0.205031015849
ACH-000108,0.06586072174169999
ACH-000113,0.18003701827100002
ACH-000115,-0.0353743055006
ACH-000116,0.17601636499099999
ACH-000118,0.209360589538
ACH-000120,0.29056073038400004
ACH-000123,0.226246231036
ACH-000127,-0.0230299355142
ACH-000128,0.101255492355
ACH-000132,0.169791594835
ACH-000133,-0.13478187568
ACH-000137,0.20190571364799997
ACH-000138,0.15590784670399999
ACH-000142,0.0122760824948
ACH-000143,0.178826827453
ACH-000146,0.11795292551799999
ACH-000148,0.169686577189
ACH-000150,0.06933445894899999
ACH-000152,0.13175516627599998
ACH-000153,0.18997443988200002
ACH-000159,-0.0245107388853
ACH-000160,0.113019095897
ACH-000163,-0.134426904861
ACH-000167,-0.48687645948299996
ACH-000168,0.177381899487
ACH-000169,0.0447234130066
ACH-000178,0.00785085511475
ACH-000182,0.146307205859
ACH-000183,0.12817663588199998
ACH-000188,0.20729659915399998
ACH-000189,-0.112569216018
ACH-000190,0.0594553147833
ACH-000198,0.059325038620699995
ACH-000204,0.022673943758299998
ACH-000206,-0.0574604276819
ACH-000207,0.151013899134
ACH-000211,0.231481658004
ACH-000215,0.0298068329157
ACH-000221,0.10193460231000001
ACH-000222,0.097499645729
ACH-000223,0.121156096241
ACH-000226,0.151490657355
ACH-000227,-0.11845163281
ACH-000228,0.133245507447
ACH-000231,0.12103670227800001
ACH-000232,0.225798793642
ACH-000233,0.00578259940573
ACH-000234,0.0418733363242
ACH-000235,0.038584350624699996
ACH-000237,0.111665499933
ACH-000238,0.184161318734
ACH-000243,0.09468041293580001
ACH-000244,-0.467342402421
ACH-000246,0.23721975406399998
ACH-000248,0.13000855023900001
ACH-000250,0.11448887405899999
ACH-000251,0.23524862428000004
ACH-000253,0.0403491918687
ACH-000255,-0.033771614709900005
ACH-000256,0.17437807376800002
ACH-000257,-0.0463481775313
ACH-000258,-0.267533769628
ACH-000259,0.0719786576039
ACH-000260,0.18388034642200002
ACH-000261,0.1175385628
ACH-000262,0.354312798248
ACH-000263,0.147758138472
ACH-000264,0.186977705643
ACH-000265,0.232645009258
ACH-000266,0.06810960914900001
ACH-000272,0.136279337081
ACH-000273,0.168506385184
ACH-000274,0.014825986473999998
ACH-000277,0.06831706969269999
ACH-000278,0.328881561562
ACH-000279,0.147799060289
ACH-000280,0.058045542272
ACH-000281,0.211702107366
ACH-000288,0.08863354669739999
ACH-000291,0.24765453565
ACH-000293,0.0703929387088
ACH-000294,0.20035096537500002
ACH-000295,0.013037395671099999
ACH-000296,0.131819330201
ACH-000302,-0.0203453889739
ACH-000304,0.017614516973
ACH-000307,0.197053219584
ACH-000308,0.0356261071131
ACH-000310,0.503916081933
ACH-000311,0.155568815897
ACH-000312,0.13278856717
ACH-000315,0.261190778609
ACH-000316,0.132813209759
ACH-000317,0.0478413025293
ACH-000318,0.10537696107200001
ACH-000319,0.0516338088167
ACH-000320,0.188273083777
ACH-000322,0.191545429826
ACH-000323,0.022243075369199998
ACH-000324,0.0762954397431
ACH-000329,0.0847121249439
ACH-000330,0.105904264126
ACH-000331,0.202459413452
ACH-000332,0.174786135662
ACH-000334,0.08795341260949999
ACH-000335,0.0741101127298
ACH-000336,-0.0654169410794
ACH-000337,0.0438137628426
ACH-000339,0.12585789128799998
ACH-000341,0.343270421151
ACH-000348,0.0679571113737
ACH-000350,0.37397559098000005
ACH-000352,0.0851833210832
ACH-000356,0.0047180224866499995
ACH-000361,0.278402625717
ACH-000362,0.104849754706
ACH-000363,0.08237411691160001
ACH-000364,0.0489343065506
ACH-000365,-1.1387949309299998
ACH-000366,0.06644099150050001
ACH-000368,0.15183288775999998
ACH-000374,0.027254538305700002
ACH-000375,0.297738691777
ACH-000376,0.134807768927
ACH-000381,-0.036514142080800005
ACH-000383,0.039894418395800005
ACH-000387,0.17412658158
ACH-000389,0.18945444916200002
ACH-000390,-0.0835788682152
ACH-000393,0.227677442277
ACH-000395,0.0661594217577
ACH-000397,0.0617646130854
ACH-000401,0.10623773706800001
ACH-000402,-0.216384018728
ACH-000403,0.11447996298100001
ACH-000404,0.130513863012
ACH-000406,0.0526907708041
ACH-000407,-0.0631541334673
ACH-000408,0.113209218753
ACH-000410,-0.046717320995800005
ACH-000411,0.275727493564
ACH-000414,0.022655806650799998
ACH-000415,0.0639060483885
ACH-000416,0.0340130243472
ACH-000420,-0.050704572326300004
ACH-000421,0.140278672493
ACH-000424,0.413409852808
ACH-000425,-0.0187756323525
ACH-000426,-0.07138499191549999
ACH-000427,0.0968762658739
ACH-000433,0.137191104943
ACH-000436,-0.145005038234
ACH-000444,0.115077862637
ACH-000445,-0.177333676624
ACH-000448,0.100254362568
ACH-000450,0.185747413102
ACH-000452,0.05256161417219999
ACH-000454,-0.0506875502353
ACH-000458,0.162269871808
ACH-000459,0.0626378138134
ACH-000460,0.176637588378
ACH-000461,0.079869145296
ACH-000463,0.0244280692229
ACH-000464,0.13609442264799998
ACH-000466,-0.190846712115
ACH-000467,0.088301669386
ACH-000468,0.162090440572
ACH-000469,0.14602929773700002
ACH-000470,0.0727954163095
ACH-000471,0.0341589582565
ACH-000472,0.021164465089300002
ACH-000473,-0.019103917348299998
ACH-000475,0.049922687808499996
ACH-000476,0.128885488083
ACH-000477,0.082268911553
ACH-000480,0.141521821786
ACH-000481,-0.148400068077
ACH-000483,0.010219093342499999
ACH-000484,0.181915842568
ACH-000485,-0.036905077158199996
ACH-000486,0.22625387694000001
ACH-000487,0.10038147939200001
ACH-000488,0.098399003162
ACH-000490,-0.0141307626269
ACH-000491,0.146548703078
