,NOP9 (161424)
ACH-000004,-1.12311438469
ACH-000007,-1.5538069854700003
ACH-000009,-1.1370254526799999
ACH-000011,-1.17849065863
ACH-000012,-0.977802837611
ACH-000013,-1.0613060536299999
ACH-000014,-0.8213890749770001
ACH-000015,-0.933381065443
ACH-000017,-0.986008204623
ACH-000018,-1.19869243716
ACH-000019,-0.9460113091869999
ACH-000021,-0.535090389861
ACH-000022,-1.23459485829
ACH-000025,-0.6776210364499999
ACH-000028,-0.930742486349
ACH-000030,-1.24651774764
ACH-000035,-1.43738607421
ACH-000036,-1.20986946811
ACH-000037,-1.62077754014
ACH-000039,-0.610542545471
ACH-000040,-0.986773931303
ACH-000041,-0.995633122476
ACH-000042,-0.859129347099
ACH-000045,-0.8988944638709999
ACH-000047,-0.525895148818
ACH-000052,-1.2995664975399999
ACH-000053,-0.481445346183
ACH-000054,-0.994801474034
ACH-000055,-0.9097231654090001
ACH-000060,-1.3665929434200002
ACH-000067,-1.57581367236
ACH-000070,-1.29898050568
ACH-000075,-0.837506983036
ACH-000078,-1.27002743687
ACH-000082,-0.45185628827299995
ACH-000085,-0.7270527692100001
ACH-000086,-1.01139847056
ACH-000087,-0.990840037125
ACH-000092,-0.9429990896889999
ACH-000095,-1.09090733842
ACH-000097,-1.42252912345
ACH-000098,-1.32052574598
ACH-000099,-0.8808202519399999
ACH-000108,-0.969490534307
ACH-000113,-1.1571515276100002
ACH-000115,-0.886849271189
ACH-000116,-1.22823450929
ACH-000118,-0.688181231901
ACH-000120,-0.777865937787
ACH-000123,-1.15815120482
ACH-000127,-1.11458717138
ACH-000128,-1.00148627963
ACH-000132,-1.03934447934
ACH-000133,-0.534466547747
ACH-000137,-1.0827125231499999
ACH-000138,-0.8088324586579999
ACH-000142,-0.913464440592
ACH-000143,-0.982890173963
ACH-000146,-1.60545835526
ACH-000148,-1.28543784701
ACH-000150,-1.43299735342
ACH-000152,-0.993634063063
ACH-000153,-0.924385367405
ACH-000159,-0.7478456586319999
