,NDUFV1 (4723)
ACH-000362,-0.277854929887
ACH-000363,-0.612439133074
ACH-000364,-0.538586690594
ACH-000365,-0.40622151113399996
ACH-000366,-0.338820259133
ACH-000368,-0.553371464538
ACH-000374,-0.682165277895
ACH-000375,-0.431433694826
ACH-000376,-0.467313973218
ACH-000381,-0.0160628163556
ACH-000383,-0.467016922046
ACH-000387,-0.0181064041275
ACH-000389,-0.114010053918
ACH-000390,-0.30719867733899997
ACH-000393,-0.11693660592499999
ACH-000395,-0.161787290813
ACH-000397,-0.089677681775
ACH-000401,0.208621989008
ACH-000402,0.188004436182
ACH-000403,-0.28809604918299997
ACH-000404,-0.199209424943
ACH-000406,-0.45452033150700005
ACH-000407,-0.405773388073
ACH-000408,-0.16078095312100002
ACH-000410,-0.242295099166
ACH-000411,-0.0584666306474
ACH-000414,-0.311624643856
ACH-000415,-0.252986422917
ACH-000416,-0.120843099371
ACH-000420,-0.603690790368
ACH-000421,-0.08037568075189999
ACH-000424,-0.397543434706
ACH-000425,-0.208419932203
ACH-000426,-0.296168860144
ACH-000427,-0.609631125314
ACH-000433,-0.129972565187
ACH-000436,0.0634731448666
ACH-000444,-0.37756192261200006
ACH-000445,0.055933409203199995
ACH-000448,-0.178022155468
ACH-000450,-0.33182484848099997
ACH-000452,-0.25955808944200004
ACH-000454,-0.233994676958
ACH-000458,-0.15391584924499999
ACH-000459,-0.357365554815
ACH-000460,-0.262360871757
ACH-000461,-0.754523039655
ACH-000463,-0.039606511059599996
ACH-000464,-0.0362869432926
ACH-000466,-0.46327442258100004
ACH-000467,-0.39413338355300004
ACH-000468,-0.203514890863
ACH-000469,-0.5664128500110001
ACH-000470,-0.0205420149536
ACH-000471,-0.0025334212481500002
ACH-000472,-0.158048607224
ACH-000473,-0.138422976167
ACH-000475,-0.313506674038
ACH-000476,-0.0886149154534
ACH-000477,-0.38122463323399997
ACH-000480,-0.321071372832
ACH-000481,-0.40479144479699997
ACH-000483,-0.306765110778
ACH-000484,-0.11371833603
ACH-000485,-0.255309312135
ACH-000486,-0.29713124338
ACH-000487,-0.194955723743
ACH-000488,-0.46955019760399996
ACH-000490,-0.160998745543
ACH-000491,-0.456869989198
ACH-000495,-0.0646422332096
ACH-000496,-0.33055469906199997
ACH-000499,-0.262696993778
ACH-000500,-0.43862505157
ACH-000502,-0.08701098097169999
ACH-000503,0.189271857925
ACH-000505,-0.372406429244
ACH-000507,-0.173926324578
ACH-000510,-0.20652393331399999
ACH-000511,0.0352297915672
ACH-000512,-0.73160678003
ACH-000516,-0.0768031923531
ACH-000517,-0.312335637865
ACH-000518,0.10070851624800001
ACH-000520,-0.0283259493351
ACH-000521,-0.17732045915300002
ACH-000522,-0.378586817359
ACH-000524,-0.276518841374
ACH-000527,-0.208060358631
ACH-000528,-0.5491240731570001
ACH-000537,-0.659952460719
ACH-000541,-0.44491045099699994
ACH-000542,-0.0583747649892
ACH-000544,-0.412499230457
ACH-000545,-0.423097367525
ACH-000547,-0.402687848111
ACH-000548,-0.283367204579
ACH-000549,-0.5311109718479999
ACH-000550,-0.254082629176
ACH-000552,-0.27075637548
ACH-000556,-0.448011729122
ACH-000557,-0.16844298914
ACH-000570,-0.291750649087
ACH-000571,-0.490514734777
ACH-000573,-0.199532177749
ACH-000576,-0.0105033476104
ACH-000580,-0.153756665671
ACH-000584,-0.22118463727200002
ACH-000585,-0.294360646159
ACH-000588,-0.316484499619
ACH-000589,-0.848523297668
ACH-000591,-0.293551079915
ACH-000593,-0.422283121359
ACH-000600,-0.480259057945
ACH-000601,-0.251118685417
ACH-000604,-0.0520964823269
ACH-000605,-0.165803147678
ACH-000606,-0.489348838579
ACH-000608,-0.217182211697
ACH-000614,-0.45443530421899997
ACH-000616,0.062444117493
ACH-000618,-0.47153825518299997
ACH-000619,-0.49409364641900005
ACH-000620,-0.337649783152
ACH-000621,-0.144624032039
ACH-000622,-0.281683159056
ACH-000623,-0.112678004178
ACH-000624,-0.07977822720910001
ACH-000627,-0.080566050456
ACH-000630,-0.35343452363899996
ACH-000632,-0.373549407952
ACH-000633,-0.451346945682
ACH-000637,-0.326086286429
ACH-000638,-0.23020105981999997
ACH-000646,-0.28600992179900003
ACH-000647,-0.3723371365
ACH-000648,-0.310325758459
ACH-000649,-0.15659638536599998
ACH-000651,-0.536138579821
ACH-000652,-0.413703027039
ACH-000653,-0.312117873871
ACH-000657,-0.5159578616089999
ACH-000658,-0.403253118768
ACH-000661,-0.204335536785
ACH-000662,-1.05166684558
ACH-000663,-0.240541140754
ACH-000665,-0.35527740726999996
ACH-000671,-0.471464737011
ACH-000673,-0.142028645028
ACH-000676,-0.499743272818
ACH-000677,-0.821824382004
ACH-000681,-0.283747615449
ACH-000682,-0.30445526768000003
ACH-000683,-0.38154587392899997
ACH-000684,-0.20241670388
ACH-000688,-0.38413235751100006
ACH-000693,-0.42485487927
ACH-000694,-0.274406005882
ACH-000695,-0.225828681672
ACH-000696,-0.146221074705
ACH-000697,-0.43570844635
ACH-000699,-0.426228325618
ACH-000701,-0.245253854383
ACH-000706,-0.303361662515
ACH-000711,-0.014534587540299999
ACH-000713,-0.207203876259
ACH-000714,-0.06441775031960001
ACH-000718,-0.147266519555
ACH-000720,-0.277629044039
ACH-000721,-0.37193329890500004
ACH-000724,-0.261359249038
ACH-000725,-0.6650805753010001
ACH-000732,-0.339212204061
ACH-000734,-0.754417119711
ACH-000735,-0.188072042214
ACH-000736,-0.289801782244
ACH-000738,-0.648921207769
ACH-000746,-0.628801208579
ACH-000747,-0.61780469869
ACH-000748,-0.319648764942
ACH-000753,-0.21912322115400001
ACH-000756,-0.410379752499
ACH-000757,-0.272640320998
ACH-000758,-0.433649615832
ACH-000760,-0.440691390045
ACH-000763,-0.282301960656
ACH-000764,-0.256622963956
ACH-000765,-0.495758273572
ACH-000766,0.0175944351535
ACH-000767,-0.24719904828699998
ACH-000768,-0.142117860757
ACH-000769,-0.284207856154
ACH-000770,-0.0720372566692
ACH-000771,-0.00350372126544
ACH-000773,-0.000105643082212
ACH-000776,-0.405639968655
ACH-000777,-0.108460457311
ACH-000778,-0.440187447183
ACH-000781,-0.00417188320849
ACH-000782,-0.38568259741899996
ACH-000783,-0.27419475368900004
ACH-000784,-0.383813949093
ACH-000785,-0.317111577648
ACH-000787,-0.119100292887
ACH-000788,-0.166697401246
ACH-000791,-0.28559433085499997
ACH-000792,-0.299949033104
ACH-000794,-0.11095854077
ACH-000796,-0.32143802529
ACH-000799,-0.289846486307
ACH-000800,-0.272033910265
ACH-000802,-0.365189019774
ACH-000804,-0.35869710912
ACH-000805,-0.330782469354
ACH-000809,-0.32260280169399996
ACH-000810,-0.39691841685699997
ACH-000811,-0.157455771533
ACH-000817,-0.35582935662199994
ACH-000819,-0.250515029624
ACH-000820,0.0996702544502
ACH-000821,-0.299888934419
ACH-000822,-0.7003545716949999
ACH-000823,-0.218815533312
ACH-000824,-0.182684506531
ACH-000827,-0.137610638145
ACH-000829,0.0565084858166
ACH-000831,-0.673822064056
ACH-000832,-0.0191423794837
ACH-000833,-0.658729275637
ACH-000834,-0.590914022355
ACH-000835,-0.0970666342691
ACH-000836,-0.09878811958069998
ACH-000837,-0.163151677931
ACH-000838,-0.42138351684299996
ACH-000839,-0.434419465015
ACH-000840,-0.47132725782799995
ACH-000841,-0.0989904514524
ACH-000843,-0.282892804969
ACH-000846,-0.277918280071
ACH-000847,-0.379138117279
ACH-000848,-0.535689948749
ACH-000849,-0.166439856193
ACH-000851,-0.530291179867
ACH-000855,-0.146060078139
ACH-000856,-0.03924746883619999
ACH-000858,-0.828649079052
ACH-000859,-0.264579147197
ACH-000861,-0.22257697720400002
ACH-000862,-0.45078943432999996
ACH-000865,-0.18055512155900003
ACH-000866,-0.45490179285899995
ACH-000867,-0.177327709324
ACH-000869,-0.374142076255
ACH-000872,-0.46321108895400004
ACH-000873,-0.128524740385
ACH-000876,-0.52846204897
ACH-000878,-0.105081671678
ACH-000880,-0.24709732426999997
ACH-000881,-0.314626262302
ACH-000882,-0.348490947169
ACH-000884,-0.44123387933799996
ACH-000885,-0.5853730921
ACH-000887,-0.402010984054
ACH-000888,-0.439197047086
ACH-000889,-0.36037494512400003
ACH-000890,-0.401358215366
ACH-000896,-0.288643130895
ACH-000898,-0.721621784261
ACH-000900,-0.35166010429600003
ACH-000901,-0.374936838467
ACH-000905,-0.277341635747
ACH-000906,-0.405833295755
ACH-000907,-0.00387447944936
ACH-000910,-0.654045979003
ACH-000911,-0.640345112214
ACH-000912,-0.0646854938356
ACH-000913,-0.290069609455
ACH-000915,-0.669505159
ACH-000916,-0.212376478697
ACH-000917,-0.468556380551
ACH-000921,-0.285589234162
ACH-000924,-0.5744088725850001
ACH-000926,-0.437767303918
ACH-000928,-0.13589613908
ACH-000929,-0.692351423827
ACH-000932,-0.309126069749
ACH-000935,-0.470407136569
ACH-000936,-0.35301567953699997
ACH-000937,-0.09031589114420001
ACH-000938,-0.409578445184
ACH-000939,-0.238519180386
ACH-000941,-0.25315874755199996
ACH-000943,-0.567571155244
ACH-000946,-0.36123890364
ACH-000947,-0.543882114728
ACH-000948,-0.40239377378200003
ACH-000950,-0.0342043360627
ACH-000953,-0.284280234568
ACH-000957,-0.37432807411200003
ACH-000958,-0.156750783738
ACH-000960,-0.13297141362
ACH-000963,-0.524339431406
ACH-000968,-0.430724004497
ACH-000969,-0.679291151923
ACH-000973,-0.04653169474859999
ACH-000974,-0.247101310325
ACH-000975,-0.327621472808
ACH-000976,-0.04797371207600001
ACH-000978,-0.082028622061
ACH-000980,-0.44869607699299996
ACH-000984,-0.251751244163
ACH-000986,0.056013761341
ACH-000988,-0.07480159827419999
ACH-000993,-0.0648743688599
ACH-000994,-0.707511356673
ACH-000996,-0.226856909236
ACH-001001,-0.517748734813
ACH-001020,-0.23309007543699997
ACH-001028,-0.324799373005
ACH-001031,-0.245819744707
ACH-001038,-0.605364860897
ACH-001048,-0.204683229139
ACH-001050,-0.0903203282791
ACH-001053,-0.09302137767239999
ACH-001054,-0.180125889698
ACH-001061,-0.165549323673
ACH-001067,-0.427783284416
ACH-001075,-0.131166886727
ACH-001096,-0.41289633476099996
ACH-001128,-0.33981480427
ACH-001134,-0.06445041921860001
ACH-001151,-0.09447628339439999
ACH-001163,-0.516170279981
ACH-001164,-0.34016952985699994
ACH-001173,-0.465935540447
ACH-001183,-0.014941022763100002
ACH-001184,-0.157560579503
ACH-001190,-0.34076529122500004
ACH-001192,-0.39026562063000003
ACH-001193,-0.354328791302
ACH-001196,-0.192831062757
ACH-001197,-0.140071506749
ACH-001205,-0.38177217449100004
ACH-001211,-0.111941002927
ACH-001212,-0.190468912317
ACH-001228,-0.409827624045
ACH-001232,-0.159943761374
ACH-001239,-0.341238231232
ACH-001274,-0.133949923097
ACH-001275,-0.373305334275
ACH-001277,-0.511460028533
ACH-001278,-0.555224468291
ACH-001280,-0.319350515417
ACH-001283,-0.346847719719
ACH-001289,-0.13531584486
ACH-001295,-0.0419165219227
ACH-001300,-0.443362177155
ACH-001301,-0.16625929393
ACH-001302,-0.0651945018732
ACH-001303,-0.60860740378
ACH-001306,-0.24166487409600002
ACH-001318,-0.245628333652
ACH-001322,-0.22065667020399998
ACH-001328,-0.312839610371
ACH-001332,-0.386191620327
ACH-001333,-0.42426231268299996
ACH-001336,-0.262370109258
ACH-001340,-0.16510718319700002
ACH-001346,-0.270228975401
ACH-001353,-0.09516666044289998
ACH-001354,-0.0271600959967
ACH-001367,-0.357528103478
ACH-001368,-0.331380675826
ACH-001374,-0.117695580286
ACH-001375,-0.180157188396
ACH-001377,-0.221966396939
ACH-001380,-0.408217657298
ACH-001391,-0.15926398160900002
ACH-001407,-0.0730333200864
ACH-001408,-0.0455058561104
ACH-001413,-0.06803358675110001
ACH-001430,-0.204224398563
ACH-001431,-0.29421335961399997
ACH-001450,-0.249043700619
ACH-001496,-0.184065734763
ACH-001500,-0.53988709667
ACH-001521,-0.38731629317599997
ACH-001523,-0.255581833897
ACH-001532,-0.202940502317
ACH-001536,-0.0189615678
ACH-001550,-0.607250646693
ACH-001552,-0.352681252052
ACH-001554,-0.45212502042900005
ACH-001645,-0.175680613626
ACH-001654,-0.249454631629
ACH-001715,0.09818231666169999
ACH-001735,-0.18138234951499999
ACH-001736,-0.405328655291
ACH-001737,-0.38465426285099996
ACH-001740,-0.182920552671
ACH-001745,-0.330365470336
ACH-001750,-0.251068227027
ACH-001765,-0.196330859641
ACH-001956,-0.0375370853328
ACH-001957,-0.295913003439
