,SETD1A (9739)
ACH-000168,-1.0366573356
ACH-000169,-1.00387187559
ACH-000178,-1.14763797379
ACH-000182,-1.08029168184
ACH-000183,-0.9618004257889999
ACH-000188,-0.9630241012369999
ACH-000189,-1.06301944268
ACH-000190,-0.5714072961150001
ACH-000198,-1.0020673060299998
ACH-000204,-1.19405019827
ACH-000206,-1.21368423569
ACH-000207,-0.9741329401209999
ACH-000211,-1.20797179802
ACH-000215,-0.941307701399
ACH-000221,-1.01812147164
ACH-000222,-1.0743592696200002
ACH-000223,-0.783543510029
ACH-000226,-1.1448842213500001
ACH-000227,-0.319957743322
ACH-000228,-1.1582079976700002
ACH-000231,-1.0812825076500001
ACH-000232,-1.08999780569
ACH-000233,-1.10375354031
ACH-000234,-0.9790505503679999
ACH-000235,-0.908444307607
ACH-000237,-1.2476441242899998
ACH-000238,-1.1167909331499999
ACH-000243,-1.00252569386
ACH-000244,-1.32250827146
ACH-000246,-0.9154760751909999
ACH-000248,-1.0598347457600001
ACH-000250,-1.1397180040700001
ACH-000251,-0.43793463698
ACH-000253,-0.813503726489
ACH-000255,-1.13305977579
ACH-000256,-0.7306942106029999
ACH-000257,-0.464378128724
ACH-000258,-1.12027400588
ACH-000259,-1.03961740562
ACH-000260,-1.0540423639799998
ACH-000261,-1.24283087162
ACH-000262,-0.9063934035660001
ACH-000263,-0.9083859306540001
ACH-000264,-1.1189905334899999
ACH-000265,-1.0959075225200001
ACH-000266,-0.908108134632
ACH-000272,-0.8035443854250001
ACH-000273,-0.8630735019560001
ACH-000274,-0.935554480616
ACH-000277,-0.989900159694
ACH-000278,-1.19086996777
ACH-000279,-0.8956917781820001
ACH-000280,-1.12270109741
ACH-000281,-0.65371688882
ACH-000288,-1.1846154654799999
ACH-000291,-0.935966075687
ACH-000293,-1.25837175064
ACH-000294,-0.5737269058560001
ACH-000295,-0.909566520107
ACH-000296,-1.2011951313
ACH-000302,-0.856745480829
ACH-000304,-1.00519444785
ACH-000307,-0.9412101341660001
ACH-000308,-1.1797291852399998
ACH-000310,-0.7533514094499999
ACH-000311,-1.09403436975
ACH-000312,-0.804640260425
ACH-000315,-0.953063066885
ACH-000316,-0.986450415028
ACH-000317,-1.0950476278299999
ACH-000318,-1.14519616825
ACH-000319,-0.971759527175
ACH-000320,-0.9049902832610001
ACH-000322,-1.31894393888
ACH-000323,-0.690769060945
ACH-000324,-1.16393085225
ACH-000329,-0.897860721799
ACH-000330,-0.992227124259
ACH-000331,-1.0022264215799999
ACH-000332,-0.9226050428820001
ACH-000334,-1.4253179405399998
ACH-000335,-0.797032979958
ACH-000336,-1.25034046516
ACH-000337,-1.33492595955
ACH-000339,-1.0338663423899999
ACH-000341,-1.00406323528
ACH-000348,-1.05835027205
ACH-000350,-0.677386509392
ACH-000352,-0.992050829611
ACH-000356,-0.8692114112799999
ACH-000361,-1.3116595762799999
ACH-000362,-1.0270606097700001
ACH-000363,-1.2230013925799998
ACH-000364,-0.858691923258
ACH-000365,-1.13033753004
ACH-000366,-0.880335410736
ACH-000368,-0.9936201927930001
ACH-000374,-1.06582636576
ACH-000375,-0.765124821102
ACH-000376,-0.74876265697
ACH-000381,-0.6738533334100001
ACH-000383,-0.511279575596
ACH-000387,-0.99896239255
ACH-000389,-0.9552314741079999
ACH-000390,-0.718453748169
ACH-000393,-1.02080970172
ACH-000395,-0.726378912826
ACH-000397,-1.05205303859
ACH-000401,-1.2692145558
ACH-000402,-0.782634891093
ACH-000403,-0.982531703594
ACH-000404,-1.04501825782
ACH-000406,-0.9680259508110001
ACH-000407,-0.649993275295
ACH-000408,-0.731608733539
ACH-000410,-1.02170804323
ACH-000411,-1.23981768669
ACH-000414,-0.915165049065
ACH-000415,-0.859439916584
ACH-000416,-1.10980910689
ACH-000420,-1.0449640755399998
ACH-000421,-0.919654274703
ACH-000424,-0.949523265385
ACH-000425,-0.8346117214929999
ACH-000426,-1.34995897208
ACH-000427,-1.06247784345
ACH-000433,-1.1744914198799998
ACH-000436,-0.9319089315729999
ACH-000444,-1.31929008174
ACH-000445,-1.1407195745299998
ACH-000448,-0.980389896614
ACH-000450,-0.9838187147669999
ACH-000452,-1.04251797198
ACH-000454,-0.7082627454610001
ACH-000458,-1.09251110177
ACH-000459,-1.47005186878
ACH-000460,-1.02507911153
ACH-000461,-0.864450163825
ACH-000463,-0.785293161619
ACH-000464,-1.1689774740899999
ACH-000466,-0.7888819283570001
ACH-000467,-1.05058359675
ACH-000468,-1.24099707018
ACH-000469,-0.953156179197
ACH-000470,-0.466524821323
ACH-000471,-1.01879909969
ACH-000472,-0.9967662561439999
ACH-000473,-0.8253254640090001
ACH-000475,-1.09443430379
ACH-000476,-1.1729219613
ACH-000477,-0.752947002555
ACH-000480,-1.30474877856
ACH-000481,-0.885020446541
ACH-000483,-1.03679896208
ACH-000484,-0.909663427205
ACH-000485,-0.898947881936
ACH-000486,-0.999517915996
ACH-000487,-1.0885248827299998
ACH-000488,-0.848862885165
ACH-000490,-1.07144782201
ACH-000491,-0.35452731605099996
ACH-000495,-1.14897072299
ACH-000496,-1.11541474701
ACH-000499,-0.9420306569269999
ACH-000500,-0.799005747653
ACH-000502,-1.3546947729700003
ACH-000503,-0.9258629683859999
ACH-000505,-1.25348339306
ACH-000507,-0.8940860123029999
ACH-000510,-0.8649608747640001
ACH-000511,-0.642609551959
ACH-000512,-0.9012975165260001
ACH-000516,-1.18031553064
ACH-000517,-0.944747107417
ACH-000518,-1.14948935526
ACH-000520,-1.00884873015
ACH-000521,-0.699264148484
ACH-000522,-1.17251311734
ACH-000524,-0.9765749250679999
ACH-000527,-1.0996893967799999
ACH-000528,-1.03576910256
ACH-000537,-1.2106109813700001
ACH-000541,-1.09462595073
ACH-000542,-0.831835269351
ACH-000544,-0.771231277816
ACH-000545,-0.974046649559
ACH-000547,-0.876720832612
ACH-000548,-1.49671620599
ACH-000549,-0.954189053085
ACH-000550,-0.715079645965
ACH-000552,-0.918428670552
ACH-000556,-0.535614219259
ACH-000557,-1.33402054836
ACH-000570,-0.8657646178499999
ACH-000571,-0.9503787809909999
ACH-000573,-0.855252326704
ACH-000576,-1.4242131337000001
ACH-000580,-1.5024920957700003
ACH-000584,-1.06292433697
ACH-000585,-1.3820079372100003
ACH-000588,-1.09221650304
ACH-000589,-0.6462683555300001
ACH-000591,-0.803255608872
ACH-000593,-0.645214654965
ACH-000600,-0.600602071482
ACH-000601,-1.16738660354
ACH-000604,-1.12279623935
ACH-000605,-1.23652670415
ACH-000606,-0.9860292436079999
ACH-000608,-0.826874395407
ACH-000614,-0.855163495649
ACH-000616,-0.85693534073
ACH-000618,-0.8338977838770001
ACH-000619,-0.998258233369
ACH-000620,-1.14585302316
ACH-000621,-0.8747898744079999
ACH-000622,-0.8004046505779999
ACH-000623,-0.917880222565
ACH-000624,-1.03109658045
ACH-000627,-0.716543279128
ACH-000630,-0.893294261643
ACH-000632,-0.9911095520190001
ACH-000633,-1.08244526921
ACH-000637,-0.9719744580130001
ACH-000638,-1.01409843473
ACH-000646,-1.02601984332
ACH-000647,-0.7272142340119999
ACH-000648,-1.0445428752700001
ACH-000649,-0.71603233808
ACH-000651,-0.924681373885
ACH-000652,-0.9089840844879999
ACH-000653,-0.874738724302
ACH-000657,-1.1491191314700002
ACH-000658,-0.9768737098579999
ACH-000661,-1.1992110321
ACH-000662,-1.26936616568
ACH-000663,-0.7830842473370001
ACH-000665,-0.9214874480399999
ACH-000671,-0.941385269928
ACH-000673,-1.0025484147100001
ACH-000676,-0.9419422907739999
ACH-000677,-1.23412827362
ACH-000681,-1.00289236665
ACH-000682,-0.8054554781730001
ACH-000683,-0.807894131688
ACH-000684,-1.2154970596799999
ACH-000688,-1.09179602438
ACH-000693,-0.915174418623
ACH-000694,-0.624151948096
ACH-000695,-0.8275961472419999
ACH-000696,-1.0821707463799999
ACH-000697,-1.20631468833
ACH-000699,-1.1221839798
ACH-000701,-0.92204931146
ACH-000706,-0.837064315107
ACH-000711,-0.840299680296
ACH-000713,-0.9734060156409999
ACH-000714,-0.566254911267
ACH-000718,-0.94824657177
ACH-000720,-0.932904401936
ACH-000721,-0.702995502852
ACH-000724,-0.874908664631
ACH-000725,-0.737030494046
ACH-000732,-1.24557530722
ACH-000734,-1.03782466991
ACH-000735,-0.787114640756
ACH-000736,-1.16189860244
ACH-000738,-1.06956716133
ACH-000746,-0.998950838531
ACH-000747,-0.863597415069
ACH-000748,-0.970337479887
ACH-000753,-0.970466274294
ACH-000756,-1.0037173410299998
ACH-000757,-1.11160411536
ACH-000758,-1.09709534189
ACH-000760,-1.02992395288
ACH-000763,-1.0519059080500002
ACH-000764,-1.1089464024200002
ACH-000765,-1.22399080964
ACH-000766,-1.23029999341
ACH-000767,-1.24904975319
ACH-000768,-1.05556457146
ACH-000769,-1.03858268606
ACH-000770,-0.912531362992
ACH-000771,-1.1405830064
ACH-000773,-0.9717240711390001
ACH-000776,-0.9933520378640001
ACH-000777,-0.9760257739229999
ACH-000778,-1.56033178805
ACH-000781,-0.763255226396
ACH-000782,-1.0402084746
ACH-000783,-1.29290535953
ACH-000784,-1.02561461029
ACH-000785,-1.02085323463
ACH-000787,-0.939838588881
ACH-000788,-1.02889134599
ACH-000791,-1.1110633838200001
ACH-000792,-1.13907319471
ACH-000794,-1.03630512016
ACH-000796,-0.927060560852
ACH-000799,-1.14629118583
ACH-000800,-0.818381365989
ACH-000802,-1.17583676196
ACH-000804,-0.777517687697
ACH-000805,-0.6261436802170001
ACH-000809,-0.578459352449
ACH-000810,-1.36215275775
ACH-000811,-1.2003552875
ACH-000817,-1.16341178697
ACH-000819,-0.926542876637
ACH-000820,-0.6735741847519999
ACH-000821,-0.6747808932260001
ACH-000822,-1.24550204145
ACH-000823,-0.815774128978
ACH-000824,-0.614737584405
ACH-000827,-0.9521782210809999
ACH-000829,-0.7856062707989999
ACH-000831,-1.07374342814
ACH-000832,-1.07748223543
ACH-000833,-0.906802155737
ACH-000834,-0.947543743511
ACH-000835,-0.843994233658
ACH-000836,-0.455194069054
ACH-000837,-0.909781158917
ACH-000838,-1.25077682993
ACH-000839,-1.15291484248
ACH-000840,-1.04336207609
ACH-000841,-0.970985622433
ACH-000843,-0.8025328477320001
ACH-000846,-0.9783799483969999
ACH-000847,-0.395770397587
ACH-000848,-1.0586040356
ACH-000849,-1.18878218785
ACH-000851,-0.851467662042
ACH-000855,-1.01163433696
ACH-000856,-0.857645233161
ACH-000858,-0.864893687416
ACH-000859,-1.22858253859
ACH-000861,-0.991081385491
ACH-000862,-0.7351056198129999
ACH-000865,-0.8283001006440001
ACH-000866,-1.1134792312200001
ACH-000867,-0.9444237218770001
ACH-000869,-0.8420448350049999
ACH-000872,-1.07476535212
ACH-000873,-0.669715663788
ACH-000876,-0.900048947359
ACH-000878,-1.03018294145
ACH-000880,-0.91893737129
ACH-000881,-1.2478511566
ACH-000882,-0.8626243501799999
ACH-000884,-0.909203703997
ACH-000885,-1.02273546582
ACH-000887,-0.834983645118
ACH-000888,-1.1061411688
ACH-000889,-1.0782985438400001
ACH-000890,-0.640124989286
ACH-000896,-1.10608247393
ACH-000898,-1.1722158732899999
ACH-000900,-1.26540329154
ACH-000901,-0.869978470433
ACH-000905,-0.9567609863700001
ACH-000906,-0.615809756868
ACH-000907,-0.9259706061730001
ACH-000910,-1.11603279402
ACH-000911,-0.89031589165
ACH-000912,-1.22665734975
ACH-000913,-0.78441374396
ACH-000915,-0.960807426673
ACH-000916,-1.21269402567
ACH-000917,-0.6907975233020001
ACH-000921,-1.25276006483
ACH-000924,-0.871451156582
ACH-000926,-0.998242844458
ACH-000928,-1.7141210482
ACH-000929,-1.08731329309
ACH-000932,-0.9924261179620001
ACH-000935,-1.0465334956899999
ACH-000936,-0.81071200887
ACH-000937,-0.929385451999
ACH-000938,-0.9437443710100001
ACH-000939,-0.917834153732
ACH-000941,-1.05004524063
ACH-000943,-0.85879312081
ACH-000946,-1.1028027747700002
ACH-000947,-1.24477511334
ACH-000948,-1.2322746681
ACH-000950,-0.836099993601
ACH-000953,-1.0922564181999999
ACH-000957,-1.19430637929
ACH-000958,-1.1063510878899998
ACH-000960,-0.9539015540960001
ACH-000963,-1.07348078035
ACH-000968,-0.9617589292700001
ACH-000969,-0.8606767808679999
ACH-000973,-1.0879764986799998
ACH-000974,-0.8695475965780001
ACH-000975,-0.536389804951
ACH-000976,-0.997050667118
ACH-000978,-1.1835342258
ACH-000980,-0.9782497710979999
ACH-000984,-0.554940732676
ACH-000986,-0.9129280940000001
ACH-000988,-1.02710751385
ACH-000993,-1.41932997606
ACH-000994,-0.8692202407590001
ACH-000996,-1.0084547777700001
ACH-001001,-0.9618731746520001
ACH-001020,-0.297323637581
ACH-001028,-0.849957134871
ACH-001031,-1.01119186988
ACH-001038,-1.15740177015
ACH-001048,-0.729295052366
ACH-001050,-1.07769337806
ACH-001053,-1.03647311724
ACH-001054,-0.7294096740360001
ACH-001061,-0.908958013005
ACH-001067,-1.18996597046
ACH-001075,-1.2169984276399999
ACH-001096,-0.854755293811
ACH-001128,0.22689438654
ACH-001134,-1.05966912575
ACH-001151,-0.5621843190320001
ACH-001163,-0.780230926014
ACH-001164,-0.8832512778799999
ACH-001173,-1.15437909288
ACH-001183,-0.9961048978820001
ACH-001184,-1.3781836533399998
ACH-001190,-0.606251258949
ACH-001192,-0.8411370101800001
ACH-001193,-1.09372021528
ACH-001196,-1.04193194695
ACH-001197,-0.788759343078
ACH-001205,-1.05668066695
ACH-001211,-0.811702918238
ACH-001212,-1.1135662288700001
ACH-001228,-1.1472710456200002
ACH-001232,-1.1047840522
ACH-001239,-0.669852808507
ACH-001274,-0.8943238598119999
ACH-001275,-1.0180594412700001
ACH-001277,-0.7616461374500001
ACH-001278,-1.07903731551
ACH-001280,-1.22783356927
ACH-001283,-1.08778119571
ACH-001289,-0.8604486645909999
ACH-001295,-1.12223189731
ACH-001300,-1.12753427329
ACH-001301,-1.17621950623
ACH-001302,-0.8730224017820001
ACH-001303,-0.914971367007
ACH-001306,-0.9805672116959999
ACH-001318,-0.892894566093
ACH-001322,-1.03532061965
ACH-001328,-1.04844847109
ACH-001332,-0.901267146971
ACH-001333,-1.1794688275
ACH-001336,-1.0191165305
ACH-001340,-1.04110607877
ACH-001346,-0.9766043102349999
ACH-001353,-1.0056248426999999
ACH-001354,-0.992169761999
ACH-001367,-0.779250611965
ACH-001368,-1.22157306498
ACH-001374,-1.1513081499200002
ACH-001375,-1.33092689794
ACH-001377,-0.8823391321799999
ACH-001380,-1.0546169245299999
ACH-001391,-0.781903042201
ACH-001407,-0.6792489127069999
ACH-001408,-1.03152311921
ACH-001413,-0.857071477821
ACH-001430,-0.8249106831290001
ACH-001431,-1.08620215166
ACH-001450,-0.9696456760529999
ACH-001496,-0.45412085378399997
ACH-001500,-0.593770102647
ACH-001521,-0.934966732269
ACH-001523,-1.2034362691399998
ACH-001532,-1.2519665887
ACH-001536,-1.0778693213700001
ACH-001550,-0.0579028727808
ACH-001552,-0.90661752251
ACH-001554,-0.9542437683130001
ACH-001645,-1.04444939188
ACH-001654,-0.8647417718729999
ACH-001715,-0.7384610310690001
ACH-001735,-1.03308124739
ACH-001736,-1.18230091015
ACH-001737,-1.23321095861
ACH-001740,-0.809507127781
ACH-001745,-0.784886841745
ACH-001750,-0.9063905503899999
ACH-001765,-0.843497057255
ACH-001956,-1.16891352535
ACH-001957,-1.19177083529
