,MBD3 (53615)
ACH-000004,-0.651660905147
ACH-000007,-0.274187204885
ACH-000009,-0.351134761046
ACH-000011,-0.225461337276
ACH-000012,-0.07202211364639999
ACH-000013,-0.178123018778
ACH-000014,-0.380414681269
ACH-000015,-0.248342669175
ACH-000017,-0.192770658467
ACH-000018,-0.401789695867
ACH-000019,-0.1447149436
ACH-000021,-0.167970331862
ACH-000022,-0.216647969967
ACH-000025,-0.0585330848219
ACH-000028,-0.297752720089
ACH-000030,-0.0632266393007
ACH-000035,-0.352436614062
ACH-000036,-0.16510008488
ACH-000037,-0.16261516323
ACH-000039,-0.09397872514010001
ACH-000040,0.0176426178835
ACH-000041,-0.406859102087
ACH-000042,0.0257706288132
ACH-000045,-0.10742221404
ACH-000047,-0.206833513269
ACH-000052,0.21833086241
ACH-000053,-0.07820487369260001
ACH-000054,-0.061386010600800005
ACH-000055,-0.120342183474
ACH-000060,-0.08835299657960001
ACH-000067,-0.007429801435390001
ACH-000070,0.158510620583
ACH-000075,-0.442050818292
ACH-000078,-0.259458531337
ACH-000082,-0.33208047677200003
ACH-000085,-0.474984491853
ACH-000086,0.0104368060203
ACH-000087,-0.150964449506
ACH-000092,-0.142863201549
ACH-000095,-0.433548491347
ACH-000097,0.0544494289946
ACH-000098,-0.264771488236
ACH-000099,-0.6974627559119999
ACH-000108,-0.34179472233499997
ACH-000113,-0.15368244025
ACH-000115,-0.7710602535500001
ACH-000116,-0.138138717279
ACH-000118,-0.028076464418599997
ACH-000120,0.0146410823963
ACH-000123,0.139812896547
ACH-000127,-0.100085407719
ACH-000128,-0.244419106311
ACH-000132,-0.135823356077
ACH-000133,-0.151056337938
ACH-000137,-0.0693847521815
ACH-000138,-0.388001543236
ACH-000142,-0.163461852625
ACH-000143,0.029990609967400002
ACH-000146,-0.21019152882
ACH-000148,-0.0940466037155
ACH-000150,-0.011573064219599999
ACH-000152,-0.134666465752
ACH-000153,0.04237660289509999
ACH-000159,-0.012364990489000001
ACH-000160,0.19414356768
ACH-000163,-0.18070480377700002
ACH-000167,0.40882065910899995
ACH-000168,-0.135197013275
ACH-000169,0.11782455584899999
ACH-000178,-0.09972066493760001
ACH-000182,0.016441918061
ACH-000183,-0.0476028764699
ACH-000188,-0.00875871596844
ACH-000189,-0.0324947018832
ACH-000190,0.247498739214
ACH-000198,-0.0161462168069
ACH-000204,-0.0628607043178
ACH-000206,-0.47988770799999997
ACH-000207,0.216864592762
ACH-000211,-0.17701568255300001
ACH-000215,-0.05916550776480001
ACH-000221,-0.09404503469969999
ACH-000222,0.0218889766346
ACH-000223,-0.164705230097
ACH-000226,-0.07380786042219999
ACH-000227,-0.131746868214
ACH-000228,-0.0796847224529
ACH-000231,-0.15877169512800002
ACH-000232,-0.11404519762599999
ACH-000233,-0.171930436566
ACH-000234,-0.31411141143800003
ACH-000235,-0.225267932228
ACH-000237,-0.0918040296082
ACH-000238,-0.021271912324599997
ACH-000243,-0.165427395533
ACH-000244,-0.150835928543
ACH-000246,-0.195496703612
ACH-000248,-0.412388213111
ACH-000250,-0.181533408801
ACH-000251,-0.09109408096589999
ACH-000253,-0.207076326255
ACH-000255,-0.0986037261149
ACH-000256,-0.061028265643499995
ACH-000257,-0.0927322391787
ACH-000258,-0.9058368494169999
ACH-000259,-0.640740956492
ACH-000260,-0.14220141569599998
ACH-000261,-0.237228704895
ACH-000262,-0.0991814695778
ACH-000263,0.0827136541261
ACH-000264,-0.10476309972100001
ACH-000265,-0.0421751677585
ACH-000266,-0.222080215902
ACH-000272,-0.00348323621193
ACH-000273,-0.0797143364341
ACH-000274,-0.23397339091999997
ACH-000277,-0.14305612919299998
ACH-000278,-0.046186456797
ACH-000279,-0.0603053054476
ACH-000280,-0.301208593868
ACH-000281,-0.395018066939
ACH-000288,0.0303679271973
ACH-000291,-0.357790190489
ACH-000293,-0.027360539424400004
ACH-000294,-0.203669985661
ACH-000295,-0.20164589469099997
ACH-000296,-0.5982215974
ACH-000302,-0.19545794052700002
ACH-000304,-0.021570444394900003
ACH-000307,-0.0550194819652
ACH-000308,-0.08242370957930001
ACH-000310,-0.538603617425
ACH-000311,-0.24539507260600002
ACH-000312,-0.6404475799620001
ACH-000315,-0.11958073669500001
ACH-000316,-0.156226820323
ACH-000317,-0.0312810060324
ACH-000318,-0.0930440948917
ACH-000319,-0.38817747870700003
ACH-000320,-0.169782037733
ACH-000322,-0.1543381846
ACH-000323,-0.21621151007
ACH-000324,-0.10448550138399999
ACH-000329,-0.12252535029100001
ACH-000330,-0.5320267908749999
ACH-000331,0.0866144231084
ACH-000332,-0.18267506920899998
ACH-000334,0.118735398418
ACH-000335,-0.20606415739300002
ACH-000336,0.04312426406909999
ACH-000337,-0.461830043732
ACH-000339,-0.22782113748399999
ACH-000341,-0.155128316557
ACH-000348,-0.140240979323
ACH-000350,-0.134057806459
ACH-000352,-0.649147751356
