,ZBTB7B (51043)
ACH-000250,-0.22675222378899998
ACH-000251,-0.062256883968400005
ACH-000253,-0.561196843745
ACH-000255,-0.216319198205
ACH-000256,-0.253426629228
ACH-000257,-0.31270332089499997
ACH-000258,-0.18335930148200003
ACH-000259,-0.273975029239
ACH-000260,-0.230010998652
ACH-000261,-0.182188674311
ACH-000262,-0.192338068092
ACH-000263,-0.332308420248
ACH-000264,-0.16307354465999999
ACH-000265,-0.326617383416
ACH-000266,-0.39154767090899995
ACH-000272,-0.255697389117
ACH-000273,-0.43378920262500004
ACH-000274,-0.261871918028
ACH-000277,-0.37546749760799997
ACH-000278,-0.26837990857
ACH-000279,-0.188137368158
ACH-000280,-0.275092730698
ACH-000281,-0.531023829959
ACH-000288,-0.29955160111400003
ACH-000291,-0.0749689729843
ACH-000293,-0.159841376825
ACH-000294,0.105356396251
ACH-000295,-0.18308259756700002
ACH-000296,-0.5524737995929999
ACH-000302,0.0906589535217
ACH-000304,-0.14040478332999998
ACH-000307,-0.138277734489
ACH-000308,-0.312868335486
ACH-000310,-0.283177960361
ACH-000311,-0.22892001586199998
ACH-000312,-0.32844307343400003
ACH-000315,0.0203976815078
ACH-000316,-0.19115290963
ACH-000317,-0.13451317178
ACH-000318,-0.130960929969
ACH-000319,-0.19313772288199998
ACH-000320,-0.21762239257399998
ACH-000322,-0.08042586680210001
ACH-000323,-0.284995117809
ACH-000324,-0.162135528646
ACH-000329,-0.333050256351
ACH-000330,-0.21202310409400002
ACH-000331,-0.0614616678795
ACH-000332,-0.258092018445
ACH-000334,-0.383047977692
ACH-000335,-0.216767029516
ACH-000336,-0.348313939052
ACH-000337,-0.39755156276299997
ACH-000339,-0.136677108599
ACH-000341,0.009273904107450002
ACH-000348,-0.06979658110919999
ACH-000350,-0.303957556054
ACH-000352,-0.0664634248346
ACH-000356,-0.566484030642
ACH-000361,0.194001180947
ACH-000362,-0.0824097925462
ACH-000363,-0.32451396755399997
ACH-000364,-0.291252154205
ACH-000365,-0.239866971227
ACH-000366,-0.368536666507
ACH-000368,-0.252127076794
ACH-000374,-0.369251897955
ACH-000375,-0.529072509597
ACH-000376,-0.268241778659
ACH-000381,-0.362328297197
ACH-000383,-0.23089113003800002
ACH-000387,-0.29712815197500003
ACH-000389,-0.09183208338570001
ACH-000390,-0.570443615726
ACH-000393,-0.283146586285
ACH-000395,0.016022316760499998
ACH-000397,-0.442500779049
ACH-000401,-0.276240065392
ACH-000402,0.212484992512
ACH-000403,-0.182595604602
ACH-000404,-0.183280067804
ACH-000406,-0.08639735866350001
ACH-000407,0.00340879829837
ACH-000408,-0.452962556777
ACH-000410,-0.558221118692
ACH-000411,-0.137338157928
ACH-000414,-0.36436309537100003
ACH-000415,-0.21964899895799997
ACH-000416,-0.25626292143
ACH-000420,0.0115191049045
ACH-000421,-0.337233968333
ACH-000424,-0.335065404234
ACH-000425,-0.045124989584099995
ACH-000426,-0.15490446098400001
ACH-000427,-0.517004766253
ACH-000433,-0.403540727813
ACH-000436,-0.569546428219
ACH-000444,-0.12497790973799999
ACH-000445,-0.15460629915100002
ACH-000448,-0.488229299283
ACH-000450,-0.393945048129
ACH-000452,-0.413167810862
ACH-000454,-0.12070533138699999
ACH-000458,-0.314817528814
ACH-000459,0.019290465075599998
ACH-000460,-0.174022638692
ACH-000461,-0.151904793607
ACH-000463,-0.326343080067
ACH-000464,-0.300861764064
ACH-000466,-0.23375697954100003
ACH-000467,-0.35378111443300003
ACH-000468,-0.461606006407
ACH-000469,-0.327192246929
ACH-000470,-0.06490001214430001
ACH-000471,-0.112296778147
ACH-000472,-0.0539442570268
ACH-000473,-0.0205985699997
ACH-000475,-0.21489210682100002
ACH-000476,-0.164771512236
ACH-000477,-0.029155358451099997
ACH-000480,-0.16777449263799998
ACH-000481,-0.262837552986
ACH-000483,0.004852612465149999
ACH-000484,-0.45573240497199996
ACH-000485,-0.146774690048
ACH-000486,-0.140767316879
ACH-000487,0.224445887359
ACH-000488,-0.195034081743
ACH-000490,-0.316569127423
ACH-000491,-0.431253393644
ACH-000495,-0.337576491712
ACH-000496,-0.201117976564
ACH-000499,-0.449936482537
ACH-000500,-0.174469288063
ACH-000502,-0.27392649199999997
ACH-000503,-0.05362811369940001
ACH-000505,-0.117705492797
ACH-000507,-0.20222391417100002
ACH-000510,-0.260945390223
ACH-000511,-0.305737281917
ACH-000512,0.037812285661400005
ACH-000516,-0.422751883107
ACH-000517,-0.34932753734099997
ACH-000518,-0.124094695582
ACH-000520,-0.35546314133199997
ACH-000521,-0.45119568209
ACH-000522,-0.211766002018
ACH-000524,-0.21652777761
ACH-000527,-0.371497420594
ACH-000528,-0.7476729139399999
ACH-000537,-0.38953915607100004
ACH-000541,-0.339932468433
ACH-000542,-0.15262903040200002
ACH-000544,-0.270842061488
ACH-000545,-0.388822897496
ACH-000547,-0.420345796163
ACH-000548,-0.45457092548100003
ACH-000549,-0.0221099694416
ACH-000550,-0.20351697059999999
ACH-000552,-0.269778049122
ACH-000556,-0.08236234639060001
ACH-000557,0.31029226296100004
ACH-000570,-0.12986039353599999
ACH-000571,-0.11911815142200001
ACH-000573,-0.24542190121100002
ACH-000576,-0.24065347290300002
ACH-000580,-0.193571407311
ACH-000584,-0.355259439558
ACH-000585,0.0921895170177
ACH-000588,-0.423865588121
ACH-000589,-0.55787811922
ACH-000591,-0.132386439714
ACH-000593,-0.33327994067600003
ACH-000600,-0.222963344947
ACH-000601,-0.337078468919
ACH-000604,-0.634768003642
ACH-000605,-0.12942634681600002
ACH-000606,-0.24636296511
ACH-000608,-0.367640109648
ACH-000614,0.0693729716045
ACH-000616,-0.253085123631
ACH-000618,-0.19015381082600002
ACH-000619,-0.267072946614
ACH-000620,-0.26658439044300003
ACH-000621,-0.01570351945
ACH-000622,-0.187987120957
ACH-000623,-0.243395288633
ACH-000624,-0.234385805462
ACH-000627,-0.339633918611
ACH-000630,-0.30956981642299997
ACH-000632,-0.022565179619499998
ACH-000633,-0.101382560035
ACH-000637,-0.0499261147784
ACH-000638,-0.28719828020599997
ACH-000646,-0.709734105569
ACH-000647,-0.359589902481
ACH-000648,-0.135673935986
ACH-000649,-0.152916674017
ACH-000651,-0.372477764975
ACH-000652,-0.494779231439
ACH-000653,-0.23750663389199997
ACH-000657,-0.326438709872
ACH-000658,-0.381983971496
ACH-000661,-0.279470703237
ACH-000662,-0.284333293253
ACH-000663,-0.09080529330389998
ACH-000665,-0.269288319005
ACH-000671,-0.15691692298
ACH-000673,-0.285570887271
ACH-000676,-0.200043803118
ACH-000677,-0.09378361393380001
ACH-000681,-0.325650035019
ACH-000682,-0.18711434281800002
ACH-000683,-0.39558634094800005
ACH-000684,-0.0682358919574
ACH-000688,-0.19598936474
ACH-000693,-0.302207297597
ACH-000694,-0.190166955561
ACH-000695,-0.533668846167
ACH-000696,-0.21203008181
ACH-000697,-0.165134107321
ACH-000699,-0.0791506508424
ACH-000701,-0.209278527225
ACH-000706,-0.253201695357
ACH-000711,-0.14872692021
ACH-000713,-0.599744341311
ACH-000714,-0.6364261157259999
ACH-000718,-0.333335952924
ACH-000720,-0.321548592272
ACH-000721,-0.24857478854499998
ACH-000724,-0.786736679322
ACH-000725,-0.752637944877
ACH-000732,-0.344645197335
ACH-000734,-0.313764391764
ACH-000735,-0.385334143604
ACH-000736,-0.303197849815
ACH-000738,-0.310444398708
ACH-000746,-0.48515980084700006
ACH-000747,-0.40887279196099996
ACH-000748,-0.388637816518
ACH-000753,-0.27508735001400003
ACH-000756,-0.282520129502
ACH-000757,-0.550915862927
ACH-000758,-0.44976651065300005
ACH-000760,-0.230500883567
ACH-000763,-0.535250436472
ACH-000764,-0.165854518061
ACH-000765,-0.19329450535
ACH-000766,-0.344492982253
ACH-000767,-0.486956408269
ACH-000768,-0.124237057054
ACH-000769,-0.48764164959299994
ACH-000770,-0.322625154708
ACH-000771,-0.437425772275
ACH-000773,-0.09196112523639999
ACH-000776,-0.438467718514
ACH-000777,-0.255806217926
ACH-000778,0.230309403353
ACH-000781,-0.630616307732
ACH-000782,-0.29557499243
ACH-000783,-0.582367771911
ACH-000784,-0.09452717538889999
ACH-000785,-0.48975060894100003
ACH-000787,-0.298862044453
ACH-000788,-0.0499037334106
ACH-000791,-0.38010296880000005
ACH-000792,-0.16227207418
ACH-000794,-0.402596689884
ACH-000796,-0.0581367504991
ACH-000799,-0.195026330454
ACH-000800,-0.545050140406
ACH-000802,-0.188417986544
ACH-000804,-0.04679113362930001
ACH-000805,-0.0770458114787
ACH-000809,-0.382182386645
ACH-000810,-0.6574767924539999
ACH-000811,-0.043162552050999996
ACH-000817,-0.765592114519
ACH-000819,-0.10219584115399999
ACH-000820,-0.35499103104999996
ACH-000821,-0.345241082579
ACH-000822,-0.258814364079
ACH-000823,-0.355281245415
ACH-000824,-0.326760041978
ACH-000827,-0.0608947308954
ACH-000829,-0.00437501248223
ACH-000831,-0.31421426547200004
ACH-000832,-0.219782820751
ACH-000833,-0.44021280848899996
ACH-000834,-0.43840012808
ACH-000835,-0.05415431034630001
ACH-000836,-0.328464619151
ACH-000837,-0.436133530171
ACH-000838,-0.549778796834
ACH-000839,-0.24776038254799998
ACH-000840,0.064799605854
ACH-000841,-0.475102560512
ACH-000843,-0.00609896540146
ACH-000846,-0.25660155647599997
ACH-000847,-0.134989638451
ACH-000848,-0.30619843530699997
ACH-000849,-0.368118928417
ACH-000851,-0.18706288502
ACH-000855,-0.129584434949
ACH-000856,-0.358823222629
ACH-000858,-0.34121255388000005
ACH-000859,-0.584718068263
ACH-000861,-0.36300694141500006
ACH-000862,-0.306818876881
ACH-000865,-0.37847709148500003
ACH-000866,-0.179896507528
ACH-000867,-0.556772049035
ACH-000869,-0.38571491320100004
ACH-000872,-0.46891448561300003
ACH-000873,-0.340372665743
ACH-000876,-0.279935276108
ACH-000878,-0.36288334352300006
ACH-000880,0.18820267219599998
ACH-000881,-0.237514030401
ACH-000882,-0.23426948722
ACH-000884,-0.228764973294
ACH-000885,-0.33309796975
ACH-000887,-0.284969528366
ACH-000888,-0.174791107527
ACH-000889,-0.480179137303
ACH-000890,-0.181561050735
ACH-000896,-0.43488586411200003
ACH-000898,-0.17700098154
ACH-000900,-0.524870150786
ACH-000901,-0.287196222489
ACH-000905,-0.291262215673
ACH-000906,-0.0789531553504
ACH-000907,-0.22483962771
ACH-000910,-0.9254638324850001
ACH-000911,-0.123722465329
ACH-000912,-0.460958820189
ACH-000913,-0.45882346010799996
ACH-000915,-0.24040764853799998
ACH-000916,0.00884769648674
ACH-000917,-0.50503172331
ACH-000921,-0.295192599031
ACH-000924,-0.437978983213
ACH-000926,-0.717106253815
ACH-000928,-0.23209845654199998
ACH-000929,-0.372559351479
ACH-000932,-0.269395918204
ACH-000935,-0.11988178432299999
ACH-000936,-0.381683116782
ACH-000937,-0.235459495568
ACH-000938,-0.209827188249
ACH-000939,-0.27213539145599996
ACH-000941,-0.17511156479899997
ACH-000943,-0.290173841748
ACH-000946,-0.29078517901
ACH-000947,-0.316070762928
ACH-000948,-0.39040130437799997
ACH-000950,-0.222717890469
ACH-000953,-0.432403232072
ACH-000957,-0.062234893043099995
ACH-000958,-0.0947015127997
ACH-000960,-0.20180428343600001
ACH-000963,-0.0871977939838
ACH-000968,-0.278177183293
ACH-000969,-0.42587371733199997
ACH-000973,-0.220968238865
ACH-000974,-0.285394770752
ACH-000975,-0.236322551999
ACH-000976,-0.22445942658799997
ACH-000978,-0.302941415093
ACH-000980,-0.14041183782299999
ACH-000984,-0.48805835765699995
ACH-000986,-0.373560588321
ACH-000988,0.0907414246408
ACH-000993,-0.219100581729
ACH-000994,-0.277706367615
ACH-000996,-0.235493699411
ACH-001001,-0.28196741318199997
ACH-001020,-0.246727700436
ACH-001028,-0.311308688426
ACH-001031,-0.0597585714036
ACH-001038,-0.293153091487
ACH-001048,-0.0850912566337
ACH-001050,-0.0669329452774
ACH-001053,0.0547294869465
ACH-001054,-0.293434485865
ACH-001061,-0.339560766988
ACH-001067,-0.0523211896841
ACH-001075,-0.221927579935
ACH-001096,-0.236449214262
ACH-001128,-0.48007029479999996
ACH-001134,-0.09662364535430001
ACH-001151,-0.321323272673
ACH-001163,-0.35653569561399995
ACH-001164,0.0190138354085
ACH-001173,-0.293820005006
ACH-001183,-0.268008735472
ACH-001184,-0.165220663013
ACH-001190,-0.18413412790199998
ACH-001192,-0.384970731088
ACH-001193,-0.179004328426
ACH-001196,-0.39927774607199995
ACH-001197,-0.279201034045
ACH-001205,-0.0906170443805
ACH-001211,-0.136793590276
ACH-001212,-0.198930448515
ACH-001228,-0.66870615917
ACH-001232,-0.48735971532
ACH-001239,-0.28566024319
ACH-001274,-0.32918965106
ACH-001275,-0.30727166386599997
ACH-001277,-0.489921360865
ACH-001278,-0.028133901808700002
ACH-001280,-0.0247848799774
ACH-001283,-0.0721139018518
ACH-001289,-0.336700367263
ACH-001295,-0.275803637623
ACH-001300,-0.29754906237
ACH-001301,-0.334809718301
ACH-001302,0.0667329289377
ACH-001303,-0.291317802428
ACH-001306,-0.131529313466
ACH-001318,-0.203729223022
ACH-001322,-0.402145426929
ACH-001328,-0.37660275874
ACH-001332,-0.31746675258
ACH-001333,-0.362192098954
ACH-001336,-0.20659707603900002
ACH-001340,-0.224252581079
ACH-001346,-0.151820443343
ACH-001353,-0.349080485131
ACH-001354,-0.157296971351
ACH-001367,-0.402478001725
ACH-001368,-0.301829234913
ACH-001374,0.13632443819700002
ACH-001375,-0.41545962924999996
ACH-001377,-0.190838278561
ACH-001380,-0.277742540431
ACH-001391,-0.43315804184699996
ACH-001407,-0.0699798473537
ACH-001408,-0.13754537685999998
ACH-001413,-0.215185783398
ACH-001430,-0.559361199733
ACH-001431,-0.388471299133
ACH-001450,0.08540186713549999
ACH-001496,-0.550452708417
ACH-001500,-0.388712570946
ACH-001521,-0.47983503909100006
ACH-001523,-0.297849387309
ACH-001532,-0.16898648739
ACH-001536,-0.0659867182806
ACH-001550,-0.36575007959
ACH-001552,0.06740376953680001
ACH-001554,-0.35577770098899997
ACH-001645,-0.10927759504699999
ACH-001654,-0.143199692593
ACH-001715,-0.0694988781119
ACH-001735,-0.255033375835
ACH-001736,-0.261920950985
ACH-001737,-0.629720186547
ACH-001740,-0.19300278771999999
ACH-001745,-0.256688612843
ACH-001750,-0.29553160459399996
ACH-001765,-0.41456011700199996
ACH-001956,-0.28800983713000006
ACH-001957,-0.431429947964
