,ZC2HC1A (51101)
ACH-000329,0.06827174285280001
ACH-000330,0.0802522965784
ACH-000331,0.09211067827689999
ACH-000332,0.0646559736032
ACH-000334,-0.123689065646
ACH-000335,0.42331643926
ACH-000336,0.0284200827048
ACH-000337,-0.032837781451
ACH-000339,-0.0144128125109
ACH-000341,0.07071171774980001
ACH-000348,-0.040113325626800006
ACH-000350,0.035484511303199996
ACH-000352,0.08515749624019998
ACH-000356,-0.04397425381969999
ACH-000361,-0.08915815922010001
ACH-000362,0.013968552940700001
ACH-000363,0.109805201042
ACH-000364,-0.0318070711114
ACH-000365,0.10911705881200001
ACH-000366,0.0325971791566
ACH-000368,-0.036483219206800005
ACH-000374,0.15651503745200002
ACH-000375,-0.0412642082979
ACH-000376,0.129213747791
ACH-000381,-0.0650926155513
ACH-000383,0.0244357098812
ACH-000387,-0.053986934642
ACH-000389,0.11988743053300001
ACH-000390,0.023223283886700002
ACH-000393,0.06714331152419999
ACH-000395,0.041602013201900004
ACH-000397,-0.0204744579795
ACH-000401,0.151380786581
ACH-000402,0.07762084169760002
ACH-000403,0.051696933794
ACH-000404,0.04959378289969999
ACH-000406,-0.0144181420872
ACH-000407,0.11683062375
ACH-000408,-0.131532264791
ACH-000410,-0.189878593661
ACH-000411,-0.08100835589380001
ACH-000414,0.135489073681
ACH-000415,0.039002003799099995
ACH-000416,0.0318669626174
ACH-000420,0.0590019246877
ACH-000421,-0.022651057732599997
ACH-000424,-0.0104654209911
ACH-000425,-0.057447075792300004
ACH-000426,-0.00244694143919
ACH-000427,-0.036324862974
ACH-000433,-0.110208394049
ACH-000436,0.008953109501049999
ACH-000444,-0.08424942410910001
ACH-000445,0.141184914469
ACH-000448,-0.08744975738460001
ACH-000450,-0.00829712830597
ACH-000452,0.055775484607800005
ACH-000454,0.11872395513
ACH-000458,0.045254549462099995
ACH-000459,0.23398264801999996
ACH-000460,0.138598179386
ACH-000461,-0.015118584426700001
ACH-000463,0.023522410112200003
ACH-000464,0.16388518849
ACH-000466,0.110310312007
ACH-000467,0.026365138362
ACH-000468,0.1340511944
ACH-000469,0.085787824471
ACH-000470,-0.235801352986
ACH-000471,0.057720254032800004
ACH-000472,-0.156896458509
ACH-000473,0.133518566553
ACH-000475,0.0592442217553
ACH-000476,0.0926573572782
ACH-000477,-0.0199567352855
ACH-000480,0.124318995084
ACH-000481,0.16093773818
ACH-000483,0.0283560652196
ACH-000484,0.12385731838500001
ACH-000485,0.0724109798985
ACH-000486,-0.0125665823905
ACH-000487,-0.026328398138200003
ACH-000488,0.128792754845
ACH-000490,0.134441591044
ACH-000491,0.11295194152999999
ACH-000495,0.0988569247414
ACH-000496,0.201165974923
ACH-000499,0.212824782942
ACH-000500,0.279538654381
ACH-000502,0.06939090472010001
ACH-000503,0.0849113094054
ACH-000505,-0.06349301590590001
ACH-000507,-0.0485403963077
ACH-000510,0.172012760428
ACH-000511,0.043173576898800005
ACH-000512,0.297781559512
ACH-000516,0.047215638652499996
ACH-000517,0.0772051777822
ACH-000518,-0.007115511617329999
ACH-000520,0.11664246356499999
ACH-000521,-0.019005110736200002
ACH-000522,0.080921253118
ACH-000524,0.09192957922119999
ACH-000527,0.116148078126
ACH-000528,0.0709225303526
ACH-000537,0.182935739664
ACH-000541,0.0600158358177
ACH-000542,-0.119102279601
ACH-000544,-0.0448549577097
ACH-000545,0.1128533797
ACH-000547,0.1799259964
ACH-000548,0.0712152376385
ACH-000549,0.153341199112
ACH-000550,0.00990467761911
ACH-000552,0.226435052469
ACH-000556,-0.0318390369992
ACH-000557,0.0492258234217
ACH-000570,0.06590484937869999
ACH-000571,0.192158765606
ACH-000573,-0.013234261927799999
ACH-000576,0.11947552370200001
ACH-000580,0.21239425669
ACH-000584,0.06539821455190001
ACH-000585,0.0791262325677
ACH-000588,0.23271591843199999
ACH-000589,0.08787393130989998
ACH-000591,0.323025491535
ACH-000593,-0.0300747853133
ACH-000600,0.136390370161
ACH-000601,0.0703876700144
ACH-000604,-0.0753840485257
ACH-000605,0.21564972001899999
ACH-000606,0.104375181394
ACH-000608,0.020134026730099997
ACH-000614,0.40683035701
ACH-000616,0.05065957578980001
ACH-000618,0.176720440837
ACH-000619,-0.0175750062855
ACH-000620,0.160924836146
ACH-000621,0.0144699185977
ACH-000622,0.00162237323707
ACH-000623,0.0037644278660700003
ACH-000624,0.0633019585575
ACH-000627,-0.0677610952209
ACH-000630,0.124947025949
ACH-000632,0.06600990458740001
ACH-000633,0.0662192128402
ACH-000637,0.152237524903
ACH-000638,-0.08208191165689999
ACH-000646,0.123218170299
ACH-000647,0.09055296326710001
ACH-000648,0.020778461145
ACH-000649,-0.0216274888876
ACH-000651,0.103242851577
ACH-000652,0.149766640719
ACH-000653,0.183677354107
ACH-000657,0.13829449890999998
ACH-000658,-0.0426674824461
ACH-000661,0.023778450386799998
ACH-000662,-0.0839484157535
ACH-000663,0.19373176512200002
ACH-000665,-0.009606786658709999
ACH-000671,0.0306909364844
ACH-000673,-0.040121362717900004
ACH-000676,0.11714408119999999
ACH-000677,0.0448103072017
ACH-000681,0.179052687849
ACH-000682,0.150860273037
ACH-000683,0.014834461423400001
ACH-000684,0.209639657089
ACH-000688,0.0410869028796
ACH-000693,0.09993572202639998
ACH-000694,0.102482627439
ACH-000695,-0.288312508423
ACH-000696,0.113488027447
ACH-000697,-0.11750437701199999
ACH-000699,-0.0332526635933
ACH-000701,0.357959298091
ACH-000706,0.039063829689000004
ACH-000711,0.0110925659002
ACH-000713,0.06364395509819999
ACH-000714,0.0538324600795
ACH-000718,-0.0046239499487700005
ACH-000720,-0.081161727417
ACH-000721,0.115495284848
ACH-000724,0.237152697573
ACH-000725,0.09049689479289999
ACH-000732,0.0239861495745
ACH-000734,0.0582352129865
ACH-000735,0.201116086527
ACH-000736,0.23441546395500001
ACH-000738,0.155621898589
ACH-000746,-0.06435527823630001
ACH-000747,0.157496833594
ACH-000748,-0.0135655332711
ACH-000753,0.0336298859315
ACH-000756,0.22401733362100001
ACH-000757,0.12399604803099999
ACH-000758,0.183281605629
ACH-000760,-0.0639706994821
ACH-000763,0.190832968253
ACH-000764,0.358135830829
ACH-000765,-0.0620781859887
ACH-000766,0.0224526279945
ACH-000767,-0.0303594082736
ACH-000768,0.0033060847193299996
ACH-000769,-0.109310615044
ACH-000770,-0.021227627813900002
ACH-000771,0.220930130033
ACH-000773,0.0375868868075
ACH-000776,0.254761515577
ACH-000777,0.006320020163649999
ACH-000778,-0.006470659394659999
ACH-000781,0.0353795902169
ACH-000782,0.173164546087
ACH-000783,0.150289219034
ACH-000784,0.07160878481619999
ACH-000785,0.0428996689303
ACH-000787,0.09901213321130001
ACH-000788,0.0257126751975
ACH-000791,0.197089030376
ACH-000792,0.17532557437399998
ACH-000794,0.0741437044399
ACH-000796,-0.11008930234099999
ACH-000799,-0.026804328114200002
ACH-000800,-0.0458683614275
ACH-000802,0.09313589707239998
ACH-000804,0.12969819766
ACH-000805,0.0233542161023
ACH-000809,0.0874366535897
ACH-000810,-0.0214614780801
ACH-000811,0.0688333153983
ACH-000817,0.17736948947700001
ACH-000819,0.102137101737
ACH-000820,0.128472029343
ACH-000821,0.12524522218
ACH-000822,0.105762072574
ACH-000823,-0.128918297619
ACH-000824,0.0368297020089
ACH-000827,-0.0998742566834
ACH-000829,0.045586868059700004
ACH-000831,-0.163249403941
ACH-000832,0.0169993469657
ACH-000833,0.11438166963
ACH-000834,-0.027047970315200003
ACH-000835,0.153362804481
ACH-000836,-0.110428273422
ACH-000837,0.174870455299
ACH-000838,0.10420008673900001
ACH-000839,-0.027988027162200002
ACH-000840,0.0998295760238
ACH-000841,0.117499336356
ACH-000843,0.0925934641707
ACH-000846,0.045755778473
ACH-000847,-0.0035568748047100003
ACH-000848,-0.141973075538
ACH-000849,-0.060442101193900005
ACH-000851,0.111772739081
ACH-000855,0.0991023527733
ACH-000856,-0.07051142361039998
ACH-000858,0.274461721442
ACH-000859,0.176981393525
ACH-000861,-0.057311503735
ACH-000862,-0.034067410695
ACH-000865,0.00328587872053
ACH-000866,0.0297947008096
ACH-000867,0.0521457739629
ACH-000869,-0.00742013076336
ACH-000872,0.188711586191
ACH-000873,-0.11759535744100001
ACH-000876,0.164025432896
ACH-000878,0.127079875162
ACH-000880,0.028937227944999998
ACH-000881,0.0965279573212
ACH-000882,0.18384125953400002
ACH-000884,0.126493020471
ACH-000885,0.030760736299799998
ACH-000887,0.0011439031168399998
ACH-000888,0.194033790951
ACH-000889,0.0869109748412
ACH-000890,-0.16826556285900002
ACH-000896,0.11571864661499999
ACH-000898,-0.127222058825
ACH-000900,0.0541659065325
ACH-000901,-0.0489940319593
ACH-000905,-0.15264729095899998
ACH-000906,0.014247773901500001
ACH-000907,0.0617438207381
ACH-000910,0.14451483388800002
ACH-000911,-0.0236850741654
ACH-000912,0.0797331572446
ACH-000913,-0.00796744548648
ACH-000915,-0.0978982057005
ACH-000916,0.0931692406128
ACH-000917,-0.0510910304248
ACH-000921,0.0946980472202
ACH-000924,0.0851644548065
ACH-000926,-0.031026608350999997
ACH-000928,0.191855933077
ACH-000929,-0.00821489057227
ACH-000932,-0.128736796445
ACH-000935,0.134737260276
ACH-000936,0.04821888529130001
ACH-000937,-0.0360468997048
ACH-000938,0.20997572975200002
ACH-000939,-0.135042383169
ACH-000941,-0.041228462374800004
ACH-000943,0.0567093316479
ACH-000946,-0.0435346721506
ACH-000947,0.057912821324199996
ACH-000948,0.0285769554372
ACH-000950,0.013216501002299999
ACH-000953,0.104180266429
ACH-000957,0.1988558143
ACH-000958,0.100165115923
ACH-000960,0.0408904962226
ACH-000963,-0.0710033363883
ACH-000968,0.0639991284845
ACH-000969,0.0680320066095
ACH-000973,0.106574270409
ACH-000974,-0.128120545945
ACH-000975,0.0471613674329
ACH-000976,0.0739200231017
ACH-000978,0.25842347368
ACH-000980,0.0730732521715
ACH-000984,0.055037811823100004
ACH-000986,-0.028033359698099995
ACH-000988,-0.027208509435700003
ACH-000993,-0.0389485924936
ACH-000994,0.172226157623
ACH-000996,0.293879777377
ACH-001001,0.237833529155
ACH-001020,-0.33605981585
ACH-001028,-0.0330954730106
ACH-001031,0.07694257197380001
ACH-001038,0.00348086473426
ACH-001048,0.13016590007
ACH-001050,0.107578045664
ACH-001053,0.09821102779719999
ACH-001054,0.194467661136
ACH-001061,0.0656054402291
ACH-001067,0.109941618387
ACH-001075,0.0595804864977
ACH-001096,0.18495813290899998
ACH-001128,-0.0172772457243
ACH-001134,0.19942917482500003
ACH-001151,0.060616352199
ACH-001163,0.031140702074500003
ACH-001164,0.049998010841300004
ACH-001173,0.031761393193799996
ACH-001183,-0.195648137804
ACH-001184,0.158771669402
ACH-001190,-0.049090381954
ACH-001192,-0.00374942836513
ACH-001193,0.0688678769282
ACH-001196,0.09516536968730001
ACH-001197,0.00487680675877
ACH-001205,-0.03820527259
ACH-001211,-0.007883961349870001
ACH-001212,0.43388672779700005
ACH-001228,0.134042285911
ACH-001232,0.06697493384959999
ACH-001239,0.0425757477324
ACH-001274,0.18798549035
ACH-001275,0.20598283216200003
ACH-001277,0.104211102621
ACH-001278,0.0991990724288
ACH-001280,0.03924463935980001
ACH-001283,0.0327500322528
ACH-001289,0.00510365102606
ACH-001295,0.0910084661057
ACH-001300,0.10327460767300001
ACH-001301,-0.17554455457600002
ACH-001302,-0.191628348583
ACH-001303,0.09445994725029999
ACH-001306,0.102880264065
ACH-001318,0.0279475179604
ACH-001322,0.128696352416
ACH-001328,0.131761992429
ACH-001332,-0.0992503015992
ACH-001333,0.141147596994
ACH-001336,0.109412208633
ACH-001340,0.111089907137
ACH-001346,0.08629737702
ACH-001353,0.0443640337792
ACH-001354,0.09402289772610001
ACH-001367,0.0179761818105
ACH-001368,-0.005753956645859999
ACH-001374,-0.182465281286
ACH-001375,0.193461223073
ACH-001377,-0.027405406317
ACH-001380,0.129692288261
ACH-001391,0.169118469666
ACH-001407,0.15003057824000002
ACH-001408,0.122318538014
ACH-001413,0.148773988209
ACH-001430,-0.256447271473
ACH-001431,-0.0200344629087
ACH-001450,0.47500206800399997
ACH-001496,0.0455608874254
ACH-001500,0.18986975506700002
ACH-001521,0.031347748973500004
ACH-001523,0.0926433636722
ACH-001532,0.179225760355
ACH-001536,0.0141007544358
ACH-001550,0.0375489005216
ACH-001552,-0.012062287568900001
ACH-001554,0.0924490454124
ACH-001645,0.215961851453
ACH-001654,0.0635282378022
ACH-001715,-0.0201892587426
ACH-001735,0.129073922512
ACH-001736,0.19881246158799998
ACH-001737,0.58577445208
ACH-001740,0.0980026871312
ACH-001745,0.0334825839759
ACH-001750,-0.013958882766700001
ACH-001765,0.11184515312200001
ACH-001956,-0.0358886339301
ACH-001957,0.0664757052922
